Identifier	DNA_Length	AA_Length
2006507	158586	143901
2008465	158226	144275
2010419	159289	146025
201144	114971	103741
2012386	157155	144087
2014326	158416	145773
2016282	156996	143230
2018220	156674	143291
2020154	157153	142881
2022094	155333	140803
2024012	158856	144360
202564	115379	104434
2025973	158719	144307
2027933	153904	141326
2029833	158928	144508
2031796	162468	150716
2033803	137338	127853
2035499	136302	126876
2037183	158767	144664
2039144	159103	146387
203989	151890	142636
2041109	178443	113322
2043312	178789	143327
2045520	140627	95680
2047257	159298	151081
2049224	153244	139934
2051117	153293	140557
2053010	159039	144903
2054974	126057	104604
2056531	141412	134493
2058277	148993	137892
205865	158525	144192
2060117	154002	142469
2062019	169567	161408
2064113	159648	150278
2066085	141664	134525
2067835	105460	72838
2069138	126067	83971
2070695	161974	143007
2072695	145854	133405
2074496	125738	117769
2076049	125754	117855
2077602	160634	145962
207823	159319	145994
2079586	141188	134671
2081330	141543	134356
2083078	178336	112238
2085280	178308	112656
2087482	154675	146128
2089392	147508	130289
2091214	135452	121107
2092887	128970	107332
2094480	30087	15398
2094852	138206	117147
2096559	204036	211496
209791	167129	163572
2099078	158071	99591
2101030	183913	180094
2103301	214487	152692
2105949	119104	81365
2107420	134378	95447
2109079	115651	89244
2110507	190284	154154
2112857	130889	95770
2114473	171406	128624
2116590	111242	101619
2117964	109915	106496
211855	175606	172908
2119321	108270	80634
2120658	106594	90560
2121974	168494	160249
2124055	163901	157246
2126079	168085	160573
2128155	167965	160520
2130229	181931	129611
21317	158359	147278
2132475	200606	145992
2134952	209351	151699
2137537	246029	192351
214024	153691	133984
2140575	114722	112236
2141992	150949	138960
2143856	208695	159434
2146433	140085	106984
2148163	131670	87401
2149789	133541	93148
2151438	210538	194904
2154038	108670	66915
2155380	138748	103104
2157093	135667	115910
2158769	207093	146962
215922	149803	129231
2161326	162483	155588
2163333	161454	154444
2165327	163247	154385
2167343	162196	154777
2169346	161907	155148
2171346	162031	154968
2173347	131718	112588
2174974	159478	151294
2176944	158413	149776
217772	149995	131838
2178901	158896	150209
2180863	159078	150494
2182828	157459	148072
2184773	159322	150760
2186741	159480	150220
2188711	159425	150276
2190680	159173	150196
2192646	159869	150631
2194620	158594	149805
219625	153586	136589
2196579	159336	151265
2198547	158812	147204
2200508	157636	146897
2202455	158627	150266
2204414	160043	151969
2206391	159818	151230
2208365	159850	151439
2210339	158169	150328
2212292	157862	143414
2214242	158085	145411
221522	137116	126557
2216194	162194	146708
2218197	171515	159392
2220315	159360	150370
2222283	157428	145392
2224227	158936	146714
2226190	156369	142798
2228121	157630	145054
2230068	157999	140577
2232019	157300	145751
223216	125689	118081
2233962	160885	148680
2235949	232953	237094
2238826	224166	226942
2241594	219502	221876
2244305	167183	161950
2246370	165779	161720
224769	116336	104637
2248417	166045	159771
2250468	166735	161216
2252527	164524	160180
2254559	170988	169696
2256671	167741	161073
2258743	169364	165785
2260835	165946	161606
226206	117916	106715
2262884	164922	160531
2264921	169234	165297
2267011	166040	160509
2269062	165560	160578
2271107	136141	134581
2272789	80457	55303
2273783	162165	147763
2275786	162136	147853
227662	117279	106088
2277788	162172	146752
2279791	161503	146266
2281786	164406	149528
2283816	162133	146343
2285818	161634	146483
2287814	162697	146318
2289823	156995	144855
229111	164988	147990
2291762	156429	143979
2293694	159098	147586
2295659	158968	145588
2297622	155766	137830
2299546	155240	137786
2301463	155167	137840
2303379	159983	144570
2305355	159800	145734
2307328	158918	147109
2309291	159197	147110
2311257	159546	147685
231149	164872	149033
2313227	159624	148190
2315198	158773	147382
2317159	159880	147537
2319134	158758	147800
2321095	160263	148410
2323074	159941	148043
2325049	158985	145421
2327012	159019	145446
23273	158358	146410
2328976	158836	145215
2330938	156041	144534
233185	164932	148282
2332865	150931	140629
2334729	179502	113216
2336946	154898	145038
2338859	119047	85867
2340329	161730	141527
2342326	136252	128834
2344009	129145	89174
2345604	117760	79635
2347059	145012	129510
2348850	117986	87131
2350307	148947	136050
2352147	134342	126558
235222	164553	147607
2353806	162249	157688
2355810	162320	146841
2357815	161630	147433
2359811	155168	144496
2361727	187385	140714
2364041	186973	133571
2366350	34815	17212
2366781	123829	116482
2368310	122432	112349
2369822	293103	237138
237254	164314	147055
2373441	157767	142633
2375389	162641	141236
2377398	143643	134137
2379172	143783	133380
2380948	156163	132451
2382877	157360	143695
2384820	160346	148677
2386800	141590	134725
2388548	139822	131924
2390274	162897	146109
2392286	161788	142432
239283	138549	130546
2394284	161789	142471
2396282	161772	142487
2398280	154629	142700
2400190	158949	144456
2402153	155209	139437
2404070	162597	144423
2406078	159847	151819
2408052	160569	146576
240994	137264	131037
2410035	162711	141380
2412044	150539	142599
2413903	154637	139985
2415813	139375	131665
2417534	162455	145676
2419540	157570	142254
2421486	154397	139401
2423393	154406	139257
2425300	129602	109766
242689	144665	142430
2426901	120292	110051
2428387	162632	143124
2430396	153896	141287
2432297	153359	143253
2434191	155952	134436
2436117	155734	134949
2438040	162187	155105
2440043	161173	141215
2442034	153655	134557
2443931	155605	143675
244476	152960	137736
2445853	155873	144180
2447778	155978	144053
2449704	155912	143541
2451630	155753	144017
2453554	153838	140920
2455454	153843	140844
2457354	153870	141216
2459254	153816	140488
2461154	153838	141080
2463054	153869	141403
246365	140087	106726
2464954	153884	140818
2466855	154727	138886
2468766	158873	150949
2470728	157649	142871
2472675	155549	138150
2474596	155879	137806
2476521	154875	136511
2478434	156395	138010
2480366	155882	136876
248095	143891	133211
2482291	155874	136160
2484216	156393	138010
2486148	156673	138655
2488083	156667	138530
2490018	156224	139378
2491947	154122	137003
2493850	153485	136953
2495746	155027	138586
2497661	155744	138847
249872	137124	128049
2499584	156953	138380
2501522	153792	141110
2503421	161189	144642
2505412	152470	135950
2507295	154074	138579
2509198	166775	153544
2511258	149382	137730
2513103	154686	139229
2515013	138899	131039
251566	154526	143477
2516729	235538	224487
2519637	228545	222758
2522459	155845	142305
25229	157109	146129
2524384	163202	154297
2526400	162158	155446
2528403	153907	138013
2530304	230101	210932
2533145	136522	87899
253474	154188	143668
2534831	168521	126142
2536912	158702	144608
2538872	155928	143286
2540798	156130	143406
2542726	135462	131023
2544399	136938	129751
2546090	137397	129615
2547787	137484	129476
2549485	135809	128491
2551162	156534	141909
2553095	158722	148155
255378	192218	134237
2555055	617774	297607
2562682	129815	107251
2564285	136638	130160
2565972	159266	145769
2567939	159533	146037
2569909	161567	149864
2571904	142996	135052
2573670	149745	137508
2575519	154302	143156
2577425	152731	136500
257752	157726	143618
2579311	242529	221001
2582306	242461	221549
2585300	158493	150895
2587257	136540	129227
2588943	136566	129324
2590630	136918	129562
2592321	136901	129442
2594012	137893	130430
2595715	229574	129253
259700	156830	144536
2598550	163606	148777
2600571	138719	113959
2602284	162058	157762
2604286	163594	154702
2606307	165280	154426
2608348	152661	135338
2610233	152518	135767
2612117	152667	136105
2614003	152751	135947
2615890	153010	135125
261637	159079	150249
2617780	161025	148096
2619769	154249	145324
2621674	156689	151637
2623609	159747	143818
2625582	161960	153022
2627582	154713	149018
2629493	144564	140703
2631279	152893	138959
2633167	145424	141546
2634963	155955	140990
263602	122817	83695
2636889	155077	147872
2638804	145030	141223
2640595	162154	155058
2642598	164163	154769
2644625	157602	143974
2646571	145085	141163
2648363	162045	146224
2650364	162059	155139
265119	147919	102954
2652365	29082	14944
2652725	154228	140771
2654629	154136	140384
2656532	153672	140412
2658430	154451	140778
2660337	154167	140920
2662241	153625	140749
2664138	154057	140883
2666040	153371	140616
2667934	154281	140829
266946	123806	85640
2669839	154460	140249
2671746	154290	140641
2673651	154000	138982
2675553	154277	140947
2677458	154149	140616
2679361	154532	141321
2681269	154192	140893
2683173	154059	140841
268475	167949	119490
2685075	154279	140853
2686980	154212	140942
2688884	152902	140237
2690772	153887	140058
2692672	154190	140715
2694576	160396	148936
2696557	154865	143608
2698470	153983	140511
2700371	136035	126535
2702051	154261	140709
2703956	153979	140220
270549	119512	86248
2705857	153710	140024
2707755	154165	141006
2709659	153386	140127
2711553	154248	141182
2713458	154103	140707
2715361	153759	140872
27169	154175	136621
2717260	154353	141393
2719166	154180	140483
272025	126844	89475
2721070	153650	140803
2722967	154071	140009
2724869	154114	140738
2726772	154261	140274
2728677	152687	138795
2730562	153189	140837
2732454	154195	140210
2734358	154427	140968
273592	165054	148256
2736265	153869	140891
2738165	154221	140793
2740069	154246	140915
2741974	153541	140860
2743870	154821	149801
2745782	159734	148825
2747755	157557	144868
2749701	154569	138951
2751610	152754	137998
2753496	155246	140686
2755413	153965	140309
275630	124259	89950
2757314	153903	140605
2759214	154311	140855
2761119	153812	140750
2763018	153692	140135
2764916	154018	140555
2766818	153960	140408
2768719	154137	140853
2770622	154352	141128
277165	164213	147737
2772528	154552	141358
2774436	153971	140102
2776337	154284	140651
2778242	154168	140810
2780146	153792	140485
2782045	154224	140857
2783949	154021	140666
2785851	153889	140256
2787751	154242	140823
2789656	154042	140589
2791558	154082	140828
279193	164732	147499
2793461	153657	140514
2795358	154267	140595
2797263	154170	140924
2799167	153812	140177
2801066	154460	140963
2802973	154247	140765
2804878	154363	141020
2806784	154323	141439
2808690	153911	140383
2810591	154284	140655
281227	140908	134080
2812496	154216	140838
2814400	153999	140564
2816302	154273	140577
2818207	148758	145776
2820044	162232	146455
2822047	162170	142255
2824050	158500	145766
2826008	158988	145414
2827972	159455	146075
282967	159421	146052
2829941	154823	149744
2831853	149364	137403
2833698	159387	151838
2835667	159780	148923
2837640	159465	147640
2839609	122698	101550
2841124	133669	113368
2842775	135553	120693
2844449	128874	109772
2846041	154079	141863
2847944	154148	141800
284936	136991	129955
2849848	154017	143686
2851750	159723	141760
2853723	161486	155760
2855717	167943	163495
2857791	164639	147644
2859824	136899	127012
2861515	159025	147121
2863479	136286	129223
2865162	141583	134048
286628	159159	144360
2866910	158077	147598
2868862	155190	143728
2870779	140816	133026
2872518	155027	144198
2874433	178982	159558
2876643	157696	146749
2878591	141069	134201
2880333	141551	134409
2882081	140063	132329
2883811	136734	128621
2885500	140313	133243
288594	159129	144284
2887233	140538	132506
2888969	142714	134708
2890732	142325	133897
2892490	141672	133501
2894240	121314	113464
2895738	176453	157036
2897917	161448	146074
2899911	177110	159439
2902098	179142	160982
2904310	163761	146159
290559	146638	124035
2906333	164646	147553
29073	161583	149126
2908366	181192	159820
2910604	154409	140844
2912511	162735	154123
2914521	161650	142742
2916517	140129	131503
2918248	140457	133271
2919983	140616	134219
2921720	139821	133967
2923447	141080	133954
292370	125470	123079
2925189	140660	133794
2926926	142200	134325
2928682	140621	133528
2930419	142449	134749
2932178	141392	134295
2933924	142590	134692
2935685	140795	133082
2937424	142298	134409
2939181	141936	134347
293920	159147	144312
2940934	142557	134963
2942695	140770	132640
2944434	142461	134591
2946194	141081	133981
2947936	142178	134248
2949692	141787	133742
2951443	141847	134124
2953195	142622	134824
2954957	140979	133679
2956698	142724	134524
2958461	141011	133348
295886	159101	144694
2960203	141525	133804
2961951	140901	132875
2963691	141477	132612
2965438	140351	133168
2967171	141570	133795
2968919	141626	134394
2970668	142536	134987
2972428	142916	135738
2974193	141434	132858
2975940	160674	148600
2977924	161339	149557
297851	158996	144296
2979917	159320	147873
2981885	161560	149966
2983880	130318	106365
2985490	122797	112577
2987007	130000	108898
2988613	158854	145502
2990575	154372	144136
2992482	150707	140476
2994343	98544	58699
2995560	143023	134838
2997326	174244	117370
299815	169910	114285
2999478	170955	115362
3001589	152720	141857
3003475	153797	142465
3005374	152018	142852
3007251	153757	142998
3009150	167224	161693
3011215	166410	161439
3013270	167185	161815
3015335	166885	161594
3017396	164988	160595
301913	141197	133249
3019434	163072	142321
3021448	154284	137552
3023353	152160	132645
3025232	132975	114069
3026874	131011	112146
3028492	189755	127611
3030835	155978	145756
3032761	165226	148877
3034802	174417	165151
303657	141544	133890
3036956	154735	149820
3038867	162665	141546
3040876	164615	157403
3042909	159812	150859
3044883	160674	145729
3046867	136155	126013
3048548	175365	111888
3050713	173823	120211
3052859	178344	113123
305405	158651	142039
3055061	170463	113015
3057166	186373	118116
3059467	167254	111758
3061532	173021	115806
3063669	168556	117583
3065750	173976	117552
3067898	174067	116643
3070047	169691	109522
3072142	167178	108701
307364	169458	157380
3074206	168159	116595
3076282	178230	118938
3078483	171995	117258
3080607	171140	114485
3082720	170472	115564
3084825	171252	114805
3086940	177822	120784
3089136	167382	116330
3091203	169614	113667
3093298	169063	114517
309457	154112	137350
3095386	173183	115242
3097525	167120	117473
3099589	170182	113610
3101691	169487	115224
3103784	170723	113630
3105892	177851	118680
31069	161585	149016
3108088	176770	113463
3110271	172410	113492
3112400	171542	116940
311360	141506	133996
3114518	171817	109112
3116640	170124	112155
3118741	171856	110944
3120863	177354	114695
3123053	181267	116247
3125291	176742	116220
3127474	165539	109911
3129518	165393	111340
313108	141436	133785
3131560	177107	118689
3133747	167777	115496
3135819	152105	136449
3137698	153485	142625
3139594	153527	143130
3141490	153913	144442
3143391	153856	142855
3145291	153799	142854
3147190	153909	143184
314855	141639	133903
3149091	153753	143193
3150990	154047	142952
3152892	153682	142638
3154790	153061	141854
3156680	153793	143671
3158579	153813	142955
3160479	153681	142665
3162377	153777	142622
3164276	153652	142925
316604	141338	134082
3166174	153999	142542
3168076	154021	143380
3169978	153637	142894
3171875	153249	143005
3173768	154083	143711
3175671	163320	146358
3177688	177902	158392
3179885	178969	160091
3182095	223840	124968
318350	141576	134045
3184859	166398	160894
3186914	168337	164282
3188993	166873	162317
3191054	166013	160865
3193104	168266	162789
3195182	167097	162829
3197246	138501	137308
3198957	134364	132597
3200617	168004	163229
320099	141418	133717
3202692	154490	150388
3204600	148583	149200
3206435	166008	161868
3208485	166154	162358
3210537	166971	159751
3212599	166158	162567
3214651	166507	160706
3216707	167555	163547
321846	141886	134198
3218776	168420	163594
3220856	167120	162542
3222920	166588	161647
3224977	165955	161495
3227027	167536	162033
3229096	166325	162060
3231150	166834	158929
3233210	166005	161439
3235260	167552	161360
323598	141527	134279
3237329	166081	159923
3239380	167154	162765
3241444	166369	162204
3243499	165542	160867
3245543	165519	160799
3247587	168671	163713
3249670	167786	162599
3251742	166469	162228
325346	141775	133702
3253798	166267	159595
3255851	165733	160982
3257898	167527	163535
3259967	166828	161406
3262027	165895	161065
3264076	166102	159332
3266127	167049	163907
3268190	130413	118473
3269801	138577	129345
327097	141464	134154
3271513	143425	128980
3273284	119119	117107
3274755	160794	146241
3276741	155569	137024
3278662	136347	128809
3280346	154860	141634
3282258	156173	140080
3284187	137775	130048
3285888	143049	135862
3287655	137024	129916
328844	141463	134213
3289347	136486	128367
3291033	136219	126945
3292715	159319	145205
3294682	159060	144344
3296646	43983	29752
3297189	33240	23773
3297600	140775	133675
3299339	166611	156389
3301397	150511	137587
3303256	149745	136730
3305105	155168	144951
330591	141439	133820
33065	161787	148769
3307021	154856	145057
3308933	155893	137356
3310858	156408	137804
3312790	154508	138158
3314698	156228	137497
3316628	143244	136857
3318397	141015	132348
3320138	137862	129953
3321840	141224	132846
332338	153954	136738
3323584	137418	129588
3325281	139715	132094
3327006	139839	132135
3328733	138533	128814
3330444	138190	129112
3332151	138849	129539
3333866	136883	129946
3335556	137643	129221
3337256	135080	126378
3338924	136747	130050
3340613	139266	132339
3342333	159280	145806
334239	159120	145222
3344300	159270	145316
3346267	159323	145413
3348235	159287	146052
3350202	159313	145529
3352169	159325	145338
3354137	159338	145498
3356105	159334	145574
3358073	159288	145355
3360040	159276	145830
3362007	158147	142704
336204	158787	144192
3363960	160509	152876
3365942	162153	145182
3367945	162304	141094
3369949	155089	138747
3371864	192614	135875
3374243	36527	26896
3374694	36091	28431
3375140	36474	28556
3375591	154643	138573
3377501	154543	138502
3379410	154907	138684
3381323	154251	138215
338165	141532	134349
3383228	153611	137393
3385125	122284	118641
3386635	154171	143599
3388539	154672	146964
3390449	174032	165243
3392598	161727	145124
3394595	171354	159655
3396711	159162	144141
3398677	160232	146832
339913	141595	133845
3400656	158626	144657
3402615	158965	144393
3404578	159102	144639
3406543	159106	144177
3408508	158803	144238
3410469	159656	145650
3412441	160466	147230
3414423	158326	144034
3416378	160505	146969
341662	159475	145114
3418360	160488	147000
3420342	159115	144538
3422307	158787	143812
3424268	158377	144765
3426224	159551	146330
3428194	162179	157767
3430197	157959	143839
3432148	159527	148546
3434118	162268	145298
3436122	162107	145155
343632	136667	97400
3438124	160438	147152
3440105	159755	146077
3442078	161067	145469
3444067	159174	145873
3446033	157677	141634
3447980	158340	144638
3449935	152982	135420
3451824	158899	144346
345320	124124	116063
3453786	158948	144496
3455749	159000	144306
3457713	159101	144524
3459678	160580	146992
3461661	159675	146214
3463633	158760	143772
3465594	158768	144717
3467555	160467	146624
346853	125783	118709
3469537	160479	147598
3471519	160472	147134
3473501	160130	146580
3475478	159260	144454
3477445	160992	145214
3479433	159031	145831
3481397	159882	145609
3483371	159145	144383
348407	152194	145424
3485336	159805	145825
3487309	163414	147402
3489327	160233	146180
3491306	158161	144552
3493259	160822	146319
3495245	156413	148531
3497177	151853	137928
3499052	129960	98814
3500657	141251	105912
3502401	171155	159005
350287	153850	141093
3504515	157585	144617
35063	162174	149053
3506461	159176	144529
3508427	153669	145213
3510325	136810	126906
3512015	153239	162312
3513908	159024	153447
3515872	157533	141383
3517818	154054	143541
3519721	143205	135585
3521489	142974	134811
352187	220481	140636
3523255	143103	135474
3525022	143176	135503
3526790	167025	163218
3528852	167669	164085
3530922	167665	163335
3532992	167439	163494
3535060	167622	163025
3537130	168291	164695
3539208	167505	163222
3541276	167140	162135
3543340	166187	161335
3545392	167517	162530
3547461	168046	163748
354910	143764	133585
3549536	167375	163083
3551603	167704	163285
3553674	167015	162517
3555736	167184	162901
3557800	167503	162789
3559868	167980	163228
3561942	166096	161121
3563993	167931	163631
3566067	174150	115125
356686	142160	135560
3568218	153270	162239
3570111	152150	159118
3571990	153076	161930
3573881	152888	160358
3575769	153901	157485
3577670	152120	156810
3579549	152725	159426
3581435	151731	148803
3583309	154648	149590
358442	153365	137999
3585219	158645	169604
3587178	158432	173787
3589134	90588	59534
3590253	148791	136455
3592090	148103	135467
3593919	144866	131261
3595708	149631	136767
3597556	157377	142550
3599499	153733	154265
3601398	153017	161055
3603288	154447	145105
360336	127260	108614
3605195	153068	140662
3607085	152925	160766
3608974	153224	155631
3610866	152956	160219
3612755	153454	154096
3614650	153556	156710
3616547	153065	160674
3618437	129499	135812
361908	128613	109591
3620036	152938	153784
3621925	154127	158795
3623828	153689	150926
3625726	153090	157407
3627617	152959	160700
3629506	150311	159187
3631362	151852	157461
3633237	154618	161939
363497	133827	110151
3635147	153090	156810
3637038	152938	153430
3638927	152634	153017
3640812	152984	141514
3642701	149282	138962
3644545	154184	141640
3646449	153292	148128
3648342	160045	143930
3650319	154540	149508
365150	129604	109674
3652228	161606	148012
3654224	159717	143103
3656197	157637	148790
3656	119211	87202
3658144	157536	148300
3660090	163428	146206
3662108	173693	156872
3664253	160728	153789
3666238	122076	113835
366751	144439	120523
3667746	122293	114438
3669256	122171	114159
3670765	161095	147866
3672755	154747	149854
3674666	157878	150982
3676616	162184	158693
3678619	157897	146234
3680569	161098	146967
3682559	162350	142324
3684564	157575	142829
368535	155345	137993
3686510	162470	142433
3688517	162336	142219
3690522	162334	142457
3692527	159059	146833
3694491	158925	147729
3696453	159226	147559
3698419	159098	147915
3700384	157840	148437
3702333	164389	153534
3704363	159048	144265
370454	159024	144100
3706327	159177	144861
37066	162094	148747
3708293	154532	138503
3710202	154592	138414
3712111	154142	138283
3714015	158069	146166
3715967	160176	151154
3717945	158114	148417
3719897	157216	148961
3721838	158703	149924
3723798	158718	148927
372418	162022	151593
3725758	116121	105155
3727192	159758	154497
3729165	152805	146572
3731052	163101	150359
3733066	157169	145469
3735007	145733	125991
3736807	158125	146375
3738760	159737	147437
3740733	157675	144373
3742680	124402	105416
374419	153620	137186
3744217	162685	147688
3746226	157912	146223
3748176	125646	104912
3749728	182968	161237
3751988	183747	155578
3754257	157792	143489
3756206	164476	154121
3758237	158053	146042
3760189	160788	149905
3762175	167733	158210
376316	160806	146333
3764247	164384	153089
3766277	163984	153938
3768302	168735	165435
3770386	169699	161083
3772482	161963	154328
3774482	163176	151992
3776497	165722	167368
3778544	169745	162336
3780640	167805	173826
3782712	166074	157613
378302	162150	158268
3784763	169918	165628
3786862	169682	162876
3788958	164190	154635
3790986	172272	158832
3793114	187592	172177
3795431	172855	160700
3797566	187150	170314
3799877	181246	167074
3802115	177969	164415
380305	155545	140443
3804313	178389	164235
3806516	175656	161682
3808685	186143	170525
3810984	190072	173353
3813331	173698	162585
3815476	164365	153147
3817506	168806	169985
3819591	168148	162897
3821668	161427	151608
382226	135021	121937
3823662	154957	142190
3825576	154988	142350
3827490	163104	150341
3829504	124999	107263
3831048	155759	137229
3832971	156030	136572
3834898	139835	130641
3836625	140410	133489
3838359	159556	152032
383894	88720	72551
3840329	140918	133002
3842069	142423	135003
3843828	140420	132528
3845562	142749	134907
3847325	142324	135387
3849082	142832	136069
384990	155426	146898
3850846	140773	133363
3852584	138317	130406
3854292	142262	135159
3856049	140961	133978
3857790	140574	133944
3859526	142570	134983
3861287	141419	134156
3863033	141714	134492
3864783	141420	134090
3866529	139458	130580
3868251	160821	144168
386910	154877	105817
3870237	160316	146190
3872217	159977	145131
3874193	159828	144180
3876167	94287	60554
3877332	159634	145466
3879304	159725	145508
3881277	159700	145620
3883249	154799	149682
3885161	124297	103919
3886696	162648	152583
388823	117977	86228
3888705	161854	151715
3890704	160062	151089
3892681	29845	15378
3893050	157255	144398
3894992	156099	141368
3896920	178600	162537
3899126	175551	162136
3901294	161817	146635
390280	129265	91394
3903292	158551	142492
3905250	157404	145320
39068	162020	148419
3907194	160242	143171
3909173	161325	149231
3911165	138639	128660
3912877	154468	142699
3914785	158743	148387
3916746	158122	149052
3918699	157633	148670
391877	128519	90465
3920646	159245	150257
3922613	158421	147735
3924570	161891	145146
3926569	163434	146369
3928587	163108	150260
3930601	160391	144825
3932582	161614	145776
3934578	162562	147163
393464	165431	157296
3936585	155383	142591
3938504	155225	142437
3940421	161724	151744
3942418	154925	140336
3944331	153182	134232
3946223	122599	84441
3947737	153533	153696
3949633	139988	132935
3951362	148432	135154
3953195	148419	135156
3955028	157487	149589
395507	161776	151475
3956973	161492	152283
3958967	161090	151267
3960956	159229	145291
3962923	156259	142890
3964853	159449	146063
3966822	154457	141845
3968730	160022	150972
3970706	159076	149818
3972670	161815	153303
3974668	160866	152120
397505	161793	152695
3976654	160175	148591
3978632	161270	153262
3980623	159148	149005
3982588	160481	150299
3984570	152411	138231
3986452	163108	150425
3988466	163086	150429
3990480	180497	123213
3992709	164598	151271
3994741	158264	135938
399503	156915	146945
3996695	158465	138146
3998652	109207	98787
4000001	87030	77709
4001076	39965	31473
4001570	199337	195535
4004032	100024	85272
4005267	154420	142234
4007174	135643	128165
4008849	135186	125621
4010518	142618	135537
4012279	142105	135111
4014034	136839	127203
401441	121707	88632
4015724	138402	128288
4017433	142304	136465
4019190	137597	128514
4020889	137444	126916
4022586	140701	134230
4024323	139625	132618
4026047	136266	127671
4027730	138830	130459
4029444	136655	127361
402944	159920	147925
4031131	137295	127279
4032827	139514	130275
4034550	135637	126759
4036225	139688	131854
4037950	138708	129515
4039663	138122	130755
4041368	130800	122160
4042983	141954	135033
4044736	134553	123734
4046398	140733	133563
4048136	134189	123889
404919	125989	86709
4049793	141401	133108
4051539	136055	126850
4053219	140744	132342
4054957	137112	127915
4056650	136668	128142
4058338	136099	125140
4060019	141098	133704
4061761	136569	124756
4063447	136666	127751
406475	95478	107367
4065135	136921	127143
4066826	140903	133442
4068566	157667	141250
4070513	161206	142331
4072504	157579	143688
4074450	167960	148899
4076524	167529	148888
407654	175079	176165
4078593	164865	147583
4080629	161367	147367
4082622	160306	146540
4084602	161308	147504
4086594	162929	144246
4088606	162887	144159
4090618	162876	143857
4092629	162677	143612
4094638	162958	143937
4096650	162557	143611
409816	150408	110042
4098657	162839	143554
4100668	162792	143985
4102678	158170	147556
4104631	153666	141071
4106529	161227	144835
41069	162046	149242
4108520	163098	150338
4110534	152585	136222
4112418	141386	134179
4114164	158637	144031
4116123	137937	128892
411673	143083	133323
4117826	127742	91321
4119404	125966	114354
4120960	131116	112272
4122579	159191	144922
4124545	149918	139053
4126397	141414	133679
4128143	141330	133890
4129888	141605	133880
4131637	141873	133987
4133389	140946	133362
413440	148521	108138
4135130	141438	134205
4136877	141536	134348
4138625	141575	133830
4140373	141791	133491
4142124	141481	133958
4143871	141511	134187
4145619	141752	134026
4147370	141568	134353
4149118	122418	106651
4150630	152506	138637
4152513	152496	138680
415274	185778	229858
4154396	152507	138604
4156279	154128	145897
4158182	155789	145801
4160106	138111	128410
4161812	138103	128443
4163518	163108	150378
4165532	122942	112017
4167051	124160	113245
4168585	158144	145126
4170538	153951	141345
4172439	171498	160280
4174557	160385	144612
417568	122449	108293
4176538	162865	146310
4178549	153380	140577
4180443	136493	128627
4182129	164859	148055
4184165	162774	146926
4186175	105892	81578
4187483	129971	107005
4189088	177136	158913
419080	118508	100065
4191276	162749	146605
4193286	154571	141378
4195195	154841	143224
4197107	156719	142462
4199042	163174	149806
4201057	158088	144771
4203009	156548	138128
4204943	155872	137211
420543	150870	136862
4206868	156677	138177
4208803	154820	143253
4210715	154521	142885
4212623	154529	142806
4214532	153644	146154
4216430	154674	140165
4218340	155651	139610
4220262	152438	144934
4222145	153277	144484
4224038	137397	125902
422406	157035	147215
4225735	137596	126550
4227435	136951	127018
4229127	156232	146646
4231057	159262	150818
4233024	158092	148860
4234976	157477	146856
4236920	157608	146605
4238866	157215	147041
4240807	158425	147785
4242763	156891	146119
424345	153003	140292
4244700	157617	147221
4246646	157929	146445
4248596	157692	146328
4250543	157650	147451
4252490	173155	149989
4254628	173117	150109
4256766	151443	138474
4258636	165657	148332
4260682	129441	110150
4262281	162145	157655
426234	151341	139122
4264283	162054	157627
4266284	162138	157781
4268286	162144	157648
4270288	162157	157849
4272290	162187	158080
4274293	1369294	1614009
428103	149222	135468
4291198	163020	140850
4293211	161686	145206
4295208	157582	140962
4297154	139550	130899
4298877	139625	130925
429946	122533	89401
4300601	139625	131019
4302325	139594	130952
4304049	139553	131011
4305772	139622	130853
43070	161957	148845
4307496	139627	130832
4309220	139645	130984
4310945	139650	130950
4312670	139619	130836
4314394	139675	130874
431459	239506	165978
4316119	139646	130890
4317844	139652	131231
4319569	139632	130753
4321293	154190	136815
4323197	153763	136647
4325096	153812	137152
4326996	159676	145041
4328968	160907	145803
4330955	166083	149200
4333006	138862	131174
4334721	141818	131816
4336473	142124	132444
4338228	142281	132842
4339985	142246	132739
4341742	142496	132395
4343502	145269	135458
434416	147866	111262
4345296	157838	148000
4347245	142878	135889
4349010	155860	140961
4350935	148765	145396
4352772	163646	150539
4354793	163721	150540
4356815	136647	127730
4358502	136713	127537
4360191	137950	129545
4361894	138607	128738
436242	160690	123979
4363606	136741	127822
4365295	138474	128313
4367005	137958	126966
4368709	137994	129111
4370413	136735	126341
4372102	134516	125625
4373763	141449	133663
4375509	136598	125562
4377196	136253	127734
4378879	137254	125956
4380574	157546	146795
438226	155982	144131
4382520	165365	155311
4384562	159999	144326
4386538	155189	141224
4388455	195858	179656
4390873	162401	147891
4392879	162279	147451
4394883	162471	152801
4396889	154350	140707
4398795	153776	136187
4400694	158273	150548
440152	170165	115854
4402649	147079	133628
4404466	154094	136533
4406369	153987	136626
4408271	153899	136812
4410171	154062	136937
4412073	153942	136359
4413974	160115	145032
4415951	171189	159612
4418065	170686	158548
4420173	171002	159366
4422285	171138	158887
442253	128373	105094
4424398	169593	157739
4426492	170979	159381
4428603	169807	157366
4430700	156061	143416
4432627	163376	147701
4434645	161345	150454
4436637	137427	113475
4438334	154091	142672
