Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
GCF_000836435.1_Fons_mult_CBS_102226_V1_genomic.fna	1347193	1345162	1347368	1345146	1347558	0.954067	0.952629	0.954191	0.952617	0.954326
GCF_000938715.1_LALA0_genomic.fna	3123863	3112798	3116533	3112798	3116859	0.962051	0.958644	0.959794	0.958644	0.959894
GCF_000961545.1_S_schenckii_v1_genomic.fna	4490939	4481712	4478355	4479632	4478641	0.938392	0.936464	0.935763	0.93603	0.935822
GCF_000968595.1_ASM96859v1_genomic.fna	1815580	1812571	1814072	1812338	1814312	0.95175	0.950172	0.950959	0.95005	0.951085
GCF_000988165.1_ASM98816v1_genomic.fna	1122159	1107711	1105409	1106845	1105417	0.912045	0.900303	0.898432	0.899599	0.898438
GCF_001027345.1_Triol1_genomic.fna	3107632	3099974	3098901	3098682	3099119	0.919573	0.917306	0.916989	0.916924	0.917053
GCF_001204775.2_ASM120477v2_genomic.fna	2059304	2056222	2059075	2056343	2059329	0.96332	0.961878	0.963213	0.961935	0.963332
GCF_001278385.1_MalaPachy_genomic.fna	1653324	1648525	1650353	1648248	1650532	0.948336	0.945583	0.946632	0.945425	0.946735
GCF_001298625.1_SEUB3.0_genomic.fna	2457984	2437487	2437706	2437009	2437890	0.955182	0.947217	0.947302	0.947031	0.947374
GCF_001299255.1_ASM129925v1_genomic.fna	2915167	2910958	2914836	2910776	2915176	0.951487	0.950113	0.951379	0.950054	0.95149
GCF_001329695.1_Rhoba1_1_genomic.fna	1407078	1395104	1389753	1393260	1389701	0.84004	0.832891	0.829697	0.831791	0.829666
GCF_001417885.1_Kmar_1.0_genomic.fna	6345791	6280699	6274215	6278293	6274068	0.946757	0.937045	0.936078	0.936686	0.936056
GCF_001447935.2_debFab1.1_genomic.fna	852260	850671	852217	850740	852329	0.95751	0.955725	0.957462	0.955802	0.957588
GCF_001477535.1_Pneu_jiro_RU7_V2_genomic.fna	4837543	4748094	4729394	4743864	4727817	0.911158	0.89431	0.890788	0.893513	0.890491
GCF_001477545.1_Pneu_cari_B80_V3_genomic.fna	1833801	1821948	1820875	1821268	1820925	0.920747	0.914796	0.914257	0.914454	0.914282
GCF_001481775.2_TGAM01v2_genomic.fna	2580490	2573774	2574719	2573240	2574970	0.955588	0.953101	0.953451	0.952903	0.953544
GCF_001500285.1_Phisc1_genomic.fna	1886127	1881958	1884468	1881922	1884704	0.960688	0.958565	0.959843	0.958547	0.959964
GCF_001548555.1_ASM154855v1_genomic.fna	1317040	1304677	1307854	1304929	1307795	0.817315	0.809643	0.811614	0.809799	0.811578
GCF_001561935.1_ASM156193v1_genomic.fna	2957343	2885902	2871063	2882727	2870247	0.946406	0.923544	0.918795	0.922528	0.918534
GCF_001619985.1_Xylona_heveae_TC161_v1.0_genomic.fna	5318039	5305765	5307663	5304999	5308239	0.956567	0.954359	0.954701	0.954222	0.954804
GCF_001625195.1_ASM162519v1_genomic.fna	1101127	1081128	1074937	1080146	1074314	0.8942	0.87796	0.872932	0.877162	0.872426
GCF_001632365.1_Laesu1_genomic.fna	2101795	2056739	2052349	2055510	2051870	0.942318	0.922118	0.920149	0.921567	0.919935
GCF_001636725.1_ISF_1.0_genomic.fna	1604125	1600004	1600692	1599483	1600832	0.939522	0.937109	0.937512	0.936804	0.937594
GCF_001638985.1_Phybl2_genomic.fna	1568285	1535680	1529785	1534241	1529380	0.913762	0.894765	0.89133	0.893926	0.891094
GCF_001640025.1_ASM164002v2_genomic.fna	2299005	2267443	2258100	2265927	2258044	0.928112	0.915371	0.911599	0.914759	0.911576
GCF_001641265.1_ASM164126v1_genomic.fna	2441667	2308036	2288725	2304081	2285989	0.783644	0.740756	0.734558	0.739486	0.73368
GCF_001642045.1_Parsp1_genomic.fna	3165784	3159488	3162015	3159133	3162312	0.950478	0.948588	0.949347	0.948482	0.949436
GCF_001642055.1_Altal1_genomic.fna	1911761	1909463	1912224	1909432	1912465	0.956226	0.955077	0.956458	0.955061	0.956578
GCF_001642475.1_ASM164247v1_genomic.fna	974565	973162	974812	973159	974961	0.955569	0.954193	0.955811	0.95419	0.955957
GCF_001646965.1_ASM164696v1_genomic.fna	4845811	4839587	4842946	4839061	4843487	0.953862	0.952636	0.953298	0.952533	0.953404
GCF_001651985.1_ASM165198v1_genomic.fna	1481903	1480167	1482318	1480171	1482526	0.953835	0.952718	0.954102	0.952721	0.954236
GCF_001653235.2_ASM165323v2_genomic.fna	3182128	3175457	3178322	3175345	3178645	0.95623	0.954226	0.955087	0.954192	0.955184
GCF_001653265.1_ASM165326v1_genomic.fna	1463366	1457507	1458539	1457338	1458695	0.927511	0.923797	0.924452	0.92369	0.92455
GCF_001661235.1_Picme2_genomic.fna	2094984	2086739	2086300	2086198	2086494	0.950925	0.947182	0.946983	0.946937	0.947071
GCF_001661255.1_Wican1_genomic.fna	1666782	1657693	1659004	1657496	1659165	0.948376	0.943204	0.94395	0.943092	0.944042
GCF_001661265.1_Saico1_genomic.fna	1564773	1558654	1559352	1558233	1559535	0.946897	0.943194	0.943616	0.942939	0.943727
GCF_001661335.1_Babin1_genomic.fna	1844718	1836408	1837815	1836300	1837994	0.958773	0.954453	0.955185	0.954397	0.955278
GCF_001661345.1_Ascru1_genomic.fna	1411309	1406166	1404496	1405557	1404619	0.933507	0.930105	0.929	0.929702	0.929082
GCF_001661395.1_Hypbu1_genomic.fna	6919738	6870353	6857912	6866670	6858003	0.945597	0.938849	0.937149	0.938345	0.937161
GCF_001661405.1_Cybja1_genomic.fna	1942997	1934087	1935731	1933999	1935922	0.960647	0.956241	0.957054	0.956198	0.957149
GCF_001661415.1_Canta1_genomic.fna	3451045	3436697	3436377	3436030	3436676	0.959821	0.955831	0.955742	0.955645	0.955825
GCF_001662655.1_ASM166265v1_genomic.fna	1728981	1725613	1725295	1725248	1725495	0.950378	0.948526	0.948352	0.948326	0.948462
GCF_001664035.1_Metbi1_genomic.fna	1372845	1361619	1360919	1361337	1361046	0.945084	0.937356	0.936874	0.937162	0.936962
GCF_001664045.1_Hanpo2_genomic.fna	1645545	1642086	1644563	1642144	1644741	0.960706	0.958687	0.960133	0.95872	0.960237
GCF_001672515.1_ASM167251v1_genomic.fna	4017513	4000519	4000752	3999203	4001013	0.935491	0.931534	0.931589	0.931228	0.931649
GCF_001720155.1_Tsuc_wing_CBS7118_V1_genomic.fna	1834063	1826142	1825522	1825601	1825732	0.943124	0.939051	0.938732	0.938773	0.93884
GCF_001720205.1_Cryp_amyl_CBS6039_V3_genomic.fna	4389047	4356428	4348801	4354158	4349100	0.942487	0.935483	0.933845	0.934995	0.933909
GCF_001773325.1_ASM177332v1_genomic.fna	3199783	3194640	3196624	3194385	3196967	0.959285	0.957743	0.958338	0.957666	0.95844
GCF_001792695.1_ASM179269v1_genomic.fna	1273165	1271962	1274133	1272078	1274316	0.962221	0.961312	0.962953	0.961399	0.963091
GCF_001831195.1_CORC01_genomic.fna	2969154	2931683	2906272	2927067	2905125	0.941546	0.929663	0.921605	0.9282	0.921242
GCF_001883845.1_ASM188384v1_genomic.fna	2745251	2729896	2727660	2728367	2727710	0.92959	0.924391	0.923634	0.923873	0.92365
GCF_001890105.1_Aspzo1_genomic.fna	1144831	1141937	1142175	1141660	1142324	0.945862	0.943471	0.943667	0.943242	0.943791
GCF_001890125.1_Aspve1_genomic.fna	2523710	2520037	2522893	2519932	2523197	0.957085	0.955692	0.956775	0.955653	0.956891
GCF_001890705.1_Aspsy1_genomic.fna	7748968	7733615	7734864	7732275	7735518	0.956164	0.95427	0.954424	0.954104	0.954505
GCF_001890725.1_Aspwe1_genomic.fna	4821456	4806927	4807867	4805810	4808208	0.959	0.95611	0.956297	0.955888	0.956365
GCF_001890805.1_Aspgl1_genomic.fna	2036822	2029761	2030467	2029454	2030708	0.956368	0.953052	0.953384	0.952908	0.953497
GCF_001890905.1_Aspac1_genomic.fna	3521143	3512416	3512375	3511465	3512735	0.94876	0.946409	0.946398	0.946152	0.946495
GCF_001896365.1_ASM189636v1_genomic.fna	2967186	2963417	2967021	2963445	2967347	0.962457	0.961235	0.962404	0.961244	0.962509
GCF_001907595.1_ASM190759v1_genomic.fna	2286048	2260626	2252461	2259403	2251972	0.957788	0.947137	0.943716	0.946625	0.943511
GCF_002072235.1_ASM207223v1_genomic.fna	1769451	1766650	1768780	1766631	1768998	0.961803	0.960281	0.961438	0.96027	0.961557
GCF_002079055.1_ASM207905v1_genomic.fna	1203576	1189238	1190211	1189223	1190178	0.917451	0.906521	0.907263	0.90651	0.907238
GCF_002102565.1_Kocim1_genomic.fna	1951236	1948938	1952357	1948957	1952616	0.951669	0.950548	0.952216	0.950557	0.952342
GCF_002104995.1_Linpe1_genomic.fna	3016492	2963800	2956425	2961481	2956206	0.92809	0.911879	0.909609	0.911165	0.909542
GCF_002105095.1_Pseve2_genomic.fna	1395972	1376291	1375798	1375885	1375645	0.914839	0.901941	0.901618	0.901675	0.901518
GCF_002105105.1_Prola1_genomic.fna	2301743	2278795	2279805	2278283	2279933	0.947238	0.937795	0.93821	0.937584	0.938263
GCF_002105155.1_Lobtra1_genomic.fna	2645006	2574271	2567588	2571842	2567181	0.913178	0.888757	0.886449	0.887918	0.886309
GCF_002117355.1_PosplRSB12_1_genomic.fna	3208979	3119800	3107717	3116733	3106467	0.926372	0.900628	0.89714	0.899742	0.896779
GCF_002237265.1_ASM223726v2_genomic.fna	3295593	3289245	3292541	3289055	3292911	0.956817	0.954974	0.955931	0.954919	0.956039
GCF_002251995.1_ASM225199v2_genomic.fna	2180597	2159173	2160625	2158797	2160764	0.943706	0.934434	0.935063	0.934272	0.935123
GCF_002708625.1_Rhimi1_1_genomic.fna	1580582	1560008	1558737	1559352	1558863	0.949717	0.937355	0.936591	0.936961	0.936667
GCF_002742065.1_CB0940_V2_genomic.fna	2043712	2039621	2042727	2039578	2042988	0.950421	0.948518	0.949963	0.948498	0.950084
GCF_002775015.1_Cand_auris_B11221_V1_genomic.fna	871624	869828	871168	869900	871283	0.960018	0.95804	0.959516	0.958119	0.959642
GCF_002846915.1_Aspergillus_ochraceoroseus_IBT_24754_v1.1_genomic.fna	2548203	2450112	2407139	2444257	2402851	0.925059	0.889449	0.873849	0.887324	0.872292
GCF_002847045.1_Aspcand1_genomic.fna	2518515	2514689	2514011	2514040	2514255	0.945974	0.944536	0.944282	0.944293	0.944373
GCF_002847465.1_Aspnov1_genomic.fna	2336351	2332014	2334313	2331937	2334613	0.956005	0.95423	0.955171	0.954199	0.955293
GCF_002847485.1_Aspcam1_genomic.fna	1764389	1759441	1758121	1758705	1758273	0.945907	0.943255	0.942547	0.94286	0.942628
GCF_002849105.1_Aspste1_genomic.fna	2317525	2302989	2291642	2301202	2291339	0.945761	0.939829	0.935199	0.9391	0.935075
GCF_002865645.1_Melbi2_genomic.fna	2656181	2540785	2468486	2529469	2462838	0.915363	0.875596	0.85068	0.871696	0.848734
GCF_002926055.2_CanHae_1.0_genomic.fna	2677703	2667090	2668221	2666761	2668475	0.956066	0.952277	0.95268	0.952159	0.952771
GCF_002926085.2_CanDuoHae_v1.0_genomic.fna	3037994	3026585	3027524	3026153	3027705	0.959281	0.955678	0.955975	0.955542	0.956032
GCF_003013735.1_Cand_pseudohaemulonii_B12108_genomic.fna	4702315	4687175	4687588	4686429	4687911	0.958608	0.955521	0.955605	0.955369	0.955671
GCF_003019875.1_Amore1_genomic.fna	7657420	7399889	7332721	7386013	7326865	0.926823	0.895653	0.887523	0.893973	0.886814
GCF_003025095.1_Triha_v1.0_genomic.fna	767247	765775	767250	765834	767371	0.961846	0.960001	0.96185	0.960075	0.962002
GCF_003025105.1_Trias_v._1.0_genomic.fna	1983964	1980301	1982013	1980143	1982268	0.955162	0.953398	0.954222	0.953322	0.954345
GCF_003025115.1_Trici_v4.0_genomic.fna	2042490	2039632	2041436	2039374	2041695	0.947657	0.946331	0.947168	0.946211	0.947288
GCF_003054445.1_ASM305444v1_genomic.fna	6074815	5992041	5985899	5989529	5985792	0.945704	0.932818	0.931862	0.932427	0.931845
GCF_003144115.1_Tilwa1_genomic.fna	2876406	2869983	2867742	2868184	2867829	0.8709	0.868955	0.868277	0.868411	0.868303
GCF_003144135.1_Rhodsp1_genomic.fna	1301444	1298587	1300263	1298377	1300452	0.932465	0.930418	0.931619	0.930268	0.931755
GCF_003144195.1_Cersp1_genomic.fna	4708744	4703396	4708102	4702811	4708700	0.937881	0.936816	0.937753	0.936699	0.937872
GCF_003144205.1_Meimi1_genomic.fna	1421305	1411691	1412856	1411568	1412944	0.9598	0.953308	0.954095	0.953225	0.954154
GCF_003144245.1_Jamsp1_genomic.fna	1819248	1814529	1815975	1814009	1816195	0.920544	0.918156	0.918888	0.917893	0.918999
GCF_003144295.1_Acain1_genomic.fna	1188276	1183551	1184070	1183052	1184197	0.922887	0.919217	0.91962	0.918829	0.919719
GCF_003184525.1_Aspscl1_genomic.fna	2376412	2343251	2335214	2341916	2334971	0.94854	0.935304	0.932096	0.934771	0.931999
GCF_003184535.1_Aspeuc1_genomic.fna	1927953	1918640	1919745	1918324	1919938	0.948547	0.943965	0.944508	0.943809	0.944603
GCF_003184545.1_Asphet1_genomic.fna	2929958	2903653	2889162	2900931	2888606	0.93618	0.927775	0.923145	0.926905	0.922967
GCF_003184585.1_Aspsac1_genomic.fna	4011058	4004178	4005315	4003422	4005741	0.950509	0.948878	0.949148	0.948699	0.949249
GCF_003184595.1_Asplac1_genomic.fna	3773404	3767882	3770587	3767524	3770997	0.955612	0.954213	0.954898	0.954122	0.955002
GCF_003184625.1_Aspneo1_genomic.fna	1323682	1321356	1322370	1321225	1322549	0.95391	0.952234	0.952965	0.952139	0.953094
GCF_003184695.1_Aspbru1_genomic.fna	3590188	3556928	3543291	3554297	3542550	0.943631	0.934889	0.931304	0.934197	0.93111
GCF_003184745.1_Aspuva1_genomic.fna	5539523	5525624	5521343	5523670	5521816	0.94875	0.94637	0.945636	0.946035	0.945717
GCF_003184755.1_Asppip1_genomic.fna	2465062	2457278	2456878	2456419	2457079	0.956598	0.953578	0.953423	0.953244	0.953501
GCF_003184765.1_Aspacu1_genomic.fna	4909207	4900173	4876743	4896281	4876309	0.941667	0.939934	0.93544	0.939188	0.935357
GCF_003184785.1_Aspjap1_genomic.fna	2425344	2419303	2419188	2418602	2419424	0.948073	0.945712	0.945667	0.945438	0.945759
GCF_003184825.1_Aspfij1_genomic.fna	4273385	4264008	4253616	4261973	4253686	0.943886	0.941814	0.939519	0.941365	0.939535
GCF_003184835.1_Aspcos1_genomic.fna	2847137	2841536	2834548	2840268	2834610	0.950576	0.948706	0.946373	0.948283	0.946394
GCF_003184845.1_Aspibe1_genomic.fna	3090339	3077347	3057643	3074096	3057294	0.941878	0.937918	0.931912	0.936927	0.931806
GCF_003184865.1_Asphom1_genomic.fna	2255697	2251891	2252608	2251429	2252880	0.949614	0.948012	0.948314	0.947817	0.948428
GCF_003184925.1_Aspvad1_genomic.fna	16365902	16331051	16303877	16324354	16304480	0.954826	0.952792	0.951207	0.952402	0.951242
GCF_003290485.1_ASM329048v1_genomic.fna	3725504	3704751	3705987	3703945	3706186	0.940149	0.934911	0.935223	0.934708	0.935274
GCF_003316985.1_ASM331698v1_genomic.fna	2609269	2604861	2607762	2604728	2608056	0.959377	0.957756	0.958823	0.957707	0.958931
GCF_003344945.1_Aspwel1_genomic.fna	3435486	3431007	3432894	3430534	3433276	0.954576	0.953331	0.953856	0.9532	0.953962
GCF_003357145.1_ASM335714v1_genomic.fna	3485327	3478239	3480750	3477972	3481147	0.959386	0.957435	0.958126	0.957361	0.958235
GCF_003369625.1_ASM336962v1_genomic.fna	1650790	1615809	1597910	1612974	1597267	0.924093	0.904511	0.894491	0.902924	0.894131
GCF_003426965.1_ASM342696v1_genomic.fna	2218929	2187997	2184697	2187214	2184825	0.929591	0.916632	0.91525	0.916304	0.915304
GCF_003711515.1_Sodal1_genomic.fna	1172457	1136259	1126400	1134510	1125990	0.92798	0.899329	0.891526	0.897945	0.891202
GCF_003724135.2_ASM372413v2_genomic.fna	952080	950293	951857	950205	951981	0.940688	0.938922	0.940467	0.938835	0.94059
GCF_003851025.1_SCP_1.1_genomic.fna	1342863	1307952	1305105	1307261	1304653	0.905577	0.882035	0.880115	0.881569	0.87981
GCF_003942205.1_ASM394220v1_genomic.fna	1682542	1676761	1676937	1676127	1677077	0.927213	0.924027	0.924124	0.923678	0.924202
GCF_004011695.1_Arabiei_Me14_genomic.fna	1562369	1519173	1511283	1517636	1510801	0.927406	0.901765	0.897082	0.900853	0.896796
GCF_004022145.1_Paevar1_genomic.fna	1623533	1619699	1621515	1619622	1621711	0.956848	0.954589	0.955659	0.954543	0.955775
GCF_004154835.1_ASM415483v1_genomic.fna	2053520	2050686	2053365	2050606	2053613	0.955609	0.95429	0.955537	0.954253	0.955653
GCF_004337985.1_ASM433798v1_genomic.fna	1957202	1857655	1830902	1854815	1829234	0.904095	0.858111	0.845753	0.856799	0.844982
GCF_004353045.1_ASM435304v1_genomic.fna	1013626	1011247	1011967	1010998	1012078	0.940438	0.938231	0.938899	0.938	0.939002
GCF_004355905.1_ASM435590v1_genomic.fna	2503297	2449299	2434551	2446431	2433616	0.944349	0.923978	0.918415	0.922896	0.918062
GCF_005498985.1_PGRAM_IIB_1.0_genomic.fna	3243226	3237568	3240481	3237059	3240862	0.91675	0.91515	0.915974	0.915007	0.916082
GCF_006535985.1_ASM653598v1_genomic.fna	1509739	1502183	1503778	1502132	1503978	0.963895	0.959071	0.960089	0.959039	0.960217
GCF_007821495.1_CFIA_Lhya_EG2017_genomic.fna	1488509	1486610	1488777	1486646	1488984	0.961384	0.960157	0.961557	0.960181	0.961691
GCF_008629635.1_Kwon_shan_CBS_12478_V1_genomic.fna	1136637	1134229	1136107	1134149	1136272	0.952304	0.950287	0.95186	0.95022	0.951999
GCF_008694065.1_Dalch_JS-1345_genomic.fna	925212	921262	920840	920932	920916	0.9555	0.951421	0.950985	0.95108	0.951063
GCF_008704595.1_ASM870459v1_genomic.fna	1772545	1760641	1759290	1759913	1759458	0.948645	0.942274	0.941551	0.941885	0.941641
GCF_009176365.1_Aspalli1_genomic.fna	2225038	2219657	2221574	2219571	2221805	0.959934	0.957612	0.958439	0.957575	0.958539
GCF_009193445.1_Asppset1_genomic.fna	1825582	1822143	1824397	1822198	1824627	0.96216	0.960347	0.961535	0.960376	0.961657
GCF_009193585.1_Aspcae1_genomic.fna	1330323	1327559	1329607	1327687	1329787	0.964137	0.962134	0.963619	0.962227	0.963749
GCF_009193645.1_Asppsen1_genomic.fna	3462494	3457673	3460903	3457636	3461285	0.96093	0.959592	0.960488	0.959581	0.960594
GCF_009771025.1_ASM977102v1_genomic.fna	3247215	3227675	3228082	3226870	3228266	0.946301	0.940606	0.940725	0.940372	0.940778
GCF_010015565.1_Disac1_genomic.fna	1614700	1611904	1614161	1611857	1614369	0.952847	0.951197	0.952529	0.951169	0.952651
GCF_010015585.1_Erebi1_genomic.fna	4202881	4168488	4164643	4166811	4164823	0.947959	0.940202	0.939334	0.939823	0.939375
GCF_010015615.1_Cucbe1_genomic.fna	2724924	2708834	2706103	2707863	2706223	0.954726	0.949089	0.948132	0.948749	0.948174
GCF_010015735.1_Aaoar1_genomic.fna	4050642	4041514	4041735	4040706	4042098	0.956785	0.954629	0.954681	0.954438	0.954767
GCF_010015815.1_Dotsy1_genomic.fna	3018347	2947569	2928601	2943975	2927265	0.940646	0.918588	0.912677	0.917468	0.912261
GCF_010093505.1_Horac1_genomic.fna	561538	560313	561381	560264	561470	0.939911	0.937861	0.939648	0.937779	0.939797
GCF_010093535.1_Linin1_genomic.fna	1625994	1588125	1581770	1586853	1581220	0.946004	0.923972	0.920275	0.923232	0.919955
GCF_010093595.1_Mytre1_genomic.fna	1794354	1788009	1789299	1787761	1789494	0.950563	0.947201	0.947885	0.94707	0.947988
GCF_010093625.1_Macan1_genomic.fna	1715263	1707865	1708830	1707586	1708996	0.950294	0.946195	0.94673	0.946041	0.946822
GCF_010093815.1_Psehy1_genomic.fna	1999167	1955628	1947325	1953770	1946588	0.946304	0.925695	0.921765	0.924816	0.921416
GCF_010093885.1_Aplpr1_genomic.fna	1481764	1478686	1478442	1478167	1478600	0.936221	0.934277	0.934122	0.933949	0.934222
GCF_010093935.1_Zasce1_genomic.fna	957013	955418	957000	955364	957142	0.950116	0.948532	0.950103	0.948479	0.950244
GCF_010094035.1_Trepe1_genomic.fna	1973210	1947714	1945196	1946779	1944963	0.940989	0.92883	0.927629	0.928384	0.927518
GCF_010094085.1_Wesor1_genomic.fna	1936315	1932913	1934154	1932585	1934390	0.950159	0.94849	0.949099	0.948329	0.949215
GCF_010094145.1_Didex1_genomic.fna	2867733	2838506	2834903	2837019	2834861	0.942714	0.933106	0.931921	0.932617	0.931908
GCF_010724455.1_ASM1072445v1_genomic.fna	1439850	1437735	1439979	1437755	1440160	0.957141	0.955735	0.957226	0.955748	0.957347
GCF_011074865.1_ASM1107486v2_genomic.fna	1291242	1287631	1288989	1287667	1289122	0.953802	0.951135	0.952138	0.951162	0.952236
GCF_011075155.1_ASM1107515v1_genomic.fna	2845260	2838391	2837933	2837527	2838243	0.947484	0.945197	0.945044	0.944909	0.945148
GCF_011692745.1_ASM1169274v1_genomic.fna	2137937	2131059	2133192	2130892	2133436	0.956415	0.953338	0.954292	0.953264	0.954402
GCF_011745365.1_Crypa2_genomic.fna	2512395	2508408	2508928	2507890	2509242	0.945005	0.943506	0.943701	0.943311	0.943819
GCF_011947395.1_ASM1194739v2_genomic.fna	2745002	2735753	2735766	2734895	2735968	0.944935	0.941752	0.941756	0.941456	0.941826
GCF_012550715.1_ASM1255071v1_genomic.fna	2580947	2574477	2569799	2572719	2570014	0.926046	0.923725	0.922046	0.923094	0.922124
GCF_012971845.1_ASM1297184v1_genomic.fna	5844484	5830803	5827459	5828629	5827780	0.941018	0.938815	0.938277	0.938465	0.938329
GCF_013036055.1_ASM1303605v1_genomic.fna	4206514	3402268	3372969	3396094	3365323	0.835865	0.676056	0.670234	0.674829	0.668714
GCF_013340325.1_ASM1334032v1_genomic.fna	2369610	2365976	2367396	2365697	2367667	0.956033	0.954567	0.95514	0.954454	0.955249
GCF_013368755.1_ASM1336875v1_genomic.fna	848521	845072	846301	845162	846389	0.949358	0.945499	0.946874	0.945599	0.946972
GCF_013390185.1_ASM1339018v1_genomic.fna	5591000	5561964	5558364	5559951	5558605	0.943164	0.938266	0.937658	0.937926	0.937699
GCF_013390195.1_ASM1339019v1_genomic.fna	1952480	1942335	1941002	1941656	1941145	0.944646	0.939738	0.939093	0.93941	0.939162
GCF_013396075.1_ASM1339607v1_genomic.fna	6309262	6298038	6300571	6297054	6301065	0.957546	0.955843	0.956227	0.955693	0.956302
GCF_013396195.1_ASM1339619v1_genomic.fna	1918339	1915759	1918237	1915756	1918476	0.958973	0.957683	0.958922	0.957682	0.959041
GCF_013402915.1_ASM1340291v1_genomic.fna	2084117	2070710	2072215	2070570	2072355	0.951208	0.945089	0.945776	0.945025	0.945839
GCF_013461495.1_Bfra_R1V1_genomic.fna	6954352	6924071	6913295	6921153	6913493	0.959961	0.955782	0.954294	0.955379	0.954321
GCF_014066305.1_Lecol_v1.0_genomic.fna	1126942	1102574	1078433	1099371	1076932	0.90348	0.883944	0.86459	0.881376	0.863387
GCF_014066315.1_Lelup_v1.1_genomic.fna	1223170	1163726	1080830	1154829	1074177	0.777217	0.739445	0.686772	0.733792	0.682545
GCF_014133895.1_ASM1413389v1_genomic.fna	3863378	3829475	3831202	3829012	3831255	0.951669	0.943318	0.943743	0.943204	0.943756
GCF_014235925.1_CTRU02_genomic.fna	2030441	2013483	2014829	2013180	2014946	0.938775	0.930935	0.931557	0.930795	0.931611
GCF_014461135.1_ASM1446113v1_genomic.fna	1295340	1244511	1239583	1243327	1239118	0.870834	0.836663	0.83335	0.835867	0.833037
GCF_014466165.1_ASM1446616v1_genomic.fna	2809903	2765370	2764058	2764451	2763792	0.933478	0.918683	0.918248	0.918378	0.918159
GCF_014898295.1_ASM1489829v1_genomic.fna	1996491	1988425	1986027	1987691	1986136	0.958138	0.954267	0.953116	0.953915	0.953168
GCF_014898435.1_ASM1489843v1_genomic.fna	1587425	1534365	1521798	1532069	1521092	0.940831	0.909383	0.901935	0.908023	0.901517
GCF_014898465.1_ASM1489846v1_genomic.fna	2056751	2022443	2015119	2020784	2014871	0.923435	0.908032	0.904744	0.907287	0.904632
GCF_014898535.1_ASM1489853v1_genomic.fna	9506609	9444333	9401962	9436429	9401233	0.955245	0.948987	0.94473	0.948193	0.944656
GCF_015039405.1_Cananz1_genomic.fna	2492504	2205051	2134687	2194185	2127489	0.789078	0.698076	0.6758	0.694636	0.673521
GCF_015533775.1_ASM1553377v1_genomic.fna	3201231	3188460	3189698	3187958	3189988	0.95962	0.955791	0.956163	0.955641	0.956249
GCF_900007375.1_ASM90000737v1_genomic.fna	1771014	1767941	1769913	1767940	1770129	0.960106	0.95844	0.959509	0.958439	0.959626
GCF_900067095.1_F._proliferatum_ET1_version_1_genomic.fna	3965695	3950694	3951600	3950133	3951916	0.957734	0.954112	0.95433	0.953976	0.954407
GCF_900074925.1_version_1_genomic.fna	1728540	1701123	1698330	1700156	1698132	0.928897	0.914163	0.912663	0.913644	0.912556
GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2_genomic.fna	4341998	4291527	4283271	4289463	4282682	0.954083	0.942993	0.941179	0.94254	0.94105
GCF_902498895.1_sapIngB_genomic.fna	1663569	1612459	1602980	1610049	1602540	0.79914	0.774588	0.770034	0.77343	0.769823
