Identifier	Size1	Size2	Size3	Size4	Size7	Size12	Size14	Level1	Level2	Level3	Level4	Level7	Level12	Level14
1459701	501	520	386	400	404	403	431	.95950	.96450	.98250	.99150	.98550	.98250	.98250
1459906	448	465	801	814	818	819	847	.98550	.98550	.96650	.96900	.96650	.96800	.96800
1460107	862	880	872	883	889	890	918	.96650	.96800	.96900	.96900	.96900	.97050	.97050
1460304	932	950	455	467	474	473	500	.96800	.96900	.96550	.96800	.97050	.96800	.96550
1460511	516	534	596	609	615	615	642	.96550	.96800	.96450	.96800	.96800	.96800	.96600
1460709	657	674	416	430	434	434	461	.96450	.96450	.97700	.98500	.97950	.97950	.97700
146076	478	495	814	821	827	831	861	.97950	.97950	.92950	.92450	.92450	.92950	.93200
1460919	871	816	826	832	835	864	876	.92450	.94850	.94750	.94750	.95100	.95200	.94750
1461128	893	668	675	681	684	712	723	.94750	.92550	.91950	.91950	.92400	.92400	.91650
1461327	740	737	749	755	755	783	798	.91650	.95700	.95850	.95850	.95850	.95850	.95700
1461515	369	382	387	386	413	429	447	.99450	1.00100	.99750	.99450	.99150	.99150	.99450
1461722	330	343	346	347	374	392	408	.99100	.99800	.98750	.99100	.98750	.99450	.99100
1461928	495	508	512	512	539	555	573	.99300	.99700	.99300	.99300	.99050	.99050	.99300
1462142	687	699	704	704	732	746	764	.97850	.98000	.97850	.97850	.97850	.97550	.97700
1462356	736	747	752	754	782	797	813	.95050	.95050	.94950	.95200	.95200	.95050	.94950
1462566	1140	1152	1158	1159	1186	1204	1219	.97350	.97450	.97450	.97550	.97450	.97650	.97450
1462775	2078	2074	2072	2075	2102	2111	2132	.95900	.95200	.94800	.94950	.94900	.94550	.94750
146279	2363	2378	2382	2384	2411	2427	2442	.97850	.98000	.97950	.98000	.98000	.98000	.97900
1462989	627	639	645	646	674	688	707	.96100	.96250	.96250	.96450	.96450	.96100	.96450
1463189	617	631	635	635	661	679	695	.97300	.97800	.97500	.97500	.97150	.97500	.97300
1463414	831	839	845	848	880	888	907	.93150	.92800	.92800	.93150	.93650	.92700	.92950
1463626	383	390	399	404	433	440	458	.87800	.86750	.87500	.88850	.89100	.86750	.87000
1463833	643	659	661	661	689	707	721	.94500	.95300	.94650	.94650	.94650	.94950	.94500
1464044	47740	47746	47711	47727	47748	47755	47767	.94700	.94700	.94600	.94650	.94650	.94600	.94600
1464253	641	653	660	660	687	701	719	.96900	.97050	.97250	.97250	.97050	.96750	.96900
1464463	768	780	786	787	815	828	846	.94950	.95100	.95100	.95250	.95250	.94850	.94950
1464678	632	641	647	648	677	691	706	.94450	.94150	.94150	.94300	.94450	.94150	.93800
146483	488	500	505	506	532	549	565	.96100	.96300	.96100	.96300	.95850	.96100	.95850
1464917	665	675	682	682	709	725	742	.96550	.96400	.96550	.96550	.96400	.96400	.96400
1465405	627	639	644	645	672	688	704	.95900	.96050	.95900	.96050	.95900	.95900	.95750
1466436	602	616	619	621	649	665	680	.95500	.96050	.95500	.95850	.95850	.95850	.95500
146688	561	576	580	581	608	625	21188	.96050	.96800	.96450	.96650	.96450	.96650	.95900
1467332	21198	21193	21222	21251	21210	21260	761	.95900	.95850	.96000	.96000	.95750	.95900	.97250
1467645	769	778	781	808	818	835	776	.96850	.97250	.97650	.97500	.96700	.96700	.96550
1467863	786	792	792	820	837	852	838	.96400	.96400	.96400	.96400	.96550	.96300	.96350
1468036	851	854	853	883	898	916	19900	.96600	.96200	.96100	.96350	.96200	.96350	.90150
1468837	19911	19909	19956	19955	19881	19927	335	.90150	.90100	.90300	.90150	.89750	.89900	.98450
146891	348	353	353	380	396	413	841	.99150	.98800	.98800	.98450	.98450	.98450	.96000
147093	854	858	859	887	904	920	800	.96250	.96000	.96150	.96150	.96250	.96150	.96250
147307	813	817	817	846	862	879	356	.96500	.96250	.96250	.96350	.96350	.96350	.98350
147511	369	374	373	401	418	434	9023	.98950	.98650	.98350	.98350	.98650	.98350	.96250
147713	9039	9041	9043	9070	9085	9099	735	.96300	.96250	.96300	.96250	.96250	.96200	.96150
147916	750	754	754	781	798	815	8895	.96700	.96450	.96450	.96300	.96450	.96450	.96350
148127	8911	8913	8916	8943	8958	8970	834	.96400	.96350	.96400	.96350	.96350	.96300	.96700
148337	845	850	851	879	895	911	9016	.96700	.96600	.96700	.96700	.96700	.96600	.96250
1484458	9032	9035	9038	9063	9077	9092	8984	.96300	.96250	.96300	.96250	.96250	.96200	.96300
148547	8999	9002	9005	9031	9046	9060	643	.96350	.96300	.96350	.96300	.96300	.96250	.94750
148753	652	659	660	688	701	719	766	.94450	.94600	.94750	.94750	.94300	.94450	.98500
148990	779	784	783	811	828	845	965	.98750	.98650	.98500	.98500	.98650	.98650	.97250
1490257	978	982	983	1010	1025	1044	907	.97450	.97250	.97350	.97250	.97150	.97350	.96400
149199	916	923	924	953	967	986	874	.96150	.96250	.96400	.96500	.96250	.96500	.97050
149387	885	889	891	920	934	952	872	.97050	.96850	.97050	.97200	.96950	.97050	.97050
1495837	884	888	889	918	932	951	875	.97150	.96900	.97050	.97150	.96900	.97150	.97050
149596	886	891	892	921	935	954	862	.97050	.96950	.97050	.97200	.96950	.97200	.96600
1496046	876	879	879	907	923	941	389	.97000	.96600	.96600	.96600	.96600	.96750	.99250
149793	403	406	406	433	449	466	410	1.00150	.99250	.99250	.99000	.99000	.99000	.97900
1498086	423	426	426	454	471	488	338	.98450	.97650	.97650	.97650	.97900	.97900	.99500
150005	351	355	354	382	399	416	264	1.00150	.99500	.99150	.99150	.99500	.99500	.97850
1500076	276	280	280	308	325	716	725	.98300	.97400	.97400	.97400	.97850	.94750	.94500
1502102	729	732	761	776	789	303	318	.94200	.94600	.94750	.94600	.94050	.99600	1.01150
150219	322	322	349	366	382	521	532	1.00400	1.00400	1.00000	1.00400	1.00000	.95250	.95250
1504131	537	538	566	580	598	630	641	.95050	.95250	.95250	.94850	.95050	.95150	.95150
150426	646	648	675	689	706	552	565	.95000	.95300	.95150	.94800	.94800	.99050	.99450
1504367	568	569	595	613	629	290	303	.98850	.99050	.98700	.99050	.98850	.95850	.96650
1504579	306	306	334	351	367	236	250	.95450	.95450	.95450	.95850	.95450	.98700	1.00250
1504788	252	253	280	296	314	594	607	.98150	.98700	.98150	.98150	.98700	.94600	.94950
1504997	609	611	639	654	672	803	811	.94250	.94600	.94600	.94400	.94600	.93350	.93000
1505206	818	819	850	860	876	815	827	.93100	.93250	.93600	.92850	.92750	.96700	.96800
1505415	831	832	860	877	894	763	775	.96550	.96700	.96700	.96800	.96800	.96450	.96600
1505616	778	780	808	825	839	767	778	.96200	.96450	.96450	.96600	.96200	.96450	.96450
1505809	783	784	812	829	845	857	870	.96300	.96450	.96450	.96600	.96450	.96000	.96250
1506001	873	875	903	920	937	898	902	.95900	.96100	.96100	.96250	.96250	.93650	.92850
1506192	907	912	942	950	966	709	714	.92750	.93300	.93550	.92650	.92550	.93700	.92850
150636	719	720	748	761	778	719	731	.92700	.92850	.92850	.92450	.92450	.95950	.96100
1506401	737	736	764	779	797	560	574	.96100	.95950	.95950	.95800	.95950	.95650	.96200
1506605	579	579	607	622	639	563	576	.96050	.96050	.96050	.95850	.95850	.95950	.96350
1506811	581	581	609	624	642	728	738	.96150	.96150	.96150	.95950	.96150	.95200	.95050
1507391	744	745	772	786	803	560	573	.95050	.95200	.95050	.94750	.94750	.96000	.96350
1507565	577	579	606	623	639	576	588	.96000	.96350	.96150	.96350	.96150	.96350	.96550
1507759	595	595	622	639	656	789	797	.96700	.96700	.96550	.96700	.96700	.96250	.95900
1507966	802	806	834	849	865	558	571	.95750	.96250	.96250	.96150	.96000	.95300	.95650
1508189	576	577	604	620	638	539	552	.95500	.95650	.95500	.95500	.95650	.94600	.95000
150838	555	556	584	600	616	559	572	.94400	.94600	.94600	.94600	.94400	.96450	.96850
1508423	576	576	604	621	637	620	632	.96450	.96450	.96450	.96650	.96450	.95100	.95250
1508660	637	637	665	680	698	531	543	.95100	.95100	.95100	.94950	.95100	.95850	.96050
1508911	548	547	576	593	608	650	663	.95850	.95650	.95850	.96050	.95650	.97150	.97450
1509138	668	667	694	712	729	553	567	.97300	.97150	.97000	.97300	.97300	.97450	.98050
1509347	571	571	598	613	632	586	594	.97650	.97650	.97450	.97250	.97650	.94750	.94250
1509549	600	600	627	642	659	877	890	.94250	.94250	.94050	.93900	.93900	.97100	.97300
1509756	895	895	922	938	956	793	803	.97200	.97200	.97100	.97100	.97200	.94750	.94600
1509961	807	810	839	851	870	869	883	.94350	.94750	.94850	.94350	.94600	.96150	.96500
1510164	887	887	914	929	947	483	496	.96300	.96300	.96150	.96050	.96150	.98700	.99150
1510373	501	501	528	544	562	507	521	.98900	.98900	.98700	.98700	.98900	.98400	.99050
151050	525	525	552	568	587	483	498	.98600	.98600	.98400	.98400	.98800	.98500	.99400
1510583	503	502	529	545	563	964	977	.99150	.98950	.98700	.98700	.98950	.96300	.96500
1510791	981	981	1009	1024	1043	790	801	.96300	.96300	.96300	.96200	.96400	.95800	.95800
1510997	805	806	835	851	867	748	759	.95550	.95700	.95800	.95800	.95700	.98300	.98300
1511198	765	765	793	810	827	427	435	.98300	.98300	.98300	.98400	.98400	.98200	.97400
1511404	442	443	470	485	502	186	198	.97650	.97950	.97650	.97400	.97400	.94900	.95550
1511608	202	203	231	247	752	766	769	.94200	.94900	.94900	.94900	.97050	.97500	.97050
1511816	769	795	813	829	246	260	264	.97050	.96800	.97050	.96950	.98250	.99750	.98750
1512017	264	291	307	324	600	617	617	.98750	.98250	.98250	.98250	.97650	.98700	.97650
1512229	617	645	661	679	574	586	590	.97650	.97650	.97650	.97850	.94850	.95050	.94700
1512438	591	618	633	649	809	821	826	.94850	.94700	.94500	.94350	.96500	.96600	.96500
151258	827	856	870	887	901	915	918	.96600	.96750	.96500	.96500	.97550	.97900	.97550
1512657	918	945	963	980	985	998	1002	.97550	.97450	.97700	.97700	.97000	.97200	.97000
1512848	1003	1030	1047	1064	881	894	899	.97100	.97000	.97100	.97100	.97500	.97750	.97650
1513040	898	925	942	959	276	289	293	.97500	.97400	.97500	.97500	.99050	.99900	.99050
1513231	293	321	337	354	372	387	391	.99050	.99050	.99050	.99050	.97500	.98700	.98100
1513441	389	417	433	451	805	817	823	.97500	.97500	.97500	.97800	.96650	.96800	.96800
1513654	823	850	867	884	20501	20502	20499	.96800	.96650	.96800	.96800	.92600	.92550	.92500
1513878	20521	20538	20515	20530	920	928	934	.92600	.92550	.92350	.92350	.94900	.94600	.94600
1514051	936	965	980	996	404	417	422	.94800	.94900	.94800	.94700	.98950	.99500	.99250
1514260	422	449	465	483	282	295	298	.99250	.98950	.98950	.99250	.97100	.97950	.96700
1514470	298	325	342	359	727	737	744	.96700	.96300	.96700	.96700	.94500	.94350	.94500
1514664	747	776	787	806	898	911	916	.94950	.95050	.94350	.94650	.97350	.97600	.97500
151467	916	943	959	977	819	828	836	.97500	.97350	.97350	.97500	.95300	.95050	.95300
1514867	838	866	878	895	1684	1699	1705	.95550	.95550	.95050	.95050	.95250	.95500	.95500
1515074	1703	1731	1747	1762	620	627	633	.95350	.95350	.95350	.95250	.92800	.92150	.92150
1515283	633	659	673	691	751	765	767	.92150	.91800	.91500	.91650	.96850	.97250	.96700
1515492	768	795	813	829	1215	1230	1233	.96850	.96700	.96950	.96850	.96850	.97200	.96950
1515701	1234	1260	1279	1294	525	539	544	.97050	.96850	.97100	.96950	.97300	.97900	.97700
1515886	544	570	587	604	1873	1883	1887	.97700	.97300	.97500	.97500	.96700	.96650	.96550
1516089	1889	1916	1932	1950	800	809	816	.96650	.96600	.96600	.96650	.95400	.95150	.95300
1516298	819	848	860	877	919	934	937	.95650	.95800	.95300	.95300	.97700	.98100	.97800
151673	937	964	982	997	1169	1183	1187	.97800	.97700	.97900	.97700	.95950	.96200	.96000
151882	1188	1215	1232	1247	842	855	859	.96100	.96000	.96100	.95950	.96000	.96250	.96000
152084	860	889	905	922	842	855	859	.96100	.96250	.96250	.96250	.96000	.96250	.96000
1521956	860	889	905	922	564	575	580	.96100	.96250	.96250	.96250	.95100	.95100	.94950
1522165	581	609	624	640	889	903	908	.95100	.95100	.94950	.94750	.96950	.97300	.97200
1522375	907	934	951	967	479	492	496	.97050	.96950	.97050	.96950	.97800	.98250	.97800
1522587	496	524	540	558	772	782	788	.97800	.97800	.97800	.98000	.93200	.93050	.93050
152278	791	820	829	848	396	411	415	.93450	.93550	.92650	.92950	.98100	.99250	.98650
1523094	414	441	458	475	401	415	417	.98400	.98100	.98400	.98400	.97950	.98750	.97650
1523302	418	445	462	479	344	357	362	.97950	.97650	.97950	.97950	.98750	.99400	.99100
1524155	363	389	405	423	384	397	402	.99400	.98750	.98750	.99100	.98900	.99500	.99200
1524451	402	428	445	462	420	434	440	.99200	.98600	.98900	.98900	.98150	.98950	.98950
152494	439	466	482	500	563	573	580	.98700	.98400	.98400	.98700	.96550	.96350	.96550
1525401	582	608	622	641	831	844	849	.96900	.96550	.96150	.96550	.97500	.97750	.97650
1525883	849	877	892	910	607	621	625	.97650	.97650	.97500	.97650	.97450	.97950	.97600
1526479	625	652	670	686	828	839	843	.97600	.97450	.97800	.97600	.94700	.94700	.94450
1526688	844	873	887	904	887	899	904	.94550	.94700	.94450	.94450	.96650	.96750	.96650
1526897	905	932	948	966	403	417	421	.96750	.96650	.96650	.96750	.98150	.98950	.98400
152703	421	448	463	482	722	728	735	.98400	.98150	.97850	.98400	.95450	.94750	.94850
1527103	736	766	778	797	703	710	719	.95000	.95300	.94750	.95000	.94500	.93950	.94400
1527316	719	749	759	778	775	784	790	.94400	.94650	.93800	.94100	.94400	.94150	.94150
1527535	792	822	834	851	879	891	894	.94400	.94700	.94150	.94150	.96500	.96650	.96300
1527733	895	924	938	957	256	271	274	.96400	.96500	.96300	.96500	.99650	1.01550	1.00100
1527931	274	301	317	334	385	397	400	1.00100	.99650	.99650	.99650	.98600	.98900	.98050
1528132	401	428	445	461	340	354	356	.98300	.98050	.98300	.98050	.99500	1.00500	.99150
1528334	357	385	402	418	582	593	598	.99500	.99500	.99850	.99500	.96000	.96000	.95850
1528532	600	627	642	659	206	219	222	.96200	.96000	.95850	.95850	.98150	.99400	.97550
1528720	222	250	266	283	596	609	613	.97550	.97550	.97550	.97550	.97350	.97700	.97350
1528926	613	641	659	675	250	265	268	.97350	.97350	.97700	.97500	.99250	1.01200	.99750
1529134	268	295	312	210	223	227	226	.99750	.99250	.99750	.99400	1.00600	.99400	.98800
152926	255	271	531	543	547	547	575	.99400	.99400	.99200	.99400	.99000	.99000	.99000
1529362	592	609	883	893	897	898	926	.99200	.99200	.98500	.98400	.98150	.98250	.98250
1529548	944	961	305	318	323	323	350	.98500	.98500	.99350	1.00100	.99700	.99700	.99350
1529765	366	383	322	335	339	340	367	.99350	.99350	.99800	1.00550	.99800	1.00200	.99800
1529985	382	308	321	324	324	352	369	.99450	.98600	.99350	.98200	.98200	.98200	.98600
1530201	386	378	391	395	395	423	438	.98600	.98450	.99050	.98450	.98450	.98450	.98150
1530415	458	706	720	723	723	752	769	.99050	.96950	.97400	.96950	.96950	.97100	.97250
1530611	784	1281	1297	1297	1298	1326	1345	.96950	.94200	.94600	.94100	.94200	.94200	.94450
1530808	1358	613	626	630	631	658	674	.94100	.95400	.95750	.95400	.95600	.95400	.95400
1531005	692	791	801	805	806	837	851	.95600	.95500	.95400	.95100	.95250	.95650	.95400
1531213	865	1357	1371	1370	1372	1399	1419	.95000	.91000	.91250	.90750	.90900	.90800	.91100
153133	1434	1663	1678	1678	1679	1707	1725	.90950	.90100	.90300	.89950	.90000	.90000	.90150
1531407	1740	1947	1963	1966	1967	1992	2011	.90000	.92250	.92500	.92350	.92400	.92250	.92400
1531618	2026	224	237	242	242	269	286	.92300	1.00150	1.01250	1.00700	1.00700	1.00150	1.00700
1531834	303	19536	19534	19539	19574	19580	19532	1.00700	.93600	.93550	.93550	.93700	.93600	.93300
1532066	19572	578	590	594	595	623	638	.93400	.96350	.96550	.96200	.96350	.96350	.96200
1532274	654	555	568	573	574	601	617	.96000	.96050	.96400	.96200	.96400	.96200	.96200
1532462	633	878	892	897	897	924	942	.96050	.95400	.95750	.95650	.95650	.95500	.95750
1532665	957	893	906	912	913	940	954	.95500	.96400	.96650	.96650	.96750	.96650	.96400
1532862	973	321	335	340	339	366	383	.96650	.99650	1.00750	1.00350	1.00000	.99650	1.00000
1533059	399	882	894	898	898	927	943	.99650	.97650	.97750	.97500	.97500	.97650	.97650
1533470	961	912	925	928	929	958	973	.97750	.97250	.97500	.97150	.97250	.97400	.97250
153406	991	905	917	920	922	950	966	.97400	.97350	.97450	.97100	.97350	.97350	.97350
1534260	983	372	386	390	389	417	434	.97350	.98800	.99700	.99100	.98800	.98800	.99100
1534473	451	253	266	268	268	296	313	.99100	.98100	.99050	.97150	.97150	.97150	.97600
1534883	327	340	344	344	371	389	406	.99300	1.00000	.99300	.99300	.98950	.99650	.99650
1535349	377	385	393	396	424	435	455	.95300	.94450	.95000	.95900	.95900	.94450	.95300
1535809	266	280	283	283	311	328	344	1.00100	1.01500	1.00100	1.00100	1.00100	1.00550	1.00100
1535885	960	972	976	978	1004	1022	1039	.98750	.98850	.98600	.98850	.98600	.98850	.98850
153613	913	925	930	931	959	975	992	.97450	.97600	.97450	.97600	.97600	.97600	.97600
153823	1403	1418	1420	1422	1447	1466	1482	.97200	.97450	.97200	.97350	.97100	.97350	.97250
154033	938	950	955	955	984	998	1017	.96200	.96300	.96200	.96200	.96300	.96100	.96300
1541181	927	940	946	945	974	990	1007	.96050	.96300	.96300	.96200	.96300	.96300	.96300
1541389	892	902	908	909	938	953	971	.96650	.96550	.96550	.96650	.96750	.96650	.96750
1541598	867	880	883	883	912	929	946	.98950	.99200	.98850	.98850	.98950	.99100	.99100
1541806	911	923	927	928	955	973	990	.99100	.99250	.99000	.99100	.99000	.99250	.99250
1542014	589	603	607	607	633	653	667	.97650	.98200	.97850	.97850	.97500	.98200	.97650
1542222	727	740	743	744	771	787	805	.96600	.96900	.96450	.96600	.96450	.96450	.96600
1542408	802	810	814	816	846	861	877	.95900	.95500	.95250	.95500	.95800	.95650	.95500
1542601	735	742	748	751	782	790	810	.93850	.93300	.93300	.93700	.94100	.93000	.93400
1542814	191	203	208	208	236	253	269	.96650	.97300	.96650	.96650	.96650	.97300	.96650
1542990	291	303	307	307	335	352	368	.99900	1.00300	.99500	.99500	.99500	.99900	.99500
1543183	2089	2100	2103	2105	2134	2148	2162	.97150	.97150	.97050	.97100	.97150	.97050	.96950
1543391	929	941	945	947	974	990	1008	.97250	.97400	.97150	.97400	.97250	.97250	.97400
154346	935	947	951	952	980	995	1013	.97150	.97250	.97050	.97150	.97150	.97050	.97150
1543599	778	785	792	797	828	835	852	.93400	.92900	.93050	.93650	.94050	.92900	.92900
1543807	1589	1598	1606	1607	1633	1648	1666	.97700	.97600	.97700	.97800	.97650	.97600	.97650
1544015	745	752	757	759	786	797	815	.93050	.92550	.92400	.92650	.92550	.91850	.92000
1544223	1748	1764	1764	1766	1792	1814	808	.96650	.96950	.96600	.96700	.96600	.96950	.97150
1544431	820	826	826	853	870	887	888	.97300	.97300	.97300	.97150	.97300	.97300	.97150
1544639	902	906	905	932	950	966	3219	.97500	.97250	.97150	.97050	.97250	.97150	.96300
1544955	3233	3236	3237	3265	3285	3294	798	.96400	.96300	.96350	.96350	.96450	.96200	.96400
1545164	812	814	815	844	861	876	1188	.96800	.96300	.96400	.96550	.96650	.96400	.96600
1545372	1202	1205	1208	1234	1251	1266	640	.96850	.96600	.96850	.96700	.96750	.96600	.98250
1545589	652	657	656	684	702	717	637	.98450	.98250	.98100	.98100	.98450	.98100	.97700
1545789	650	655	654	682	698	716	679	.98000	.97850	.97700	.97700	.97700	.97850	.95100
1546041	688	695	695	723	738	755	250	.94800	.94950	.94950	.94950	.94800	.94800	.99650
1546862	265	267	267	294	312	327	276	1.01600	.99650	.99650	.99150	1.00100	.99150	.98400
1547070	290	293	293	320	337	353	310	.99700	.98400	.98400	.97950	.98400	.97950	.99250
1547278	324	329	328	355	372	389	279	1.00400	1.00000	.99600	.99250	.99600	.99600	.98950
1547486	293	295	295	323	341	356	242	1.00200	.98500	.98500	.98500	.99350	.98500	.99500
1548226	256	259	258	286	303	320	278	1.01000	.99500	.99000	.99000	.99500	.99500	.99700
1548437	292	296	296	323	340	356	282	1.00950	1.00100	1.00100	.99700	1.00100	.99700	.99250
154882	295	299	299	326	344	273	287	1.00100	.99250	.99250	.98850	.99700	.99100	1.00450
1549026	291	290	318	335	351	277	291	.99550	.99100	.99100	.99550	.99100	.99250	1.00550
1549236	294	294	321	338	355	286	299	.99250	.99250	.98800	.99250	.99250	.99600	1.00400
155090	302	303	330	347	364	272	286	.99150	.99600	.99150	.99600	.99600	.99800	1.01100
1550935	289	289	316	334	350	299	313	.99800	.99800	.99350	1.00200	.99800	.99400	1.00600
1551375	316	316	344	360	377	290	302	.99400	.99400	.99400	.99400	.99400	.99200	.99600
1551692	306	307	335	351	368	301	314	.98800	.99200	.99200	.99200	.99200	.99100	.99900
1552010	317	316	344	362	379	296	310	.98750	.98350	.98350	.99100	.99100	.99600	1.00800
1552218	313	313	340	358	374	970	983	.99600	.99600	.99200	1.00000	.99600	.96100	.96300
1552422	989	988	1014	1030	1049	321	332	.96300	.96200	.96000	.96000	.96200	.99750	.99750
1552621	338	338	365	382	398	423	438	.99750	.99750	.99350	.99750	.99350	.98000	.99000
1552815	441	442	469	484	501	328	340	.98250	.98500	.98250	.98000	.98000	.99200	.99550
155299	345	345	370	388	404	364	377	.99200	.99200	.98150	.98850	.98500	.98900	.99550
1553018	381	380	408	424	441	373	385	.98900	.98600	.98600	.98600	.98600	.98500	.98800
1553220	391	391	418	434	451	438	450	.98800	.98800	.98500	.98500	.98500	.98500	.98750
1553411	455	454	482	498	516	345	358	.98500	.98250	.98250	.98250	.98500	.97800	.98450
1553609	361	361	388	406	422	358	369	.97450	.97450	.97150	.97800	.97450	.99900	.99900
1553802	375	375	402	418	435	385	399	.99900	.99900	.99600	.99600	.99600	.97350	.98200
1554014	403	402	429	447	463	401	413	.97600	.97350	.97050	.97600	.97350	.99350	.99650
1554204	417	418	444	461	478	657	670	.99100	.99350	.98800	.99100	.99100	.97150	.97500
1554419	675	675	701	719	735	361	373	.97350	.97350	.97000	.97350	.97150	.97800	.98150
1554636	377	377	404	421	438	405	419	.97500	.97500	.97200	.97500	.97500	.98000	.98850
1554826	422	422	449	467	483	323	335	.98000	.98000	.97750	.98300	.98000	.98300	.98650
155495	340	339	366	383	400	366	380	.98300	.97950	.97600	.97950	.97950	.98600	.99550
1555052	384	384	411	428	445	541	554	.98900	.98900	.98600	.98900	.98900	.97250	.97650
1555255	558	559	585	602	619	392	404	.97250	.97450	.97050	.97250	.97250	.98500	.98800
1555458	408	409	435	453	254	267	270	.98200	.98500	.97950	.98500	.98350	.99300	.97850
1555692	271	298	314	331	775	782	788	.98350	.97850	.97850	.97850	.93150	.92650	.92650
1555892	794	823	831	849	279	292	295	.93400	.93550	.92500	.92650	.98300	.99150	.97900
1556104	295	323	340	356	847	859	863	.97900	.97900	.98300	.97900	.96250	.96400	.96150
1556318	863	891	907	925	763	776	780	.96150	.96150	.96150	.96250	.97900	.98150	.97900
1556532	780	808	824	842	783	796	800	.97900	.97900	.97900	.98000	.96150	.96400	.96150
1556747	801	828	844	862	217	230	234	.96300	.96150	.96150	.96300	1.00300	1.01450	1.00300
1556965	233	262	278	295	565	578	584	.99700	1.00300	1.00300	1.00300	.95650	.96050	.96050
155705	584	611	626	643	612	623	630	.96050	.95850	.95650	.95650	.96300	.96300	.96450
1557201	630	657	672	690	586	598	604	.96450	.96300	.96100	.96300	.96100	.96300	.96300
1557420	603	631	646	664	589	602	608	.96100	.96100	.95950	.96100	.96450	.96800	.96800
1557658	607	635	651	668	586	599	604	.96600	.96600	.96600	.96600	.96350	.96700	.96500
1557871	604	631	647	664	571	584	589	.96500	.96350	.96350	.96350	.96600	.96950	.96750
1558081	589	616	632	650	600	609	614	.96750	.96600	.96600	.96750	.96150	.95850	.95650
1558293	615	643	659	676	648	657	663	.95850	.95850	.95850	.95850	.95000	.94700	.94700
1558493	663	689	704	733	747	752	750	.94700	.94400	.94250	.97850	.98300	.98150	.97850
1558686	779	795	813	587	599	605	605	.98000	.98000	.98150	.96100	.96250	.96250	.96250
1558892	633	649	666	610	623	629	629	.96250	.96250	.96250	.95700	.96050	.96050	.96050
1559086	656	671	689	606	617	624	624	.95900	.95700	.95900	.96100	.96100	.96250	.96250
155913	652	666	685	670	681	688	687	.96250	.95900	.96250	.96300	.96300	.96450	.96300
1559304	715	729	746	677	683	688	688	.96300	.96000	.96000	.92000	.91250	.91150	.91150
1559513	717	728	745	581	594	599	599	.91250	.90550	.90550	.96050	.96400	.96200	.96200
1559698	626	641	659	578	591	595	595	.96050	.95850	.96050	.96250	.96600	.96250	.96250
1559912	623	638	656	786	797	804	805	.96250	.96050	.96250	.96650	.96650	.96750	.96900
1560126	832	847	865	606	615	621	622	.96750	.96650	.96750	.93900	.93550	.93550	.93750
1560341	649	662	619	628	634	634	661	.93550	.93050	.92500	.92150	.92150	.92150	.92000
1560556	675	694	937	945	953	953	981	.91650	.92000	.97250	.96950	.97150	.97150	.97150
1560771	993	1013	243	258	260	261	288	.96700	.97050	.98850	1.00900	.98850	.99350	.98850
1560986	305	321	222	237	239	239	266	.99350	.98850	1.00000	1.02300	1.00000	1.00000	.99450
1561203	284	300	239	253	256	255	284	1.00550	1.00000	.98350	.99850	.98350	.97800	.98350
156121	301	317	457	470	474	474	501	.98850	.98350	.96850	.97350	.96850	.96850	.96650
1561421	518	534	780	788	793	799	829	.96850	.96650	.93050	.92650	.92550	.93300	.93550
1561635	836	854	239	253	256	255	283	.92400	.92550	.97850	.99350	.97850	.97300	.97300
1561849	300	316	788	798	805	809	836	.97850	.97300	.94650	.94550	.94650	.95200	.95050
1562064	849	866	689	697	703	705	735	.94650	.94650	.93500	.93050	.93050	.93350	.93650
1562279	745	762	256	270	273	273	300	.92750	.92750	.99300	1.00700	.99300	.99300	.98800
1562499	317	333	983	995	998	999	1028	.99300	.98800	.94900	.95000	.94700	.94800	.94900
1562715	1043	1061	327	340	345	344	372	.94800	.94900	.98000	.98700	.98350	.98000	.98000
1562931	389	405	337	351	355	354	382	.98350	.98000	.95800	.96800	.96100	.95800	.95800
1563136	398	415	283	297	301	301	328	.95800	.95800	.99900	1.01150	1.00300	1.00300	.99900
1563348	345	361	321	332	337	337	365	1.00300	.99900	.98400	.98400	.98050	.98050	.98050
156344	383	399	310	322	328	328	355	.98750	.98400	.98850	.99250	.99250	.99250	.98850
1563559	371	389	365	378	382	381	409	.98850	.99250	.98300	.98900	.98300	.98000	.98000
1563750	427	443	307	321	325	324	351	.98600	.98300	.98950	1.00100	.99350	.98950	.98550
1563941	368	385	411	424	428	428	455	.98950	.98950	.97450	.98000	.97450	.97450	.97200
1564132	472	489	344	354	360	359	387	.97450	.97450	.95100	.94800	.94800	.94500	.94500
1564332	403	419	313	326	328	329	357	.94500	.94150	.97450	.98150	.96700	.97050	.97050
1564542	374	390	698	708	716	716	743	.97450	.97050	.96950	.96800	.97100	.97100	.96950
1564751	757	777	901	913	917	919	946	.96650	.97100	.96850	.96950	.96750	.96950	.96850
1564962	962	981	825	837	840	842	869	.96850	.97100	.96700	.96800	.96450	.96700	.96550
1565170	884	903	788	800	805	806	833	.96450	.96700	.96750	.96900	.96750	.96900	.96750
1565364	848	866	877	890	896	895	922	.96650	.96750	.96950	.97200	.97200	.97100	.96950
1565594	938	957	928	942	946	946	973	.96950	.97200	.97100	.97450	.97200	.97200	.97100
