Identifier	Size1	Size2	Size3	Size4	Size7	Size12	Size14	Level1	Level2	Level3	Level4	Level7	Level12	Level14
10927735	5550	5518	5578	5882	5879	5878	5898	.93350	.92550	.93300	.93700	.93450	.93350	.93650
10929804	5918	5883	5912	5910	5908	5926	5940	.93550	.92700	.93600	.93400	.93300	.93550	.93350
10931769	5908	5399	5394	5395	5413	5430	5397	.92550	.93200	.92900	.92800	.93150	.92950	.92100
10934219	5377	5376	5372	5389	5405	5371	3482	.93300	.93050	.92900	.93200	.93000	.92100	.95550
10935902	3489	3492	3496	3524	3537	3629	3623	.95450	.95350	.95450	.95450	.95400	.93500	.93050
10937860	3626	3634	3663	3666	3692	5093	5089	.92950	.93150	.93200	.92850	.93100	.94200	.93900
1093838	5093	5108	5128	5091	5157	5067	5070	.93900	.94150	.94000	.93000	.93950	.94150	.94000
10938757	5069	5083	5108	5071	5303	5306	5308	.93850	.94150	.94050	.93100	.94200	.94100	.94000
10940757	5324	5344	5308	5542	5539	5542	5556	.94300	.94150	.93200	.93550	.93350	.93300	.93500
10942707	5576	5542	5327	5328	5333	5345	5362	.93400	.92550	.94250	.94050	.94050	.94250	.94050
10944710	5327	5394	6068	6066	6068	6090	6111	.93150	.94050	.93950	.93750	.93700	.94050	.93950
10946734	6072	5559	5558	5555	5576	5598	5555	.93050	.93100	.92900	.92750	.93100	.93000	.92000
10948693	5643	5644	5647	5662	5677	5637	5702	.93300	.93150	.93100	.93350	.93150	.92200	.93000
10950756	5234	5239	5244	5250	5278	5272	5307	.96800	.96650	.96650	.96750	.96750	.96350	.96700
10953145	4624	4626	4625	4638	4667	4640	1161	.94250	.94100	.93950	.94200	.94250	.93350	.88450
10954626	1158	1163	1169	1201	1205	5369	5369	.87350	.87250	.87750	.88050	.87100	.93250	.93100
1095604	5369	5387	5400	5365	5429	5065	5065	.93000	.93300	.93050	.92150	.92950	.93500	.93300
10956309	5062	5076	5097	5067	5223	5220	5221	.93100	.93400	.93250	.92400	.93750	.93500	.93400
10957186	5238	5254	5222	5282	4834	4834	4835	.93700	.93500	.92600	.93400	.93450	.93200	.93100
10958882	4849	4871	4834	4898	5123	5118	5119	.93400	.93300	.92250	.93150	.93850	.93550	.93450
10960380	5137	5157	5121	5135	5131	5131	5148	.93750	.93600	.92650	.93800	.93500	.93400	.93750
10961901	5163	5134	5467	5471	5470	5484	5507	.93500	.92650	.93500	.93400	.93250	.93500	.93400
10964412	5469	5531	5111	5107	5110	5128	5149	.92500	.93250	.93650	.93350	.93300	.93650	.93500
10966395	5114	5174	5222	5219	5219	5236	5257	.92550	.93350	.93850	.93550	.93450	.93750	.93650
10966834	5224	5188	5186	5187	5200	5222	5191	.92750	.93700	.93500	.93400	.93600	.93500	.92650
10968720	5134	5131	5130	5149	5165	5132	5192	.93600	.93350	.93200	.93550	.93350	.92450	.93200
10971520	5181	5180	5180	5193	5212	5183	5084	.93800	.93600	.93450	.93700	.93550	.92700	.93400
1097298	5079	5082	5102	5119	5087	5145	5169	.93100	.93000	.93400	.93200	.92300	.93050	.93900
10973586	5169	5169	5180	5197	5167	5174	5169	.93700	.93550	.93750	.93550	.92700	.93650	.93350
1097441	5169	5187	5207	5175	5007	5006	5008	.93250	.93600	.93450	.92550	.94100	.93850	.93800
10974452	5021	5044	5008	4401	4412	4413	4417	.94050	.93950	.92950	.96750	.96750	.96650	.96750
1097632	4447	4458	4478	4362	4363	4363	4369	.96800	.96650	.96750	.96000	.95750	.95650	.95750
10977178	4399	4412	4423	5063	5062	5063	5077	.95800	.95750	.95600	.93500	.93250	.93200	.93450
10979187	5100	5068	5880	5878	5875	5897	5914	.93350	.92450	.93600	.93400	.93250	.93600	.93450
10981196	5876	5937	5226	5223	5227	5243	5269	.92550	.93300	.93450	.93200	.93150	.93450	.93400
10982	5230	5287	5739	5738	5738	5752	5773	.92400	.93150	.94900	.94700	.94600	.94850	.94750
10983137	5750	5807	5694	5694	5692	5707	5728	.94100	.94750	.93350	.93150	.93050	.93300	.93150
10984606	5692	6039	6035	6035	6054	6074	6039	.92300	.94000	.93750	.93650	.93950	.93850	.93050
10986218	6101	4282	4288	4291	4296	4323	4344	.93750	.97700	.97550	.97500	.97600	.97600	.97700
10987927	4481	4482	4480	4492	4509	4487	4545	.94200	.94000	.93800	.94050	.93850	.93000	.93900
10989634	3119	3118	3125	3134	3158	3146	3191	.94500	.94150	.94200	.94450	.94350	.93500	.94350
10991395	5708	5707	5706	5719	5728	5698	3118	.92650	.92450	.92350	.92550	.92250	.91500	.94350
10993400	3118	3123	3131	3155	3143	3192	5006	.94000	.94000	.94250	.94100	.93250	.94250	.94200
10995156	5003	5006	5017	5039	5005	5072	5063	.93950	.93900	.94100	.94000	.93050	.94000	.93450
1099572	5062	5063	5077	5097	5066	5659	5655	.93250	.93150	.93400	.93250	.92400	.93400	.93150
10997168	5657	5674	5692	5656	5717	4649	4650	.93100	.93350	.93200	.92350	.93050	.94400	.94200
10999109	4646	4662	4685	4661	4714	5594	5592	.94000	.94300	.94200	.93400	.94100	.93600	.93350
11001014	5592	5609	5626	5598	5655	5323	5319	.93250	.93550	.93350	.92600	.93300	.93350	.93050
11002939	5323	5342	5356	5320	5376	6195	6186	.93050	.93350	.93100	.92200	.92900	.92900	.92600
11003857	6187	6205	6209	6172	6233	5434	5431	.92500	.92800	.92450	.91650	.92300	.93650	.93400
11005821	5434	5450	5467	5431	5490	4408	4410	.93350	.93650	.93450	.92550	.93300	.95200	.95000
11007704	4412	4421	4452	4439	6151	6141	6141	.94900	.95100	.95150	.94500	.93000	.92700	.92600
11009637	6158	6163	6126	6189	6117	6111	6109	.92850	.92500	.91700	.92400	.93050	.92800	.92650
11011517	6129	6135	6100	5390	5389	5391	5408	.92950	.92650	.91850	.93050	.92800	.92750	.93050
11013450	5423	5384	5448	5065	5064	5066	5082	.92800	.91850	.92700	.93500	.93250	.93200	.93500
1101479	5103	5071	5128	5643	5644	5647	5662	.93350	.92450	.93200	.92700	.92550	.92500	.92750
11015386	5670	5630	5691	4365	4379	4381	4381	.92400	.91500	.92200	.97800	.97850	.97750	.97750
11017326	4412	4427	5250	5248	5249	5265	5287	.97850	.97800	.93100	.92900	.92800	.93100	.92950
11019256	5250	5312	5355	5353	5354	5368	5386	.92000	.92850	.93550	.93300	.93200	.93450	.93300
11021192	5353	4294	4292	4297	4306	4330	4299	.92450	.94700	.94400	.94400	.94600	.94500	.93450
11023115	4356	4471	4475	4475	4485	4506	4480	.94350	.94600	.94450	.94300	.94500	.94350	.93450
11025056	4322	4318	4320	4328	4361	4349	4384	.93650	.93350	.93250	.93450	.93550	.92950	.93300
11026974	5741	5738	5743	5760	5765	5735	5066	.92700	.92500	.92450	.92750	.92350	.91600	.94200
11028884	5066	5070	5081	5104	5070	5132	4911	.94000	.93950	.94200	.94100	.93150	.94000	.93500
11030813	4903	4905	4922	4941	4904	3960	3974	.93150	.93050	.93400	.93200	.92200	.96950	.97050
11032496	3974	3975	4005	4021	4035	5126	5122	.96900	.96900	.96950	.96950	.96900	.93750	.93450
11033962	5125	5138	5158	5127	635	643	651	.93400	.93650	.93500	.92650	.95400	.94900	.95200
1103475	652	681	690	3003	3011	3013	3018	.95400	.95550	.94400	.95550	.95450	.95350	.95500
11035662	3046	3059	3073	4352	4364	4364	4367	.95500	.95400	.95300	.96700	.96700	.96550	.96650
11037636	4397	4413	4428	4503	4502	4507	4517	.96700	.96700	.96650	.94600	.94350	.94300	.94550
11039545	4536	4501	3985	3982	3988	4000	4017	.94350	.93250	.94250	.93900	.93900	.94200	.93950
11041403	3987	4046	3080	3083	3089	3097	3124	.92850	.93850	.95750	.95500	.95500	.95750	.95750
11043392	3118	3153	3501	3504	3508	3516	3544	.95050	.95600	.95150	.94900	.94850	.95050	.95050
11045436	3537	3570	3440	3446	3441	3448	3477	.94450	.94900	.95650	.95500	.95200	.95400	.95450
11047876	3495	3500	4494	4495	4491	4497	4525	.95500	.95150	.93750	.93500	.93300	.93450	.93450
11049397	4547	4556	5371	5371	5372	5388	5406	.93550	.93400	.93150	.92950	.92850	.93150	.92950
11050483	5368	5434	3179	3174	3174	3185	3215	.92000	.92850	.95550	.95050	.94850	.95200	.95250
11052510	3212	3241	3404	3404	3407	3415	3442	.94700	.95050	.95300	.95000	.94900	.95150	.95100
11053578	3440	3472	5845	5843	5846	5865	5880	.94600	.95000	.93300	.93100	.93050	.93350	.93150
1105409	5841	5906	4213	4225	4225	4230	4259	.92250	.93050	.96450	.96500	.96350	.96450	.96500
11055271	4274	4291	5128	5124	5128	5143	5162	.96450	.96450	.93700	.93400	.93350	.93650	.93450
11057226	5128	5191	3287	3299	3298	3300	3328	.92550	.93400	.96450	.96500	.96300	.96350	.96350
11058795	3348	3358	3170	3181	3181	3185	3212	.96450	.96250	.95950	.95950	.95750	.95900	.95850
11060719	3235	3240	5928	5932	5931	5942	5963	.96050	.95700	.94450	.94350	.94250	.94400	.94300
11062795	5938	5251	5253	5252	5268	5288	5250	.93650	.93900	.93750	.93600	.93900	.93750	.92750
11064868	3776	3776	3778	3783	3811	3804	3842	.95250	.95000	.94900	.95000	.95000	.94400	.94950
11066871	5082	5080	5084	5097	5116	5083	9794	.94250	.94000	.94000	.94250	.94050	.93150	.93650
11068223	9795	9795	9820	9835	9793	5270	5272	.93550	.93500	.93750	.93600	.93050	.93950	.93750
11070285	5271	5286	5307	5269	5302	5305	5308	.93650	.93900	.93800	.92800	.94250	.94100	.94050
11072329	5316	5337	5305	5070	5081	5078	5078	.94200	.94050	.93200	.96200	.96200	.96050	.96050
1107343	5106	5113	3779	3786	3788	3794	3824	.96050	.95850	.95600	.95500	.95400	.95550	.95600
11074349	3832	5404	5403	5404	5421	5430	5400	.95400	.93450	.93200	.93150	.93450	.93100	.92300
11076380	5695	5694	5695	5712	5724	5688	5754	.93450	.93250	.93150	.93450	.93150	.92300	.93100
110769	4416	4419	4420	4432	4458	4447	4486	.95600	.95450	.95350	.95600	.95550	.94950	.95450
11078029	5433	5430	5430	5444	5459	5427	5488	.93450	.93250	.93100	.93350	.93150	.92300	.93050
11079928	3215	3223	3230	3234	3260	3276	3291	.97650	.97550	.97600	.97700	.97650	.97650	.97600
11081426	5397	5398	5396	5414	5438	5402	5462	.93300	.93100	.92950	.93300	.93200	.92300	.93050
11083163	4805	4801	4803	4819	4840	4804	4864	.93350	.93050	.92950	.93250	.93150	.92100	.92950
11085157	5487	5486	5487	5500	5514	5481	5543	.93550	.93300	.93250	.93450	.93200	.92400	.93150
11087153	5281	5282	5285	5304	5322	5286	5350	.94400	.94250	.94200	.94550	.94350	.93400	.94250
11088844	4050	4064	4063	4063	4094	4113	4126	.97200	.97250	.97100	.97100	.97150	.97250	.97150
11091302	4027	4041	4043	4043	4073	4091	4103	.97150	.97250	.97150	.97150	.97200	.97250	.97100
1109277	5145	5142	5146	5160	5175	5137	4049	.93850	.93600	.93550	.93850	.93600	.92600	.95550
11092870	4056	4056	4060	4092	4106	4118	5623	.95450	.95300	.95400	.95500	.95450	.95300	.93650
11093310	5622	5622	5633	5648	5613	5680	5580	.93450	.93350	.93550	.93300	.92450	.93300	.93600
11094753	5579	5576	5596	5619	5576	5639	6480	.93400	.93250	.93550	.93500	.92500	.93250	.94950
11096226	6478	6479	6489	6508	6475	6540	4795	.94750	.94700	.94800	.94700	.93950	.94700	.93800
11097664	4789	4795	4809	4825	4787	4857	6652	.93450	.93450	.93750	.93500	.92450	.93500	.94050
11099034	6649	6652	6671	6676	6639	6705	2655	.93850	.93800	.94050	.93750	.93000	.93700	.87700
11100568	2645	2654	2661	2688	2698	17794	17750	.86950	.87050	.87300	.87300	.87050	.92900	.92650
11101840	17729	17733	17776	17761	5839	5849	5847	.92500	.92500	.92600	.92450	.97150	.97100	.97000
11102844	5851	5882	5905	7149	7151	7150	7171	.97050	.97100	.97200	.93850	.93700	.93600	.93900
11104277	7175	7124	5377	5385	5386	5392	5424	.93600	.92700	.96450	.96400	.96300	.96400	.96450
11106327	5428	3996	3994	3999	4009	4027	4000	.96250	.94200	.93900	.93900	.94100	.93900	.92850
11107236	6052	6048	6056	6066	6088	6065	6118	.94350	.94100	.94150	.94300	.94200	.93600	.94150
11108877	5464	5465	5466	5475	5502	5502	5538	.95500	.95350	.95250	.95400	.95400	.95100	.95450
11110878	4478	4489	4488	4491	4519	4536	4552	.96500	.96500	.96350	.96400	.96400	.96450	.96400
1111203	4031	4041	4043	4044	4076	4090	5406	.96600	.96600	.96500	.96500	.96600	.96550	.93300
11112382	5404	5405	5417	5433	5397	5460	5451	.93100	.93000	.93200	.93000	.92100	.92900	.93350
11113503	5448	5446	5460	5474	5442	5508	3947	.93100	.92950	.93200	.92950	.92150	.93000	.95250
11114684	3948	3951	3961	3991	3980	4020	5551	.95050	.94950	.95200	.95250	.94600	.95150	.93600
11116644	5547	5551	5565	5585	5544	5609	5482	.93350	.93300	.93550	.93400	.92450	.93250	.93650
11118387	5483	5484	5503	5516	5473	5294	5293	.93500	.93400	.93750	.93500	.92450	.94750	.94550
11119938	5295	5311	5339	5307	5362	605	617	.94450	.94750	.94750	.93900	.94550	.97700	.97850
11121640	624	624	650	663	683	3832	3834	.98050	.98050	.97700	.97150	.97700	.92950	.92700
11123439	3832	3836	3864	3861	3892	5398	5395	.92500	.92600	.92600	.92150	.92500	.93400	.93150
11125183	5395	5409	5427	5396	5454	1777	1778	.93050	.93300	.93100	.92300	.93000	.96350	.95800
11126944	1783	1783	1813	1820	1847	4662	4677	.95750	.95750	.95850	.95350	.95900	.96850	.96950
11128863	4678	4679	4707	4722	4740	13066	13052	.96850	.96850	.96850	.96850	.96850	.97400	.97250
11130614	13056	13050	13068	13081	5083	5076	5081	.97200	.97150	.97100	.97050	.93500	.93150	.93150
1113140	5097	5120	5084	5825	5820	5821	5842	.93400	.93350	.92350	.94100	.93800	.93750	.94100
11132526	5865	5827	4277	4289	4290	4293	4324	.94000	.93100	.96550	.96550	.96450	.96500	.96600
11134542	4337	4351	4359	4372	4373	4376	4405	.96500	.96450	.96850	.96900	.96750	.96850	.96850
11136502	4419	4437	4343	4353	4354	4356	4387	.96800	.96850	.96750	.96700	.96600	.96650	.96700
11137475	4399	4418	5379	5377	5380	5395	5410	.96650	.96700	.93500	.93250	.93200	.93450	.93250
11139496	5372	5437	4355	4367	4368	4371	4402	.92300	.93150	.96800	.96800	.96700	.96750	.96800
11141388	4414	4433	4340	4351	4353	4356	4384	.96750	.96800	.96800	.96800	.96700	.96800	.96800
11143331	4398	4417	4289	4300	4303	4306	4336	.96750	.96800	.96700	.96700	.96650	.96700	.96750
11145063	4349	4366	5457	5456	5458	5476	5489	.96700	.96700	.93300	.93100	.93050	.93350	.93100
11146577	5455	5515	5569	5568	5569	5580	5601	.92200	.92950	.93650	.93450	.93400	.93550	.93450
11148106	5571	5628	5363	5360	5365	5374	5389	.92650	.93350	.93100	.92850	.92850	.93000	.92800
11149939	5352	5422	3675	3676	3680	3688	3719	.91850	.92800	.96250	.95950	.95900	.96100	.96200
1115105	3711	3746	5488	5484	5484	5502	5522	.95550	.96050	.93050	.92800	.92700	.93000	.92900
11151696	5484	5547	4319	4333	4330	4335	4363	.91950	.92750	.97050	.97100	.96900	.97000	.97000
11153678	4382	4390	5904	5902	5903	5919	5938	.97100	.96900	.93650	.93450	.93350	.93650	.93500
11155584	5899	5497	5493	5494	5512	5533	5494	.92600	.93000	.92750	.92650	.92950	.92850	.91900
11156655	5301	5301	5305	5323	5333	5291	5467	.93700	.93500	.93450	.93800	.93450	.92450	.92900
11158539	5464	5464	5484	5502	5463	5244	5240	.92700	.92600	.92900	.92750	.91800	.93650	.93350
11160330	5245	5254	5270	5241	5486	5481	5482	.93350	.93500	.93300	.92450	.93100	.92800	.92700
11166846	5500	5520	5480	5545	5271	5274	5274	.93050	.92900	.91950	.92750	.93850	.93700	.93550
11168722	5284	5294	5263	4153	4160	4157	4162	.93750	.93450	.92600	.96200	.96100	.95900	.96050
11170671	4194	4215	5261	5262	5262	5276	5294	.96100	.96250	.93950	.93750	.93650	.93900	.93750
1117105	5259	5259	5261	5261	5275	5294	5257	.92800	.93950	.93800	.93700	.93950	.93800	.92800
11172308	5272	5275	5274	5289	5308	5273	5267	.94050	.93900	.93750	.94050	.93850	.92950	.93950
11174257	5267	5268	5282	5300	5263	5268	5269	.93750	.93650	.93900	.93700	.92750	.93850	.93700
11175868	5270	5285	5305	5267	5578	5578	5576	.93600	.93850	.93750	.92750	.93350	.93200	.93050
11177361	5591	5611	5574	5280	5281	5282	5298	.93300	.93150	.92250	.94050	.93900	.93800	.94100
11178702	5319	5282	5954	5951	5949	5967	5992	.93950	.93000	.93400	.93150	.93050	.93300	.93300
11180705	5953	5343	5338	5340	5353	5369	5343	.92400	.93000	.92750	.92650	.92900	.92650	.91950
11182679	5272	5271	5272	5285	5301	5270	5838	.92950	.92750	.92650	.92900	.92700	.91850	.93700
11184347	5836	5836	5851	5868	5833	5898	5280	.93500	.93400	.93650	.93450	.92650	.93400	.94100
1118476	5283	5285	5298	5318	5281	5348	5371	.94000	.93900	.94150	.94000	.93050	.93950	.93450
11186358	5373	5370	5383	5398	5368	5430	5461	.93300	.93150	.93400	.93150	.92350	.93150	.93200
11188176	5458	5458	5473	5492	5456	5518	5521	.93000	.92900	.93150	.93000	.92100	.92850	.93600
11188612	5518	5521	5533	5545	5515	5580	4511	.93350	.93300	.93500	.93250	.92450	.93250	.96550
11190386	4523	4520	4523	4555	4570	4587	5705	.96550	.96350	.96450	.96500	.96500	.96500	.93500
11192378	5701	5701	5719	5733	5703	5761	5318	.93250	.93150	.93450	.93250	.92450	.93150	.93200
11193119	5313	5318	5336	5352	5311	5376	2654	.92950	.92900	.93250	.93000	.92000	.92850	.92400
11194582	2647	2657	2665	2689	2660	2722	5431	.91750	.91900	.92200	.92050	.90450	.92050	.93300
11196780	5427	5428	5442	5458	5427	5137	5140	.93050	.92950	.93200	.93000	.92150	.94200	.94050
11198700	5140	5152	5174	5139	5270	5271	5271	.93950	.94150	.94050	.93100	.94000	.93850	.93700
11200618	5285	5304	5268	5154	5153	5157	5168	.93950	.93800	.92900	.94300	.94050	.94000	.94200
11202125	5189	5156	5103	5104	5099	5116	5134	.94100	.93200	.93350	.93150	.92950	.93250	.93050
11203597	5100	5066	5067	5068	5077	5087	5062	.92150	.93350	.93150	.93100	.93250	.92900	.92150
1120393	4924	4923	4927	4944	4953	4927	4982	.93600	.93350	.93350	.93650	.93300	.92500	.93200
11205061	5138	5137	5138	5154	5166	5135	5196	.93400	.93200	.93100	.93400	.93100	.92250	.93050
11206528	3289	3293	3298	3302	3331	3329	3358	.95300	.95100	.95050	.95150	.95200	.94650	.95050
11207985	3205	3211	3210	3215	3246	3262	3273	.95600	.95450	.95250	.95400	.95450	.95450	.95300
11209447	5131	5128	5132	5147	5164	5132	5195	.94150	.93900	.93900	.94150	.93950	.93050	.93900
11211395	4552	4565	4565	4570	4598	4611	4630	.96500	.96550	.96450	.96550	.96550	.96450	.96500
11213400	5879	5878	5881	5898	5925	5892	5950	.94500	.94350	.94300	.94550	.94550	.93750	.94400
11215416	7690	7695	7686	7699	7730	7728	5058	.95600	.95500	.95350	.95500	.95550	.95300	.93350
11216905	5053	5057	5075	5098	5061	5120	5340	.93050	.93000	.93350	.93250	.92250	.93050	.95600
11218855	5338	5342	5352	5379	5353	5553	5555	.95400	.95350	.95500	.95500	.94750	.93550	.93400
11220414	5553	5571	5587	5554	5616	5075	5076	.93250	.93550	.93350	.92500	.93300	.93850	.93650
11222456	5076	5095	5107	5071	5137	5126	5125	.93550	.93900	.93600	.92650	.93550	.94150	.93900
1122324	5128	5142	5159	5127	5191	5028	5026	.93850	.94100	.93900	.93000	.93900	.93600	.93350
11224406	5028	5042	5062	5029	5087	4842	4839	.93300	.93550	.93400	.92500	.93250	.93600	.93350
11226357	4839	4853	4874	4844	4900	6739	6739	.93250	.93500	.93350	.92450	.93250	.95100	.94950
11228242	6736	6750	6776	6742	6791	5302	5306	.94800	.95000	.95000	.94300	.94750	.94300	.94200
11230192	5310	5322	5345	5301	5370	5133	5131	.94150	.94350	.94300	.93200	.94150	.94150	.93900
11232077	5135	5149	5166	5135	5943	5945	5943	.93850	.94100	.93900	.93050	.94100	.93950	.93800
11234363	5957	5980	5944	6009	5295	5301	5303	.94050	.93950	.93100	.93900	.94200	.94100	.94050
11236110	5314	5334	5297	5363	4807	4809	4811	.94250	.94100	.93150	.94000	.96900	.96750	.96650
11237857	4815	4841	4866	4867	5613	5610	5612	.96750	.96700	.96850	.96550	.93050	.92800	.92750
11239605	5624	5641	5603	5665	5321	5318	5323	.92950	.92750	.91850	.92600	.94850	.94600	.94600
11241354	5339	5364	5332	5418	5419	5412	5426	.94850	.94800	.93950	.93750	.93600	.93350	.93600
1124234	5449	5418	5474	5048	5045	5046	5061	.93550	.92700	.93400	.93700	.93400	.93350	.93600
11243099	5080	5048	5106	3839	3844	3847	3852	.93450	.92550	.93300	.96000	.95850	.95800	.95900
11244844	3878	3891	3908	4563	4575	4574	4577	.95850	.95800	.95800	.96900	.96950	.96800	.96850
11246841	4607	4627	4635	5588	5586	5585	5602	.96900	.96950	.96800	.93550	.93350	.93250	.93500
11248959	5619	5592	5649	5497	5497	5496	5509	.93350	.92600	.93300	.93500	.93300	.93150	.93400
11251069	5522	5489	5553	5064	5066	5067	5083	.93150	.92300	.93100	.93850	.93700	.93600	.93900
11253104	5098	5062	5127	5376	5380	5377	5392	.93650	.92650	.93550	.93550	.93450	.93300	.93550
11254851	5407	5373	5435	5497	5496	5495	5509	.93300	.92450	.93200	.93500	.93300	.93150	.93400
11256803	5522	5489	5553	5503	5502	5503	5518	.93150	.92300	.93100	.93550	.93350	.93250	.93500
11258804	5528	5496	5561	562	574	581	581	.93200	.92400	.93200	.93100	.93250	.93450	.93450
11260754	608	623	640	5760	5746	5753	5763	.93250	.93100	.93100	.95150	.94700	.94750	.94900
1126154	5790	5806	5583	5580	5582	5595	5613	.94900	.94900	.93750	.93500	.93450	.93650	.93500
11262286	5583	5168	5170	5171	5181	5203	5166	.92750	.94150	.94000	.93900	.94100	.94000	.93000
11264206	5484	5483	5483	5496	5508	5479	4935	.93550	.93350	.93250	.93450	.93150	.92400	.93150
112651	4933	4932	4948	4973	4936	5513	5510	.92900	.92800	.93100	.93000	.92000	.93350	.93100
11265358	5510	5526	5541	5508	5155	5152	5154	.93000	.93250	.93050	.92200	.93800	.93550	.93500
11267066	5167	5185	5157	5578	5575	5576	5590	.93700	.93550	.92700	.93750	.93500	.93450	.93650
11268814	5609	5579	5636	5571	5572	5571	5583	.93500	.92750	.93400	.93700	.93500	.93400	.93600
11270519	5602	5573	5565	5563	5564	5578	5595	.93450	.92700	.93700	.93500	.93400	.93650	.93450
11272415	5567	5578	5576	5577	5591	5609	5580	.92700	.93750	.93550	.93450	.93700	.93550	.92750
11274312	5281	5276	5281	5296	5318	5285	5572	.94150	.93850	.93800	.94100	.94000	.93100	.93700
11276154	5572	5573	5585	5604	5574	5577	5574	.93500	.93450	.93650	.93500	.92700	.93800	.93550
11278052	5578	5592	5612	5580	4497	4511	4511	.93500	.93750	.93600	.92800	.96650	.96750	.96600
11279283	4513	4543	4561	4573	4492	4507	4507	.96650	.96700	.96750	.96600	.96650	.96700	.96600
11280847	4508	4539	4557	4568	2151	2156	2159	.96600	.96700	.96700	.96600	.96600	.96300	.96200
1128120	2159	2187	2203	2217	5816	5819	5818	.96200	.96200	.96200	.96050	.92150	.92000	.91900
11282530	5835	5833	5793	3493	3498	3498	3501	.92150	.91700	.90800	.95800	.95600	.95450	.95550
11284494	3531	3544	3558	5372	5372	5368	5384	.95600	.95500	.95450	.93250	.93050	.92900	.93200
11287859	5399	5366	5430	1885	1894	1897	1900	.92950	.92100	.92900	.96900	.96800	.96650	.96800
11289771	1927	1945	1956	5306	5306	5307	5321	.96750	.96850	.96550	.93450	.93250	.93150	.93400
11291600	5331	5300	5365	5563	5558	5561	5579	.93100	.92250	.93100	.93550	.93300	.93250	.93550
11293564	5597	5556	5621	5300	5296	5296	5315	.93350	.92400	.93200	.94200	.93950	.93850	.94150
11295427	5337	5307	5362	5533	5532	5530	5545	.94050	.93250	.93900	.93450	.93250	.93150	.93400
1129673	5556	5529	4876	4874	4875	4888	4908	.93100	.92350	.93500	.93250	.93150	.93400	.93250
11297110	4876	5453	5451	5449	5467	5486	5454	.92350	.93900	.93650	.93550	.93850	.93700	.92850
11299017	4189	4192	4197	4204	4232	4222	4007	.96300	.96100	.96100	.96250	.96250	.95650	.95450
11301566	4007	4012	4023	4050	4037	6031	6030	.95150	.95150	.95400	.95400	.94700	.95050	.94850
11303332	6033	6047	6072	6046	5960	5957	5957	.94800	.95050	.95000	.94300	.93350	.93150	.93050
11305015	5976	6001	5959	6019	5968	5970	5971	.93350	.93300	.92400	.93050	.93950	.93800	.93750
11307016	5991	6005	5969	5304	5303	5304	5318	.94050	.93850	.93000	.93450	.93250	.93150	.93400
11308782	5330	5296	5362	3981	3994	3993	3995	.93100	.92200	.93100	.97100	.97150	.97000	.97050
11311082	4025	4043	4057	5262	5256	5261	5280	.97100	.97150	.97050	.94050	.93750	.93700	.94050
11313037	5299	5268	5326	5259	5260	5259	5274	.93900	.93050	.93800	.94000	.93850	.93700	.94000
11314968	5295	5257	5323	4729	4741	4743	4746	.93850	.92900	.93750	.97550	.97550	.97450	.97550
1131591	4775	4790	4806	5690	5686	5689	5706	.97550	.97550	.97500	.93400	.93150	.93100	.93400
11316911	5726	5691	5751	5293	5290	5289	5304	.93250	.92400	.93100	.93300	.93050	.92950	.93200
11318229	5327	5292	5351	5571	5571	5570	5589	.93100	.92200	.92950	.93550	.93350	.93200	.93550
11320113	5608	5569	5631	5640	5640	5638	5659	.93400	.92450	.93200	.93550	.93400	.93250	.93600
11322037	5680	5640	5702	5539	5536	5536	5556	.93500	.92550	.93300	.93350	.93150	.93050	.93350
11323988	5573	5542	5597	3329	3340	3341	3344	.93200	.92400	.93050	.96450	.96450	.96300	.96400
11325852	3369	3392	3399	5584	5582	5583	5605	.96300	.96500	.96200	.93450	.93200	.93150	.93500
11327763	5626	5586	5645	6144	6145	6146	6165	.93400	.92450	.93150	.92600	.92450	.92400	.92700
11329714	6172	6125	5572	5566	5570	5588	5606	.92350	.91400	.92550	.92250	.92200	.92500	.92350
11331662	5559	5625	5458	5455	5452	5470	5486	.91300	.92100	.93250	.93000	.92850	.93150	.92950
11332158	5452	5517	5926	5927	5932	5940	5971	.92100	.92900	.96800	.96650	.96600	.96750	.96800
11334559	5963	5994	5957	5956	5953	5972	5995	.96400	.96650	.93400	.93200	.93050	.93350	.93250
1133508	5957	4684	4686	4685	4697	4720	4710	.92400	.95150	.94950	.94800	.95050	.94950	.94450
11336564	5308	5304	5306	5321	5335	5301	4769	.93350	.93050	.93000	.93250	.93000	.92150	.96850
11338508	4768	4767	4774	4800	4829	5063	5059	.96600	.96450	.96600	.96550	.96800	.94150	.93850
11340412	5062	5073	5093	5058	5126	4954	4951	.93800	.94000	.93850	.92900	.93850	.94150	.93900
11342373	4956	4965	4990	4956	5020	5020	5019	.93900	.94050	.94000	.93050	.93950	.94300	.94100
11344311	5021	5032	5053	5024	5003	5002	5004	.94000	.94200	.94100	.93250	.94250	.94000	.93950
11346317	5016	5038	5005	5070	5127	5123	5127	.94150	.94050	.93100	.94050	.93600	.93350	.93300
11348322	5141	5160	5131	5187	5194	5195	5199	.93550	.93400	.92550	.93250	.94350	.94150	.94150
11350327	5210	5233	5199	5261	7900	7904	7904	.94350	.94250	.93300	.94150	.96100	.96050	.95950
1135227	7917	7951	7942	7969	3824	3835	3841	.96100	.96200	.95900	.96000	.97000	.97000	.97000
