Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
GCF_000337555.1_ASM33755v1_genomic	1029179	1018260	1016775	1010018	1005311	.93450	.92500	.92350	.91750	.91300
GCF_000337575.1_ASM33757v1_genomic	976917	967172	965660	958115	952139	.93950	.93000	.92850	.92150	.91550
GCF_000337595.1_ASM33759v1_genomic	1086531	1076449	1073793	1065080	1057639	.93750	.92900	.92650	.91900	.91250
GCF_000337615.1_ASM33761v1_genomic	903968	895069	892577	885661	879652	.92350	.91450	.91200	.90450	.89850
GCF_000337635.1_ASM33763v1_genomic	980342	969596	965348	956940	944986	.91950	.90950	.90550	.89750	.88650
GCF_000337655.1_ASM33765v1_genomic	851224	842437	839209	833295	828348	.92150	.91200	.90850	.90250	.89700
GCF_000337675.1_ASM33767v1_genomic	1013621	1001088	997210	990672	981131	.91800	.90650	.90300	.89700	.88850
GCF_000337695.1_ASM33769v1_genomic	1018041	1008738	1001322	991110	979634	.90550	.89750	.89100	.88150	.87150
GCF_000337715.1_ASM33771v1_genomic	972201	962208	960607	954252	948379	.94600	.93600	.93450	.92850	.92250
GCF_000337735.1_ASM33773v1_genomic	810020	799950	798652	792879	788880	.93650	.92450	.92300	.91650	.91200
GCF_000337755.1_ASM33775v1_genomic	1050305	1039789	1036301	1026401	1016953	.95350	.94400	.94100	.93200	.92350
GCF_000337775.1_ASM33777v1_genomic	935144	922732	921914	915240	911351	.95350	.94050	.94000	.93300	.92900
GCF_000337795.1_ASM33779v1_genomic	866386	850611	847897	839297	832689	.90550	.88900	.88650	.87750	.87050
GCF_000337815.1_ASM33781v1_genomic	788109	776548	775877	769279	766238	.93550	.92200	.92100	.91350	.90950
GCF_000337835.1_ASM33783v1_genomic	864931	848956	846602	839492	834288	.90750	.89050	.88800	.88050	.87500
GCF_000337855.1_ASM33785v1_genomic	932715	923516	922293	915304	911915	.94950	.94050	.93900	.93200	.92850
GCF_000337875.1_ASM33787v1_genomic	1038609	1029603	1026971	1019170	1012779	.94050	.93250	.93000	.92300	.91700
GCF_000337895.1_ASM33789v1_genomic	848637	839695	837247	830434	826387	.92000	.91050	.90800	.90050	.89600
GCF_000337915.1_ASM33791v1_genomic	772351	763777	760820	754021	749102	.90250	.89250	.88900	.88100	.87500
GCF_000338775.1_ASM33877v1_genomic	532629	530994	530411	529257	528807	.95800	.95500	.95400	.95200	.95100
GCF_000340315.1_ASM34031v1_genomic	521198	519611	519027	517887	517452	.95800	.95500	.95400	.95150	.95100
GCF_000363885.1_MethanoVillo1.0_genomic	272193	269154	269137	267740	267272	.90150	.89150	.89150	.88700	.88500
GCF_000364745.1_ASM36474v1_genomic	577232	575729	573229	571193	569776	.93650	.93400	.93000	.92650	.92450
GCF_000371805.1_ASM37180v1_genomic	279442	276612	276299	274726	274077	.89450	.88550	.88450	.87950	.87700
GCF_000376445.1_ASM37644v1_genomic	1004312	990463	987914	979051	972215	.93050	.91750	.91500	.90700	.90050
GCF_000376965.1_ASM37696v1_genomic	392294	389405	388795	387145	386316	.93000	.92300	.92150	.91800	.91600
GCF_000379085.1_ASM37908v1_genomic	807931	799215	794944	786155	779831	.89600	.88650	.88200	.87200	.86500
GCF_000383975.1_ASM38397v1_genomic	1148752	1137443	1134790	1127632	1119431	.93100	.92200	.92000	.91400	.90750
GCF_000385565.1_ASM38556v1_genomic	501274	496660	495835	493557	492668	.96550	.95650	.95500	.95050	.94850
GCF_000400975.1_ASM40097v1_genomic	545788	538842	536207	531478	526795	.89750	.88600	.88200	.87400	.86650
GCF_000403645.1_ASM40364v1_genomic	744982	734681	732669	728927	725701	.91550	.90250	.90000	.89550	.89150
GCF_000404165.1_ASM40416v1_genomic	450607	447988	447080	444545	443126	.90200	.89650	.89500	.89000	.88700
GCF_000404225.1_ASM40422v1_genomic	465544	462608	461481	460196	459512	.96400	.95800	.95550	.95300	.95150
GCF_000421805.1_ASM42180v1_genomic	809005	800294	796543	789360	782852	.90100	.89150	.88700	.87900	.87200
GCF_000427685.1_ASM42768v1_genomic	873033	862850	859851	852562	845971	.91950	.90850	.90550	.89800	.89100
GCF_000430485.1_ASM43048v1_genomic	487901	486347	483244	481205	479769	.90150	.89900	.89300	.88950	.88650
GCF_000430905.1_ASM43090v1_genomic	410579	404788	403092	401084	399804	.96450	.95100	.94700	.94200	.93900
GCF_000446015.1_ASM44601v1_genomic	429084	425433	424763	423053	422753	.98050	.97200	.97050	.96650	.96600
GCF_000455345.1_Halgo_genomic	887211	874121	871347	865464	860658	.90850	.89500	.89200	.88600	.88100
GCF_000455365.1_HdjelfamassiliensisIIH2_genomic	864133	853098	851195	844903	840318	.92050	.90850	.90650	.90000	.89500
GCF_000470655.1_HATI1_genomic	725401	718912	715747	709479	703099	.92200	.91400	.91000	.90200	.89400
GCF_000474235.1_ASM47423v1_genomic	587615	580049	577070	571416	566522	.89400	.88250	.87800	.86950	.86200
GCF_000485535.1_ASM48553v1_genomic	848055	839723	837248	829166	822288	.93250	.92350	.92050	.91150	.90400
GCF_000493245.1_Nat_J71_genomic	849629	840279	838942	832767	828256	.92650	.91650	.91500	.90800	.90300
GCF_000495475.1_Htyrrel1.0_genomic	811662	797294	795702	787953	781852	.88350	.86750	.86600	.85750	.85100
GCF_000504205.1_ASM50420v1_genomic	756281	749968	748170	744469	741912	.95950	.95150	.94950	.94450	.94150
GCF_000504565.1_ASM50456v2_genomic	920614	909327	906747	898670	892499	.94400	.93200	.92950	.92150	.91500
GCF_000513315.1_ANOR1_genomic	488134	484483	483903	481151	479207	.87900	.87250	.87150	.86650	.86300
GCF_000513435.1_HRSP_AJ67_genomic	641223	635430	631671	625033	619582	.91700	.90850	.90350	.89400	.88600
GCF_000513855.1_ASM51385v1_genomic	318680	314209	313464	312098	311800	.97500	.96150	.95900	.95500	.95400
GCF_000517445.1_ASM51744v1_genomic	469277	466470	465916	464438	463699	.95850	.95300	.95200	.94900	.94700
GCF_000517625.1_ASM51762v1_genomic	958251	951578	947670	940096	933959	.92800	.92150	.91750	.91000	.90400
GCF_000529525.1_Methanobrevibacter_oralis_JMR01_genomic	465721	463118	461238	457005	452408	.89400	.88900	.88550	.87750	.86850
GCF_000585495.1_ASM58549v1_genomic	479974	468452	468063	463688	461600	.97150	.94800	.94700	.93850	.93400
GCF_000591035.1_ASM59103v1_genomic	386694	379996	379906	378201	377844	.96900	.95200	.95200	.94750	.94700
GCF_000591055.1_ASM59105v1_genomic	661775	655858	651941	645631	640891	.90900	.90050	.89550	.88650	.88000
GCF_000621965.1_ASM62196v1_genomic	442076	436865	436412	432664	430282	.86750	.85700	.85600	.84900	.84400
GCF_000632495.1_AciCop1.0_genomic	572424	571851	568754	566534	565134	.93300	.93200	.92700	.92350	.92100
GCF_000685155.1_ANME2D_V10_genomic	772404	767185	763468	757931	752947	.96600	.95950	.95500	.94800	.94200
GCF_000685395.1_NKMY2_genomic	427563	424386	423624	421911	420986	.97000	.96300	.96100	.95700	.95500
GCF_000685635.1_ASM68563v1_genomic	921243	911087	909076	902964	898491	.94600	.93550	.93350	.92700	.92250
GCF_000691505.1_ASM69150v2_genomic	726804	725152	718678	710951	704197	.91450	.91250	.90450	.89450	.88600
GCF_000691865.1_MethMaris1.0_genomic	587329	580892	575471	568899	563674	.92400	.91400	.90550	.89500	.88650
GCF_000698785.1_ASM69878v1_genomic	617867	608608	607697	602667	600355	.97750	.96300	.96150	.95350	.95000
GCF_000700025.1_ASM70002v2_genomic	740191	732220	729435	722747	717621	.90200	.89200	.88900	.88050	.87450
GCF_000710605.1_HTGA29.1_genomic	949047	936349	933419	926677	920555	.91900	.90650	.90350	.89700	.89100
GCF_000710615.1_HAPD43.1_genomic	938432	923678	923272	915879	912209	.95600	.94100	.94050	.93300	.92900
GCF_000711215.1_ASM71121v1_genomic	417218	409000	408219	405748	404931	.97500	.95550	.95350	.94800	.94600
GCF_000711905.1_ASM71190v1_genomic	363253	355199	354629	352797	352220	.96150	.94000	.93850	.93350	.93200
GCF_000723185.1_APF_1883_PRJEB4650_genomic	399288	395929	395790	394575	394348	.97600	.96800	.96750	.96450	.96400
GCF_000723845.1_PRJEB5511_assembly_1_genomic	883703	868752	865847	858463	852953	.90800	.89250	.88950	.88200	.87600
GCF_000725425.1_ASM72542v1_genomic	450454	446219	445770	444592	444183	.96900	.96000	.95900	.95650	.95550
GCF_000730175.1_ASM73017v1_genomic	917623	934466	904922	874615	815742	.86900	.88500	.85700	.82800	.77250
GCF_000730285.1_ASM73028v1_genomic	721636	713550	712036	707113	704595	.97700	.96600	.96400	.95750	.95400
GCF_000731985.1_ASM73198v1_genomic	868992	859215	857121	850626	845815	.92100	.91050	.90850	.90150	.89650
GCF_000734035.1_ASM73403v1_genomic	558653	552351	551079	547298	545454	.96450	.95400	.95150	.94500	.94200
GCF_000739065.1_ASM73906v1_genomic	363284	359200	358629	356301	354536	.90400	.89350	.89200	.88650	.88200
GCF_000739555.1_ASM73955v1_genomic	660920	647415	645674	639139	635355	.89450	.87650	.87400	.86500	.86000
GCF_000739575.1_ASM73957v1_genomic	886988	877676	874393	867541	859815	.92100	.91150	.90800	.90100	.89250
GCF_000739595.1_ASM73959v1_genomic	833223	826032	821325	812226	804523	.90600	.89850	.89300	.88350	.87500
GCF_000744315.1_ASM74431v1_genomic	951413	946058	938660	931010	924215	.93650	.93100	.92350	.91600	.90950
GCF_000744455.1_ASM74445v1_genomic	577989	576645	574030	570393	566338	.92800	.92600	.92200	.91600	.90950
GCF_000745485.1_ASM74548v1_genomic	789652	785010	783784	780273	775629	.93850	.93300	.93150	.92750	.92200
GCF_000746075.1_ASM74607v1_genomic	792613	789439	786764	782079	776061	.93450	.93100	.92750	.92200	.91500
GCF_000746205.1_ASM74620v1_genomic	630331	624454	622500	617222	613499	.91100	.90250	.89950	.89200	.88650
GCF_000747605.1_ASM74760v1_genomic	535261	531303	530960	529642	529222	.97750	.97050	.97000	.96750	.96650
GCF_000755225.1_ASM75522v1_genomic	804988	794326	793079	786885	782888	.93300	.92050	.91900	.91200	.90700
GCF_000755245.1_ASM75524v1_genomic	880149	870753	867792	858211	846242	.93500	.92500	.92200	.91200	.89900
GCF_000762265.1_ASM76226v1_genomic	583046	577878	576675	574470	573304	.95200	.94350	.94150	.93800	.93600
GCF_000765475.1_Mmet_Version1_genomic	608190	602875	601120	598234	596236	.96950	.96100	.95850	.95400	.95050
GCF_000769655.1_ASM76965v1_genomic	518030	508496	507691	503463	501519	.97450	.95650	.95500	.94700	.94350
GCF_000784335.1_ASM78433v1_genomic	992344	982274	977576	969256	961144	.91250	.90300	.89850	.89100	.88350
GCF_000784355.1_Metpay_genomic	676392	668063	665525	661387	658017	.97100	.95900	.95550	.94950	.94500
GCF_000800805.1_ASM80080v1_genomic	360846	356920	355949	354601	354140	.96950	.95900	.95650	.95250	.95150
GCF_000802205.1_ASM80220v2_genomic	796560	797862	793740	789886	785177	.92850	.93000	.92550	.92100	.91550
GCF_000812185.1_ASM81218v1_genomic	287266	284520	284306	283144	282797	.93250	.92350	.92300	.91900	.91800
GCF_000813245.1_ASM81324v1_genomic	430425	426771	426265	424460	424096	.98150	.97300	.97200	.96750	.96700
GCF_000816105.1_ASM81610v1_genomic	470095	462661	461945	458667	457425	.97900	.96350	.96200	.95500	.95250
GCF_000824705.1_Methanobrevibacter_smithii_genomic	389071	387141	383395	378928	375976	.90550	.90100	.89250	.88200	.87500
GCF_000827835.1_ASM82783v1_genomic	997748	986292	983244	974570	965043	.94450	.93350	.93100	.92250	.91350
GCF_000828535.1_ASM82853v1_genomic	425375	422576	420662	417363	415523	.91550	.90950	.90550	.89800	.89400
GCF_000828555.1_ASM82855v1_genomic	407100	402892	402492	400132	398835	.93050	.92100	.92000	.91450	.91150
GCF_000828575.1_ASM82857v1_genomic	418577	411762	411041	407946	407109	.96700	.95150	.94950	.94250	.94050
GCF_000875775.1_ASM87577v1_genomic	400449	397085	396849	395425	394683	.93500	.92700	.92650	.92300	.92150
GCF_000949015.1_ASM94901v1_genomic	406741	402832	402090	400091	398940	.93100	.92200	.92050	.91550	.91300
GCF_000955905.1_ASM95590v3_genomic	389070	384938	384662	383028	382259	.96050	.95000	.94950	.94550	.94350
GCF_000956175.1_ASM95617v1_genomic	419497	416509	415922	414285	413543	.93050	.92400	.92250	.91900	.91700
GCF_000966265.1_ASM96626v1_genomic	538761	527951	527710	523728	522162	.97650	.95700	.95650	.94950	.94650
GCF_000968355.2_ASM96835v2_genomic	599997	601338	594883	590603	587390	.88000	.88200	.87250	.86600	.86150
GCF_000968395.2_ASM96839v2_genomic	600002	601341	594882	590606	587391	.88000	.88200	.87250	.86600	.86150
GCF_000968435.2_ASM96843v2_genomic	599998	601338	594883	590604	587390	.88000	.88200	.87250	.86600	.86150
GCF_000969885.1_ASM96988v1_genomic	746235	742014	738659	734646	731730	.95450	.94900	.94450	.93950	.93600
GCF_000969905.1_ASM96990v1_genomic	1064560	1064636	1053480	1041435	1026553	.93300	.93300	.92350	.91250	.89950
GCF_000969925.1_ASM96992v1_genomic	748624	744422	741181	737427	734502	.95650	.95100	.94700	.94200	.93850
GCF_000969945.1_ASM96994v1_genomic	1068901	1068605	1057663	1046415	1032498	.93900	.93850	.92900	.91900	.90700
GCF_000969965.1_ASM96996v1_genomic	952790	950749	941102	932052	923212	.92100	.91900	.91000	.90100	.89250
GCF_000969985.1_ASM96998v1_genomic	1141809	1143996	1130902	1116990	1099081	.93050	.93250	.92200	.91050	.89600
GCF_000970005.1_ASM97000v1_genomic	904765	902094	893588	885238	877904	.92450	.92200	.91300	.90450	.89700
GCF_000970025.1_ASM97002v1_genomic	1063949	1063636	1053892	1043210	1029600	.93000	.93000	.92150	.91200	.90000
GCF_000970045.1_ASM97004v1_genomic	1000549	994777	987315	977766	969155	.95050	.94500	.93750	.92850	.92050
GCF_000970065.1_ASM97006v1_genomic	1053514	1053609	1043317	1032196	1017854	.93900	.93900	.93000	.92000	.90700
GCF_000970085.1_ASM97008v1_genomic	1182733	1180645	1168860	1155136	1139575	.94300	.94100	.93200	.92100	.90850
GCF_000970125.1_ASM97012v1_genomic	1169065	1166064	1155476	1142784	1129088	.94650	.94400	.93550	.92500	.91400
GCF_000970145.1_ASM97014v1_genomic	1231477	1234935	1216253	1199035	1179041	.90750	.91000	.89650	.88350	.86900
GCF_000970165.1_ASM97016v1_genomic	958417	953298	945597	937903	930274	.93600	.93100	.92350	.91600	.90850
GCF_000970185.1_ASM97018v1_genomic	952306	946717	939769	932665	926282	.93650	.93100	.92450	.91750	.91100
GCF_000970205.1_ASM97020v1_genomic	972173	966892	959544	951595	943978	.93850	.93350	.92650	.91850	.91150
GCF_000970225.1_ASM97022v1_genomic	977156	971824	964564	956519	947609	.94100	.93550	.92850	.92100	.91250
GCF_000970245.1_ASM97024v1_genomic	971569	966411	958492	950680	943227	.93300	.92800	.92000	.91250	.90550
GCF_000970265.1_ASM97026v1_genomic	930913	932413	917723	906053	894579	.89950	.90100	.88650	.87550	.86450
GCF_000970285.1_ASM97028v1_genomic	1194740	1189546	1182657	1172974	1160171	.95200	.94800	.94250	.93500	.92450
GCF_000970305.1_ASM97030v1_genomic	1077517	1076103	1067647	1058377	1046105	.94500	.94400	.93650	.92850	.91750
GCF_000970325.1_ASM97032v1_genomic	581714	575365	574318	571482	570112	.97150	.96100	.95900	.95450	.95200
GCF_000978935.1_gtlEnvA5udCFS_genomic	973674	965273	961052	955226	948137	.95750	.94900	.94500	.93950	.93250
GCF_000978945.1_gtlEnvA5udCFS_genomic	975057	966602	962381	956390	949171	.95750	.94950	.94500	.93950	.93200
GCF_000978955.1_gtlEnvA5udCFS_genomic	971674	963412	958939	952521	945296	.95700	.94850	.94450	.93800	.93100
GCF_000978965.1_gtlEnvA5udCFS_genomic	996053	987814	983009	976125	968272	.95650	.94900	.94400	.93750	.93000
GCF_000979015.1_gtlEnvA5udCFS_genomic	953852	945505	941804	935719	928999	.95800	.95000	.94600	.94000	.93300
GCF_000979025.1_gtlEnvA5udCFS_genomic	961301	952772	948799	942738	935998	.95800	.94950	.94550	.93950	.93250
GCF_000979035.1_gtlEnvA5udCFS_genomic	987764	979707	975317	968360	960469	.95700	.94900	.94450	.93800	.93050
GCF_000979045.1_gtlEnvA5udCFS_genomic	986312	978378	973997	967024	958880	.95700	.94950	.94500	.93850	.93050
GCF_000979095.1_gtlEnvA5udCFS_genomic	958904	950391	946589	940479	933984	.95800	.94950	.94550	.93950	.93300
GCF_000979105.1_gtlEnvA5udCFS_genomic	969679	961513	957278	950767	943137	.95800	.95000	.94550	.93900	.93150
GCF_000979115.1_gtlEnvA5udCFS_genomic	951577	943431	939158	932438	925079	.95850	.95000	.94600	.93900	.93150
GCF_000979125.1_gtlEnvA5udCFS_genomic	974165	965777	961123	955273	948258	.95700	.94850	.94400	.93800	.93150
GCF_000979175.1_gtlEnvA5udCFS_genomic	977696	969523	964836	958660	951721	.95750	.94950	.94450	.93850	.93200
GCF_000979185.1_gtlEnvA5udCFS_genomic	955502	947104	943530	937664	930237	.95850	.95000	.94650	.94050	.93300
GCF_000979195.1_gtlEnvA5udCFS_genomic	978694	970722	965754	959211	952542	.95700	.94900	.94400	.93800	.93150
GCF_000979205.1_gtlEnvA5udCFS_genomic	1012940	1005188	1000456	993821	986639	.95750	.95000	.94550	.93900	.93250
GCF_000979255.1_gtlEnvA5udCFS_genomic	976383	968423	963769	957101	950442	.95700	.94900	.94450	.93800	.93150
GCF_000979265.1_gtlEnvA5udCFS_genomic	1003321	995120	990467	983265	974856	.95850	.95050	.94600	.93900	.93100
GCF_000979275.1_gtlEnvA5udCFS_genomic	977007	968982	964170	957742	950770	.95750	.94950	.94500	.93850	.93150
GCF_000979295.1_gtlEnvA5udCFS_genomic	925011	917990	913695	907532	900986	.96300	.95550	.95100	.94500	.93800
GCF_000979335.1_gtlEnvA5udCFS_genomic	976351	968059	963335	957136	950448	.95750	.94950	.94500	.93900	.93200
GCF_000979345.1_gtlEnvA5udCFS_genomic	1005212	996915	992101	985109	976809	.95750	.94950	.94500	.93850	.93050
GCF_000979375.1_gtlEnvA5udCFS_genomic	979250	971180	966711	960075	952457	.95750	.94950	.94500	.93850	.93100
GCF_000979385.1_gtlEnvA5udCFS_genomic	938185	931758	926784	919791	912972	.96050	.95400	.94900	.94150	.93450
GCF_000979415.1_gtlEnvA5udCFS_genomic	979182	972305	967613	960361	953404	.96000	.95300	.94850	.94150	.93450
GCF_000979425.1_gtlEnvA5udCFS_genomic	982508	975722	970571	963496	955943	.96250	.95550	.95050	.94400	.93650
GCF_000979455.1_gtlEnvA5udCFS_genomic	980114	973302	968256	961387	953450	.96200	.95550	.95050	.94400	.93600
GCF_000979475.1_gtlEnvA5udCFS_genomic	979679	972851	968383	961042	952975	.96300	.95600	.95150	.94450	.93650
GCF_000979495.1_gtlEnvA5udCFS_genomic	982759	974689	970164	963475	956028	.95800	.95050	.94600	.93950	.93200
GCF_000979505.1_gtlEnvA5udCFS_genomic	975392	967353	962904	956159	948793	.95650	.94900	.94450	.93800	.93050
GCF_000979515.1_gtlEnvA5udCFS_genomic	975492	967169	962963	956481	949444	.95750	.94900	.94500	.93850	.93150
GCF_000979555.1_gtlEnvA5udCFS_genomic	975960	967547	963164	957005	949942	.95700	.94900	.94450	.93850	.93150
GCF_000979575.1_gtlEnvA5udCFS_genomic	967353	958934	954588	948411	941531	.95700	.94900	.94450	.93850	.93150
GCF_000979585.1_gtlEnvA5udCFS_genomic	964048	955806	951692	945456	938330	.95700	.94900	.94500	.93900	.93150
GCF_000979595.1_gtlEnvA5udCFS_genomic	994604	986547	981757	974727	966565	.95700	.94900	.94450	.93800	.93000
GCF_000979635.1_gtlEnvA5udCFS_genomic	994898	986879	982081	974984	966846	.95650	.94900	.94450	.93750	.92950
GCF_000979655.1_gtlEnvA5udCFS_genomic	957683	949689	945551	939267	932201	.95500	.94700	.94300	.93700	.92950
GCF_000979665.1_gtlEnvA5udCFS_genomic	982152	974303	969290	961934	953596	.95600	.94850	.94350	.93600	.92800
GCF_000979675.1_gtlEnvA5udCFS_genomic	947255	939167	935142	929294	922420	.95700	.94850	.94450	.93850	.93200
GCF_000979685.1_gtlEnvA5udCFS_genomic	987751	979471	974853	968272	961197	.95800	.95000	.94550	.93900	.93250
GCF_000979735.1_gtlEnvA5udCFS_genomic	979256	970939	966621	960556	953550	.95700	.94900	.94450	.93850	.93200
GCF_000979745.1_gtlEnvA5udCFS_genomic	959310	950780	946996	941004	934262	.95800	.94950	.94550	.93950	.93300
GCF_000979755.1_gtlEnvA5udCFS_genomic	985445	977509	972755	965915	958505	.95650	.94900	.94400	.93750	.93050
GCF_000979765.1_gtlEnvA5udCFS_genomic	987011	978995	974163	967500	959640	.95700	.94900	.94450	.93800	.93050
GCF_000979815.1_gtlEnvA5udCFS_genomic	834894	827440	824071	819283	814376	.95900	.95000	.94650	.94100	.93500
GCF_000979825.1_gtlEnvA5udCFS_genomic	978735	970371	966311	960027	953139	.95700	.94850	.94450	.93850	.93200
GCF_000979845.1_gtlEnvA5udCFS_genomic	742163	735792	732390	728494	724734	.96050	.95200	.94750	.94250	.93800
GCF_000979855.1_gtlEnvA5udCFS_genomic	970430	962196	957720	951361	944221	.95750	.94950	.94500	.93900	.93150
GCF_000979895.1_gtlEnvA5udCFS_genomic	950952	942550	938410	932381	926076	.95850	.95000	.94600	.94000	.93350
GCF_000979915.1_gtlEnvA5udCFS_genomic	968263	960089	955648	949120	942294	.95750	.94950	.94500	.93850	.93200
GCF_000979925.1_gtlEnvA5udCFS_genomic	976671	968367	964041	957834	951224	.95750	.94950	.94500	.93900	.93250
GCF_000979935.1_gtlEnvA5udCFS_genomic	957954	949583	945945	939939	932639	.95850	.95000	.94650	.94050	.93300
GCF_000979975.1_gtlEnvA5udCFS_genomic	930491	924108	919568	912786	905867	.96150	.95500	.95050	.94350	.93600
GCF_000979995.1_gtlEnvA5udCFS_genomic	959371	951263	947092	940727	934080	.95800	.94950	.94550	.93900	.93250
GCF_000980005.1_gtlEnvA5udCFS_genomic	976743	968589	964379	958120	951034	.95850	.95050	.94600	.94000	.93300
GCF_000980025.1_gtlEnvA5udCFS_genomic	970703	962606	958079	951383	944004	.95550	.94750	.94300	.93650	.92900
GCF_000980055.1_gtlEnvA5udCFS_genomic	977549	969488	964669	958184	951410	.95700	.94900	.94450	.93800	.93150
GCF_000980075.1_gtlEnvA5udCFS_genomic	952563	944648	940352	934153	927482	.95800	.95000	.94550	.93950	.93250
GCF_000980085.1_gtlEnvA5udCFS_genomic	976832	968683	964286	957759	951031	.95750	.94950	.94500	.93850	.93200
GCF_000980105.1_gtlEnvA5udCFS_genomic	976544	968438	964332	958057	950997	.95750	.94950	.94550	.93950	.93250
GCF_000980135.1_gtlEnvA5udCFS_genomic	976205	968052	963334	957137	950689	.95750	.94950	.94500	.93900	.93250
GCF_000980155.1_gtlEnvA5udCFS_genomic	951003	943023	938530	932225	926350	.95750	.94950	.94500	.93900	.93300
GCF_000980175.1_gtlEnvA5udCFS_genomic	977356	969167	964332	958098	951300	.95700	.94900	.94400	.93800	.93150
GCF_000993805.1_ASM99380v1_genomic	394735	392547	391424	390303	389917	.97950	.97400	.97100	.96850	.96750
GCF_001006045.1_ASM100604v1_genomic	428934	420907	420892	417050	415817	.96900	.95100	.95100	.94250	.93950
GCF_001006085.1_ASM100608v1_genomic	290971	284570	283770	281280	280550	.97450	.95300	.95050	.94200	.93950
GCF_001011115.1_ASM101111v1_genomic	518128	513388	512140	509099	507426	.93800	.92900	.92700	.92150	.91850
GCF_001017125.1_ASM101712v1_genomic	590628	579248	578143	573759	570889	.94950	.93100	.92900	.92200	.91750
GCF_001027005.1_ASM102700v1_genomic	568155	567700	561941	556940	552016	.93600	.93550	.92600	.91750	.90950
GCF_001190965.1_ASM119096v1_genomic	887521	871573	868672	861208	855392	.90600	.88950	.88650	.87900	.87300
GCF_001261915.1_Halorubrum_SD626R_genomic	727414	718822	715857	709643	705126	.89600	.88500	.88150	.87400	.86850
GCF_001266655.1_ASM126665v1_genomic	535397	531466	531093	529737	529286	.97700	.97000	.96900	.96700	.96600
GCF_001266675.1_ASM126667v1_genomic	535387	531457	531088	529728	529281	.97700	.97000	.96900	.96650	.96600
GCF_001266695.1_ASM126669v1_genomic	535402	531473	531091	529742	529287	.97700	.97000	.96900	.96700	.96600
GCF_001266715.1_ASM126671v1_genomic	535396	531465	531084	529737	529281	.97700	.97000	.96900	.96700	.96600
GCF_001266735.1_ASM126673v1_genomic	535403	531470	531090	529742	529285	.97700	.97000	.96900	.96700	.96600
GCF_001280425.1_ASM128042v1_genomic	939843	928254	926406	919009	914612	.94650	.93500	.93300	.92550	.92100
GCF_001280455.1_ASM128045v1_genomic	797683	788506	784227	776584	769663	.89450	.88400	.87950	.87100	.86300
GCF_001282785.1_halo7_genomic	641078	629911	628139	621872	618221	.90400	.88850	.88600	.87700	.87200
GCF_001304615.2_ASM130461v2_genomic	783498	778837	775936	771942	768409	.95450	.94850	.94500	.94050	.93600
GCF_001305655.1_ASM130565v1_genomic	528802	524017	522725	519678	518034	.93850	.93000	.92750	.92250	.91950
GCF_001307315.1_Halpeg_cdk2_1_genomic	672038	661962	658717	651333	646692	.90450	.89050	.88650	.87650	.87000
GCF_001315885.1_ASM131588v1_genomic	505835	501611	500962	497843	495100	.88750	.88000	.87900	.87350	.86850
GCF_001315945.1_ASM131594v1_genomic	653187	641614	639708	635675	632120	.97250	.95500	.95250	.94650	.94100
GCF_001316045.1_ASM131604v1_genomic	532564	529826	529080	527812	527325	.96200	.95700	.95550	.95300	.95250
GCF_001316065.1_ASM131606v1_genomic	385801	379093	379031	377334	376983	.97000	.95300	.95250	.94850	.94750
GCF_001316085.1_ASM131608v1_genomic	609862	606598	605639	603745	602347	.96800	.96300	.96150	.95850	.95600
GCF_001316105.1_ASM131610v1_genomic	424220	414602	415006	412251	410846	.97400	.95150	.95250	.94650	.94300
GCF_001316225.1_ASM131622v1_genomic	407982	403898	403483	401705	400542	.93350	.92450	.92350	.91950	.91650
GCF_001317345.1_ASM131734v1_genomic	437540	435199	434943	434017	433808	.96200	.95700	.95600	.95400	.95350
GCF_001368915.1_PRJEB5949_assembly_1_genomic	901056	886433	882319	873090	864926	.90300	.88850	.88400	.87500	.86650
GCF_001399695.1_ASM139969v1_genomic	407200	403438	402612	400617	399152	.93250	.92350	.92200	.91700	.91400
GCF_001402935.1_ASM140293v1_genomic	404514	400453	399926	398059	396950	.93450	.92500	.92400	.91950	.91700
GCF_001402945.1_ASM140294v1_genomic	413294	409612	408726	406860	405312	.92900	.92100	.91900	.91450	.91100
GCF_001412615.1_ASM141261v1_genomic	493929	488381	488224	486673	486323	.97600	.96500	.96500	.96200	.96100
GCF_001418715.1_ASM141871v1_genomic	503017	494152	493653	490051	488629	.98000	.96300	.96200	.95500	.95200
GCF_001433455.1_ASM143345v1_genomic	574522	570778	569728	567548	566455	.96200	.95600	.95400	.95050	.94850
GCF_001458655.1_Mb9_genomic	592849	587739	586466	584244	582987	.95050	.94250	.94050	.93650	.93450
GCF_001462205.1_HalopeDYS1.0_genomic	722314	712597	710032	702903	697090	.89500	.88300	.88000	.87100	.86350
GCF_001462395.1_ASM146239v1_genomic	384278	375858	375717	372947	372220	.94750	.92700	.92650	.91950	.91800
GCF_001469865.1_ASM146986v1_genomic	899976	887765	885896	880118	873903	.93950	.92700	.92500	.91900	.91250
GCF_001469875.2_ASM146987v2_genomic	886834	871961	868465	860494	852896	.90900	.89400	.89050	.88200	.87450
GCF_001469955.1_ASM146995v1_genomic	913371	897843	896622	889544	885302	.92950	.91400	.91250	.90550	.90100
GCF_001477655.1_ASM147765v1_genomic	581385	578528	575518	570828	566197	.91400	.90950	.90500	.89750	.89050
