Identifier	Size1	Size2	Size3	Size4	Size7	Size12	Size14	Level1	Level2	Level3	Level4	Level7	Level12	Level14
10871481	59	71	76	76	104	120	137	1.71450	1.85700	1.71450	1.71450	1.71450	1.71450	1.71450
10873668	56	67	73	73	101	117	134	2.00000	2.00000	2.00000	2.00000	2.00000	2.00000	2.00000
10875615	67	80	86	86	113	129	146	1.19400	1.31350	1.31350	1.31350	1.25350	1.25350	1.25350
10877615	59	71	77	77	104	120	138	1.54850	1.67750	1.67750	1.67750	1.54850	1.54850	1.67750
1087785	67	80	86	86	112	128	146	1.23100	1.35400	1.35400	1.35400	1.23100	1.23100	1.29250
10879522	67	80	85	85	112	128	145	1.25000	1.37500	1.31250	1.31250	1.25000	1.25000	1.25000
108805	55	66	72	72	100	116	133	2.90900	2.90900	2.90900	2.90900	2.90900	2.90900	2.90900
10881420	64	77	83	83	110	126	144	1.25950	1.40750	1.40750	1.40750	1.33350	1.33350	1.40750
10883321	62	74	80	80	107	123	141	1.36350	1.45450	1.45450	1.45450	1.36350	1.36350	1.45450
10884858	64	78	83	83	109	125	143	1.30750	1.53850	1.46150	1.46150	1.30750	1.30750	1.38450
10886860	55	67	72	72	100	116	133	2.46150	2.76900	2.46150	2.46150	2.46150	2.46150	2.46150
10888844	53	65	70	70	98	114	131	4.80000	5.60000	4.80000	4.80000	4.80000	4.80000	4.80000
10890741	59	71	77	77	104	120	137	1.65500	1.79300	1.79300	1.79300	1.65500	1.65500	1.65500
10892555	61	76	80	80	107	123	141	1.19150	1.53200	1.36150	1.36150	1.27650	1.27650	1.36150
10894615	67	78	84	84	112	128	145	1.31150	1.31150	1.31150	1.31150	1.31150	1.31150	1.31150
10896611	65	77	82	82	110	126	143	1.35850	1.43400	1.35850	1.35850	1.35850	1.35850	1.35850
1089868	65	78	84	84	110	126	144	1.30900	1.45450	1.45450	1.45450	1.30900	1.30900	1.38200
10898796	68	81	87	87	113	129	147	1.23550	1.35300	1.35300	1.35300	1.23550	1.23550	1.29400
10901004	60	73	80	80	106	122	140	1.23800	1.42850	1.52400	1.52400	1.33350	1.33350	1.42850
10902990	62	75	81	81	108	123	141	1.27650	1.44700	1.44700	1.44700	1.36150	1.27650	1.36150
10904884	52	63	69	69	97	113	130	10.00000	10.00000	10.00000	10.00000	10.00000	10.00000	10.00000
10906798	66	78	83	83	111	127	144	1.38200	1.45450	1.38200	1.38200	1.38200	1.38200	1.38200
10909066	56	68	74	75	102	117	135	1.80000	2.00000	2.00000	2.20000	2.00000	1.80000	2.00000
10911116	53	64	70	70	98	114	131	4.80000	4.80000	4.80000	4.80000	4.80000	4.80000	4.80000
10913108	56	68	74	74	101	117	135	1.89450	2.10550	2.10550	2.10550	1.89450	1.89450	2.10550
10915104	58	70	76	76	103	119	137	1.62950	1.77800	1.77800	1.77800	1.62950	1.62950	1.77800
10917099	54	66	72	72	99	115	132	3.11100	3.55550	3.55550	3.55550	3.11100	3.11100	3.11100
10919099	59	71	77	77	104	120	138	1.54850	1.67750	1.67750	1.67750	1.54850	1.54850	1.67750
1091914	56	67	73	74	101	117	134	2.11750	2.11750	2.11750	2.35300	2.11750	2.11750	2.11750
10921049	64	77	83	83	110	126	143	1.28300	1.43400	1.43400	1.43400	1.35850	1.35850	1.35850
10923051	64	76	81	81	109	126	142	1.28300	1.35850	1.28300	1.28300	1.28300	1.35850	1.28300
10925364	55	66	72	72	100	116	133	2.46150	2.46150	2.46150	2.46150	2.46150	2.46150	2.46150
10927265	55	67	73	73	100	116	134	2.28550	2.57150	2.57150	2.57150	2.28550	2.28550	2.57150
10927735	55	66	72	72	100	116	133	2.66650	2.66650	2.66650	2.66650	2.66650	2.66650	2.66650
10929804	65	76	81	81	109	126	142	1.46950	1.46950	1.38800	1.38800	1.38800	1.46950	1.38800
10931769	59	70	76	76	104	120	137	1.77800	1.77800	1.77800	1.77800	1.77800	1.77800	1.77800
10934219	55	67	73	73	100	116	134	2.00000	2.25000	2.25000	2.25000	2.00000	2.00000	2.25000
10935902	58	70	75	75	103	119	136	1.76000	1.92000	1.76000	1.76000	1.76000	1.76000	1.76000
10937860	68	80	86	86	113	129	146	1.27250	1.33350	1.33350	1.33350	1.27250	1.27250	1.27250
1093838	66	79	85	85	111	127	145	1.24600	1.37700	1.37700	1.37700	1.24600	1.24600	1.31150
10938757	63	75	81	81	108	124	142	1.39150	1.47850	1.47850	1.47850	1.39150	1.39150	1.47850
10940757	68	80	87	87	114	130	147	1.18300	1.23950	1.29600	1.29600	1.23950	1.23950	1.23950
10942707	64	76	82	82	109	125	142	1.38800	1.46950	1.46950	1.46950	1.38800	1.38800	1.38800
10944710	59	71	77	77	104	120	138	1.54850	1.67750	1.67750	1.67750	1.54850	1.54850	1.67750
10946734	62	73	79	79	106	123	140	1.53850	1.53850	1.53850	1.53850	1.43600	1.53850	1.53850
10948693	62	74	79	79	107	123	140	1.46350	1.56100	1.46350	1.46350	1.46350	1.46350	1.46350
10950756	69	82	87	87	114	130	147	1.29400	1.41200	1.35300	1.35300	1.29400	1.29400	1.29400
10953145	61	72	79	79	106	122	140	1.40000	1.40000	1.50000	1.50000	1.40000	1.40000	1.50000
10954626	61	74	80	81	107	123	141	1.24450	1.42200	1.42200	1.51100	1.33350	1.33350	1.42200
1095604	63	74	80	80	108	124	141	1.48850	1.48850	1.48850	1.48850	1.48850	1.48850	1.48850
10956309	59	70	76	76	104	120	137	1.71450	1.71450	1.71450	1.71450	1.71450	1.71450	1.71450
10957186	71	82	89	89	116	132	149	1.21500	1.21500	1.26600	1.26600	1.21500	1.21500	1.21500
10958882	58	69	75	75	103	119	136	1.83350	1.83350	1.83350	1.83350	1.83350	1.83350	1.83350
10960380	53	64	70	70	98	114	131	6.00000	6.00000	6.00000	6.00000	6.00000	6.00000	6.00000
10961901	71	84	89	89	116	132	149	1.21500	1.31650	1.26600	1.26600	1.21500	1.21500	1.21500
10964412	53	64	70	70	98	114	131	6.00000	6.00000	6.00000	6.00000	6.00000	6.00000	6.00000
10966395	61	73	78	78	106	122	139	1.55550	1.66650	1.55550	1.55550	1.55550	1.55550	1.55550
10966834	53	64	70	70	98	114	131	4.80000	4.80000	4.80000	4.80000	4.80000	4.80000	4.80000
10968720	68	80	85	85	113	129	145	1.35500	1.41950	1.35500	1.35500	1.35500	1.35500	1.29050
10971520	52	63	69	69	97	113	130	20.00000	20.00000	20.00000	20.00000	20.00000	20.00000	20.00000
1097298	67	78	84	84	112	128	145	1.17650	1.17650	1.17650	1.17650	1.17650	1.17650	1.17650
10973586	52	63	69	69	97	113	130	0	0	0	0	0	0	0
1097441	63	75	81	81	108	124	141	1.36150	1.44700	1.44700	1.44700	1.36150	1.36150	1.36150
10974452	57	68	75	75	102	118	136	1.81800	1.81800	2.00000	2.00000	1.81800	1.81800	2.00000
1097632	55	66	73	73	100	116	133	2.46150	2.46150	2.76900	2.76900	2.46150	2.46150	2.46150
10977178	62	74	80	80	107	123	141	1.36350	1.45450	1.45450	1.45450	1.36350	1.36350	1.45450
10979187	67	79	85	85	112	128	146	1.25000	1.31250	1.31250	1.31250	1.25000	1.25000	1.31250
10981196	67	80	86	86	113	129	146	1.15950	1.27550	1.27550	1.27550	1.21750	1.21750	1.21750
10982	55	66	72	72	100	116	133	2.66650	2.66650	2.66650	2.66650	2.66650	2.66650	2.66650
10983137	54	65	72	72	99	115	132	3.11100	3.11100	3.55550	3.55550	3.11100	3.11100	3.11100
10984606	55	67	73	73	100	116	134	2.28550	2.57150	2.57150	2.57150	2.28550	2.28550	2.57150
10986218	58	70	75	75	103	119	136	1.83350	2.00000	1.83350	1.83350	1.83350	1.83350	1.83350
10987927	67	80	85	85	112	128	145	1.29050	1.41950	1.35500	1.35500	1.29050	1.29050	1.29050
10989634	60	72	78	78	105	121	138	1.52950	1.64700	1.64700	1.64700	1.52950	1.52950	1.52950
10991395	70	83	88	88	115	131	149	1.19500	1.29850	1.24700	1.24700	1.19500	1.19500	1.24700
10993400	67	79	86	86	112	128	146	1.25000	1.31250	1.37500	1.37500	1.25000	1.25000	1.31250
10995156	68	79	85	85	113	129	146	1.27250	1.27250	1.27250	1.27250	1.27250	1.27250	1.27250
1099572	54	65	71	71	99	115	132	3.50000	3.50000	3.50000	3.50000	3.50000	3.50000	3.50000
10997168	54	66	71	71	99	115	132	3.11100	3.55550	3.11100	3.11100	3.11100	3.11100	3.11100
10999109	55	66	73	73	100	116	133	2.28550	2.28550	2.57150	2.57150	2.28550	2.28550	2.28550
11001014	66	79	85	85	112	128	145	1.24600	1.37700	1.37700	1.37700	1.31150	1.31150	1.31150
11002939	68	80	85	85	113	129	146	1.29250	1.35400	1.29250	1.29250	1.29250	1.29250	1.29250
11003857	69	82	88	88	115	130	148	1.20550	1.31500	1.31500	1.31500	1.26050	1.20550	1.26050
11005821	61	73	79	79	106	123	140	1.43600	1.53850	1.53850	1.53850	1.43600	1.53850	1.53850
11007704	55	65	71	71	99	116	132	3.20000	2.80000	2.80000	2.80000	2.80000	3.20000	2.80000
11009637	62	74	81	81	107	123	141	1.33350	1.42200	1.51100	1.51100	1.33350	1.33350	1.42200
11011517	65	77	83	83	110	126	143	1.38450	1.46150	1.46150	1.46150	1.38450	1.38450	1.38450
11013450	58	69	75	75	103	119	136	1.91300	1.91300	1.91300	1.91300	1.91300	1.91300	1.91300
1101479	62	74	79	79	107	123	140	1.33350	1.42200	1.33350	1.33350	1.33350	1.33350	1.33350
11015386	67	80	86	86	112	128	146	1.23100	1.35400	1.35400	1.35400	1.23100	1.23100	1.29250
11017326	53	63	70	70	98	114	131	8.00000	6.66500	8.00000	8.00000	8.00000	8.00000	8.00000
11019256	56	67	74	74	101	117	134	2.11750	2.11750	2.35300	2.35300	2.11750	2.11750	2.11750
11021192	54	65	71	71	99	115	132	3.11100	3.11100	3.11100	3.11100	3.11100	3.11100	3.11100
11023115	71	83	89	89	116	132	149	1.21500	1.26600	1.26600	1.26600	1.21500	1.21500	1.21500
11025056	54	65	71	71	99	115	132	3.11100	3.11100	3.11100	3.11100	3.11100	3.11100	3.11100
11026974	57	68	74	74	102	118	135	2.10550	2.10550	2.10550	2.10550	2.10550	2.10550	2.10550
11028884	54	65	71	71	99	115	132	3.50000	3.50000	3.50000	3.50000	3.50000	3.50000	3.50000
11030813	66	79	85	85	112	128	146	1.16900	1.29250	1.29250	1.29250	1.23100	1.23100	1.29250
11032496	69	82	87	87	115	130	148	1.25700	1.37150	1.31450	1.31450	1.31450	1.25700	1.31450
11033962	55	67	73	73	100	116	133	2.28550	2.57150	2.57150	2.57150	2.28550	2.28550	2.28550
1103475	62	74	80	79	107	122	140	1.53850	1.64100	1.64100	1.53850	1.53850	1.43600	1.53850
11035662	55	66	72	72	100	116	133	2.66650	2.66650	2.66650	2.66650	2.66650	2.66650	2.66650
11037636	63	76	81	82	109	125	142	1.30600	1.46950	1.38800	1.46950	1.38800	1.38800	1.38800
11039545	70	81	87	87	115	131	148	1.26050	1.26050	1.26050	1.26050	1.26050	1.26050	1.26050
11041403	64	76	82	82	109	125	142	1.36000	1.44000	1.44000	1.44000	1.36000	1.36000	1.36000
11043392	63	75	80	80	108	124	141	1.48850	1.58150	1.48850	1.48850	1.48850	1.48850	1.48850
11045436	62	74	79	79	107	123	140	1.46350	1.56100	1.46350	1.46350	1.46350	1.46350	1.46350
11047876	52	63	69	69	97	113	130	20.00000	20.00000	20.00000	20.00000	20.00000	20.00000	20.00000
11049397	58	70	75	75	103	119	136	1.83350	2.00000	1.83350	1.83350	1.83350	1.83350	1.83350
11050483	63	73	80	80	108	124	141	1.39150	1.30450	1.39150	1.39150	1.39150	1.39150	1.39150
11052510	53	65	71	71	98	114	131	4.00000	4.66650	4.66650	4.66650	4.00000	4.00000	4.00000
11053578	52	64	69	69	97	113	130	10.00000	12.00000	10.00000	10.00000	10.00000	10.00000	10.00000
1105409	54	66	71	71	99	115	132	2.80000	3.20000	2.80000	2.80000	2.80000	2.80000	2.80000
11055271	54	67	73	73	100	116	133	2.33350	3.00000	3.00000	3.00000	2.66650	2.66650	2.66650
11057226	55	67	72	72	100	116	133	2.46150	2.76900	2.46150	2.46150	2.46150	2.46150	2.46150
11058795	66	79	84	84	111	127	144	1.28800	1.42350	1.35600	1.35600	1.28800	1.28800	1.28800
11060719	60	72	79	79	106	121	139	1.48550	1.60000	1.71450	1.71450	1.60000	1.48550	1.60000
11062795	63	76	82	82	109	124	142	1.33350	1.50000	1.50000	1.50000	1.41650	1.33350	1.41650
11064868	57	68	74	74	102	118	135	2.00000	2.00000	2.00000	2.00000	2.00000	2.00000	2.00000
11066871	53	65	71	71	99	115	132	3.42850	4.00000	4.00000	4.00000	4.00000	4.00000	4.00000
11068223	54	65	71	71	99	115	132	4.00000	4.00000	4.00000	4.00000	4.00000	4.00000	4.00000
11070285	53	64	70	70	98	114	131	4.80000	4.80000	4.80000	4.80000	4.80000	4.80000	4.80000
11072329	55	67	72	72	100	116	133	2.46150	2.76900	2.46150	2.46150	2.46150	2.46150	2.46150
1107343	54	65	71	71	99	115	132	3.11100	3.11100	3.11100	3.11100	3.11100	3.11100	3.11100
11074349	52	63	69	69	97	113	130	20.00000	20.00000	20.00000	20.00000	20.00000	20.00000	20.00000
11076380	64	76	82	82	109	125	143	1.36000	1.44000	1.44000	1.44000	1.36000	1.36000	1.44000
110769	64	76	82	82	109	125	142	1.41650	1.50000	1.50000	1.50000	1.41650	1.41650	1.41650
11078029	52	64	69	69	97	113	130	10.00000	12.00000	10.00000	10.00000	10.00000	10.00000	10.00000
11079928	63	75	81	81	108	124	142	1.39150	1.47850	1.47850	1.47850	1.39150	1.39150	1.47850
11081426	59	70	76	76	104	120	137	1.65500	1.65500	1.65500	1.65500	1.65500	1.65500	1.65500
11083163	54	65	72	72	99	115	133	2.80000	2.80000	3.20000	3.20000	2.80000	2.80000	3.20000
11085157	71	83	89	89	116	132	149	1.21500	1.26600	1.26600	1.26600	1.21500	1.21500	1.21500
11087153	70	83	89	89	115	131	149	1.16450	1.26600	1.26600	1.26600	1.16450	1.16450	1.21500
11088844	68	79	85	85	113	129	146	1.25350	1.25350	1.25350	1.25350	1.25350	1.25350	1.25350
11091302	61	72	78	78	106	122	139	1.43600	1.43600	1.43600	1.43600	1.43600	1.43600	1.43600
1109277	71	84	90	90	116	132	150	1.20000	1.30000	1.30000	1.30000	1.20000	1.20000	1.25000
11092870	67	80	86	86	113	129	146	1.19400	1.31350	1.31350	1.31350	1.25350	1.25350	1.25350
11093310	66	77	84	84	111	127	145	1.24600	1.24600	1.31150	1.31150	1.24600	1.24600	1.31150
11094753	61	72	79	79	106	122	139	1.40000	1.40000	1.50000	1.50000	1.40000	1.40000	1.40000
11096226	60	72	78	78	105	122	139	1.52950	1.64700	1.64700	1.64700	1.52950	1.64700	1.64700
11097664	71	83	89	89	116	132	150	1.23100	1.28200	1.28200	1.28200	1.23100	1.23100	1.28200
11099034	68	80	87	87	114	130	147	1.20000	1.25700	1.31450	1.31450	1.25700	1.25700	1.25700
11100568	53	64	70	70	98	114	131	4.80000	4.80000	4.80000	4.80000	4.80000	4.80000	4.80000
11101840	64	76	83	83	109	125	143	1.33350	1.41200	1.49000	1.49000	1.33350	1.33350	1.41200
11102844	64	76	82	82	109	125	142	1.41650	1.50000	1.50000	1.50000	1.41650	1.41650	1.41650
11104277	56	68	73	73	101	117	134	2.25000	2.50000	2.25000	2.25000	2.25000	2.25000	2.25000
11106327	58	70	75	75	103	119	136	1.76000	1.92000	1.76000	1.76000	1.76000	1.76000	1.76000
11107236	66	78	84	84	111	127	145	1.20650	1.27000	1.27000	1.27000	1.20650	1.20650	1.27000
11108877	53	64	70	70	98	114	131	6.00000	6.00000	6.00000	6.00000	6.00000	6.00000	6.00000
11110878	56	67	73	73	101	117	134	2.25000	2.25000	2.25000	2.25000	2.25000	2.25000	2.25000
1111203	69	82	88	87	114	130	148	1.23950	1.35200	1.35200	1.29600	1.23950	1.23950	1.29600
11112382	70	83	89	89	116	131	149	1.16450	1.26600	1.26600	1.26600	1.21500	1.16450	1.21500
11113503	58	69	76	76	103	119	136	1.69250	1.69250	1.84600	1.84600	1.69250	1.69250	1.69250
11114684	57	68	73	73	102	118	135	1.90500	1.90500	1.71450	1.71450	1.90500	1.90500	1.90500
11116644	67	80	86	87	113	128	147	1.14300	1.25700	1.25700	1.31450	1.20000	1.14300	1.25700
11118387	67	80	86	86	113	129	147	1.08100	1.18900	1.18900	1.18900	1.13500	1.13500	1.18900
11119938	64	75	82	82	109	125	142	1.41650	1.41650	1.50000	1.50000	1.41650	1.41650	1.41650
11121640	57	70	74	74	102	118	134	2.00000	2.40000	2.00000	2.00000	2.00000	2.00000	1.80000
11123439	60	72	78	78	105	121	139	1.52950	1.64700	1.64700	1.64700	1.52950	1.52950	1.64700
11125183	57	70	76	76	103	118	136	1.60000	1.92000	1.92000	1.92000	1.76000	1.60000	1.76000
11126944	69	81	87	87	114	130	147	1.27550	1.33350	1.33350	1.33350	1.27550	1.27550	1.27550
11128863	61	71	77	77	105	122	138	1.64700	1.52950	1.52950	1.52950	1.52950	1.64700	1.52950
11130614	53	64	69	69	98	114	130	8.00000	8.00000	6.66500	6.66500	8.00000	8.00000	6.66500
1113140	61	73	79	79	106	122	140	1.40000	1.50000	1.50000	1.50000	1.40000	1.40000	1.50000
11132526	62	73	80	80	107	123	141	1.42850	1.42850	1.52400	1.52400	1.42850	1.42850	1.52400
11134542	63	74	81	81	108	124	142	1.36150	1.36150	1.44700	1.44700	1.36150	1.36150	1.44700
11136502	61	73	79	79	106	122	139	1.51350	1.62150	1.62150	1.62150	1.51350	1.51350	1.51350
11137475	63	76	82	82	109	124	142	1.23100	1.38450	1.38450	1.38450	1.30750	1.23100	1.30750
11139496	68	81	87	87	113	129	147	1.18300	1.29600	1.29600	1.29600	1.18300	1.18300	1.23950
11141388	56	67	73	73	101	117	134	2.25000	2.25000	2.25000	2.25000	2.25000	2.25000	2.25000
11143331	54	66	73	73	100	116	133	2.33350	2.66650	3.00000	3.00000	2.66650	2.66650	2.66650
11145063	67	79	84	84	112	128	145	1.33350	1.40000	1.33350	1.33350	1.33350	1.33350	1.33350
11146577	54	66	71	71	99	115	132	3.11100	3.55550	3.11100	3.11100	3.11100	3.11100	3.11100
11148106	53	64	70	70	98	114	131	6.00000	6.00000	6.00000	6.00000	6.00000	6.00000	6.00000
11149939	58	69	76	76	103	119	136	1.69250	1.69250	1.84600	1.84600	1.69250	1.69250	1.69250
1115105	63	76	82	82	108	124	142	1.30600	1.46950	1.46950	1.46950	1.30600	1.30600	1.38800
11151696	64	76	83	83	110	125	143	1.09700	1.16150	1.22600	1.22600	1.16150	1.09700	1.16150
11153678	63	74	80	80	107	124	141	1.52400	1.52400	1.52400	1.52400	1.42850	1.52400	1.52400
11155584	56	67	73	73	101	117	134	2.40000	2.40000	2.40000	2.40000	2.40000	2.40000	2.40000
11156655	54	65	71	71	99	115	132	3.50000	3.50000	3.50000	3.50000	3.50000	3.50000	3.50000
11158539	63	75	81	82	108	125	142	1.25500	1.33350	1.33350	1.41200	1.25500	1.33350	1.33350
11160330	64	76	82	82	109	125	142	1.41650	1.50000	1.50000	1.50000	1.41650	1.41650	1.41650
11166846	69	79	86	86	113	129	147	1.31350	1.25350	1.31350	1.31350	1.25350	1.25350	1.31350
11168722	54	66	72	72	99	115	133	2.80000	3.20000	3.20000	3.20000	2.80000	2.80000	3.20000
11170671	54	66	73	73	100	115	133	2.33350	2.66650	3.00000	3.00000	2.66650	2.33350	2.66650
1117105	68	80	86	86	113	129	146	1.31250	1.37500	1.37500	1.37500	1.31250	1.31250	1.31250
11172308	60	72	78	78	105	121	139	1.52950	1.64700	1.64700	1.64700	1.52950	1.52950	1.64700
11174257	68	80	86	86	114	130	147	1.25350	1.31350	1.31350	1.31350	1.31350	1.31350	1.31350
11175868	56	67	74	74	102	118	135	1.89450	1.89450	2.10550	2.10550	2.10550	2.10550	2.10550
11177361	52	63	70	70	97	113	130	10.00000	10.00000	12.00000	12.00000	10.00000	10.00000	10.00000
11178702	65	77	83	83	110	126	143	1.26300	1.33350	1.33350	1.33350	1.26300	1.26300	1.26300
11180705	59	70	76	76	104	120	137	1.60000	1.60000	1.60000	1.60000	1.60000	1.60000	1.60000
11182679	58	71	77	77	104	120	137	1.51700	1.79300	1.79300	1.79300	1.65500	1.65500	1.65500
11184347	70	84	89	89	116	131	149	1.16450	1.31650	1.26600	1.26600	1.21500	1.16450	1.21500
1118476	62	74	79	79	107	123	140	1.50000	1.60000	1.50000	1.50000	1.50000	1.50000	1.50000
11186358	57	68	75	75	102	118	136	1.73900	1.73900	1.91300	1.91300	1.73900	1.73900	1.91300
11188176	59	70	76	76	104	120	137	1.60000	1.60000	1.60000	1.60000	1.60000	1.60000	1.60000
11188612	59	70	76	76	104	120	137	1.60000	1.60000	1.60000	1.60000	1.60000	1.60000	1.60000
11190386	52	63	69	69	97	113	130	10.00000	10.00000	10.00000	10.00000	10.00000	10.00000	10.00000
11192378	69	82	87	87	114	130	147	1.25700	1.37150	1.31450	1.31450	1.25700	1.25700	1.25700
11193119	65	77	84	83	111	126	144	1.30900	1.38200	1.45450	1.38200	1.38200	1.30900	1.38200
11194582	65	77	82	82	109	125	142	1.41200	1.49000	1.41200	1.41200	1.33350	1.33350	1.33350
11196780	62	75	81	80	107	123	141	1.42850	1.61900	1.61900	1.52400	1.42850	1.42850	1.52400
11198700	65	77	84	84	111	126	144	1.26300	1.33350	1.40350	1.40350	1.33350	1.26300	1.33350
11200618	61	72	79	79	106	122	140	1.47350	1.47350	1.57900	1.57900	1.47350	1.47350	1.57900
11202125	56	67	74	74	101	117	135	2.00000	2.00000	2.22200	2.22200	2.00000	2.00000	2.22200
11203597	59	70	77	77	104	120	137	1.65500	1.65500	1.79300	1.79300	1.65500	1.65500	1.65500
1120393	59	70	76	76	104	120	137	1.71450	1.71450	1.71450	1.71450	1.71450	1.71450	1.71450
11205061	61	73	80	80	107	122	140	1.43600	1.53850	1.64100	1.64100	1.53850	1.43600	1.53850
11206528	71	83	90	90	117	132	150	1.21500	1.26600	1.31650	1.31650	1.26600	1.21500	1.26600
11207985	60	72	78	78	105	121	139	1.52950	1.64700	1.64700	1.64700	1.52950	1.52950	1.64700
11209447	54	66	72	72	100	115	133	2.54550	2.90900	2.90900	2.90900	2.90900	2.54550	2.90900
11211395	58	70	75	75	103	119	136	1.83350	2.00000	1.83350	1.83350	1.83350	1.83350	1.83350
11213400	67	79	86	86	112	128	146	1.12700	1.18300	1.23950	1.23950	1.12700	1.12700	1.18300
11215416	63	75	81	81	108	124	141	1.36150	1.44700	1.44700	1.44700	1.36150	1.36150	1.36150
11216905	60	72	78	78	105	121	139	1.48550	1.60000	1.60000	1.60000	1.48550	1.48550	1.60000
11218855	56	69	74	74	102	117	135	1.89450	2.31600	2.10550	2.10550	2.10550	1.89450	2.10550
11220414	53	64	70	70	98	114	131	4.00000	4.00000	4.00000	4.00000	4.00000	4.00000	4.00000
11222456	56	69	75	75	102	118	136	1.63650	2.00000	2.00000	2.00000	1.81800	1.81800	2.00000
1122324	65	77	83	83	110	126	143	1.38450	1.46150	1.46150	1.46150	1.38450	1.38450	1.38450
11224406	56	69	75	75	102	118	135	1.63650	2.00000	2.00000	2.00000	1.81800	1.81800	1.81800
11226357	65	77	84	84	111	126	144	1.24150	1.31050	1.37950	1.37950	1.31050	1.24150	1.31050
11228242	65	77	84	83	110	126	144	1.28550	1.35700	1.42850	1.35700	1.28550	1.28550	1.35700
11230192	64	76	82	82	109	125	142	1.38800	1.46950	1.46950	1.46950	1.38800	1.38800	1.38800
11232077	62	73	79	79	107	123	140	1.53850	1.53850	1.53850	1.53850	1.53850	1.53850	1.53850
11234363	67	80	86	86	112	128	146	1.17650	1.29400	1.29400	1.29400	1.17650	1.17650	1.23550
11236110	69	83	89	89	115	131	149	1.11400	1.26600	1.26600	1.26600	1.16450	1.16450	1.21500
11237857	55	67	74	74	101	116	134	1.88250	2.11750	2.35300	2.35300	2.11750	1.88250	2.11750
11239605	69	83	89	89	115	131	149	1.11400	1.26600	1.26600	1.26600	1.16450	1.16450	1.21500
11241354	63	75	82	82	109	124	142	1.20750	1.28300	1.35850	1.35850	1.28300	1.20750	1.28300
1124234	54	65	71	71	99	115	132	3.50000	3.50000	3.50000	3.50000	3.50000	3.50000	3.50000
11243099	57	70	77	76	103	119	137	1.48150	1.77800	1.92600	1.77800	1.62950	1.62950	1.77800
11244844	69	81	86	86	113	130	147	1.31350	1.37300	1.31350	1.31350	1.25350	1.31350	1.31350
11246841	65	78	84	84	111	126	144	1.26300	1.40350	1.40350	1.40350	1.33350	1.26300	1.33350
11248959	67	80	85	85	112	128	146	1.25000	1.37500	1.31250	1.31250	1.25000	1.25000	1.31250
11251069	63	75	81	81	108	124	141	1.39150	1.47850	1.47850	1.47850	1.39150	1.39150	1.39150
11253104	56	68	75	75	101	117	135	1.89450	2.10550	2.31600	2.31600	1.89450	1.89450	2.10550
11254851	56	68	73	73	101	117	134	2.11750	2.35300	2.11750	2.11750	2.11750	2.11750	2.11750
11256803	52	63	69	69	97	113	130	10.00000	10.00000	10.00000	10.00000	10.00000	10.00000	10.00000
11258804	56	69	75	75	102	117	135	1.56500	1.91300	1.91300	1.91300	1.73900	1.56500	1.73900
11260754	70	82	88	88	115	131	149	1.24300	1.29750	1.29750	1.29750	1.24300	1.24300	1.29750
1126154	70	83	89	89	116	132	149	1.19500	1.29850	1.29850	1.29850	1.24700	1.24700	1.24700
11262286	65	77	83	83	110	126	143	1.35850	1.43400	1.43400	1.43400	1.35850	1.35850	1.35850
11264206	66	77	83	83	110	126	143	1.26650	1.26650	1.26650	1.26650	1.20000	1.20000	1.20000
112651	63	75	81	81	108	124	141	1.39150	1.47850	1.47850	1.47850	1.39150	1.39150	1.39150
11265358	68	81	87	87	113	129	147	1.18300	1.29600	1.29600	1.29600	1.18300	1.18300	1.23950
11267066	57	69	76	76	102	118	136	1.66650	1.83350	2.00000	2.00000	1.66650	1.66650	1.83350
11268814	66	79	85	85	112	127	145	1.20650	1.33350	1.33350	1.33350	1.27000	1.20650	1.27000
11270519	68	79	86	86	113	129	146	1.33350	1.33350	1.39700	1.39700	1.33350	1.33350	1.33350
11272415	62	74	79	79	106	123	140	1.53850	1.64100	1.53850	1.53850	1.43600	1.53850	1.53850
11274312	54	66	71	71	99	115	132	3.50000	4.00000	3.50000	3.50000	3.50000	3.50000	3.50000
11276154	66	77	84	84	111	127	144	1.35700	1.35700	1.42850	1.42850	1.35700	1.35700	1.35700
11278052	57	69	74	74	102	118	135	2.00000	2.20000	2.00000	2.00000	2.00000	2.00000	2.00000
11279283	58	70	76	76	103	119	137	1.69250	1.84600	1.84600	1.84600	1.69250	1.69250	1.84600
11280847	69	82	88	88	115	130	148	1.12800	1.23100	1.23100	1.23100	1.17950	1.12800	1.17950
1128120	68	80	86	86	113	129	146	1.27250	1.33350	1.33350	1.33350	1.27250	1.27250	1.27250
11282530	59	70	76	76	104	120	137	1.71450	1.71450	1.71450	1.71450	1.71450	1.71450	1.71450
11284494	53	64	70	70	98	114	131	6.00000	6.00000	6.00000	6.00000	6.00000	6.00000	6.00000
11287859	66	79	85	85	112	127	145	1.26650	1.40000	1.40000	1.40000	1.33350	1.26650	1.33350
11289771	67	79	85	85	112	128	145	1.31150	1.37700	1.37700	1.37700	1.31150	1.31150	1.31150
11291600	55	66	73	73	100	116	134	2.46150	2.46150	2.76900	2.76900	2.46150	2.46150	2.76900
11293564	71	84	90	89	116	132	150	1.21500	1.31650	1.31650	1.26600	1.21500	1.21500	1.26600
11295427	66	78	85	85	111	127	145	1.18750	1.25000	1.31250	1.31250	1.18750	1.18750	1.25000
