Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
GCF_000011345.1_ASM1134v1_genomic.fna	1692477	1674713	1677046	1674406	1677102	0.91926	0.909611	0.910878	0.909444	0.910909
GCF_000011365.1_ASM1136v1_genomic.fna	7397542	7306594	7262172	7297692	7260678	0.894049	0.883057	0.877689	0.881982	0.877508
GCF_000011385.1_ASM1138v1_genomic.fna	3806820	3764057	3750399	3760668	3749849	0.910124	0.8999	0.896635	0.89909	0.896503
GCF_000011405.1_ASM1140v1_genomic.fna	670107	664642	666415	664673	666473	0.891275	0.884007	0.886365	0.884048	0.886442
GCF_000011465.1_ASM1146v1_genomic.fna	621136	618682	619957	618655	620047	0.940911	0.937194	0.939125	0.937153	0.939261
GCF_000011485.1_ASM1148v1_genomic.fna	1498205	1487734	1490060	1487643	1490209	0.94715	0.94053	0.942	0.940472	0.942095
GCF_000011505.1_ASM1150v1_genomic.fna	1116588	1104465	1104626	1104222	1104628	0.935013	0.924861	0.924996	0.924658	0.924998
GCF_000011525.1_ASM1152v1_genomic.fna	1092831	1082971	1083141	1082753	1083172	0.940611	0.932124	0.932271	0.931937	0.932297
GCF_000011545.1_ASM1154v1_genomic.fna	5980777	5914230	5863415	5905090	5861233	0.85781	0.848265	0.840977	0.846954	0.840664
GCF_000011565.2_ASM1156v2_genomic.fna	963179	942860	941533	942508	941220	0.926363	0.906821	0.905544	0.906482	0.905243
GCF_000011605.1_ASM1160v1_genomic.fna	3214103	3172202	3170753	3171175	3170566	0.94836	0.935997	0.935569	0.935694	0.935514
GCF_000011625.1_ASM1162v1_genomic.fna	2637990	2591853	2587616	2590564	2587146	0.940424	0.923976	0.922466	0.923517	0.922298
GCF_000011645.1_ASM1164v1_genomic.fna	2655692	2638082	2640166	2637749	2640422	0.948778	0.942487	0.943231	0.942368	0.943323
GCF_000011665.1_ASM1166v1_genomic.fna	818519	811298	812745	811288	812811	0.934792	0.926545	0.928198	0.926534	0.928273
GCF_000011685.1_ASM1168v1_genomic.fna	2318266	2290333	2291334	2289261	2291365	0.908639	0.897691	0.898083	0.89727	0.898095
GCF_000011705.1_ASM1170v1_genomic.fna	4695816	4642286	4613042	4635492	4612149	0.832041	0.822556	0.817374	0.821352	0.817216
GCF_000011725.1_ASM1172v1_genomic.fna	675936	670356	672096	670311	672154	0.939894	0.932135	0.934555	0.932073	0.934635
GCF_000011745.1_ASM1174v1_genomic.fna	279647	279356	280292	279409	280353	0.953703	0.952711	0.955903	0.952891	0.956111
GCF_000011765.3_ASM1176v2_genomic.fna	792281	787658	789316	787694	789416	0.939098	0.933619	0.935584	0.933661	0.935702
GCF_000011785.1_ASM1178v1_genomic.fna	902118	891886	892901	891739	892967	0.940202	0.929538	0.930596	0.929385	0.930665
GCF_000011805.1_ASM1180v1_genomic.fna	1829550	1812701	1813437	1812381	1813462	0.945867	0.937156	0.937536	0.93699	0.937549
GCF_000011825.1_ASM1182v1_genomic.fna	821892	815488	816782	815478	816812	0.928938	0.9217	0.923163	0.921689	0.923196
GCF_000011845.1_ASM1184v1_genomic.fna	822205	816314	817726	816320	817777	0.929726	0.923064	0.924661	0.923071	0.924718
GCF_000011865.1_ASM1186v1_genomic.fna	669443	664706	666037	664604	666131	0.924624	0.918081	0.91992	0.917941	0.92005
GCF_000011885.1_ASM1188v1_genomic.fna	2983195	2953195	2954707	2952363	2954820	0.946125	0.93661	0.93709	0.936347	0.937126
GCF_000011905.1_ASM1190v1_genomic.fna	859693	849033	851606	849099	851592	0.914253	0.902917	0.905653	0.902987	0.905638
GCF_000011925.1_ASM1192v1_genomic.fna	954656	944074	944571	943893	944615	0.925863	0.915601	0.916083	0.915425	0.916125
GCF_000011945.1_ASM1194v1_genomic.fna	758291	752070	753439	752106	753494	0.939461	0.931753	0.933449	0.931798	0.933518
GCF_000011965.2_ASM1196v2_genomic.fna	3788833	3762733	3754144	3759511	3754036	0.905867	0.899627	0.897574	0.898857	0.897548
GCF_000011985.1_ASM1198v1_genomic.fna	798652	789941	790575	789819	790643	0.940235	0.929979	0.930726	0.929836	0.930806
GCF_000012005.1_ASM1200v1_genomic.fna	2638511	2586800	2589888	2585980	2589893	0.853342	0.836618	0.837617	0.836353	0.837618
GCF_000012025.1_ASM1202v1_genomic.fna	2779649	2725316	2727841	2724501	2727797	0.872683	0.855625	0.856418	0.855369	0.856404
GCF_000012045.1_ASM1204v1_genomic.fna	1085137	1073980	1073960	1073752	1073976	0.93781	0.928167	0.92815	0.92797	0.928164
GCF_000012085.2_ASM1208v2_genomic.fna	440012	431467	430897	431218	430781	0.900161	0.88268	0.881514	0.88217	0.881276
GCF_000012105.1_ASM1210v1_genomic.fna	4298818	4250775	4237522	4246487	4237213	0.892924	0.882944	0.880191	0.882054	0.880127
GCF_000012125.1_ASM1212v1_genomic.fna	541009	539378	541226	539482	541324	0.953195	0.950321	0.953577	0.950504	0.95375
GCF_000012165.2_ASM1216v2_genomic.fna	815079	809144	810703	809155	810771	0.938879	0.932043	0.933839	0.932056	0.933917
GCF_000012185.1_ASM1218v1_genomic.fna	887659	881689	883256	881680	883376	0.943892	0.937544	0.93921	0.937535	0.939338
GCF_000012205.1_ASM1220v1_genomic.fna	4504008	4439741	4431254	4436823	4430655	0.913362	0.90033	0.898609	0.899738	0.898487
GCF_000012225.1_ASM1222v1_genomic.fna	231927	226389	226051	226283	225982	0.862114	0.841529	0.840272	0.841135	0.840016
GCF_000012245.1_ASM1224v1_genomic.fna	4672364	4612395	4596452	4608459	4594993	0.926323	0.914434	0.911273	0.913654	0.910984
GCF_000012265.1_ASM1226v1_genomic.fna	5693239	5652770	5622528	5646351	5621577	0.906099	0.899658	0.894845	0.898637	0.894694
GCF_000012305.1_ASM1230v1_genomic.fna	1233158	1222066	1224141	1222100	1224255	0.929179	0.920822	0.922385	0.920847	0.922471
GCF_000012325.1_ASM1232v1_genomic.fna	2135808	2110966	2111231	2110493	2111232	0.942905	0.931937	0.932054	0.931729	0.932055
GCF_000012345.1_ASM1234v1_genomic.fna	491042	489009	489702	488930	489757	0.937967	0.934084	0.935407	0.933933	0.935513
GCF_000012365.1_ASM1236v1_genomic.fna	5535035	5473226	5437705	5466014	5436350	0.857815	0.848236	0.842731	0.847118	0.842521
GCF_000012385.1_ASM1238v1_genomic.fna	553614	548304	548057	548231	548104	0.91471	0.905937	0.905529	0.905816	0.905607
GCF_000012405.1_ASM1240v1_genomic.fna	3050318	3036470	3028857	3033861	3028877	0.88297	0.878961	0.876758	0.878206	0.876764
GCF_000012425.1_ASM1242v1_genomic.fna	3553158	3510805	3504975	3508677	3504797	0.925358	0.914328	0.91281	0.913774	0.912763
GCF_000012445.1_ASM1244v1_genomic.fna	5084725	5036929	5019330	5032426	5018620	0.920333	0.911682	0.908496	0.910867	0.908368
GCF_000012465.1_ASM1246v1_genomic.fna	746954	741669	742746	741606	742775	0.943087	0.936414	0.937774	0.936334	0.93781
GCF_000012485.1_ASM1248v1_genomic.fna	1812991	1798183	1798794	1797447	1798855	0.929402	0.921811	0.922124	0.921434	0.922155
GCF_000012505.1_ASM1250v1_genomic.fna	1613418	1606245	1609467	1606141	1609697	0.945495	0.941291	0.94318	0.94123	0.943314
GCF_000012525.1_ASM1252v1_genomic.fna	1881556	1871304	1874062	1870846	1874265	0.933611	0.928524	0.929893	0.928297	0.929994
GCF_000012565.1_ASM1256v1_genomic.fna	452825	449743	450836	449742	450893	0.930983	0.924646	0.926893	0.924644	0.927011
GCF_000012585.1_ASM1258v1_genomic.fna	1452088	1426075	1425255	1425487	1425041	0.938772	0.921954	0.921424	0.921574	0.921286
GCF_000012605.1_ASM1260v1_genomic.fna	1289908	1282768	1285170	1282831	1285309	0.960237	0.954922	0.95671	0.954969	0.956813
GCF_000012625.1_ASM1262v1_genomic.fna	1923285	1908616	1909400	1907832	1909560	0.92612	0.919056	0.919434	0.918679	0.919511
GCF_000012645.1_ASM1264v1_genomic.fna	652154	649589	650927	649561	651027	0.941292	0.93759	0.939521	0.93755	0.939666
GCF_000012665.1_ASM1266v1_genomic.fna	2966295	2919669	2918243	2917951	2918094	0.926688	0.912122	0.911676	0.911585	0.91163
GCF_000012685.1_ASM1268v1_genomic.fna	7710427	7654549	7606334	7645389	7604139	0.872232	0.865911	0.860457	0.864875	0.860209
GCF_000012705.1_ASM1270v1_genomic.fna	850768	845144	846793	845174	846876	0.929441	0.923297	0.925098	0.92333	0.925189
GCF_000012725.1_ASM1272v1_genomic.fna	2658714	2617287	2613914	2615508	2613816	0.888626	0.874779	0.873652	0.874185	0.873619
GCF_000012745.1_ASM1274v1_genomic.fna	2399913	2389712	2384301	2387361	2384244	0.88359	0.879834	0.877842	0.878969	0.877821
GCF_000012765.1_ASM1276v1_genomic.fna	289538	286067	286257	285983	286261	0.901407	0.890601	0.891192	0.890339	0.891205
GCF_000012785.1_ASM1278v1_genomic.fna	6021576	5953972	5905750	5944859	5903807	0.857746	0.848116	0.841247	0.846818	0.84097
GCF_000012805.1_ASM1280v1_genomic.fna	2141461	2124530	2126356	2124247	2126464	0.947386	0.939896	0.940704	0.939771	0.940751
GCF_000012825.1_ASM1282v1_genomic.fna	2974846	2921549	2922076	2920817	2921888	0.942162	0.925282	0.925449	0.92505	0.925389
GCF_000012845.1_ASM1284v1_genomic.fna	2843303	2807702	2807014	2806970	2806813	0.951058	0.93915	0.938919	0.938905	0.938852
GCF_000012865.1_ASM1286v1_genomic.fna	1243168	1228620	1230111	1228404	1230142	0.938046	0.927068	0.928193	0.926905	0.928217
GCF_000012885.1_ASM1288v1_genomic.fna	2820209	2787471	2787900	2786484	2787910	0.940978	0.930054	0.930198	0.929725	0.930201
GCF_000012925.1_ASM1292v1_genomic.fna	3098986	3066437	3057689	3064115	3057388	0.908024	0.898487	0.895923	0.897806	0.895835
GCF_000012945.1_ASM1294v1_genomic.fna	7240681	7186102	7132562	7177149	7130121	0.880749	0.87411	0.867598	0.873021	0.867301
GCF_000012965.1_ASM1296v1_genomic.fna	923588	916787	918690	916697	918738	0.933974	0.927096	0.929021	0.927005	0.929069
GCF_000012985.1_ASM1298v1_genomic.fna	4966949	4905323	4900650	4902891	4900563	0.941978	0.93029	0.929404	0.929829	0.929387
GCF_000013005.1_ASM1300v1_genomic.fna	2551033	2529536	2525206	2527628	2525126	0.907535	0.899888	0.898347	0.899209	0.898319
GCF_000013045.1_ASM1304v1_genomic.fna	3018148	3000523	2993142	2997917	2993068	0.887703	0.882519	0.880349	0.881753	0.880327
GCF_000013065.1_ASM1306v1_genomic.fna	2516062	2475317	2471720	2474225	2471367	0.938311	0.923116	0.921774	0.922708	0.921643
GCF_000013085.1_ASM1308v1_genomic.fna	3588428	3564416	3555243	3561138	3555100	0.889823	0.883868	0.881594	0.883056	0.881558
GCF_000013105.1_ASM1310v1_genomic.fna	1792399	1777877	1778905	1777144	1779052	0.927994	0.920476	0.921008	0.920096	0.921084
GCF_000013125.1_ASM1312v1_genomic.fna	689918	677422	678213	677417	678246	0.905878	0.88947	0.890509	0.889464	0.890552
GCF_000013145.1_ASM1314v1_genomic.fna	424256	420124	420932	420112	420948	0.931831	0.922755	0.92453	0.922729	0.924565
GCF_000013165.1_ASM1316v1_genomic.fna	456934	456187	457589	456285	457677	0.960157	0.958587	0.961533	0.958793	0.961718
GCF_000013205.1_ASM1320v1_genomic.fna	2257182	2223522	2220736	2221783	2220702	0.895142	0.881793	0.880688	0.881104	0.880675
GCF_000013225.1_ASM1322v1_genomic.fna	2342983	2314677	2313809	2313240	2313851	0.909964	0.89897	0.898633	0.898412	0.89865
GCF_000013245.1_ASM1324v1_genomic.fna	683419	676296	677870	676224	677933	0.935958	0.926202	0.928358	0.926104	0.928444
GCF_000013265.1_ASM1326v1_genomic.fna	3343662	3297953	3297595	3296883	3297541	0.950823	0.937825	0.937723	0.937521	0.937708
GCF_000013285.1_ASM1328v1_genomic.fna	1120135	1111247	1111247	1110895	1111316	0.916491	0.909218	0.909218	0.90893	0.909275
GCF_000013305.1_ASM1330v1_genomic.fna	3167672	3123383	3123246	3122410	3123260	0.94754	0.934292	0.934251	0.934	0.934255
GCF_000013325.1_ASM1332v1_genomic.fna	3564684	3538873	3532122	3536220	3532093	0.897751	0.89125	0.88955	0.890582	0.889543
GCF_000013345.1_ASM1334v1_genomic.fna	4517591	4434419	4407962	4429286	4407075	0.857386	0.841601	0.83658	0.840627	0.836412
GCF_000013365.1_ASM1336v1_genomic.fna	4388035	4361195	4340429	4355646	4339706	0.882457	0.877059	0.872883	0.875943	0.872738
GCF_000013385.1_ASM1338v1_genomic.fna	4109132	4097276	4065896	4090581	4064970	0.808626	0.806293	0.800118	0.804976	0.799936
GCF_000013405.1_ASM1340v1_genomic.fna	2258544	2233734	2235532	2233170	2235551	0.943325	0.932962	0.933713	0.932727	0.933721
GCF_000013425.1_ASM1342v1_genomic.fna	1094867	1083432	1083540	1083195	1083602	0.941137	0.931308	0.931401	0.931104	0.931454
GCF_000013465.1_ASM1346v1_genomic.fna	1126655	1114369	1114256	1114113	1114264	0.940183	0.92993	0.929836	0.929717	0.929843
GCF_000013485.1_ASM1348v1_genomic.fna	789967	784427	785999	784445	786073	0.937264	0.930691	0.932556	0.930713	0.932644
GCF_000013505.1_ASM1350v1_genomic.fna	826970	820538	822141	820551	822228	0.93679	0.929504	0.93132	0.929518	0.931418
GCF_000013545.1_ASM1354v1_genomic.fna	831871	826146	827770	826172	827860	0.937713	0.931259	0.93309	0.931289	0.933192
GCF_000013565.1_ASM1356v1_genomic.fna	3567704	3553624	3552055	3551896	3552221	0.92239	0.91875	0.918344	0.918303	0.918387
GCF_000013585.1_ASM1358v1_genomic.fna	2797245	2748927	2751048	2748137	2751086	0.897994	0.882482	0.883163	0.882229	0.883175
GCF_000013605.1_ASM1360v1_genomic.fna	3908214	3872073	3865694	3869754	3865543	0.931254	0.922642	0.921122	0.922089	0.921086
GCF_000013625.1_ASM1362v1_genomic.fna	3069413	3043005	3042703	3041963	3042926	0.950072	0.941898	0.941804	0.941575	0.941873
GCF_000013645.1_ASM1364v1_genomic.fna	7928806	7793389	7734465	7785092	7732003	0.903783	0.888347	0.881631	0.887401	0.88135
GCF_000013665.1_ASM1366v1_genomic.fna	2671864	2650777	2651905	2650254	2651970	0.949716	0.942221	0.942622	0.942035	0.942645
GCF_000013705.1_ASM1370v1_genomic.fna	2156810	2120180	2122426	2119707	2122245	0.914632	0.899098	0.900051	0.898898	0.899974
GCF_000013745.1_ASM1374v1_genomic.fna	4505402	4457649	4430780	4451822	4429767	0.886011	0.87662	0.871336	0.875474	0.871137
GCF_000013765.1_ASM1376v1_genomic.fna	2115256	2088577	2089948	2088174	2089985	0.938581	0.926743	0.927351	0.926564	0.927367
GCF_000013785.1_ASM1378v1_genomic.fna	3693410	3661601	3650220	3658393	3650081	0.899117	0.891373	0.888603	0.890592	0.888569
GCF_000013805.1_ASM1380v1_genomic.fna	2563593	2530107	2532368	2529738	2532311	0.923808	0.911741	0.912556	0.911608	0.912536
GCF_000013825.1_ASM1382v1_genomic.fna	2654133	2618881	2621155	2618435	2621204	0.908177	0.896114	0.896893	0.895962	0.896909
GCF_000013865.1_ASM1386v1_genomic.fna	4755701	4697130	4680217	4692893	4679808	0.919298	0.907976	0.904706	0.907157	0.904627
GCF_000013885.1_ASM1388v1_genomic.fna	3967943	3855908	3836499	3851422	3835715	0.899229	0.873839	0.869441	0.872823	0.869263
GCF_000013905.1_ASM1390v1_genomic.fna	1446996	1435740	1437780	1435664	1437925	0.95379	0.946371	0.947715	0.946321	0.947811
GCF_000013925.1_ASM1392v2_genomic.fna	4475570	4398053	4382225	4394412	4381572	0.842022	0.827438	0.82446	0.826753	0.824337
GCF_000013985.1_ASM1398v1_genomic.fna	2806951	2787016	2781259	2784648	2781261	0.889377	0.883061	0.881237	0.88231	0.881237
GCF_000014005.1_ASM1400v1_genomic.fna	4536990	4515531	4513137	4513551	4513281	0.934116	0.929698	0.929205	0.929291	0.929235
GCF_000014025.1_ASM1402v1_genomic.fna	875638	866819	867058	866454	867067	0.914691	0.905478	0.905728	0.905097	0.905738
GCF_000014045.1_ASM1404v1_genomic.fna	3428108	3410891	3412141	3409924	3412359	0.938458	0.933745	0.934087	0.93348	0.934147
GCF_000014065.1_ASM1406v1_genomic.fna	3303699	3278096	3277368	3276684	3277385	0.927405	0.920218	0.920014	0.919822	0.920019
GCF_000014085.1_ASM1408v1_genomic.fna	6038673	5982021	5938412	5973888	5936279	0.871624	0.863447	0.857153	0.862273	0.856845
GCF_000014105.1_ASM1410v1_genomic.fna	1538544	1515563	1514124	1514555	1514022	0.905945	0.892413	0.891566	0.89182	0.891506
GCF_000014125.1_ASM1412v1_genomic.fna	940428	930865	931307	930572	931370	0.900525	0.891368	0.891791	0.891087	0.891851
GCF_000014145.1_ASM1414v1_genomic.fna	2287487	2264344	2266472	2264010	2266503	0.953937	0.944286	0.945173	0.944146	0.945186
GCF_000014185.1_ASM1418v1_genomic.fna	2588417	2563658	2545821	2560157	2545533	0.839239	0.831211	0.825428	0.830076	0.825334
GCF_000014205.1_ASM1420v1_genomic.fna	1273066	1261412	1262356	1261274	1262348	0.949801	0.941106	0.94181	0.941003	0.941804
GCF_000014225.1_ASM1422v1_genomic.fna	2580446	2562863	2564769	2562624	2564890	0.95655	0.950032	0.950738	0.949943	0.950783
GCF_000014245.1_ASM1424v1_genomic.fna	3995703	3964165	3959555	3962465	3959439	0.921082	0.913812	0.91275	0.91342	0.912723
GCF_000014265.1_ASM1426v1_genomic.fna	2703969	2605910	2594414	2602888	2593075	0.897817	0.865258	0.86144	0.864254	0.860996
GCF_000014285.2_ASM1428v2_genomic.fna	2133945	2118057	2120535	2117438	2120729	0.932714	0.92577	0.926853	0.925499	0.926938
GCF_000014345.1_ASM1434v1_genomic.fna	415571	414227	415297	414265	415373	0.939169	0.936131	0.938549	0.936217	0.938721
GCF_000014365.2_ASM1436v2_genomic.fna	994515	984461	985200	984372	985263	0.94144	0.931922	0.932622	0.931838	0.932682
GCF_000014385.1_ASM1438v1_genomic.fna	884230	878600	880557	878639	880678	0.947057	0.941027	0.943123	0.941068	0.943252
GCF_000014405.1_ASM1440v1_genomic.fna	1097654	1081154	1081485	1080674	1081539	0.906077	0.892457	0.89273	0.892061	0.892775
GCF_000014425.1_ASM1442v1_genomic.fna	729614	720237	721329	720205	721326	0.91703	0.905245	0.906617	0.905204	0.906613
GCF_000014445.1_ASM1444v1_genomic.fna	929971	921921	923075	921906	923117	0.950423	0.942196	0.943375	0.942181	0.943418
GCF_000014465.1_ASM1446v1_genomic.fna	1177979	1168495	1170268	1168494	1170380	0.948094	0.94046	0.941887	0.94046	0.941978
GCF_000014485.1_ASM1448v1_genomic.fna	850511	843172	844320	843148	844330	0.924731	0.916752	0.918	0.916726	0.918011
GCF_000014505.1_ASM1450v1_genomic.fna	772680	768063	769245	768078	769319	0.944834	0.939188	0.940633	0.939206	0.940724
GCF_000014525.1_ASM1452v1_genomic.fna	1600083	1582708	1584024	1582555	1584104	0.926971	0.916906	0.917668	0.916817	0.917714
GCF_000014545.1_ASM1454v1_genomic.fna	1100817	1084346	1084998	1084060	1085016	0.906918	0.893348	0.893885	0.893113	0.8939
GCF_000014565.1_ASM1456v1_genomic.fna	8170252	7992464	7891338	7980639	7886295	0.878854	0.85973	0.848852	0.858458	0.848309
GCF_000014585.1_ASM1458v1_genomic.fna	1761153	1750377	1752957	1750159	1753153	0.945812	0.940025	0.94141	0.939907	0.941515
GCF_000014605.1_ASM1460v1_genomic.fna	670102	664628	666405	664662	666464	0.891269	0.883988	0.886352	0.884033	0.88643
GCF_000014625.1_ASM1462v1_genomic.fna	5401698	5357128	5323741	5350310	5322698	0.88192	0.874643	0.869192	0.87353	0.869022
GCF_000014645.1_ASM1464v1_genomic.fna	710776	706290	707612	706243	707697	0.931974	0.926092	0.927825	0.92603	0.927937
GCF_000014665.1_ASM1466v1_genomic.fna	2562779	2542959	2544725	2542547	2544907	0.94671	0.939388	0.940041	0.939236	0.940108
GCF_000014685.1_ASM1468v1_genomic.fna	2513087	2495989	2498109	2495604	2498299	0.947864	0.941416	0.942215	0.94127	0.942287
GCF_000014705.1_ASM1470v1_genomic.fna	2130067	2109655	2111662	2109412	2111700	0.942984	0.933948	0.934836	0.93384	0.934853
GCF_000014725.1_ASM1472v1_genomic.fna	1640309	1618238	1618644	1617926	1618608	0.935102	0.92252	0.922751	0.922342	0.922731
GCF_000014745.1_ASM1474v1_genomic.fna	2736052	2719358	2717977	2717632	2718022	0.915553	0.909967	0.909505	0.909389	0.90952
GCF_000014765.1_ASM1476v1_genomic.fna	1754685	1726083	1728096	1725764	1728106	0.930989	0.915814	0.916882	0.915644	0.916887
GCF_000014785.1_ASM1478v1_genomic.fna	2668593	2642055	2631128	2638881	2630910	0.879562	0.870816	0.867214	0.869769	0.867142
GCF_000014805.1_ASM1480v1_genomic.fna	3651378	3625325	3611385	3621192	3611155	0.906742	0.900272	0.896811	0.899246	0.896754
GCF_000014825.1_ASM1482v1_genomic.fna	4495447	4450791	4431830	4445725	4431332	0.891715	0.882857	0.879096	0.881852	0.878997
GCF_000014845.1_ASM1484v1_genomic.fna	3508102	3447277	3445590	3445907	3445383	0.947195	0.930772	0.930316	0.930402	0.930261
GCF_000014865.1_ASM1486v1_genomic.fna	3087229	2981102	2975127	2978646	2974337	0.900671	0.869709	0.867966	0.868993	0.867736
GCF_000014885.1_ASM1488v1_genomic.fna	2463506	2436376	2436547	2435786	2436480	0.941001	0.930638	0.930703	0.930412	0.930678
GCF_000014905.1_ASM1490v1_genomic.fna	8075846	7973740	7942993	7966374	7941822	0.911737	0.90021	0.896739	0.899378	0.896606
GCF_000014925.1_ASM1492v1_genomic.fna	4232865	4182881	4173552	4180285	4173379	0.914676	0.903875	0.901859	0.903314	0.901822
GCF_000014965.1_ASM1496v1_genomic.fna	4100587	4042693	4037735	4040496	4037387	0.921817	0.908803	0.907688	0.908309	0.90761
GCF_000014985.1_ASM1498v1_genomic.fna	4492130	4420237	4385171	4413818	4383496	0.857576	0.843851	0.837156	0.842625	0.836837
GCF_000015005.1_ASM1500v1_genomic.fna	5809765	5726766	5698774	5720849	5697838	0.873113	0.860639	0.856432	0.85975	0.856292
GCF_000015025.1_ASM1502v1_genomic.fna	2072394	2063736	2064132	2062871	2064238	0.890587	0.886867	0.887037	0.886495	0.887082
GCF_000015045.1_ASM1504v1_genomic.fna	3228877	3172193	3166011	3170008	3165582	0.910896	0.894905	0.893161	0.894289	0.89304
GCF_000015065.1_ASM1506v1_genomic.fna	2430911	2399584	2397188	2398645	2396953	0.940244	0.928128	0.927201	0.927764	0.92711
GCF_000015085.1_ASM1508v1_genomic.fna	708990	704524	705843	704457	705929	0.926096	0.920263	0.921985	0.920175	0.922098
GCF_000015105.1_ASM1510v1_genomic.fna	460013	459003	460290	459047	460375	0.954887	0.952791	0.955462	0.952882	0.955639
GCF_000015125.1_ASM1512v1_genomic.fna	2048402	2009366	2009416	2008541	2009142	0.917633	0.900146	0.900168	0.899776	0.900046
GCF_000015165.1_ASM1516v1_genomic.fna	6926770	6834911	6792384	6827567	6790273	0.891525	0.879702	0.874229	0.878757	0.873957
GCF_000015185.1_ASM1518v1_genomic.fna	2309689	2289911	2291726	2289641	2291890	0.946907	0.938799	0.939543	0.938688	0.93961
GCF_000015245.1_ASM1524v1_genomic.fna	2985413	2969954	2971178	2969161	2971480	0.946571	0.941669	0.942057	0.941418	0.942153
GCF_000015265.1_ASM1526v1_genomic.fna	4376710	4341117	4310962	4334931	4310312	0.840293	0.833459	0.827669	0.832271	0.827545
GCF_000015285.1_ASM1528v1_genomic.fna	2025617	1991927	1991347	1991261	1991164	0.938729	0.923116	0.922847	0.922808	0.922763
GCF_000015305.1_ASM1530v1_genomic.fna	5381841	5301493	5270939	5295479	5269812	0.872689	0.859661	0.854706	0.858685	0.854523
GCF_000015325.1_ASM1532v1_genomic.fna	4493405	4416486	4385618	4410418	4384450	0.864787	0.849983	0.844042	0.848815	0.843818
GCF_000015345.1_ASM1534v1_genomic.fna	792521	785825	787910	785849	788005	0.943214	0.935245	0.937727	0.935274	0.93784
GCF_000015365.1_ASM1536v1_genomic.fna	3533505	3459430	3458225	3457825	3457966	0.925028	0.905636	0.905321	0.905216	0.905253
GCF_000015385.1_ASM1538v1_genomic.fna	792768	777895	778559	777756	778410	0.861863	0.845693	0.846415	0.845542	0.846253
GCF_000015405.1_ASM1540v1_genomic.fna	5171030	5080902	5044711	5074411	5043473	0.866985	0.851874	0.845806	0.850785	0.845598
GCF_000015445.1_ASM1544v1_genomic.fna	685161	678356	679802	678419	679832	0.934277	0.924998	0.92697	0.925084	0.927011
GCF_000015465.1_ASM1546v1_genomic.fna	4201844	4145268	4119530	4139275	4118811	0.831169	0.819977	0.814886	0.818792	0.814744
GCF_000015485.1_ASM1548v1_genomic.fna	3048901	3018915	3012999	3016482	3012762	0.911211	0.902249	0.900481	0.901522	0.90041
GCF_000015505.1_ASM1550v1_genomic.fna	4270620	4210155	4191358	4205728	4190665	0.910234	0.897346	0.89334	0.896403	0.893192
GCF_000015525.1_ASM1552v1_genomic.fna	644079	639922	641328	639861	641416	0.925888	0.919912	0.921933	0.919825	0.92206
GCF_000015545.1_ASM1554v1_genomic.fna	3743719	3659801	3638820	3655457	3638061	0.872556	0.852997	0.848107	0.851985	0.84793
GCF_000015565.1_ASM1556v1_genomic.fna	4646661	4545279	4515144	4538322	4513421	0.881466	0.862234	0.856517	0.860914	0.856191
GCF_000015585.1_ASM1558v1_genomic.fna	2200648	2188591	2183025	2186669	2182992	0.877868	0.873058	0.870838	0.872292	0.870825
GCF_000015605.1_ASM1560v1_genomic.fna	4624058	4571796	4542561	4565095	4541787	0.832724	0.823313	0.818048	0.822106	0.817909
GCF_000015625.1_ASM1562v1_genomic.fna	4705300	4644271	4613551	4637434	4612573	0.831831	0.821042	0.815611	0.819833	0.815438
GCF_000015645.1_ASM1564v1_genomic.fna	641491	638834	640200	638816	640299	0.940397	0.936502	0.938504	0.936475	0.938649
GCF_000015665.1_ASM1566v1_genomic.fna	640083	637699	639066	637685	639159	0.940349	0.936847	0.938855	0.936826	0.938992
GCF_000015685.1_ASM1568v1_genomic.fna	758134	754136	755492	754111	755580	0.945842	0.940854	0.942546	0.940823	0.942655
GCF_000015725.1_ASM1572v1_genomic.fna	3821402	3749210	3725619	3744733	3724921	0.86022	0.843969	0.838659	0.842961	0.838501
GCF_000015745.1_ASM1574v1_genomic.fna	2416471	2396925	2399036	2396501	2399233	0.938804	0.93121	0.932031	0.931046	0.932107
GCF_000015785.2_ASM1578v2_genomic.fna	2397006	2375879	2377876	2375548	2377871	0.944978	0.93665	0.937437	0.936519	0.937435
GCF_000015845.1_ASM1584v1_genomic.fna	2593743	2535855	2538759	2535527	2538607	0.908684	0.888403	0.889421	0.888288	0.889367
GCF_000015865.1_ASM1586v1_genomic.fna	2092230	2054503	2053871	2053790	2053660	0.923749	0.907092	0.906813	0.906777	0.90672
GCF_000015885.1_ASM1588v1_genomic.fna	1113239	1104918	1107061	1104906	1107179	0.938569	0.931554	0.93336	0.931544	0.93346
GCF_000015905.1_ASM1590v1_genomic.fna	5820302	5770003	5726840	5761506	5725293	0.856768	0.849364	0.84301	0.848113	0.842782
GCF_000015925.1_ASM1592v1_genomic.fna	5849858	5786527	5739716	5777741	5737727	0.855405	0.846145	0.8393	0.84486	0.839009
GCF_000015965.1_ASM1596v1_genomic.fna	631680	629375	630777	629364	630878	0.942248	0.93881	0.940902	0.938794	0.941052
GCF_000015985.1_ASM1598v1_genomic.fna	3711464	3684623	3667937	3680396	3667391	0.86237	0.856133	0.852256	0.855151	0.852129
