Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
GCF_001661405.1_Cybja1_genomic	698242	695678	694684	693216	692689	.98100	.97750	.97600	.97400	.97300
GCF_001661415.1_Canta1_genomic	1204084	1199863	1198534	1195780	1194440	.98100	.97750	.97650	.97400	.97300
GCF_001662655.1_ASM166265v1_genomic	561984	560743	560536	559951	559976	.99000	.98800	.98750	.98650	.98650
GCF_001664035.1_Metbi1_genomic	443604	442735	440718	439398	438948	.96950	.96750	.96300	.96000	.95900
GCF_001664045.1_Hanpo2_genomic	571521	569478	569349	568743	568568	.98650	.98300	.98250	.98150	.98150
GCF_001672515.1_ASM167251v1_genomic	1184421	1180639	1180560	1178927	1178724	.98500	.98200	.98200	.98050	.98050
GCF_001720155.1_Tsuc_wing_CBS7118_V1_genomic	540949	538099	536920	536082	535891	.98450	.97950	.97700	.97550	.97550
GCF_001720205.1_Cryp_amyl_CBS6039_V3_genomic	1273033	1268606	1265503	1259736	1255713	.98250	.97900	.97650	.97200	.96900
GCF_001773325.1_ASM177332v1_genomic	1124497	1122230	1122088	1121153	1120985	.99050	.98850	.98800	.98750	.98700
GCF_001792695.1_ASM179269v1_genomic	452572	451643	451630	451606	451676	.99500	.99300	.99300	.99300	.99300
GCF_001831195.1_CORC01_genomic	827420	825169	825108	824242	824048	.98850	.98600	.98600	.98500	.98450
GCF_001883845.1_ASM188384v1_genomic	733366	731724	730496	729041	728508	.97900	.97700	.97550	.97350	.97250
GCF_001890105.1_Aspzo1_genomic	349691	348337	348339	348064	348081	.98850	.98450	.98450	.98350	.98350
GCF_001890125.1_Aspve1_genomic	847411	845512	845568	845142	845195	.99300	.99050	.99050	.99000	.99000
GCF_001890705.1_Aspsy1_genomic	2620491	2615196	2615157	2612502	2611723	.99200	.99000	.99000	.98900	.98850
GCF_001890725.1_Aspwe1_genomic	1568093	1564354	1564369	1562896	1562260	.98850	.98600	.98600	.98500	.98450
GCF_001890805.1_Aspgl1_genomic	663756	662478	662103	661320	661202	.98950	.98750	.98700	.98550	.98550
GCF_001890905.1_Aspac1_genomic	1105462	1103685	1103174	1101904	1101693	.98800	.98650	.98600	.98450	.98450
GCF_001896365.1_ASM189636v1_genomic	1095040	1092247	1092251	1091628	1091593	.99250	.99000	.99000	.98950	.98950
GCF_001907595.1_ASM190759v1_genomic	745289	743350	743369	742962	742958	.99250	.98950	.98950	.98900	.98900
GCF_002072235.1_ASM207223v1_genomic	617543	616247	616183	615901	615872	.99150	.98950	.98950	.98900	.98900
GCF_002079055.1_ASM207905v1_genomic	449128	449317	446909	445836	445153	.94550	.94600	.94100	.93850	.93700
GCF_002102565.1_Kocim1_genomic	623332	620933	620941	620632	620609	.98750	.98400	.98400	.98350	.98350
GCF_002104995.1_Linpe1_genomic	849045	847510	843272	838013	835717	.97250	.97050	.96600	.96000	.95700
GCF_002105095.1_Pseve2_genomic	472488	471264	470821	470648	470623	.98400	.98150	.98050	.98000	.98000
GCF_002105105.1_Prola1_genomic	723313	721230	717930	714868	713226	.97600	.97300	.96850	.96450	.96200
GCF_002105155.1_Lobtra1_genomic	820215	826939	816866	810949	807887	.94700	.95500	.94350	.93650	.93300
GCF_002117355.1_PosplRSB12_1_genomic	1018649	1019092	1014596	1009423	1004775	.97900	.97950	.97500	.97000	.96550
GCF_002237265.1_ASM223726v2_genomic	1139766	1137496	1137091	1135973	1135692	.98950	.98750	.98750	.98650	.98600
GCF_002251995.1_ASM225199v2_genomic	760257	758857	757122	755589	755168	.98300	.98100	.97900	.97700	.97650
GCF_002708625.1_Rhimi1_1_genomic	544022	543271	540941	538676	537339	.97050	.96900	.96500	.96050	.95850
GCF_002742065.1_CB0940_V2_genomic	622885	620682	620568	620256	620233	.98350	.98000	.98000	.97950	.97950
GCF_002775015.1_Cand_auris_B11221_V1_genomic	335936	334811	334669	334506	334483	.98500	.98150	.98100	.98050	.98050
GCF_002846915.1_Aspergillus_ochraceoroseus_IBT_24754_v1.1_genomic	725892	724500	723884	722884	722617	.99000	.98800	.98750	.98600	.98550
GCF_002847045.1_Aspcand1_genomic	767932	766108	765905	764843	764706	.98600	.98350	.98300	.98200	.98150
GCF_002847465.1_Aspnov1_genomic	814146	812222	812284	811840	811827	.99050	.98800	.98800	.98750	.98750
GCF_002847485.1_Aspcam1_genomic	538078	536609	536561	535940	535969	.98450	.98200	.98150	.98050	.98050
GCF_002849105.1_Aspste1_genomic	682050	680301	680266	679878	679864	.98800	.98550	.98550	.98500	.98500
GCF_002865645.1_Melbi2_genomic	531535	531291	529602	528636	528255	.98300	.98250	.97950	.97750	.97700
GCF_002926055.2_CanHae_1.0_genomic	915266	911354	910467	908254	907268	.98200	.97800	.97700	.97450	.97350
GCF_002926085.2_CanDuoHae_v1.0_genomic	1041739	1037442	1036931	1035251	1034375	.98600	.98200	.98150	.98000	.97900
GCF_003013735.1_Cand_pseudohaemulonii_B12108_genomic	1598597	1592113	1591448	1588244	1586329	.98550	.98150	.98100	.97900	.97800
GCF_003019875.1_Amore1_genomic	2382129	2378903	2376562	2371453	2368571	.98550	.98400	.98300	.98100	.98000
GCF_003025095.1_Triha_v1.0_genomic	264588	263705	263609	263572	263551	.99200	.98850	.98800	.98800	.98800
GCF_003025105.1_Trias_v._1.0_genomic	645992	643872	643830	643448	643421	.99100	.98750	.98750	.98700	.98700
GCF_003025115.1_Trici_v4.0_genomic	608339	605860	605939	605320	605328	.98750	.98350	.98350	.98250	.98250
GCF_003054445.1_ASM305444v1_genomic	2297562	2302495	2289421	2277619	2269623	.95700	.95900	.95350	.94850	.94550
GCF_003144115.1_Tilwa1_genomic	554188	550270	550441	548449	547820	.94350	.93650	.93700	.93350	.93250
GCF_003144135.1_Rhodsp1_genomic	358865	356615	356596	356398	356370	.98150	.97500	.97500	.97450	.97450
GCF_003144195.1_Cersp1_genomic	1320796	1315997	1315851	1314553	1314196	.98000	.97650	.97650	.97550	.97550
GCF_003144205.1_Meimi1_genomic	464551	462524	460830	459498	458834	.97750	.97350	.97000	.96700	.96550
GCF_003144245.1_Jamsp1_genomic	475149	471769	471817	471271	471239	.97450	.96750	.96750	.96650	.96600
GCF_003144295.1_Acain1_genomic	296648	294761	294698	294244	294198	.97700	.97100	.97050	.96950	.96900
GCF_003184525.1_Aspscl1_genomic	733512	732471	731943	731106	730939	.98600	.98450	.98400	.98300	.98250
GCF_003184535.1_Aspeuc1_genomic	627026	625986	625806	625406	625384	.98850	.98700	.98650	.98600	.98600
GCF_003184545.1_Asphet1_genomic	831437	829363	829074	827615	827347	.98250	.98000	.97950	.97800	.97750
GCF_003184585.1_Aspsac1_genomic	1304213	1301679	1301556	1300248	1300116	.98850	.98650	.98650	.98550	.98550
GCF_003184595.1_Asplac1_genomic	1258346	1255945	1255955	1255129	1255065	.99150	.98950	.98950	.98900	.98850
GCF_003184625.1_Aspneo1_genomic	425935	424938	424994	424783	424833	.99100	.98900	.98900	.98850	.98850
GCF_003184695.1_Aspbru1_genomic	1077992	1075672	1075236	1073730	1073566	.98700	.98450	.98450	.98300	.98250
GCF_003184745.1_Aspuva1_genomic	1736553	1732982	1732990	1730910	1730488	.98800	.98600	.98600	.98500	.98450
GCF_003184755.1_Asppip1_genomic	801332	799620	799631	799160	799147	.99100	.98900	.98900	.98800	.98800
GCF_003184765.1_Aspacu1_genomic	1443266	1440235	1440163	1438522	1438332	.98850	.98600	.98600	.98500	.98500
GCF_003184785.1_Aspjap1_genomic	756406	754633	754674	753917	753960	.98750	.98550	.98550	.98450	.98450
GCF_003184825.1_Aspfij1_genomic	1295565	1292610	1292483	1290862	1290657	.98700	.98500	.98500	.98350	.98350
GCF_003184835.1_Aspcos1_genomic	878380	876560	876564	876012	876018	.99050	.98850	.98850	.98800	.98800
GCF_003184845.1_Aspibe1_genomic	893590	891820	891708	890946	890755	.98850	.98650	.98600	.98550	.98500
GCF_003184865.1_Asphom1_genomic	706554	705104	705139	704588	704637	.98900	.98650	.98700	.98600	.98600
GCF_003184925.1_Aspvad1_genomic	5365143	5356051	5356234	5350405	5347297	.99000	.98850	.98850	.98750	.98700
GCF_003290485.1_ASM329048v1_genomic	1104122	1099187	1097567	1095241	1094381	.97250	.96850	.96700	.96500	.96400
GCF_003316985.1_ASM331698v1_genomic	910410	907711	907766	907175	907103	.99200	.98900	.98900	.98850	.98850
GCF_003344945.1_Aspwel1_genomic	1129529	1127118	1127249	1126422	1126397	.99100	.98900	.98900	.98850	.98850
GCF_003357145.1_ASM335714v1_genomic	1255640	1253092	1252890	1252050	1251820	.99250	.99050	.99050	.98950	.98950
GCF_003369625.1_ASM336962v1_genomic	362828	361810	361744	361421	361462	.98800	.98500	.98500	.98400	.98400
GCF_003426965.1_ASM342696v1_genomic	752115	753204	749093	748212	747224	.95000	.95150	.94600	.94500	.94350
GCF_003711515.1_Sodal1_genomic	322778	322383	320693	319673	319192	.97400	.97300	.96750	.96450	.96300
GCF_003724135.2_ASM372413v2_genomic	272631	271776	271723	271690	271714	.98600	.98250	.98250	.98250	.98250
GCF_003851025.1_SCP_1.1_genomic	422081	421861	416733	415228	414336	.97050	.97000	.95800	.95450	.95250
GCF_003942205.1_ASM394220v1_genomic	428618	426851	426638	425892	425762	.97700	.97300	.97250	.97100	.97050
GCF_004011695.1_Arabiei_Me14_genomic	460533	459503	458122	457239	457053	.97650	.97400	.97100	.96950	.96900
GCF_004022145.1_Paevar1_genomic	537818	536379	536359	536125	536134	.99200	.98950	.98900	.98900	.98900
GCF_004154835.1_ASM415483v1_genomic	674813	672488	672570	672287	672316	.99150	.98800	.98800	.98800	.98800
GCF_004337985.1_ASM433798v1_genomic	489971	488839	487596	486917	486632	.98350	.98150	.97850	.97750	.97700
GCF_004353045.1_ASM435304v1_genomic	296143	295137	295134	294966	294992	.98650	.98300	.98300	.98250	.98250
GCF_004355905.1_ASM435590v1_genomic	714815	712566	712398	711742	711750	.99050	.98750	.98700	.98600	.98600
GCF_005498985.1_PGRAM_IIB_1.0_genomic	887061	883503	883746	882791	882616	.95100	.94750	.94750	.94650	.94650
GCF_006535985.1_ASM653598v1_genomic	554798	552539	551491	550141	549502	.98600	.98200	.98000	.97750	.97650
GCF_007821495.1_CFIA_Lhya_EG2017_genomic	523025	521870	521893	521680	521735	.99200	.98950	.98950	.98950	.98950
GCF_008629635.1_Kwon_shan_CBS_12478_V1_genomic	357932	356333	356337	356067	356081	.98900	.98500	.98500	.98400	.98400
GCF_008694065.1_Dalch_JS-1345_genomic	337109	336330	336346	336270	336336	.99500	.99250	.99250	.99250	.99250
GCF_008704595.1_ASM870459v1_genomic	609169	607053	605146	602751	602034	.98400	.98100	.97750	.97400	.97250
GCF_009176365.1_Aspalli1_genomic	799850	798608	798318	797896	797770	.99350	.99200	.99150	.99100	.99100
GCF_009193445.1_Asppset1_genomic	667130	665975	665903	665778	665770	.99450	.99250	.99250	.99250	.99250
GCF_009193585.1_Aspcae1_genomic	499436	498580	498524	498459	498510	.99550	.99350	.99350	.99350	.99350
GCF_009193645.1_Asppsen1_genomic	1234112	1231824	1231867	1231414	1231379	.99400	.99250	.99250	.99200	.99200
GCF_009771025.1_ASM977102v1_genomic	1019453	1017796	1016831	1015568	1014941	.98500	.98300	.98250	.98100	.98050
GCF_010015565.1_Disac1_genomic	498903	497341	497381	497279	497292	.98800	.98500	.98500	.98450	.98450
GCF_010015585.1_Erebi1_genomic	1326985	1325820	1322427	1317880	1315599	.98600	.98500	.98250	.97950	.97750
GCF_010015615.1_Cucbe1_genomic	896368	893892	893972	893516	893473	.99100	.98800	.98800	.98750	.98750
GCF_010015735.1_Aaoar1_genomic	1302865	1300047	1299494	1298089	1297576	.99000	.98800	.98750	.98650	.98600
GCF_010015815.1_Dotsy1_genomic	889831	886890	886890	885839	885709	.98400	.98100	.98100	.98000	.97950
GCF_010093505.1_Horac1_genomic	151736	151113	151155	151144	151156	.98150	.97750	.97750	.97750	.97750
GCF_010093535.1_Linin1_genomic	534104	533403	532543	531922	531723	.98700	.98600	.98400	.98300	.98250
GCF_010093595.1_Mytre1_genomic	597825	596659	596280	595795	595733	.98800	.98600	.98550	.98450	.98450
GCF_010093625.1_Macan1_genomic	533808	532057	531698	531346	531214	.98750	.98400	.98350	.98250	.98250
GCF_010093815.1_Psehy1_genomic	645683	644074	643902	643412	643407	.98750	.98500	.98500	.98400	.98400
GCF_010093885.1_Aplpr1_genomic	420010	418870	418743	418233	418186	.98450	.98150	.98150	.98000	.98000
GCF_010093935.1_Zasce1_genomic	279731	278467	278524	278491	278514	.98600	.98150	.98200	.98200	.98200
GCF_010094035.1_Trepe1_genomic	610025	608487	608527	608146	608120	.98650	.98400	.98400	.98350	.98350
GCF_010094085.1_Wesor1_genomic	579613	578167	578144	577742	577775	.99000	.98750	.98750	.98650	.98650
GCF_010094145.1_Didex1_genomic	902670	900088	898885	896919	896111	.98250	.97950	.97800	.97600	.97500
GCF_010724455.1_ASM1072445v1_genomic	496088	494950	494937	494785	494816	.99200	.98950	.98950	.98950	.98950
GCF_011074865.1_ASM1107486v2_genomic	503340	501706	501480	501193	501146	.98150	.97800	.97750	.97700	.97700
GCF_011075155.1_ASM1107515v1_genomic	856740	854267	854332	853608	853604	.98800	.98500	.98550	.98450	.98450
GCF_011692745.1_ASM1169274v1_genomic	734444	731951	731879	731413	731367	.99350	.99000	.99000	.98950	.98900
GCF_011745365.1_Crypa2_genomic	751014	748144	748127	747460	747418	.98750	.98350	.98350	.98250	.98250
GCF_011947395.1_ASM1194739v2_genomic	806995	805095	804812	803951	803872	.98500	.98250	.98250	.98150	.98100
GCF_012550715.1_ASM1255071v1_genomic	658124	654565	654593	653209	653037	.98450	.97900	.97900	.97700	.97650
GCF_012971845.1_ASM1297184v1_genomic	1744469	1741177	1740354	1737149	1735137	.98350	.98200	.98150	.97950	.97850
GCF_013036055.1_ASM1303605v1_genomic	1267561	1434600	1263695	1166129	1105040	.76700	.86800	.76450	.70550	.66850
GCF_013340325.1_ASM1334032v1_genomic	772255	770539	770679	770239	770252	.99150	.98900	.98950	.98900	.98850
GCF_013368755.1_ASM1336875v1_genomic	284531	283753	283130	283168	283176	.99250	.98950	.98750	.98750	.98750
GCF_013390185.1_ASM1339018v1_genomic	1706074	1701844	1701522	1698955	1698237	.98500	.98250	.98200	.98050	.98000
GCF_013390195.1_ASM1339019v1_genomic	591439	589541	589539	589022	589041	.98600	.98300	.98300	.98200	.98200
GCF_013396075.1_ASM1339607v1_genomic	2202641	2196825	2196716	2194395	2193797	.99100	.98800	.98800	.98700	.98700
GCF_013396195.1_ASM1339619v1_genomic	678020	676301	676357	676010	676027	.99150	.98900	.98950	.98900	.98850
GCF_013402915.1_ASM1340291v1_genomic	770071	769460	768062	767180	766720	.97350	.97300	.97100	.97000	.96950
GCF_013461495.1_Bfra_R1V1_genomic	2421858	2418192	2416743	2413824	2412157	.98150	.98000	.97950	.97800	.97750
GCF_014066305.1_Lecol_v1.0_genomic	211192	210701	210474	210417	210447	.98750	.98500	.98400	.98350	.98350
GCF_014066315.1_Lelup_v1.1_genomic	37010	36933	36385	36438	36328	.94600	.94350	.92950	.93100	.92750
GCF_014133895.1_ASM1413389v1_genomic	1451239	1451399	1445676	1440072	1436871	.97850	.97850	.97450	.97100	.96850
GCF_014235925.1_CTRU02_genomic	680706	679097	678954	678495	678453	.98900	.98650	.98650	.98600	.98600
GCF_014461135.1_ASM1446113v1_genomic	399265	401932	394789	392103	390537	.89550	.90150	.88550	.87950	.87600
GCF_014466165.1_ASM1446616v1_genomic	957099	956744	952098	949323	947522	.98050	.98000	.97550	.97250	.97050
GCF_014898295.1_ASM1489829v1_genomic	677805	676357	676220	675848	675800	.98250	.98050	.98050	.98000	.97950
GCF_014898435.1_ASM1489843v1_genomic	507535	507457	504246	501809	500345	.97500	.97450	.96850	.96400	.96100
GCF_014898465.1_ASM1489846v1_genomic	677664	676832	675903	675082	674806	.97500	.97400	.97250	.97150	.97100
GCF_014898535.1_ASM1489853v1_genomic	3186533	3181140	3179804	3175643	3172918	.98000	.97800	.97750	.97650	.97550
GCF_015039405.1_Cananz1_genomic	600813	608015	587548	576087	568859	.91750	.92850	.89750	.88000	.86900
GCF_015533775.1_ASM1553377v1_genomic	1111100	1109022	1108532	1107189	1106834	.99100	.98900	.98850	.98750	.98700
GCF_900007375.1_ASM90000737v1_genomic	630416	628718	628737	628438	628447	.99150	.98900	.98900	.98850	.98850
GCF_900067095.1_F._proliferatum_ET1_version_1_genomic	1415183	1411904	1411364	1410409	1409964	.99050	.98800	.98750	.98700	.98650
GCF_900074925.1_version_1_genomic	544607	544359	542515	541528	541014	.97750	.97700	.97400	.97200	.97100
GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2_genomic	1463520	1460094	1459551	1457943	1457568	.99000	.98750	.98750	.98650	.98600
GCF_902498895.1_sapIngB_genomic	426266	427188	423794	421746	420755	.93300	.93500	.92750	.92350	.92100
