Identifier	Size1	Size2	Size3	Size4	Size7	Size12	Size14	Level1	Level2	Level3	Level4	Level7	Level12	Level14
GCF_000814965.1_MBR_1.0_genomic.fna	98366	98230	98224	98268	98311	98299	98304	.96300	.96150	.96150	.96200	.96200	.96200	.96200
GCF_000820605.1_S_brasiliensis_5110_v1_genomic.fna	266516	266415	266422	266451	266509	266487	180848	.96250	.96200	.96200	.96200	.96200	.96200	.97300
GCF_000835455.1_Fons_pedr_CBS_271_37_V1_genomic.fna	180705	180715	180751	180817	180786	112589	112595	.97200	.97200	.97250	.97250	.97250	.81750	.81750
GCF_000835475.1_Clad_bant_CBS_173_52_V1_genomic.fna	112588	112633	112640	112597	276509	276632	276450	.81750	.81750	.81750	.81700	.96000	.96050	.96000
GCF_000835495.1_Clad_immu_CBS83496_V1_genomic.fna	276417	276421	276395	535709	535514	535539	535574	.95950	.95950	.95950	.96600	.96600	.96600	.96600
GCF_000835505.1_Exop_xeno_CBS118157_V1_genomic.fna	535656	535584	136710	136668	136590	136574	136504	.96600	.96600	.92400	.92400	.92300	.92300	.92250
GCF_000835515.1_Exop_olig_CBS72588_V1_genomic.fna	136268	233552	233648	233453	233456	233504	233449	.92050	.97000	.97000	.96950	.96950	.96950	.96900
GCF_000835555.1_Rhin_mack_CBS_650_93_V1_genomic.fna	187357	187266	187270	187288	187322	187304	187313	.94050	.94000	.94000	.94000	.94000	.94000	.94000
GCF_000836115.1_Exop_spin_CBS89968_V1_genomic.fna	122359	122279	122128	122182	122232	122042	227241	.96000	.95900	.95800	.95850	.95850	.95700	.94950
GCF_000836275.1_Exop_meso_CBS40295_V1_genomic.fna	226525	226517	225832	225878	225812	225902	270646	.94650	.94650	.94350	.94350	.94350	.94350	.85150
GCF_000836295.1_O_gall_CBS43764_genomic.fna	271397	270213	270326	269262	267958	358661	358540	.85400	.85000	.85050	.84700	.84300	.96000	.96000
GCF_000836435.1_Fons_mult_CBS_102226_V1_genomic.fna	358534	358570	358634	358620	207847	207765	207765	.95950	.96000	.96000	.96000	.96950	.96900	.96900
GCF_000938715.1_LALA0_genomic.fna	207798	207850	207840	105013	104980	104976	105000	.96900	.96950	.96900	.96950	.96900	.96900	.96950
GCF_000961545.1_S_schenckii_v1_genomic.fna	105042	105033	105033	522559	522404	522422	522466	.96950	.96900	.96900	.96750	.96700	.96700	.96700
GCF_000968595.1_ASM96859v1_genomic.fna	522558	522487	161291	161234	161231	161260	161304	.96700	.96700	.96800	.96750	.96750	.96750	.96800
GCF_000988165.1_ASM98816v1_genomic.fna	161285	342581	342383	342429	342492	342565	342488	.96750	.97000	.96950	.97000	.97000	.97000	.97000
GCF_001027345.1_Triol1_genomic.fna	185156	185041	185061	185106	185151	185124	185111	.94050	.94000	.94000	.94000	.94050	.94000	.94000
GCF_001204775.2_ASM120477v2_genomic.fna	196651	196448	196435	196474	196546	196498	115500	.95850	.95750	.95750	.95800	.95800	.95750	.95400
GCF_001278385.1_MalaPachy_genomic.fna	115362	115324	115353	115450	115395	163589	163385	.95300	.95250	.95250	.95350	.95250	.94900	.94800
GCF_001298625.1_SEUB3.0_genomic.fna	163401	163434	163503	163452	163460	185123	185048	.94800	.94800	.94850	.94800	.94800	.96250	.96200
GCF_001299255.1_ASM129925v1_genomic.fna	185010	185022	185080	185080	91665	91458	91470	.96200	.96200	.96200	.96200	.95550	.95300	.95350
GCF_001329695.1_Rhoba1_1_genomic.fna	91517	91572	91516	467985	467615	467556	467530	.95350	.95400	.95350	.95250	.95150	.95150	.95150
GCF_001417885.1_Kmar_1.0_genomic.fna	467619	467550	176062	175951	175904	175916	176002	.95150	.95150	.96950	.96850	.96850	.96850	.96900
GCF_001447935.2_debFab1.1_genomic.fna	175985	322943	322703	322660	322662	322739	322718	.96850	.95700	.95600	.95600	.95600	.95600	.95600
GCF_001477535.1_Pneu_jiro_RU7_V2_genomic.fna	181867	181666	181686	181736	181799	181718	142745	.94450	.94350	.94350	.94350	.94400	.94350	.94850
GCF_001477545.1_Pneu_cari_B80_V3_genomic.fna	142723	142639	142615	142670	142645	153723	153678	.94850	.94800	.94750	.94800	.94750	.97350	.97300
GCF_001481775.2_TGAM01v2_genomic.fna	153660	153686	153746	153732	456946	456718	456623	.97300	.97300	.97300	.97300	.94450	.94400	.94400
GCF_001500285.1_Phisc1_genomic.fna	456625	456666	456604	197392	197137	197127	197153	.94400	.94400	.94350	.95200	.95050	.95050	.95100
GCF_001548555.1_ASM154855v1_genomic.fna	197200	197190	197189	469052	468571	468511	468486	.95100	.95050	.95050	.94750	.94650	.94650	.94650
GCF_001561935.1_ASM156193v1_genomic.fna	468567	468516	327091	326924	326930	326959	327021	.94650	.94650	.96600	.96550	.96550	.96550	.96600
GCF_001619985.1_Xylona_heveae_TC161_v1.0_genomic.fna	326989	129977	129937	129934	129954	129996	129998	.96550	.97150	.97100	.97100	.97100	.97100	.97100
GCF_001625195.1_ASM162519v1_genomic.fna	299849	299706	299708	299750	299810	299767	330234	.95000	.94950	.94950	.94950	.94950	.94950	.92450
GCF_001632365.1_Laesu1_genomic.fna	329982	330020	330057	330100	330047	121020	120925	.92400	.92400	.92400	.92400	.92400	.95350	.95250
GCF_001636725.1_ISF_1.0_genomic.fna	120910	120933	120987	120967	260801	260683	260684	.95250	.95250	.95250	.95250	.96500	.96450	.96450
GCF_001638985.1_Phybl2_genomic.fna	260728	260780	260754	798620	798371	798368	798400	.96450	.96500	.96450	.96400	.96400	.96400	.96400
GCF_001640025.1_ASM164002v2_genomic.fna	798481	798421	468085	467920	467937	467978	468050	.96400	.96400	.96700	.96650	.96650	.96650	.96650
GCF_001641265.1_ASM164126v1_genomic.fna	467995	205000	204819	204803	204842	204901	204871	.96650	.96550	.96450	.96450	.96450	.96500	.96450
GCF_001642045.1_Parsp1_genomic.fna	375703	375416	375412	375440	375513	375437	288474	.95300	.95200	.95200	.95250	.95250	.95200	.97300
GCF_001642055.1_Altal1_genomic.fna	288367	288360	288392	288457	288438	215899	215814	.97300	.97250	.97300	.97300	.97300	.97200	.97150
GCF_001642475.1_ASM164247v1_genomic.fna	215803	215836	215892	215880	176269	176203	176201	.97150	.97150	.97150	.97150	.96850	.96850	.96850
GCF_001646965.1_ASM164696v1_genomic.fna	176216	176276	176260	98383	98423	98304	98319	.96850	.96850	.96850	.94700	.94700	.94600	.94600
GCF_001651985.1_ASM165198v1_genomic.fna	98323	98192	198324	198205	198208	198234	198273	.94600	.94450	.96600	.96500	.96500	.96550	.96550
GCF_001653235.2_ASM165323v2_genomic.fna	198256	373557	373994	373434	373281	373240	373078	.96500	.94650	.94750	.94650	.94600	.94550	.94500
GCF_001653265.1_ASM165326v1_genomic.fna	152715	152874	152625	152722	152687	152400	152525	.95050	.95150	.95000	.95050	.95000	.94800	.94900
GCF_001661235.1_Picme2_genomic.fna	257027	257201	256993	256967	257043	256980	232767	.96650	.96700	.96600	.96600	.96600	.96600	.95600
GCF_001661255.1_Wican1_genomic.fna	233375	232484	232302	232266	232055	374486	375259	.95850	.95450	.95400	.95350	.95300	.95400	.95600
GCF_001661265.1_Saico1_genomic.fna	374311	374062	373874	373609	337985	337871	337869	.95350	.95300	.95250	.95200	.96750	.96700	.96700
GCF_001661335.1_Babin1_genomic.fna	337900	337957	337936	223494	223621	223423	223373	.96750	.96750	.96750	.95600	.95650	.95550	.95550
GCF_001661345.1_Ascru1_genomic.fna	223371	223346	125008	124933	124897	124923	124991	.95500	.95500	.97650	.97600	.97550	.97600	.97650
GCF_001661395.1_Hypbu1_genomic.fna	124973	230541	230480	230449	230472	230526	230515	.97600	.96450	.96400	.96400	.96400	.96450	.96400
GCF_001661405.1_Cybja1_genomic.fna	79138	79109	79099	79114	79165	79156	227477	.97350	.97300	.97250	.97300	.97300	.97300	.95500
GCF_001661415.1_Canta1_genomic.fna	227370	227371	227407	227458	227421	266142	265958	.95450	.95450	.95450	.95450	.95450	.94400	.94350
GCF_001662655.1_ASM166265v1_genomic.fna	265960	265980	266071	266030	238362	238288	238292	.94350	.94350	.94350	.94350	.96650	.96600	.96600
GCF_001664035.1_Metbi1_genomic.fna	238320	238372	238351	183125	182972	182956	182980	.96650	.96650	.96650	.94300	.94200	.94200	.94200
GCF_001664045.1_Hanpo2_genomic.fna	183053	183025	183023	223920	223819	223793	223831	.94250	.94200	.94200	.95600	.95550	.95550	.95550
GCF_001672515.1_ASM167251v1_genomic.fna	223882	223880	187076	187047	187048	187066	187100	.95550	.95550	.94850	.94850	.94850	.94850	.94850
GCF_001720155.1_Tsuc_wing_CBS7118_V1_genomic.fna	187088	187099	241182	241000	240968	240984	241066	.94800	.94800	.95750	.95700	.95700	.95700	.95700
GCF_001720205.1_Cryp_amyl_CBS6039_V3_genomic.fna	241000	285521	285370	285343	285353	285433	285379	.95650	.96350	.96250	.96250	.96250	.96300	.96250
GCF_001773325.1_ASM177332v1_genomic.fna	285405	443667	443438	443406	443406	443467	443425	.96250	.96150	.96100	.96100	.96100	.96100	.96100
GCF_001792695.1_ASM179269v1_genomic.fna	749087	748775	748812	748825	748866	748649	77713	.95150	.95100	.95100	.95100	.95100	.95050	.97250
GCF_001831195.1_CORC01_genomic.fna	77696	77697	77712	77752	77765	77764	206544	.97250	.97250	.97250	.97250	.97250	.97250	.96400
GCF_001883845.1_ASM188384v1_genomic.fna	206466	206463	206504	206562	206539	226505	226384	.96350	.96350	.96350	.96350	.96350	.95750	.95700
GCF_001890105.1_Aspzo1_genomic.fna	226390	226434	226488	226471	481867	482395	481505	.95700	.95700	.95700	.95700	.95900	.96000	.95800
GCF_001890125.1_Aspve1_genomic.fna	481217	481150	481074	430474	430289	430337	430383	.95750	.95750	.95750	.87900	.87850	.87850	.87850
GCF_001890705.1_Aspsy1_genomic.fna	430491	430400	150768	150627	150655	150693	150737	.87900	.87850	.95000	.94950	.94950	.94950	.94950
GCF_001890725.1_Aspwe1_genomic.fna	150707	150711	560408	560190	560227	560280	560318	.94950	.94950	.95100	.95050	.95050	.95100	.95100
GCF_001890805.1_Aspgl1_genomic.fna	560242	128518	128441	128435	128463	128543	128522	.95050	.97400	.97300	.97300	.97300	.97350	.97350
GCF_001890905.1_Aspac1_genomic.fna	217627	217471	217506	217559	217609	217530	143084	.93100	.93050	.93050	.93100	.93100	.93050	.93400
GCF_001896365.1_ASM189636v1_genomic.fna	142938	142946	142968	143031	142992	238079	237996	.93300	.93300	.93300	.93350	.93300	.95500	.95450
GCF_001907595.1_ASM190759v1_genomic.fna	237928	237960	238026	237940	196436	196485	196309	.95400	.95450	.95450	.95400	.95350	.95350	.95250
GCF_002072235.1_ASM207223v1_genomic.fna	196289	196341	196264	307285	306923	306940	306982	.95250	.95250	.95200	.93950	.93850	.93850	.93850
GCF_002079055.1_ASM207905v1_genomic.fna	307057	306958	428994	428706	428743	428781	428842	.93900	.93850	.95650	.95600	.95600	.95600	.95600
GCF_002102565.1_Kocim1_genomic.fna	428778	392105	391874	391912	391944	392028	391961	.95600	.96200	.96150	.96150	.96150	.96150	.96150
GCF_002104995.1_Linpe1_genomic.fna	136722	136591	136604	136647	136679	136640	373743	.95800	.95700	.95750	.95750	.95750	.95700	.94950
GCF_002105095.1_Pseve2_genomic.fna	373453	373461	373507	373574	373503	596038	595619	.94850	.94850	.94900	.94900	.94850	.95100	.95050
GCF_002105105.1_Prola1_genomic.fna	595664	595683	595780	595673	245813	245645	245662	.95050	.95050	.95050	.95050	.96150	.96100	.96100
GCF_002105155.1_Lobtra1_genomic.fna	245704	245766	245715	497893	497501	497532	497582	.96100	.96150	.96100	.95000	.94900	.94900	.94950
GCF_002117355.1_PosplRSB12_1_genomic.fna	497656	497536	263629	263396	263410	263448	263512	.94950	.94900	.94950	.94850	.94850	.94900	.94900
GCF_002237265.1_ASM223726v2_genomic.fna	263458	452427	452093	452119	452157	452226	452134	.94850	.94800	.94750	.94750	.94750	.94750	.94750
GCF_002251995.1_ASM225199v2_genomic.fna	276477	276282	276299	276341	276407	276340	295719	.96000	.95950	.95950	.95950	.95950	.95950	.94950
GCF_002708625.1_Rhimi1_1_genomic.fna	295541	295571	295603	295676	295605	238966	238758	.94900	.94900	.94900	.94950	.94900	.95400	.95300
GCF_002742065.1_CB0940_V2_genomic.fna	238759	238811	238865	238822	1660135	1659340	1659481	.95300	.95350	.95350	.95300	.96000	.95950	.96000
GCF_002775015.1_Cand_auris_B11221_V1_genomic.fna	1659537	1659695	1659352	449574	449923	449609	449493	.96000	.96000	.95950	.94650	.94700	.94650	.94600
GCF_002846915.1_Aspergillus_ochraceoroseus_IBT_24754_v1.1_genomic.fna	449505	449484	260072	259965	259955	259991	260058	.94600	.94600	.97100	.97050	.97050	.97050	.97100
GCF_002847045.1_Aspcand1_genomic.fna	260023	355338	355084	355113	355183	355257	355160	.97050	.95950	.95900	.95900	.95900	.95950	.95900
GCF_002847465.1_Aspnov1_genomic.fna	350527	350379	350391	350438	350497	350446	145422	.96700	.96650	.96650	.96650	.96650	.96650	.95400
GCF_002847485.1_Aspcam1_genomic.fna	145362	145355	145363	145408	145406	223399	223435	.95350	.95350	.95350	.95350	.95350	.96300	.96300
GCF_002849105.1_Aspste1_genomic.fna	223336	223398	223434	223218	118558	118471	118473	.96250	.96300	.96300	.96200	.92900	.92800	.92800
GCF_002865645.1_Melbi2_genomic.fna	118494	118532	118516	113069	113023	113013	113039	.92800	.92850	.92800	.95000	.94950	.94900	.94950
GCF_002926055.2_CanHae_1.0_genomic.fna	113076	113057	151741	151986	151603	151615	151602	.94950	.94900	.94800	.94950	.94700	.94700	.94700
GCF_002926085.2_CanDuoHae_v1.0_genomic.fna	151415	216093	215948	215875	215881	215911	215901	.94550	.94400	.94350	.94300	.94300	.94300	.94300
GCF_003013735.1_Cand_pseudohaemulonii_B12108_genomic.fna	175517	175502	175389	175411	175455	175367	175405	.95700	.95700	.95600	.95650	.95650	.95600	.95600
GCF_003019875.1_Amore1_genomic.fna	158845	158808	158809	158834	158883	158871	222609	.96950	.96900	.96900	.96950	.96950	.96900	.96950
GCF_003025095.1_Triha_v1.0_genomic.fna	222489	222510	222536	222591	222554	199446	199376	.96900	.96900	.96900	.96900	.96900	.95600	.95600
GCF_003025105.1_Trias_v._1.0_genomic.fna	199324	199375	199315	199160	199176	117745	117671	.95550	.95600	.95550	.95450	.95450	.94550	.94500
GCF_003025115.1_Trici_v4.0_genomic.fna	117673	117703	117742	117709	249828	249710	249708	.94500	.94550	.94550	.94500	.95950	.95900	.95900
GCF_003054445.1_ASM305444v1_genomic.fna	249733	249810	249778	386004	385753	385894	385971	.95900	.95950	.95900	.93700	.93650	.93700	.93700
GCF_003144115.1_Tilwa1_genomic.fna	385888	385709	138744	138627	138620	138663	138714	.93700	.93650	.97450	.97350	.97350	.97400	.97400
GCF_003144135.1_Rhodsp1_genomic.fna	138699	146648	146552	146543	146580	146631	146609	.97400	.97050	.96950	.96950	.97000	.97000	.96950
GCF_003144195.1_Cersp1_genomic.fna	111533	111427	111409	111453	111505	111485	85296	.96450	.96350	.96350	.96400	.96400	.96350	.96500
GCF_003144205.1_Meimi1_genomic.fna	85256	85245	85264	85319	85310	186114	186017	.96450	.96450	.96450	.96500	.96450	.94450	.94350
GCF_003144245.1_Jamsp1_genomic.fna	185975	186006	186080	186049	186040	217745	217653	.94350	.94350	.94400	.94350	.94350	.96850	.96800
GCF_003144295.1_Acain1_genomic.fna	217647	217682	217740	217723	182162	182095	182096	.96800	.96800	.96800	.96800	.97150	.97100	.97100
GCF_003184525.1_Aspscl1_genomic.fna	182121	182173	182167	132381	132341	132338	132360	.97100	.97100	.97100	.97450	.97400	.97400	.97450
GCF_003184535.1_Aspeuc1_genomic.fna	132409	132395	349846	349746	349745	349770	349850	.97450	.97400	.97000	.96950	.96950	.96950	.97000
GCF_003184545.1_Asphet1_genomic.fna	349818	358393	358505	358248	358181	358195	358173	.96950	.95500	.95550	.95450	.95450	.95450	.95450
GCF_003184585.1_Aspsac1_genomic.fna	176120	176017	176005	176029	176088	176059	176063	.96500	.96450	.96450	.96450	.96450	.96450	.96450
GCF_003184595.1_Asplac1_genomic.fna	437447	437223	437221	437219	437288	437250	285615	.94700	.94650	.94650	.94650	.94650	.94650	.96500
GCF_003184625.1_Aspneo1_genomic.fna	285497	285500	285530	285576	285549	418007	417676	.96450	.96450	.96450	.96450	.96450	.96350	.96300
GCF_003184695.1_Aspbru1_genomic.fna	417695	417748	417832	417750	303983	303830	303809	.96300	.96300	.96300	.96300	.95100	.95050	.95000
GCF_003184745.1_Aspuva1_genomic.fna	303845	303906	303856	65209	65161	65169	65192	.95050	.95050	.95000	.94550	.94450	.94450	.94500
GCF_003184755.1_Asppip1_genomic.fna	65230	65218	65222	162015	161967	161956	161981	.94500	.94450	.94450	.96400	.96400	.96350	.96400
GCF_003184765.1_Aspacu1_genomic.fna	162024	161993	193774	193688	193647	193681	193738	.96400	.96350	.95650	.95600	.95600	.95600	.95600
GCF_003184785.1_Aspjap1_genomic.fna	193709	193185	193098	193077	193116	193180	193163	.95600	.96750	.96700	.96650	.96700	.96700	.96700
GCF_003184825.1_Aspfij1_genomic.fna	200571	200418	200404	200439	200486	200441	173851	.95650	.95600	.95600	.95600	.95600	.95600	.93650
GCF_003184835.1_Aspcos1_genomic.fna	173600	173608	173642	173699	173654	105089	105000	.93500	.93500	.93550	.93550	.93500	.96100	.96000
GCF_003184845.1_Aspibe1_genomic.fna	105004	105032	105067	105057	216143	216022	216023	.96000	.96000	.96050	.96000	.94950	.94900	.94900
GCF_003184865.1_Asphom1_genomic.fna	216060	216089	216091	211377	211220	211221	211250	.94900	.94950	.94900	.95650	.95550	.95550	.95550
GCF_003184925.1_Aspvad1_genomic.fna	211305	211269	331769	331783	331681	331671	331719	.95550	.95550	.95800	.95800	.95800	.95800	.95800
GCF_003290485.1_ASM329048v1_genomic.fna	331675	148478	148440	148427	148446	148493	148484	.95750	.96850	.96800	.96800	.96800	.96850	.96800
GCF_003316985.1_ASM331698v1_genomic.fna	104822	104709	104724	104750	104794	104772	104773	.96700	.96600	.96600	.96650	.96650	.96600	.96600
GCF_003344945.1_Aspwel1_genomic.fna	306317	306138	306125	306173	306240	306190	214386	.95450	.95400	.95400	.95400	.95400	.95400	.96450
GCF_003357145.1_ASM335714v1_genomic.fna	214286	214253	214281	214334	214307	280046	279810	.96400	.96400	.96400	.96400	.96400	.95950	.95900
GCF_003369625.1_ASM336962v1_genomic.fna	279813	279875	279942	279881	297733	297594	297587	.95900	.95900	.95900	.95900	.95100	.95050	.95050
GCF_003426965.1_ASM342696v1_genomic.fna	297626	297678	297630	290642	290200	290212	290239	.95050	.95050	.95050	.93650	.93500	.93500	.93500
GCF_003711515.1_Sodal1_genomic.fna	290321	290205	666934	666601	666619	666648	666714	.93500	.93450	.94050	.94000	.94000	.94000	.94050
GCF_003724135.2_ASM372413v2_genomic.fna	666657	419581	444955	418993	407794	401704	400952	.94000	.78400	.83150	.78300	.76200	.75050	.74900
GCF_003851025.1_SCP_1.1_genomic.fna	242307	242128	242133	242182	242258	242180	85149	.96050	.96000	.96000	.96000	.96050	.96000	.96750
GCF_003942205.1_ASM394220v1_genomic.fna	85099	85113	85142	85188	85155	85159	623487	.96650	.96700	.96700	.96750	.96700	.96650	.95350
GCF_004011695.1_Arabiei_Me14_genomic.fna	623277	623176	623171	623251	623179	208349	208256	.95300	.95300	.95300	.95300	.95300	.95150	.95100
GCF_004022145.1_Paevar1_genomic.fna	208232	208259	208293	208265	631900	631701	631711	.95100	.95100	.95100	.95100	.96850	.96850	.96850
GCF_004154835.1_ASM415483v1_genomic.fna	631747	631841	631773	192272	192183	192180	192204	.96850	.96850	.96850	.97150	.97100	.97100	.97150
GCF_004337985.1_ASM433798v1_genomic.fna	192261	192245	178437	178402	178343	178321	178365	.97150	.97150	.96900	.96850	.96850	.96800	.96850
GCF_004353045.1_ASM435304v1_genomic.fna	178342	573473	573089	573004	573045	573172	573007	.96800	.96500	.96450	.96450	.96450	.96450	.96450
GCF_004355905.1_ASM435590v1_genomic.fna	77149	77112	77108	77120	77163	77136	77158	.93800	.93750	.93750	.93750	.93800	.93750	.93750
GCF_005498985.1_PGRAM_IIB_1.0_genomic.fna	33185	33162	33165	33168	33222	33189	33218	.79250	.79150	.79150	.79150	.79200	.79100	.79150
GCF_006535985.1_ASM653598v1_genomic.fna	358205	358468	358136	358051	358088	358054	219098	.96500	.96600	.96500	.96450	.96450	.96450	.95300
GCF_007821495.1_CFIA_Lhya_EG2017_genomic.fna	219275	218950	218914	218952	218884	145261	145770	.95350	.95250	.95200	.95200	.95200	.92250	.92550
GCF_008629635.1_Kwon_shan_CBS_12478_V1_genomic.fna	145170	145180	145146	144679	296611	296951	296460	.92200	.92200	.92150	.91850	.95400	.95500	.95350
GCF_008694065.1_Dalch_JS-1345_genomic.fna	296426	296373	296164	161310	161126	161138	161188	.95350	.95300	.95250	.96650	.96500	.96500	.96550
GCF_008704595.1_ASM870459v1_genomic.fna	161268	161203	127146	127049	127009	127053	127125	.96600	.96550	.97000	.96900	.96900	.96900	.96950
GCF_009176365.1_Aspalli1_genomic.fna	127066	160673	160736	160484	160491	160558	160409	.96900	.93850	.93850	.93700	.93700	.93750	.93650
GCF_009193445.1_Asppset1_genomic.fna	756697	756006	756114	756210	756383	756065	293932	.96000	.95900	.95900	.95950	.95950	.95900	.91900
GCF_009193585.1_Aspcae1_genomic.fna	294711	293557	293580	292484	290965	318675	318556	.92150	.91750	.91750	.91400	.90950	.96550	.96500
GCF_009193645.1_Asppsen1_genomic.fna	318567	318605	318646	318629	175908	175830	175823	.96500	.96500	.96500	.96500	.97150	.97100	.97100
GCF_009771025.1_ASM977102v1_genomic.fna	175837	175900	175892	175900	391749	391716	391637	.97100	.97100	.97100	.97100	.96900	.96900	.96850
GCF_010015565.1_Disac1_genomic.fna	391629	391679	391670	183814	183819	183713	183719	.96850	.96850	.96850	.96250	.96250	.96150	.96150
GCF_010015585.1_Erebi1_genomic.fna	183754	183696	183750	423908	423801	423739	423732	.96200	.96150	.96150	.96750	.96750	.96700	.96700
GCF_010015615.1_Cucbe1_genomic.fna	423788	423782	136629	136584	136292	136450	136022	.96750	.96700	.87050	.87000	.86800	.86900	.86600						
