Identifier	GC	ATGC	Percentage
GCF_000979415.1_gtlEnvA5udCFS_genomic	1745956	4079738	.42795787
GCF_000979425.1_gtlEnvA5udCFS_genomic	1747003	4083417	.42782870
GCF_000979455.1_gtlEnvA5udCFS_genomic	1742865	4074383	.42776170
GCF_000979475.1_gtlEnvA5udCFS_genomic	1740960	4069731	.42778257
GCF_000979495.1_gtlEnvA5udCFS_genomic	1708801	4102127	.41656462
GCF_000979505.1_gtlEnvA5udCFS_genomic	1693260	4077893	.41522913
GCF_000979515.1_gtlEnvA5udCFS_genomic	1696947	4075980	.41632858
GCF_000979555.1_gtlEnvA5udCFS_genomic	1697734	4078713	.41624257
GCF_000979575.1_gtlEnvA5udCFS_genomic	1683199	4042355	.41639069
GCF_000979585.1_gtlEnvA5udCFS_genomic	1676805	4028272	.41625913
GCF_000979595.1_gtlEnvA5udCFS_genomic	1725139	4157382	.41495801
GCF_000979635.1_gtlEnvA5udCFS_genomic	1725056	4159899	.41468699
GCF_000979655.1_gtlEnvA5udCFS_genomic	1670080	4010396	.41643767
GCF_000979665.1_gtlEnvA5udCFS_genomic	1704162	4109510	.41468739
GCF_000979675.1_gtlEnvA5udCFS_genomic	1643064	3959459	.41497184
GCF_000979685.1_gtlEnvA5udCFS_genomic	1708714	4123502	.41438418
GCF_000979735.1_gtlEnvA5udCFS_genomic	1701571	4093088	.41571815
GCF_000979745.1_gtlEnvA5udCFS_genomic	1669020	4005819	.41664888
GCF_000979755.1_gtlEnvA5udCFS_genomic	1707027	4120526	.41427405
GCF_000979765.1_gtlEnvA5udCFS_genomic	1710576	4125300	.41465493
GCF_000979815.1_gtlEnvA5udCFS_genomic	1453079	3482976	.41719466
GCF_000979825.1_gtlEnvA5udCFS_genomic	1699012	4091099	.41529476
GCF_000979845.1_gtlEnvA5udCFS_genomic	1287745	3090867	.41662905
GCF_000979855.1_gtlEnvA5udCFS_genomic	1684114	4053184	.41550395
GCF_000979895.1_gtlEnvA5udCFS_genomic	1655710	3967638	.41730369
GCF_000979915.1_gtlEnvA5udCFS_genomic	1681813	4044602	.41581668
GCF_000979925.1_gtlEnvA5udCFS_genomic	1696068	4079528	.41575103
GCF_000979935.1_gtlEnvA5udCFS_genomic	1665200	3997775	.41653169
GCF_000979975.1_gtlEnvA5udCFS_genomic	1667916	3870494	.43093103
GCF_000979995.1_gtlEnvA5udCFS_genomic	1666704	4006298	.41602097
GCF_000980005.1_gtlEnvA5udCFS_genomic	1699365	4076602	.41685820
GCF_000980025.1_gtlEnvA5udCFS_genomic	1689514	4063805	.41574681
GCF_000980055.1_gtlEnvA5udCFS_genomic	1698124	4085193	.41567779
GCF_000980075.1_gtlEnvA5udCFS_genomic	1655685	3977612	.41625100
GCF_000980085.1_gtlEnvA5udCFS_genomic	1696937	4081406	.41577265
GCF_000980105.1_gtlEnvA5udCFS_genomic	1695780	4079098	.41572426
GCF_000980135.1_gtlEnvA5udCFS_genomic	1694808	4076911	.41570885
GCF_000980155.1_gtlEnvA5udCFS_genomic	1652836	3971657	.41615779
GCF_000980175.1_gtlEnvA5udCFS_genomic	1698085	4085119	.41567577
GCF_000993805.1_ASM99380v1_genomic	772789	1611988	.47940121
GCF_001006045.1_ASM100604v1_genomic	940071	1770093	.53108565
GCF_001006085.1_ASM100608v1_genomic	633652	1194057	.53067148
GCF_001011115.1_ASM101111v1_genomic	1388766	2209738	.62847541
GCF_001017125.1_ASM101712v1_genomic	1551000	2488374	.62329858
GCF_001027005.1_ASM102700v1_genomic	943239	2427191	.38861342
GCF_001190965.1_ASM119096v1_genomic	2594172	3918454	.66203967
GCF_001261915.1_Halorubrum_SD626R_genomic	2194283	3247879	.67560491
GCF_001266655.1_ASM126665v1_genomic	1013041	2191533	.46225222
GCF_001266675.1_ASM126667v1_genomic	1013038	2191529	.46225169
GCF_001266695.1_ASM126669v1_genomic	1013035	2191531	.46224990
GCF_001266715.1_ASM126671v1_genomic	1013035	2191533	.46224948
GCF_001266735.1_ASM126673v1_genomic	1013034	2191533	.46224902
GCF_001280425.1_ASM128042v1_genomic	2463935	3970968	.62048724
GCF_001280455.1_ASM128045v1_genomic	2412913	3566951	.67646373
GCF_001282785.1_halo7_genomic	1926768	2835858	.67943035
GCF_001304615.2_ASM130461v2_genomic	1356348	3283688	.41305629
GCF_001305655.1_ASM130565v1_genomic	1414315	2253500	.62760816
GCF_001307315.1_Halpeg_cdk2_1_genomic	2009555	2972542	.67603922
GCF_001315885.1_ASM131588v1_genomic	599167	2279829	.26281225
GCF_001315945.1_ASM131594v1_genomic	1398618	2686643	.52058200
GCF_001316045.1_ASM131604v1_genomic	855137	2214633	.38613034
GCF_001316065.1_ASM131606v1_genomic	902175	1591049	.56703156
GCF_001316085.1_ASM131608v1_genomic	1065302	2519460	.42282949
GCF_001316105.1_ASM131610v1_genomic	983187	1742379	.56427849
GCF_001316225.1_ASM131622v1_genomic	592461	1747526	.33902843
GCF_001317345.1_ASM131734v1_genomic	714607	1819157	.39282315
GCF_001368915.1_PRJEB5949_assembly_1_genomic	2647961	3991456	.66340728
GCF_001399695.1_ASM139969v1_genomic	600469	1746790	.34375568
GCF_001402935.1_ASM140293v1_genomic	591430	1731076	.34165455
GCF_001402945.1_ASM140294v1_genomic	604503	1778901	.33981823
GCF_001412615.1_ASM141261v1_genomic	1091130	2023836	.53913953
GCF_001418715.1_ASM141871v1_genomic	1097165	2052483	.53455497
GCF_001433455.1_ASM143345v1_genomic	999285	2388527	.41836872
GCF_001458655.1_Mb9_genomic	1026334	2494510	.41143711
GCF_001462205.1_HalopeDYS1.0_genomic	2203797	3227884	.68273735
GCF_001462395.1_ASM146239v1_genomic	1029749	1621727	.63497062
GCF_001469865.1_ASM146986v1_genomic	2331150	3830759	.60853475
GCF_001469875.2_ASM146987v2_genomic	2561633	3901640	.65655288
GCF_001469955.1_ASM146995v1_genomic	2457255	3929557	.62532621
GCF_001477655.1_ASM147765v1_genomic	809122	2543538	.31810887
GCF_001481295.1_ASM148129v1_genomic	1040662	1723106	.60394543
GCF_001481595.1_ASM148159v1_genomic	814876	2220365	.36700092
GCF_001481635.1_ASM148163v1_genomic	814029	2217279	.36712971
GCF_001481685.1_ASM148168v1_genomic	626210	1394664	.44900420
GCF_001482285.1_ASM148228v1_genomic	2587918	3977535	.65063362
GCF_001484195.1_ASM148419v1_genomic	1268792	2337137	.54288302
GCF_001484685.1_ASM148468v1_genomic	874642	1961221	.44596809
GCF_001485535.1_ASM148553v1_genomic	1986974	3012807	.65950922
GCF_001485555.1_ASM148555v1_genomic	2592275	4184591	.61948109
GCF_001485575.1_ASM148557v1_genomic	2657098	4359264	.60952903
GCF_001488575.1_Halobacterium_hubeiense_JI20-1_genomic	2084003	3130345	.66574227
GCF_001541925.1_ASM154192v1_genomic	434427	1383621	.31397832
GCF_001542905.1_ASM154290v1_genomic	2260596	3325770	.67972108
GCF_001548675.1_ASM154867v1_genomic	778561	2273296	.34248113
GCF_001559955.1_GG12_C01_01_genomic	815425	2221387	.36707921
GCF_001559965.1_GG12_C01_03_genomic	812732	2214078	.36707469
GCF_001559975.1_GG12_C01_02_genomic	834081	2271266	.36723175
GCF_001559985.1_GG12_C01_04_genomic	815603	2221918	.36707160
GCF_001560035.1_GG12_C01_05_genomic	814805	2219588	.36709740
GCF_001560045.1_GG12_C01_07_genomic	815009	2220169	.36709322
GCF_001560065.1_GG12_C01_08_genomic	816278	2223400	.36713052
GCF_001560085.1_GG12_C01_10_genomic	815165	2221077	.36701339
GCF_001560115.1_GG12_C01_11_genomic	815567	2221914	.36705606
GCF_001560125.1_GG12_C01_12_genomic	813552	2217088	.36694619
GCF_001560135.1_GG12_C01_13_genomic	815325	2221372	.36703667
GCF_001560165.1_GG12_C01_14_genomic	813734	2217420	.36697332
GCF_001560195.1_GG12_C01_15_genomic	831850	2265372	.36720238
GCF_001560205.1_GG12_C01_16_genomic	815447	2221709	.36703591
GCF_001560215.1_GG12_C01_17_genomic	815078	2220574	.36705734
GCF_001560245.1_GG12_C01_18_genomic	815048	2220373	.36707706
GCF_001560275.1_GG12_C01_20_genomic	814393	2219106	.36699148
GCF_001560285.1_GG12_C01_21_genomic	813840	2217884	.36694434
GCF_001560305.1_GG12_C01_22_genomic	814556	2219018	.36707949
GCF_001560315.1_NG05A_C04_genomic	809454	2203633	.36732704
GCF_001560355.1_NG05A_C05_01_genomic	812830	2213831	.36715991
GCF_001560375.1_NG05B_C03_01_genomic	815907	2222234	.36715620
GCF_001560385.1_NG05B_C06_02_genomic	828271	2255739	.36718388
GCF_001560405.1_NG05B_C06_03_genomic	821763	2238058	.36717681
GCF_001560435.1_NG05B_C06_04_genomic	802508	2185037	.36727432
GCF_001560455.1_NG05B_C06_05_genomic	803265	2187138	.36726763
GCF_001560465.1_NG05B_C06_06_genomic	827295	2251903	.36737594
GCF_001560485.1_NG05B_C06_07_genomic	803126	2186724	.36727360
GCF_001560515.1_NG05B_C06_11_genomic	815146	2219998	.36718321
GCF_001560525.1_NG05B_C06_12_genomic	821896	2239060	.36707189
GCF_001560555.1_NG05B_C06_13_genomic	816591	2223926	.36718442
GCF_001560565.1_NG05B_CO5_01_genomic	815152	2220531	.36709777
GCF_001560595.1_NG05B_CO5_02_genomic	822681	2241063	.36709409
GCF_001560605.1_NG05B_CO5_03_genomic	807840	2198535	.36744468
GCF_001560635.1_NG05B_CO5_04_genomic	815967	2222728	.36710159
GCF_001560645.1_NG05B_CO5_05_genomic	814021	2216785	.36720791
GCF_001560675.1_NG05B_CO5_06_genomic	822812	2241673	.36705264
GCF_001560685.1_NG05B_CO5_08_genomic	800687	2178796	.36749057
GCF_001560715.1_NG05B_CO5_09_genomic	811480	2208576	.36742226
GCF_001560725.1_NG05B_CO5_10_genomic	822441	2240009	.36715968
GCF_001560755.1_NG05B_CO5_11_genomic	800845	2179152	.36750304
GCF_001560765.1_NG05B_CO5_12_genomic	819928	2234271	.36697786
GCF_001560795.1_NG05B_CO5_13_genomic	813739	2216283	.36716385
GCF_001560815.1_NG05B_CO5_14_genomic	821909	2239143	.36706409
GCF_001560835.1_NG05B_CO5_15_genomic	807552	2197449	.36749521
GCF_001563245.1_ASM156324v1_genomic	592821	2201192	.26931816
GCF_001571385.1_ASM157138v1_genomic	1637439	2713913	.60334984
GCF_001571405.1_ASM157140v1_genomic	1318917	2223235	.59324227
GCF_001577775.1_ASM157777v1_genomic	882235	1977126	.44622092
GCF_001592435.1_ASM159243v1_genomic	980968	1896106	.51735926
GCF_001593955.1_ASM159395v1_genomic	2454757	3980410	.61670958
GCF_001602375.1_ASM160237v1_genomic	1517601	2446106	.62041505
GCF_001625445.1_ASM162544v1_genomic	2947063	4896694	.60184749
GCF_001639265.1_ASM163926v1_genomic	703342	2606142	.26987861
GCF_001639275.1_ASM163927v1_genomic	593114	2140433	.27710000
GCF_001639285.1_ASM163928v1_genomic	698940	2608702	.26792634
GCF_001639295.1_ASM163929v1_genomic	620952	2414606	.25716493
GCF_001647085.1_ASM164708v1_genomic	985751	1928800	.51106957
GCF_001647155.1_ASM164715v1_genomic	2671209	4331664	.61667040
GCF_001663375.1_ASM166337v1_genomic	1095551	2260471	.48465607
GCF_001719125.1_ASM171912v1_genomic	934869	2688317	.34775251
GCF_001723155.1_ASM172315v1_genomic	3132176	5192569	.60320353
GCF_001729285.1_ASM172928v1_genomic	1106884	3329516	.33244591
GCF_001729375.1_ASM172937v1_genomic	1679259	4275905	.39272598
GCF_001729385.1_ASM172938v1_genomic	544114	1809869	.30063722
GCF_001729395.1_ASM172939v1_genomic	431914	1556477	.27749462
GCF_001729455.1_ASM172945v1_genomic	535987	1712240	.31303263
GCF_001729965.1_ASM172996v1_genomic	478894	1729155	.27695261
GCF_001748385.1_ASM174838v1_genomic	992593	2022594	.49075246
GCF_001767315.1_ASM176731v1_genomic	1257600	1972283	.63763668
GCF_001861355.1_ASM186135v1_genomic	2816028	4580837	.61474093
GCF_001870125.1_ASM187012v1_genomic	1014680	2989777	.33938317
GCF_001886955.1_ASM188695v1_genomic	1327103	2085946	.63621157
GCF_001888095.1_ASM188809v1_genomic	836852	1989414	.42065251
GCF_001889405.1_ASM188940v1_genomic	857743	2022959	.42400414
GCF_001950595.1_ASM195059v1_genomic	1682696	2574365	.65363536
GCF_001953745.1_ASM195374v1_genomic	2597513	3980616	.65254046
GCF_001971705.1_ASM197170v1_genomic	2353360	3835796	.61352584
GCF_001989615.1_ASM198961v1_genomic	2478323	3778989	.65581641
GCF_002025255.2_ASM202525v2_genomic	2313114	3465332	.66750141
GCF_002072215.1_ASM207221v1_genomic	622051	2445029	.25441456
GCF_002077075.2_ASM207707v2_genomic	943269	1549076	.60892364
GCF_002078205.2_ASM207820v2_genomic	1085224	2349151	.46196434
GCF_002078355.1_ASM207835v1_genomic	666697	1826943	.36492490
GCF_002114285.1_ASM211428v1_genomic	2399728	3603550	.66593442
GCF_002116695.1_ASM211669v1_genomic	822904	2687463	.30620105
GCF_002135005.1_ASM213500v1_genomic	2319468	3307989	.70117161
GCF_002135045.1_ASM213504v1_genomic	2170607	3145903	.68997899
GCF_002153915.1_ASM215391v1_genomic	573455	1513136	.37898444
GCF_002156705.1_ASM215670v1_genomic	2519806	3930546	.64108294
GCF_002156965.1_ASM215696v1_genomic	427571	1360076	.31437287
GCF_002177135.1_ASM217713v1_genomic	2356483	3914301	.60201885
GCF_002194565.1_Pdsh-A1.0_genomic	1100639	2042796	.53879046
GCF_002197185.1_ASM219718v1_genomic	1032920	1854909	.55685750
GCF_002201895.1_ASM220189v1_genomic	824412	1421521	.57995063
GCF_002201915.1_ASM220191v1_genomic	824863	1430209	.57674297
GCF_002208625.1_ASM220862v1_genomic	468787	1920673	.24407434
GCF_002214165.1_ASM221416v1_genomic	374764	952257	.39355342
GCF_002214365.1_ASM221436v1_genomic	1053773	1866819	.56447518
GCF_002214385.1_ASM221438v1_genomic	864965	1674122	.51666784
GCF_002214465.1_ASM221446v1_genomic	1051414	1922418	.54692267
GCF_002214485.1_ASM221448v1_genomic	968563	1785673	.54240782
GCF_002214505.1_ASM221450v1_genomic	1115919	2029167	.54993945
GCF_002214525.1_ASM221452v1_genomic	835714	1522818	.54879440
GCF_002214545.1_ASM221454v1_genomic	1104300	2065932	.53452872
GCF_002214565.1_ASM221456v1_genomic	1039115	1868990	.55597675
GCF_002214585.1_ASM221458v1_genomic	1084630	2043143	.53086347
GCF_002214605.1_ASM221460v1_genomic	881354	1961979	.44921683
GCF_002215285.1_ASM221528v1_genomic	2143771	3278551	.65387758
GCF_002215305.1_ASM221530v1_genomic	2339011	3633750	.64369067
GCF_002215405.1_ASM221540v1_genomic	798013	2171591	.36747849
GCF_002215445.1_ASM221544v1_genomic	834116	2270336	.36739760
GCF_002215485.1_ASM221548v1_genomic	840540	2286708	.36757644
GCF_002215525.1_ASM221552v1_genomic	821333	2238200	.36696139
GCF_002215565.1_ASM221556v1_genomic	817066	2225849	.36708060
GCF_002243045.1_ASM224304v1_genomic	1307940	3164721	.41328761
GCF_002252585.1_ASM225258v1_genomic	583565	1926146	.30297028
GCF_002252725.1_ASM225272v1_genomic	2457582	3701974	.66385717
GCF_002252735.1_ASM225273v1_genomic	3068619	4644842	.66065088
GCF_002252745.1_ASM225274v1_genomic	2005969	2970568	.67528129
GCF_002252755.1_ASM225275v1_genomic	2577043	3811009	.67621015
GCF_002252805.1_ASM225280v1_genomic	2270921	3352421	.67739731
GCF_002252815.1_ASM225281v1_genomic	2267478	3345771	.67771464
GCF_002252835.1_ASM225283v1_genomic	2377135	3545284	.67050622
GCF_002252865.1_ASM225286v1_genomic	1463573	2112399	.69284874
GCF_002252875.1_ASM225287v1_genomic	2216210	3274699	.67676754
GCF_002252895.1_ASM225289v1_genomic	2450429	3625505	.67588625
GCF_002252925.1_ASM225292v1_genomic	2531163	3741543	.67650244
GCF_002252965.1_ASM225296v1_genomic	2632340	3925464	.67058059
GCF_002252985.1_ASM225298v1_genomic	2245592	3318983	.67659038
GCF_002286985.1_ASM228698v1_genomic	2363402	3506649	.67397734
GCF_002287175.1_ASM228717v1_genomic	1150550	3466370	.33191782
GCF_002287195.1_ASM228719v1_genomic	540415	1928201	.28026901
GCF_002287235.1_ASM228723v1_genomic	1971774	5088600	.38748850
GCF_002355635.1_ASM235563v1_genomic	2048894	3105937	.65967017
GCF_002355655.1_ASM235565v1_genomic	2113891	3080199	.68628390
GCF_002379115.1_ASM237911v1_genomic	2436767	3665422	.66479848
GCF_002487355.1_ASM248735v1_genomic	1504101	3735583	.40264156
GCF_002494345.1_ASM249434v1_genomic	2858942	4476324	.63868075
GCF_002572525.1_ASM257252v1_genomic	3149440	5058058	.62265794
GCF_002727095.1_ASM272709v1_genomic	2549502	3859961	.66049941
GCF_002727125.1_ASM272712v1_genomic	2357382	3577969	.65886037
GCF_002761295.1_ASM276129v1_genomic	874349	2084275	.41949790
GCF_002787055.1_ASM278705v1_genomic	715953	1697207	.42184188
GCF_002813085.1_ASM281308v1_genomic	562463	1805545	.31151979
GCF_002813655.1_ASM281365v1_genomic	988089	2506225	.39425390
GCF_002813675.1_ASM281367v1_genomic	994106	2524329	.39380999
GCF_002813695.1_ASM281369v1_genomic	991342	2515817	.39404376
GCF_002844195.1_ASM284419v1_genomic	3086015	4614977	.66869564
GCF_002844335.1_ASM284433v1_genomic	2326248	3721706	.62504883
GCF_002855455.1_ASM285545v1_genomic	2304944	3695310	.62374848
GCF_002906215.1_ASM290621v1_genomic	671845	1617394	.41538734
GCF_002906575.1_ASM290657v1_genomic	3265991	4973118	.65672903
GCF_002945325.1_ASM294532v1_genomic	564525	1714918	.32918483
GCF_002952775.1_ASM295277v1_genomic	2091026	3313120	.63113500
GCF_002973515.1_ASM297351v1_genomic	793320	1871939	.42379586
GCF_003045125.1_CN25urea_metaspades_genomic	413252	1245544	.33178434
GCF_003052125.1_ASM305212v1_genomic	572229	1737606	.32932034
GCF_003111605.1_ASM311160v1_genomic	461359	1543150	.29897223
GCF_003111625.1_ASM311162v1_genomic	827134	2243115	.36874346
GCF_003149675.1_ASM314967v1_genomic	528385	1881477	.28083521
GCF_003173335.1_ASM317333v1_genomic	1582399	3740734	.42301831
GCF_003173355.1_ASM317335v1_genomic	1614564	3743701	.43127482
GCF_003175215.1_ASM317521v1_genomic	594817	1757809	.33838545
GCF_003201675.2_ASM320167v2_genomic	1112621	2544115	.43733125
GCF_003201765.2_ASM320176v2_genomic	703698	2265309	.31064106
GCF_003201835.2_ASM320183v2_genomic	940248	2947244	.31902618
GCF_003205235.1_ASM320523v1_genomic	786844	1790060	.43956291
GCF_003264935.1_ASM326493v1_genomic	587658	1467867	.40034826
GCF_003265405.1_ASM326540v1_genomic	469686	1700631	.27618336
GCF_003268005.1_ASM326800v1_genomic	944504	2868093	.32931428
GCF_003287355.1_ASM328735v1_genomic	2370094	3584929	.66112717
GCF_003336245.1_ASM333624v1_genomic	2350362	3549098	.66224206
GCF_003342675.1_ASM334267v1_genomic	2490839	3773640	.66006269
GCF_003342695.1_ASM334269v1_genomic	2347582	3529327	.66516420
GCF_003344565.1_ASM334456v1_genomic	2964913	4606068	.64369718
GCF_003351065.1_ASM335106v1_genomic	2544541	3872704	.65704505
GCF_003351865.1_ASM335186v1_genomic	528013	1504113	.35104609
GCF_003369835.1_ASM336983v1_genomic	2975944	4372177	.68065496
GCF_003382685.1_ASM338268v1_genomic	2529005	3838095	.65892193
GCF_003382985.1_ASM338298v1_genomic	2634563	4019651	.65542083
GCF_003383005.1_ASM338300v1_genomic	2562393	3884197	.65969697
GCF_003383015.1_ASM338301v1_genomic	2384236	3620173	.65859725
GCF_003383025.1_ASM338302v1_genomic	2732986	4176203	.65441885
GCF_003383065.1_ASM338306v1_genomic	2519189	3813557	.66058774
GCF_003383085.1_ASM338308v1_genomic	2597904	3938222	.65966418
GCF_003383095.1_ASM338309v1_genomic	2625699	4012076	.65444896
GCF_003383195.1_ASM338319v1_genomic	2857139	4366214	.65437447
GCF_003385755.1_ASM338575v1_genomic	846102	1709364	.49498058
GCF_003400025.1_ASM340002v1_genomic	1309342	2545538	.51436749
GCF_003400145.1_ASM340014v1_genomic	1313101	2552411	.51445515
GCF_003430805.1_ASM343080v1_genomic	2405802	3853425	.62432822
GCF_003430825.1_ASM343082v1_genomic	2363174	3789323	.62364015
GCF_003431325.1_ASM343132v1_genomic	889230	1539049	.57777887
GCF_003439925.1_ASM343992v1_genomic	2267854	3473342	.65293138
GCF_003586325.1_ASM358632v1_genomic	2782729	4261339	.65301751
GCF_003602035.1_ASM360203v1_genomic	2477249	3873359	.63956090
GCF_003605575.1_ASM360557v1_genomic	1511239	2468382	.61223870
GCF_003605635.1_ASM360563v1_genomic	1797040	3009688	.59708514
GCF_003610195.1_ASM361019v1_genomic	3131278	4865221	.64360447
GCF_003634715.1_ASM363471v1_genomic	2713525	4459149	.60852978
GCF_003665865.1_ASM366586v1_genomic	2559822	3879374	.65985439
GCF_003665885.1_ASM366588v1_genomic	2598600	4191453	.61997593
GCF_003665905.1_ASM366590v1_genomic	2566408	3888545	.65999184
GCF_003665925.1_ASM366592v1_genomic	2460504	3871390	.63556087
GCF_003665935.1_ASM366593v1_genomic	2353102	3548073	.66320563
GCF_003665955.1_ASM366595v1_genomic	2366698	3506786	.67489091
GCF_003665985.1_ASM366598v1_genomic	2557621	4133138	.61880851
GCF_003666005.1_ASM366600v1_genomic	2699187	3909350	.69044393
GCF_003666015.1_ASM366601v1_genomic	2751986	4140427	.66466236
GCF_003666025.1_ASM366602v1_genomic	2274826	3307149	.68785107
GCF_003666065.1_ASM366606v1_genomic	2782903	4544431	.61237655
GCF_003675855.1_ASM367585v1_genomic	2511567	3735525	.67234645
GCF_003675875.1_ASM367587v1_genomic	2765766	4117004	.67179094
GCF_003688715.1_ASM368871v1_genomic	2302578	3505900	.65677229
GCF_003697815.1_ASM369781v1_genomic	2232276	3610003	.61835848
GCF_003697845.1_ASM369784v1_genomic	2374805	3592761	.66099721
GCF_003711245.1_ASM371124v1_genomic	926639	1666764	.55595093
GCF_003721175.2_ASM372117v2_genomic	2167406	3175875	.68245947
GCF_003721435.2_ASM372143v2_genomic	2423763	3582278	.67659824
GCF_003722055.1_ASM372205v1_genomic	856992	2021537	.42393090
GCF_003722075.1_MethanohalophilusRSK_genomic	838084	1969036	.42563162
GCF_003722095.1_ASM372209v1_genomic	1735311	2661022	.65212200
GCF_003722115.1_ASM372211v1_genomic	871481	2079136	.41915536
GCF_003722155.1_ASM372215v1_genomic	792643	1870534	.42375225
GCF_003730195.1_ASM373019v1_genomic	3389357	5072893	.66813098
GCF_003781945.1_ASM378194v1_genomic	2469450	3715387	.66465485
GCF_003814835.1_ASM381483v1_genomic	563759	1877925	.30020314
GCF_003841465.1_ASM384146v1_genomic	2946962	4614480	.63863360
GCF_003841485.1_ASM384148v1_genomic	1788438	2912150	.61412976
GCF_003841505.1_ASM384150v1_genomic	2828294	4566486	.61935895
GCF_003852095.1_ASM385209v1_genomic	952561	2659140	.35822145
GCF_003852115.1_ASM385211v1_genomic	970174	2707507	.35832742
GCF_003852135.1_ASM385213v1_genomic	956168	2668974	.35825302
GCF_003852155.1_ASM385215v1_genomic	952256	2658139	.35824161
GCF_003852175.1_ASM385217v1_genomic	952253	2658139	.35824048
GCF_003852195.1_ASM385219v1_genomic	956168	2668974	.35825302
GCF_003852215.1_ASM385221v1_genomic	956168	2668974	.35825302
GCF_003856835.1_ASM385683v1_genomic	2300810	3503092	.65679405
GCF_003862495.1_ASM386249v1_genomic	2087420	3654689	.57116214
GCF_003947435.1_ASM394743v1_genomic	1261078	2940320	.42889141
GCF_003948265.1_ASM394826v1_genomic	861357	1769550	.48676612
GCF_003967175.1_Sacidi_1.0_genomic	1203539	2353189	.51145020
GCF_003977755.1_ASM397775v1_genomic	3198909	4960430	.64488542
GCF_003990725.2_ASM399072v2_genomic	2028764	3044466	.66637761
GCF_003992375.1_ASM399237v1_genomic	2174404	3316667	.65559913
GCF_003992425.1_ASM399242v1_genomic	2523800	4111827	.61379041
GCF_004087835.1_ASM408783v1_genomic	2226252	3490924	.63772571
GCF_004099695.1_ASM409969v1_genomic	1511228	3558779	.42464789
GCF_004102725.1_ASM410272v1_genomic	1649477	2750372	.59972869
GCF_004104135.1_ASM410413v1_genomic	814416	1928720	.42225724
GCF_004114375.1_ASM411437v1_genomic	2417205	3668425	.65892174
GCF_004114995.1_ASM411499v1_genomic	2405077	3629282	.66268672
GCF_004118325.1_ASM411832v1_genomic	2685081	4086895	.65699779
GCF_004126515.1_ASM412651v1_genomic	2475770	3726301	.66440419
GCF_004137855.1_ASM413785v1_genomic	780912	1829190	.42691683
GCF_004143485.2_ASM414348v2_genomic	2442355	3778909	.64631220
GCF_004150385.1_ASM415038v1_genomic	2239537	3572369	.62690528
GCF_004150395.1_ASM415039v1_genomic	2388400	3993819	.59802409
GCF_004209855.1_ASM420985v1_genomic	2378664	3663083	.64936120
GCF_004217335.1_ASM421733v1_genomic	2584804	4256545	.60725400
GCF_004297185.1_ASM429718v1_genomic	1403590	2357249	.59543561
GCF_004310395.1_ASM431039v1_genomic	461181	1308147	.35254524
GCF_004323575.1_ASM432357v1_genomic	904278	1600996	.56482214
GCF_004340645.1_ASM434064v1_genomic	832911	1978025	.42108214
GCF_004363215.1_ASM436321v1_genomic	748624	1783113	.41984103
GCF_004521895.1_ASM452189v1_genomic	2429226	3619661	.67111975
GCF_004681185.1_ASM468118v1_genomic	3122923	5037071	.61998788
GCF_004698125.1_ASM469812v1_genomic	3126812	4467346	.69992608
GCF_004745425.1_ASM474542v1_genomic	1129664	2592212	.43579151
GCF_004762015.1_ASM476201v1_genomic	2443460	3868565	.63161921
GCF_004765785.1_ASM476578v1_genomic	2771271	4318267	.64175536
GCF_004765795.1_ASM476579v1_genomic	2518614	3763700	.66918564
GCF_004765805.1_ASM476580v1_genomic	2646370	3933944	.67270149
GCF_004765815.2_ASM476581v2_genomic	3095014	4753187	.65114501
GCF_004785955.1_ASM478595v1_genomic	2563710	3745222	.68452818
GCF_004799605.1_ASM479960v1_genomic	1610279	2429680	.66275353
GCF_004799645.1_ASM479964v1_genomic	2656346	4382412	.60613789
GCF_004799665.1_ASM479966v1_genomic	2200123	3452056	.63733699
GCF_004799685.1_ASM479968v1_genomic	2469721	3749890	.65861158
GCF_004803735.1_ASM480373v1_genomic	2173248	3316057	.65537112
GCF_004916935.1_ASM491693v1_genomic	2897151	4403890	.65786179
GCF_004916945.1_ASM491694v1_genomic	2900658	4413083	.65728607
GCF_004944975.1_ASM494497v1_genomic	2150431	3462656	.62103512
GCF_005155585.1_ASM515558v1_genomic	2002815	3051700	.65629485
GCF_005222525.1_ASM522252v1_genomic	1017563	2202576	.46198769
GCF_005239135.1_ASM523913v1_genomic	1835490	2904418	.63196482
GCF_005310945.1_ASM531094v1_genomic	2560080	4184924	.61173870
GCF_005406125.1_ASM540612v1_genomic	2617892	4217270	.62075513
GCF_005406325.1_ASM540632v1_genomic	2354615	3907473	.60259277
GCF_005435015.1_ASM543501v1_genomic	2432980	3648916	.66676788
GCF_005435025.1_ASM543502v1_genomic	2413052	3605305	.66930592
GCF_005435035.1_ASM543503v1_genomic	2474205	3734375	.66254861
GCF_005435055.1_ASM543505v1_genomic	2468120	3628710	.68016457
GCF_005435095.1_ASM543509v1_genomic	2369598	3520643	.67305830
GCF_005435115.1_ASM543511v1_genomic	2273914	3325689	.68374222
GCF_005435135.1_ASM543513v1_genomic	2440570	3622604	.67370598
GCF_005435165.1_ASM543516v1_genomic	2238173	3321212	.67390247
GCF_005435175.1_ASM543517v1_genomic	2331663	3479272	.67015829
GCF_005435185.1_ASM543518v1_genomic	3906145	5822419	.67088009
