Identifier	GC	ATGC	Percentage
1665314	15050	48239	.31198822
166564	7701	16790	.45866587
1665918	11087	39467	.28091823
1666413	281315	640908	.43893195
166775	7599	16538	.45948724
166983	7333	16611	.44145445
167192	6644	16529	.40196019
167400	7516	16487	.45587432
1674426	278417	617194	.45110127
167608	7469	16584	.45037385
167817	7962	16511	.48222397
168025	7860	17362	.45271282
1682142	110943	242412	.45766298
168244	7420	16952	.43770646
168457	4860	15016	.32365476
1685174	79374	186198	.42628814
168646	5408	14479	.37350645
1687503	1886	5968	.31601876
1687579	4142	23627	.17530791
1687876	6865	17887	.38379828
1688101	6698	16777	.39923705
168828	7336	16560	.44299516
1688312	3122	15574	.20046230
1688508	7193	16882	.42607510
1688721	7111	16752	.42448662
1688932	7193	17703	.40631531
1689155	6687	17360	.38519585
1689373	6256	16502	.37910556
1689581	6243	16506	.37822609
1689789	6367	16519	.38543495
1689997	6229	16501	.37749227
1690205	6318	16569	.38131450
169036	4092	15535	.26340521
1690414	7411	20723	.35762196
1690675	2984	15446	.19318917
1690871	2981	15480	.19257105
1691067	3012	15306	.19678557
1691260	2881	15490	.18599096
1691456	2860	15480	.18475452
1691652	4630	15004	.30858437
1691841	7266	16776	.43311874
1692052	7082	16599	.42665220
1692261	5424	15911	.34089623
169232	5289	15809	.33455626
1692461	6772	18631	.36348022
1692695	7196	16526	.43543507
1692903	2881	15291	.18841148
1693096	6757	16387	.41233904
1693302	3001	15253	.19674818
1693494	8253	17872	.46178379
1693719	7109	16702	.42563764
1693929	7504	16929	.44326303
1694142	5613	16354	.34321878
169431	6951	16595	.41886110
1694348	3363	14719	.22848019
1694533	3955	15323	.25810872
1694726	3067	15912	.19274761
1694926	3243	15610	.20775144
1695123	7578	16653	.45505314
1695333	7634	16485	.46308765
1695541	6087	16494	.36904328
1695750	5520	15971	.34562644
1695951	7874	17161	.45883107
1696167	7056	16463	.42859746
1696374	5010	14403	.34784419
169640	7659	16678	.45922772
1696556	7443	16922	.43984162
1696769	4118	13936	.29549368
1696945	3472	19525	.17782330
1697191	2626	9003	.29168055
1697305	4538	15175	.29904448
1697496	7602	16514	.46033668
1697704	4759	15196	.31317451
1697895	2755	17011	.16195402
1698109	7610	16510	.46093276
1698317	4236	15354	.27588901
169850	7471	16504	.45267813
1698510	5240	17903	.29268837
1698735	5596	66726	.08386535
1699571	14695	44654	.32908586
1700131	7085	32778	.21615107
1700542	10308	36253	.28433508
170058	7184	16536	.43444605
1700997	8386	51127	.16402292
1701638	19698	73564	.26776684
1702559	20633	80738	.25555500
170266	5584	14481	.38560872
1703570	16038	69424	.23101521
1704439	14578	67684	.21538325
170448	5926	17251	.34351631
1705287	12611	58586	.21525620
1706021	12524	56009	.22360692
170665	9648	30000	.32160000
1706723	10313	48513	.21258219
1707331	9354	29276	.31951086
1707698	6561	25703	.25526203
1708021	7375	25736	.28656356
1708344	7008	25817	.27144904
1708668	7261	25745	.28203534
1708991	24678	92513	.26675169
1710149	23884	88196	.27080593
171041	7162	17695	.40474710
1711253	31691	124590	.25436230
171264	7777	16700	.46568862
1712812	12120	37788	.32073674
1713286	13014	48051	.27083723
1713888	12183	40433	.30131328
1714395	22684	73623	.30811023
171474	8096	16603	.48762271
1715317	10378	36013	.28817371
1715769	6001	16552	.36255437
1715977	6019	16546	.36377372
1716185	5997	16555	.36224705
1716393	6032	16552	.36442725
1716601	6026	16552	.36406476
1716809	5842	16556	.35286301
171683	20228	68905	.29356360
1717017	6044	16555	.36508607
1717225	24930	78613	.31712312
1718209	5036	16641	.30262604
1718418	7955	16755	.47478364
1718629	4463	15716	.28397811
1718827	4031	15999	.25195324
1719028	4819	15746	.30604597
1719226	7921	16713	.47394244
1719436	6843	16571	.41295033
1719645	7931	16874	.47001303
1719857	7763	16482	.47099866
1720065	2379	15894	.14967912
1720265	2968	15129	.19617952
1720457	7449	16697	.44612804
1720667	7092	16720	.42416267
1720877	6980	16921	.41250517
1721090	6922	16919	.40912583
1721303	6979	16921	.41244607
1721516	6857	16921	.40523609
1721729	6730	16736	.40212715
1721940	5732	16740	.34241338
1722151	5744	16743	.34306874
1722362	5678	16743	.33912679
1722573	5694	16745	.34004180
1722784	6355	16445	.38643964
1722991	3168	15356	.20630372
1723184	29814	93431	.31910179
1724353	6244	19740	.31631205
1724601	6612	23744	.27847035
1724899	9295	22059	.42136996
1725176	6247	16394	.38105404
1725382	7420	16698	.44436459
172546	14269	49540	.28802987
1725592	5902	16044	.36786337
1725794	4273	15861	.26940293
1725994	4474	15928	.28088900
1726195	3973	15953	.24904406
1726396	3026	15401	.19648074
1726590	7572	16772	.45146673
1726801	7573	16829	.44999702
1727013	4122	15230	.27065003
1727205	4489	15337	.29269087
1727398	4395	15688	.28015043
1727596	4276	15436	.27701477
1727790	4679	15314	.30553741
1727983	4257	15905	.26765168
1728183	3901	15424	.25291753
1728377	4025	15683	.25664732
1728575	3588	15235	.23551033
1728767	3869	15567	.24853857
1728963	4364	15708	.27782021
1729161	4188	15661	.26741587
1729358	4586	15745	.29126706
1729556	4763	16478	.28905206
1729763	3938	15639	.25180638
1729960	3942	16865	.23373851
1730172	4154	16675	.24911544
1730382	3828	16664	.22971675
1730592	3879	16501	.23507666
1730800	5378	16147	.33306496
1731003	7594	16656	.45593179
1731213	5486	17652	.31078631
1731435	4054	13741	.29502947
1731608	5293	15399	.34372361
173167	20159	68730	.29330714
1731802	5833	16601	.35136437
1732011	5898	16632	.35461760
1732220	6013	16551	.36330131
1732428	6036	16554	.36462486
1732636	5905	16657	.35450561
1732846	5927	16685	.35522924
1733056	6507	15694	.41461705
1733254	3431	15390	.22293697
1733448	3459	15391	.22474173
1733642	3436	15456	.22230848
1733837	3471	15420	.22509727
1734031	3412	15400	.22155844
1734225	3339	15414	.21662125
1734419	3364	15383	.21868296
1734613	3583	15436	.23211972
1734807	3380	15385	.21969450
1735001	3221	15773	.20420972
1735200	3333	15572	.21403801
1735396	3320	15420	.21530479
1735590	3406	15399	.22118319
1735784	3413	15403	.22158021
1735978	3463	15387	.22506011
1736172	3292	15468	.21282648
1736367	3556	15461	.22999805
1736562	3439	15388	.22348583
1736756	3800	15447	.24600246
1736951	3475	15390	.22579597
1737145	3410	15406	.22134233
1737339	3440	15391	.22350724
1737533	3219	15585	.20654475
1737729	3416	15387	.22200558
1737923	3402	15473	.21986686
1738118	3244	15583	.20817557
1738314	3425	15461	.22152512
1738509	3467	15422	.22480871
1738703	3460	15387	.22486514
1738897	3350	15531	.21569763
1739093	3456	15429	.22399377
1739287	3331	15431	.21586416
1739481	3362	15601	.21549900
1739677	3337	15343	.21749331
1739870	3575	15435	.23161645
1740064	3217	15577	.20652243
1740260	3283	15573	.21081358
174028	7400	16498	.44853921
1740456	3502	15407	.22729927
1740650	3190	15574	.20482856
1740846	3281	16054	.20437274
1741048	3393	15507	.21880441
1741243	3363	15588	.21574287
1741439	3615	15599	.23174562
1741635	3927	15422	.25463623
1741830	3581	15650	.22881789
1742027	3329	15258	.21818062
1742219	3487	14713	.23700129
174236	6380	16928	.37689035
1742404	3929	15714	.25003181
1742602	3143	14632	.21480317
1742786	7808	16797	.46484491
1742997	7710	16836	.45794725
1743209	6353	16392	.38756710
1743415	7509	21022	.35719722
1743679	6756	15451	.43725325
1743874	6959	17151	.40574893
1744090	7044	17259	.40813488
1744307	6937	17079	.40617132
174449	6269	16876	.37147428
1744522	6675	16287	.40983606
1744727	7187	16586	.43331725
1744936	6642	17000	.39070588
1745150	2850	15134	.18831769
1745341	2767	14993	.18455279
1745530	2901	15114	.19194124
1745720	2887	14902	.19373238
1745908	3055	14761	.20696429
1746094	3080	14805	.20803782
1746281	2882	15039	.19163508
1746470	2876	14821	.19404898
174661	3531	16216	.21774790
1746657	2794	15007	.18617978
1746846	4920	14210	.34623504
1747025	5108	14509	.35205734
1747208	6129	16619	.36879475
1747417	6919	16492	.41953674
1747625	4545	15195	.29911154
1747816	6694	16265	.41155856
1748021	7995	16987	.47065402
1748235	4644	15355	.30244220
1748428	3099	15384	.20144305
1748622	3652	16122	.22652276
174865	6935	16638	.41681692
1748825	3843	16330	.23533374
1749031	5337	17537	.30432799
1749252	5226	17230	.30330818
1749469	7194	16573	.43407952
1749678	7215	16571	.43539919
1749887	4125	16592	.24861378
1750096	4598	15923	.28876468
1750297	7669	16677	.45985488
1750507	7383	16444	.44897835
1750714	6369	16198	.39319669
175074	7029	16913	.41559746
1750918	6220	16220	.38347718
1751122	3065	15260	.20085190
1751314	6492	15015	.43236763
1751503	6974	16910	.41241868
1751716	6998	16914	.41374009
1751929	5665	16743	.33835035
1752140	5683	16743	.33942543
1752351	5692	16745	.33992236
1752562	6969	16909	.41214737
1752775	7004	16913	.41411931
175287	84684	235853	.35905415
1752988	7055	16720	.42194976
1753198	4084	14267	.28625499
1753378	7788	17264	.45111214
1753595	3910	16518	.23671146
1753803	6822	16100	.42372670
1754006	7012	18843	.37212758
1754243	7491	16658	.44969384
1754453	6732	21010	.32041884
1754717	7705	16431	.46893067
1754924	5621	16908	.33244617
1755137	4671	16240	.28762315
1755341	7548	16805	.44915203
1755553	3704	14440	.25650969
1755735	7695	16678	.46138625
1755945	5335	16075	.33188180
1756147	6838	18659	.36647194
1756382	7507	16956	.44273413
1756595	7171	16715	.42901585
1756805	3109	15472	.20094364
1757000	4461	15848	.28148662
1757200	3445	14490	.23775017
1757383	3369	14436	.23337489
1757565	4046	15068	.26851606
1757755	5415	15904	.34048038
1757955	4593	16367	.28062564
1758161	6918	18006	.38420526
1758388	5771	14270	.40441485
1758568	7179	16566	.43335747
1758777	3674	15170	.24218852
1758968	3557	15745	.22591298
1759166	3885	15304	.25385520
1759359	3504	15615	.22439961
1759556	4512	15863	.28443547
1759756	4140	15615	.26512968
1759953	7334	16513	.44413492
1760161	6279	15497	.40517519
1760356	7162	16604	.43134184
1760565	7322	16676	.43907411
1760775	7309	16624	.43966554
1760984	3040	15621	.19460982
1761181	3080	15202	.20260492
1761373	7473	16579	.45075094
1761582	3058	15429	.19819819
1761776	7580	16535	.45842153
1761984	7915	16532	.47876844
1762192	7684	16493	.46589462
1762400	267809	594391	.45056032
1769831	256266	566590	.45229531
1776915	8621	38446	.22423659
1777397	11605	53896	.21532210
1778072	12874	60844	.21159029
1778834	19287	72129	.26739591
1779737	7492	25819	.29017390
1780061	8117	27885	.29108839
1780411	12716	34768	.36573861
1780847	4588	14245	.32207792
1781027	3183	13625	.23361467
1781199	3201	13672	.23412814
1781371	3206	13673	.23447670
1781543	5315	17694	.30038431
1781766	6556	16603	.39486839
1781975	3810	15612	.24404304
1782172	5787	15823	.36573342
1782371	6201	15737	.39403952
178237	3861	15875	.24321259
1782569	5649	15953	.35410267
1782770	3363	13824	.24327256
1782944	5116	14516	.35243868
1783127	3255	15882	.20494899
1783327	2998	15081	.19879318
1783517	3110	15176	.20492883
1783709	3124	15721	.19871509
1783907	3186	15674	.20326655
1784104	2876	15440	.18626943
1784298	4773	15660	.30478927
178437	6889	16592	.41520009
1784495	3469	16271	.21320140
1784700	2960	15378	.19248276
1784894	3117	15746	.19795503
1785092	2970	15773	.18829645
1785291	3466	15690	.22090503
1785489	4028	15053	.26758785
1785679	3604	15233	.23659161
1785871	3567	14984	.23805392
1786060	3639	15350	.23706840
1786253	3572	15634	.22847639
1786450	3472	15187	.22861657
178646	6878	16410	.41913467
1786641	2448	15857	.15437976
1786841	4018	16541	.24291155
1787049	5812	16621	.34967811
1787258	5647	15717	.35929248
1787456	6544	16730	.39115361
1787667	3331	15181	.21941901
1787858	3590	14792	.24269875
1788044	3345	15203	.22002236
1788236	3737	15328	.24380219
1788429	3353	14826	.22615675
178853	6800	16382	.41508973
1788616	3628	15173	.23910894
1788807	3552	15081	.23552814
1788997	3944	14972	.26342506
1789186	4457	16048	.27772931
1789388	3479	14920	.23317694
1789576	3354	16790	.19976176
1789787	3492	14952	.23354735
1789975	4077	14959	.27254495
1790163	3451	14752	.23393438
1790349	3894	14888	.26155292
1790537	3507	15285	.22944062
179059	6817	16171	.42155710
1790730	7179	16572	.43320057
1790939	8115	17218	.47130909
1791156	2865	15228	.18814026
1791348	5215	15695	.33227142
1791546	3028	15192	.19931542
1791737	3337	15360	.21725260
1791930	9997	46809	.21357003
1792517	7437	25831	.28790987
179266	7668	37685	.20347618
1792841	20583	73679	.27936046
1793763	10176	48542	.20963289
1794371	106334	209036	.50868749
1796985	203228	447107	.45453996
179739	21659	44470	.48704744
1802575	11280	50644	.22273122
180296	10507	43487	.24161243
1803210	2090	6276	.33301465
1803290	250257	569631	.43933177
180841	8340	17951	.46459807
1810412	4122	15381	.26799297
1810606	7039	25331	.27788085
181067	6817	16408	.41546806
1810924	7859	16418	.47868193
1811131	13448	45315	.29676707
1811699	7495	26032	.28791487
1812026	7001	25590	.27358343
1812347	7544	25867	.29164572
1812672	6582	25909	.25404299
181274	5753	14995	.38366122
1812997	7596	26746	.28400508
1813333	7414	26014	.28500038
1813660	7432	25349	.29318710
1813978	23584	76323	.30900252
181463	4971	15803	.31456052
1814934	7573	39846	.19005671
1815434	7322	17198	.42574717
1815650	3274	15602	.20984489
1815846	6516	16874	.38615621
1816059	6542	16683	.39213570
1816269	5305	15866	.33436278
1816469	3593	15910	.22583280
181662	20455	69582	.29396970
1816669	5164	16035	.32204552
1816871	5383	16068	.33501369
1817073	4579	15338	.29853957
1817266	6430	16788	.38301167
1817478	6419	16874	.38040772
1817690	6800	16879	.40286746
1817902	6456	16771	.38495021
1818113	7373	16576	.44479971
1818322	6540	16286	.40157190
1818527	4792	15661	.30598301
1818724	4609	15518	.29700992
1818919	4406	16290	.27047268
1819124	4922	15601	.31549259
1819320	5457	16038	.34025439
1819522	4950	15543	.31847133
1819718	4476	15359	.29142522
1819911	4756	15359	.30965557
1820104	4675	15806	.29577375
1820303	4802	15880	.30239294
1820503	4845	15049	.32194830
1820693	4298	16389	.26224906
1820899	6517	17540	.37155074
1821120	8268	18017	.45889992
1821347	7787	16928	.46000708
1821560	3127	14477	.21599778
1821742	7911	17118	.46214511
1821957	3871	13897	.27854932
1822132	3100	15197	.20398762
1822323	3470	15376	.22567637
1822517	5167	17954	.28779102
1822743	3919	15993	.24504470
1822944	2962	14887	.19896554
1823132	8749	18710	.46761090
1823367	9081	18953	.47913259
1823605	9023	18735	.48161195
1823841	3376	16883	.19996446
1824054	7415	16490	.44966646
1824262	4395	13555	.32423459
1824433	4391	13554	.32396340
1824604	6619	16741	.39537662
1824815	5976	16359	.36530350
1825021	7526	18374	.40960052
1825252	8001	17383	.46027728
182533	6342	16028	.39568255
1825471	7172	16806	.42675235
1825683	4323	17312	.24971118
1825901	6007	16822	.35709190
1826113	5995	16777	.35733444
1826324	5735	16549	.34654661
1826532	5662	16530	.34252873
1826740	5981	16827	.35544066
1826952	6033	16673	.36184249
1827162	4859	15599	.31149432
1827358	4453	15674	.28410105
182735	6492	16739	.38783678
1827555	4613	15631	.29511867
1827752	4692	16223	.28921901
1827956	4872	15407	.31621990
1828150	5461	15994	.34144054
1828351	4553	15679	.29038841
1828548	6176	17911	.34481603
1828773	7877	16738	.47060580
1828984	7958	16667	.47747045
1829194	7880	16663	.47290403
1829404	5297	15227	.34786891
182946	6886	16539	.41634923
1829596	5060	15230	.33223900
1829788	5286	15236	.34694145
1829980	5056	15227	.33204176
1830172	4632	15256	.30361824
1830364	4671	15235	.30659665
1830556	4721	15266	.30924931
1830748	5013	15226	.32923945
1830940	4691	15248	.30764690
1831132	4832	15253	.31679013
1831324	5236	15235	.34368231
1831516	7244	16579	.43693829
183154	7797	16810	.46383105
1831725	4133	19111	.21626288
1831965	7667	16624	.46120067
1832174	7381	16656	.44314361
1832384	6829	17767	.38436427
1832608	7187	16579	.43350021
1832817	5413	15928	.33984178
1833018	5646	15938	.35424770
1833219	3952	17786	.22219723
1833443	8254	17434	.47344269
1833662	5281	15351	.34401667
183366	6556	16967	.38639712
1833855	5169	15303	.33777690
1834048	2897	15289	.18948263
1834241	4725	15919	.29681512
1834441	5109	15927	.32077604
1834642	4968	15906	.31233496
1834842	5796	15919	.36409322
1835042	6696	17362	.38566985
1835261	4966	15918	.31197386
1835461	6438	16530	.38947368
1835669	5564	15730	.35371900
183580	6587	16967	.38822419
1835867	6475	16765	.38622129
1836078	2832	15368	.18427902
1836272	5463	16028	.34084102
1836474	2861	16662	.17170807
1836684	5649	16363	.34523009
1836890	5875	16570	.35455642
1837099	226533	501402	.45179915
183794	6554	16959	.38646146
184007	6414	16721	.38358949
184217	5141	14969	.34344311
1843368	6208	17097	.36310463
1843583	6596	15790	.41773274
1843782	5944	16095	.36930723
1843985	20509	79756	.25714679
184406	7313	16524	.44256838
1844984	14835	50685	.29269014
1845619	43126	105050	.41052831
184614	7433	17066	.43554435
1846934	42949	104241	.41201638
1848238	65929	151985	.43378622
184829	7432	16978	.43774296
1850139	182633	413531	.44164282
185043	7573	16505	.45883065
185251	8089	17334	.46665512
185469	7428	16506	.45001817
1855310	164751	367811	.44792298
185677	2992	15228	.19648016
185869	2970	15386	.19303262
1859909	7709	24873	.30993446
1860221	6969	25863	.26945829
1860546	7115	25070	.28380534
186063	7408	16591	.44650714
1860861	7709	25148	.30654525
1861177	13750	43331	.31732477
1861720	69732	200402	.34796059
186272	7311	16705	.43765339
1864227	27876	99776	.27938582
186482	8055	17876	.45060416
1865476	48554	126797	.38292704
1867062	16455	65091	.25279992
186707	4466	14409	.30994517
1867877	12159	38721	.31401565
1868362	4600	15761	.29185965
1868560	4863	14862	.32721033
1868747	4371	14698	.29738739
186889	7836	16504	.47479398
1868932	7166	16532	.43346237
1869140	7167	16521	.43381151
1869348	5955	16575	.35927601
1869557	6190	16822	.36797051
1869769	4923	15926	.30911716
1869970	7222	16562	.43605844
1870179	5298	15152	.34965681
1870370	8134	17839	.45596726
1870594	3393	15364	.22084092
1870788	4950	15225	.32512315
187097	8227	16694	.49281178
1870980	6094	15329	.39754713
1871173	7303	16529	.44182951
1871381	4433	15403	.28780107
1871575	3843	15778	.24356699
1871774	6220	15988	.38904178
1871975	3924	15630	.25105566
1872172	5882	16760	.35095465
1872383	4137	15113	.27373784
1872573	6754	17062	.39585042
1872788	5852	16649	.35149258
1872998	6019	16815	.35795420
187307	3909	15340	.25482398
1873210	2924	15389	.19000584
1873406	3004	15458	.19433303
1873602	7138	16526	.43192545
1873810	3764	16495	.22819036
1874018	5798	13928	.41628374
1874194	6404	16472	.38878096
1874401	6395	16465	.38839963
1874608	3330	15335	.21715030
1874801	6713	16913	.39691361
187500	6353	15650	.40594249
1875014	5911	16755	.35279021
1875225	4499	13622	.33027455
1875397	4394	13686	.32105801
1875570	3279	15210	.21558185
1875762	7290	17874	.40785498
1875987	4637	15950	.29072100
1876188	6323	15576	.40594504
1876384	5082	15532	.32719546
1876580	4718	15271	.30895160
1876772	3829	15170	.25240606
1876963	4971	16649	.29857649
187697	7748	17746	.43660543
1877173	4971	15273	.32547633
1877365	4661	15270	.30523903
1877557	4837	17045	.28377823
1877772	230043	520766	.44173966
187920	7096	18725	.37895861
188156	7499	16546	.45322132
188364	6414	16618	.38596702
1884283	10670	55770	.19132149
1884982	220375	484917	.45445921
188573	7136	16426	.43443321
188780	7274	16569	.43901261
188989	7728	16564	.46655397
1891045	25345	61285	.41355959
1891813	1878	5895	.31857506
1891888	17665	59881	.29500175
189198	7706	16703	.46135424
1892638	324303	722010	.44916690
189408	8028	16466	.48755010
189615	7076	16521	.42830337
189823	8077	16607	.48636117
190032	7123	16838	.42303123
1901665	2233	6166	.36214725
1901744	555899	1191054	.46672862
190244	7255	17173	.42246549
190460	6777	16430	.41247717
190667	7379	16854	.43781891
190879	7291	16453	.44314106
191086	4203	15725	.26728139
191284	6974	17195	.40558301
191501	6434	16762	.38384440
1916634	10310	26445	.38986575
1916966	93862	212154	.44242389
191712	4187	15029	.27859471
191901	4139	15049	.27503488
1919619	95710	211004	.45359329
192091	7235	16282	.44435573
1922258	181263	402547	.45029027
192296	6760	18629	.36287508
192530	7527	17040	.44172535
1927291	46469	114761	.40491978
192745	6972	15859	.43962418
1928728	31882	101523	.31403721
192945	6988	16687	.41876910
1929999	203211	475398	.42745446
193155	7713	17757	.43436391
193378	6916	16663	.41505131
193588	7515	17783	.42259461
1935943	14548	50047	.29068675
1936570	15571	53103	.29322260
1937235	5673	16514	.34352670
1937443	4542	16123	.28170935
1937646	3899	14875	.26211764
1937833	5005	14417	.34715960
1938015	3647	13635	.26747341
193812	6821	16870	.40432720
1938187	2408	15964	.15083938
1938388	2403	16474	.14586621
1938595	7901	17110	.46177673
1938810	7842	17181	.45643443
1939026	7688	16771	.45841035
1939237	3341	15361	.21749886
1939430	7177	17141	.41870369
1939646	8355	17597	.47479684
1939867	5751	16820	.34191438
1940079	6240	16787	.37171620
194024	7230	16564	.43648877
1940290	5862	16835	.34820314
1940502	6031	16626	.36274509
1940711	5834	16816	.34693149
1940923	5988	16608	.36054913
1941133	6114	16729	.36547313
1941344	6036	16636	.36282760
1941553	5814	17200	.33802325
1941769	8269	16617	.49762291
1941978	4004	14795	.27063197
1942164	6356	16797	.37840090
194233	7577	17078	.44367021
1942375	3509	15735	.22300603
1942573	7035	16537	.42540968
1942781	5469	16465	.33215912
1942988	3105	16946	.18322908
1943201	4144	15006	.27615620
1943390	5981	16707	.35799365
1943600	5482	15465	.35447785
1943795	7338	16586	.44242131
1944004	5324	15503	.34341740
1944199	3329	15434	.21569262
1944393	4653	16176	.28764836
194448	7668	16499	.46475543
1944597	6570	16756	.39209835
1944808	6665	16964	.39289082
1945022	5419	15787	.34325711
1945221	2898	15272	.18975903
1945413	4745	15569	.30477230
1945609	4477	15833	.28276384
1945808	4590	16002	.28683914
1946010	3338	15394	.21683772
1946204	3463	13838	.25025292
1946378	4825	15070	.32017252
1946568	7757	17689	.43852111
194656	7211	18248	.39516659
1946791	7749	17643	.43921101
1947013	5328	16602	.32092518
1947222	2788	18218	.15303545
1947451	4762	15848	.30047955
1947651	3986	14618	.27267752
1947835	2905	14943	.19440540
1948024	4277	16020	.26697877
1948226	4379	15881	.27573830
1948426	3798	16137	.23535973
1948629	4274	16590	.25762507
1948838	6443	16761	.38440427
194886	7731	18037	.42861894
1949049	6381	16311	.39120838
1949254	5883	15740	.37376111
1949452	6104	14268	.42781048
1949632	6528	16666	.39169566
1949842	3086	15963	.19332205
1950043	3750	14431	.25985725
1950225	3353	14803	.22650814
1950412	2971	15265	.19462823
1950604	2925	15278	.19145176
1950796	3000	15270	.19646365
1950988	2915	15201	.19176369
195113	7315	16624	.44002646
1951180	3228	16150	.19987616
1951383	6835	16528	.41354065
1951591	7075	16541	.42772504
1951799	3950	15037	.26268537
1951988	3331	16521	.20162217
1952196	2383	16697	.14272024
1952406	3741	16554	.22598767
1952614	3188	16131	.19763188
1952817	3315	15693	.21124068
1953015	4205	15441	.27232692
1953209	3266	15040	.21715425
195322	7694	17620	.43666288
1953399	2995	15120	.19808201
1953589	2970	15347	.19352316
1953782	6657	16882	.39432531
1953995	6100	16315	.37388905
1954200	8261	17557	.47052457
1954421	4101	16369	.25053454
1954627	3446	16812	.20497263
1954839	7157	20946	.34168815
1955102	2957	15411	.19187593
1955296	7345	16586	.44284336
195544	7588	25243	.30059818
1955505	7940	16800	.47261904
1955716	3335	16107	.20705283
1955919	3052	15742	.19387625
1956117	3133	15900	.19704402
1956317	7605	16896	.45010653
1956530	7661	16898	.45336726
1956743	7744	16981	.45603910
1956957	4737	13670	.34652523
1957129	3070	15730	.19516846
1957327	3863	14644	.26379404
1957512	7333	17341	.42287065
1957730	7273	16818	.43245332
1957942	7540	16977	.44413029
1958156	7537	16570	.45485817
1958365	7262	16489	.44041482
1958573	3159	16639	.18985515
195861	8007	17458	.45864360
1958782	3133	15377	.20374585
1958976	3627	15732	.23054919
1959174	3669	15197	.24142922
1959365	3212	14780	.21732070
1959551	3865	14459	.26730755
1959733	4418	14408	.30663520
1959915	3690	14438	.25557556
1960097	4046	14431	.28036865
1960279	7018	16614	.42241483
1960488	3088	15382	.20075412
1960682	3064	15418	.19872875
196081	6007	16444	.36530041
1960876	7941	17465	.45468079
1961096	7627	16700	.45670658
1961306	4115	15951	.25797755
1961507	4266	15963	.26724299
1961708	4890	15116	.32349827
1961898	4365	14425	.30259965
1962080	3091	15348	.20139431
1962273	3061	15298	.20009151
1962466	2932	15239	.19240107
1962658	2822	15291	.18455300
1962851	2931	15200	.19282894
196288	7430	16407	.45285548
1963042	2898	15174	.19098457
1963233	3406	15671	.21734413
1963430	2966	15173	.19547881
1963621	2928	15129	.19353559
1963812	2867	15214	.18844485
1964004	2904	15221	.19078904
1964196	3036	15280	.19869109
1964388	2862	15090	.18966202
1964578	3051	15215	.20052579
1964770	3029	15242	.19872720
196495	3947	15034	.26253824
1964962	2889	15190	.19019091
1965153	2932	15184	.19309799
1965344	2904	15273	.19013946
1965536	2870	15200	.18881578
1965727	2998	15205	.19717198
1965919	2903	15220	.19073587
1966111	2959	15428	.19179414
1966305	2994	15194	.19705146
1966496	2962	15229	.19449734
1966688	2972	15365	.19342661
196684	4504	15962	.28217015
1966882	2927	15267	.19172070
1967074	2938	15229	.19292139
1967266	3048	15189	.20067153
1967457	2926	15210	.19237343
1967649	3104	15504	.20020639
1967844	7911	16742	.47252419
1968055	7624	16823	.45318908
1968267	7443	16810	.44277215
1968479	7289	16788	.43417917
1968690	7323	16812	.43558172
196885	48738	156349	.31172569
1968902	7320	16662	.43932301
1969112	7115	16542	.43011727
1969320	7099	16543	.42912410
1969528	7109	16539	.42983251
1969736	26016	112064	.23215305
1971138	7122	28265	.25197240
1971493	7700	26051	.29557406
1971820	24242	79457	.30509583
1972815	28591	98536	.29015791
1974048	214669	478814	.44833484
1980035	72724	162574	.44732860
1982069	7412	24969	.29684809
1982383	7547	24968	.30226690
1982697	21891	64145	.34127367
1983500	18640	62511	.29818751
1984283	8251	31230	.26420108
1984675	5859	16242	.36073143
1984879	6215	16433	.37820239
1985086	3901	15605	.24998397
1985283	3455	15296	.22587604
1985476	7200	20762	.34678740
1985737	2971	15419	.19268435
1985931	3211	15574	.20617696
1986127	4008	15912	.25188536
1986327	3698	17973	.20575307
1986553	8445	17843	.47329484
1986778	5828	15710	.37097390
1986976	3728	15778	.23627836
1987175	3109	15227	.20417679
1987367	5146	16190	.31785052
1987571	3954	16019	.24683188
1987773	5274	16226	.32503389
1987977	5140	16176	.31775469
1988181	2879	15245	.18884880
1988373	7426	16910	.43914843
198841	3164	15285	.20700032
1988586	2529	15348	.16477716
1988779	3937	15639	.25174243
1988976	7546	16595	.45471527
1989185	8309	18658	.44533176
1989420	7318	17604	.41570097
1989642	8105	16964	.47777646
1989856	6890	17367	.39672942
1990075	6990	15405	.45374878
1990269	7229	16829	.42955612
199034	8118	16788	.48355968
1990481	3143	15026	.20917077
1990670	3312	15679	.21123796
1990867	6082	15035	.40452278
1991056	5925	20853	.28413177
1991318	5292	15934	.33211999
1991519	3969	15800	.25120253
1991718	3004	16399	.18318190
1991924	4838	15991	.30254518
1992125	6859	18148	.37794798
1992353	6864	17889	.38369948
199245	4522	15251	.29650514
1992578	6785	16329	.41551840
1992784	5179	15974	.32421434
1992985	5632	15972	.35261707
1993186	8789	19042	.46155865
1993426	6255	18388	.34016750
1993657	4628	16467	.28104694
1993864	4572	16363	.27941086
1994070	7152	18109	.39494174
1994298	5371	15934	.33707794
199437	4386	17543	.25001425
1994499	5042	15968	.31575651
1994700	5202	16980	.30636042
1994914	8563	18983	.45108781
1995153	7200	16873	.42671724
1995365	7214	19572	.36858777
1995611	6032	17698	.34082947
1995834	9739	39303	.24779278
1996327	3146	14605	.21540568
1996511	4757	15250	.31193442
199658	21106	67110	.31449858
1996703	5557	15817	.35133084
1996902	7587	18028	.42084535
