Domain,DNA,AA,GC,L_DNA,L_AA
Viral,0.988,0.995712,0.45099009,5.0604e-12,1.8626e-12
Viral,0.9985,1.0019,0.48729266,4.6821e-12,1.7518e-12
Viral,1.0145,1.09129,0.45154743,1.2344e-12,3.532e-13
Viral,0.995,0.9733,0.55738297,3.4653e-12,1.3906e-12
Viral,0.9875,1.00323,0.39335465,6.0694e-12,1.7702e-12
Viral,0.964,1.11914,0.32492276,1.2163e-12,2.866e-13
Viral,0.98,1.01329,0.41835147,3.2216e-12,1.0046e-12
Viral,0.992,1.03855,0.40746324,1.6615e-12,6.26e-13
Viral,0.978,0.98871,0.43512245,4.8074e-12,1.5688e-12
Viral,0.9895,1.01185,0.44545698,4.6734e-12,1.5311e-12
Viral,0.994,0.991564,0.46072186,7.3745e-12,2.692e-12
Viral,0.9665,0.962031,0.45429147,8.0703e-12,2.7739e-12
Viral,1.0055,1.06392,0.45710627,1.4674e-12,5.385e-13
Viral,0.9835,1.00467,0.40197095,1.2075e-12,4.652e-13
Viral,0.9865,0.993014,0.45568451,4.7485e-12,1.6763e-12
Viral,1.0,1.0027,0.50945194,3.9425e-12,1.5451e-12
Viral,0.987,1.0081,0.48253907,3.246e-12,1.3091e-12
Viral,0.999,0.988594,0.54015257,6.2391e-12,2.5682e-12
Viral,1.006,1.04696,0.44906997,2.1212e-12,6.67e-13
Viral,0.929,0.97403,0.31971532,1.62804e-11,4.2904e-12
Viral,0.953,1.04017,0.3110828,2.4582e-12,6.078e-13
Viral,1.0105,1.05267,0.52540045,1.3684e-12,5.579e-13
Viral,1.019,1.06868,0.50209643,1.195e-12,4.265e-13
Viral,0.9805,1.00748,0.38531765,5.0078e-12,1.4308e-12
Viral,0.9875,1.0038,0.44184491,4.6846e-12,1.5395e-12
Viral,0.971,0.96468,0.49694317,3.74934e-11,1.50406e-11
Viral,0.972,0.964897,0.49901125,3.9272e-11,1.5806e-11
Viral,0.9855,0.99053,0.46052005,7.9e-12,2.7154e-12
Viral,1.004,1.00363,0.51027339,3.6882e-12,1.4531e-12
Viral,0.976,1.01647,0.4066294,3.2498e-12,1.1156e-12
Viral,0.994,1.00473,0.41512915,5.0917e-12,1.6528e-12
Viral,1.0085,1.04165,0.47071662,1.7217e-12,6.449e-13
Viral,0.92,0.93979,0.29516589,1.253973e-10,2.90088e-11
Viral,0.9915,0.993626,0.47286444,5.1468e-12,2.0093e-12
Viral,1.0055,1.00386,0.49341649,3.6149e-12,1.4556e-12
Viral,0.9895,0.996993,0.40188475,6.38e-12,1.8292e-12
Viral,0.992,1.03537,0.42251372,2.053e-12,7.275e-13
Viral,1.0145,1.03082,0.53196839,1.7436e-12,6.617e-13
Viral,0.9745,1.00296,0.36621848,7.4528e-12,2.036e-12
Viral,0.956,0.982877,0.34707298,1.06663e-11,2.7114e-12
Viral,0.9995,1.00015,0.50712105,3.6938e-12,1.4438e-12
Viral,0.9125,0.931045,0.29785106,1.277972e-10,2.99021e-11
Viral,1.007,1.05881,0.46633701,1.6465e-12,5.699e-13
Viral,0.992,1.06161,0.40859431,1.7198e-12,5.424e-13
Viral,0.972,0.997915,0.36161197,6.9468e-12,1.9423e-12
Viral,0.9995,1.00029,0.47453851,5.9034e-12,2.2577e-12
Viral,1.001,1.001,0.5134495,3.702e-12,1.5204e-12
Viral,0.9915,0.999918,0.46236842,4.7598e-12,1.738e-12
Viral,1.0085,1.01475,0.50682947,3.0262e-12,1.1391e-12
Viral,0.9705,1.01032,0.37936507,4.3402e-12,1.2621e-12
Viral,0.959,0.999644,0.34382746,7.5793e-12,1.9091e-12
Viral,1.0045,1.04283,0.46992187,1.6033e-12,5.649e-13
Viral,1.0065,1.00786,0.50670322,4.111e-12,1.6052e-12
Viral,0.994,0.985171,0.58368827,3.97e-12,1.7702e-12
Viral,0.9925,1.05626,0.40942167,1.6352e-12,5.577e-13
Viral,0.971,1.00461,0.37967718,5.1218e-12,1.3805e-12
Viral,0.986,0.972876,0.54228343,1.45969e-11,5.5401e-12
Viral,0.976,0.979726,0.42731229,1.15112e-11,3.5945e-12
Viral,0.9895,0.996757,0.42429778,8.2275e-12,2.7403e-12
Viral,0.9955,1.00296,0.46761517,4.622e-12,1.7531e-12
Viral,0.9975,1.00554,0.42283991,4.7767e-12,1.4946e-12
Viral,0.984,0.997753,0.37618673,8.7737e-12,2.1381e-12
Viral,1.003,1.02881,0.43337645,2.9047e-12,8.711e-13
Viral,0.9995,1.00325,0.49685635,3.8849e-12,1.444e-12
Viral,1.079,1.52437,0.5625,1.904e-13,6.93e-14
Viral,0.9555,0.94779,0.38621977,8.95423e-11,2.57749e-11
Viral,0.983,1.00957,0.42290306,4.9878e-12,1.6153e-12
Viral,0.9975,1.00397,0.44925699,5.4368e-12,1.9664e-12
Viral,0.978,0.997043,0.37456754,7.4221e-12,2.0489e-12
Viral,0.947,0.977519,0.33238617,1.91757e-11,4.9799e-12
Viral,1.007,1.03284,0.53857075,1.3233e-12,5.69e-13
Viral,0.988,1.00167,0.39884521,5.6404e-12,1.514e-12
Viral,0.9535,0.960183,0.38583103,1.202367e-10,3.53196e-11
Viral,0.995,1.00821,0.45625534,4.3953e-12,1.6072e-12
Viral,0.9825,1.02081,0.40134874,3.2504e-12,9.103e-13
Viral,0.9365,0.98675,0.29929156,6.8071e-12,1.6541e-12
Viral,0.942,0.970648,0.34200992,1.86709e-11,5.0018e-12
Viral,0.973,1.02042,0.40782122,3.3632e-12,1.0068e-12
Viral,1.009,1.0347,0.44733581,2.5271e-12,8.044e-13
Viral,0.985,0.987529,0.51258327,6.7689e-12,2.8063e-12
Viral,1.0055,0.996979,0.5006734,5.5802e-12,1.9276e-12
Viral,0.991,1.00572,0.40571619,5.6097e-12,1.5629e-12
Viral,0.995,1.00198,0.42349113,5.5827e-12,1.7029e-12
Viral,0.999,1.00178,0.51887048,4.6132e-12,1.7803e-12
Viral,0.9945,0.998462,0.43313822,5.5639e-12,1.7308e-12
Viral,0.9805,1.02914,0.38628396,2.8584e-12,8.527e-13
Viral,0.939,0.98007,0.32842215,5.9936e-12,1.646e-12
Viral,1.0005,0.991039,0.52812923,5.5439e-12,2.2914e-12
Viral,0.988,0.980702,0.44674591,5.3216e-12,1.7541e-12
Viral,0.992,1.02227,0.51992263,1.619e-12,6.831e-13
Viral,1.0035,1.05675,0.53977576,1.173e-12,4.721e-13
Viral,0.988,0.983807,0.41785946,1.54017e-11,4.4982e-12
Viral,0.9335,0.978842,0.30972783,1.16208e-11,2.7717e-12
Viral,0.9815,1.00272,0.41845329,3.2717e-12,1.0467e-12
Viral,0.9795,1.00812,0.47968197,2.8358e-12,1.1067e-12
Viral,0.8245,0.768533,0.59496691,1.076107e-10,4.87516e-11
Viral,0.987,1.00113,0.51005132,2.9285e-12,1.1306e-12
Viral,0.939,0.967671,0.33920611,2.6554e-11,6.8205e-12
Viral,0.9355,0.971184,0.33812611,2.66573e-11,6.6971e-12
Viral,0.9255,0.965943,0.32404867,2.3519e-11,5.6639e-12
Viral,0.9845,0.969116,0.47086086,2.54047e-11,8.2874e-12
Viral,0.966,0.95161,0.57064396,2.73675e-11,1.17752e-11
Viral,0.983,0.97163,0.45287999,2.79982e-11,9.1676e-12
Viral,0.9825,0.970346,0.46729122,2.72085e-11,9.6425e-12
Viral,0.937,0.970148,0.32743601,2.55939e-11,5.7701e-12
Viral,0.9505,0.967375,0.34836439,1.9222e-11,4.7365e-12
Viral,0.9485,0.970129,0.34517617,1.70989e-11,4.1462e-12
Viral,0.95,0.968468,0.34716698,1.92108e-11,4.7331e-12
Viral,0.9455,0.967621,0.34144518,1.92759e-11,4.8155e-12
Viral,0.946,0.968525,0.34323826,1.93905e-11,4.923e-12
Viral,0.95,0.966547,0.34900524,1.93285e-11,4.854e-12
Viral,0.955,0.9695,0.35246393,1.77546e-11,4.4179e-12
Viral,0.9545,0.972299,0.3545944,1.80277e-11,4.499e-12
Viral,0.952,0.973491,0.34792266,1.8044e-11,4.2825e-12
Viral,0.9495,0.969461,0.34744711,1.81786e-11,4.5444e-12
Viral,0.95,0.969065,0.34669436,1.92966e-11,4.6723e-12
Viral,0.953,0.970431,0.3492089,1.94356e-11,4.7901e-12
Viral,0.9465,0.965671,0.34489243,1.96498e-11,4.9644e-12
Viral,0.9495,0.969413,0.3462188,1.96523e-11,4.7866e-12
Viral,0.952,0.969578,0.348214,1.97249e-11,4.8217e-12
Viral,0.95,0.967557,0.3462039,2.02103e-11,5.0193e-12
Viral,0.953,0.969497,0.35137839,1.81517e-11,4.4631e-12
Viral,0.9465,0.955993,0.35197237,1.88613e-11,4.655e-12
Viral,0.955,0.956557,0.41575419,1.356715e-10,4.00753e-11
Viral,0.9515,0.950871,0.41607022,1.398313e-10,4.12488e-11
Viral,0.9565,0.957301,0.41536062,1.232792e-10,3.64424e-11
Viral,0.974,0.969415,0.49774716,3.65571e-11,1.45269e-11
Viral,0.972,0.970757,0.48731684,3.57755e-11,1.38541e-11
Viral,0.9675,0.961208,0.51053311,3.58537e-11,1.43602e-11
Viral,0.957,0.96195,0.39513368,1.093937e-10,3.39862e-11
Viral,0.9565,0.962091,0.39525624,1.099492e-10,3.39685e-11
Viral,0.9565,0.962058,0.39518908,1.099505e-10,3.39839e-11
Viral,0.958,0.963336,0.39225756,9.70684e-11,3.02712e-11
Viral,0.9545,0.958917,0.39112301,1.082689e-10,3.36637e-11
Viral,0.9175,0.947088,0.30421645,8.66401e-11,1.87972e-11
Viral,0.873,0.898662,0.30498234,8.83179e-11,1.91369e-11
Viral,0.875,0.89896,0.30242911,9.28428e-11,2.00552e-11
Viral,0.8735,0.899597,0.30415962,9.11512e-11,1.97232e-11
Viral,0.9175,0.946689,0.30328488,8.78169e-11,1.89982e-11
Viral,0.9165,0.944771,0.3032802,8.82477e-11,1.9174e-11
Viral,0.9175,0.946726,0.30322719,8.75238e-11,1.89314e-11
Viral,0.9165,0.945584,0.30325892,8.83241e-11,1.91131e-11
Viral,0.9535,0.961252,0.40366675,1.236606e-10,3.80123e-11
Viral,0.9645,0.952749,0.56844974,3.46907e-11,1.5615e-11
Viral,0.949,0.911552,0.6344812,3.33004e-11,1.66088e-11
Viral,0.9455,0.912208,0.63984195,3.15424e-11,1.6374e-11
Viral,0.9235,0.962516,0.29823466,2.90911e-11,6.5477e-12
Viral,0.971,0.934573,0.60731681,6.99489e-11,3.43741e-11
Viral,0.956,0.934479,0.61883902,3.68877e-11,1.87486e-11
Viral,0.949,0.910573,0.63639326,3.26728e-11,1.64933e-11
Viral,0.9495,0.911054,0.63630524,3.21793e-11,1.62098e-11
Viral,0.9485,0.909011,0.6376025,3.16188e-11,1.58578e-11
Viral,0.9675,0.929436,0.61345177,6.83193e-11,3.38325e-11
Viral,0.9605,0.938687,0.61054855,3.58725e-11,1.7928e-11
Viral,0.9495,0.911063,0.6363707,3.22075e-11,1.62826e-11
Viral,0.909,0.886554,0.67303383,3.82956e-11,2.06162e-11
Viral,0.948,0.910576,0.63752255,3.19332e-11,1.61366e-11
Viral,0.9565,0.933395,0.61283166,3.61374e-11,1.82278e-11
Viral,0.958,0.925535,0.61533402,3.23803e-11,1.60827e-11
Viral,0.966,0.934118,0.59796801,3.19927e-11,1.56119e-11
Viral,0.97,0.967843,0.52602564,1.95402e-11,7.5312e-12
Viral,0.903,0.932133,0.27709687,1.57948e-10,3.47824e-11
Viral,0.922,0.886051,0.66985926,3.20409e-11,1.72814e-11
Viral,0.954,0.91933,0.62852154,4.77069e-11,2.38787e-11
Viral,0.958,0.926718,0.61573024,3.06649e-11,1.51966e-11
Viral,0.947,0.912718,0.63931831,3.24499e-11,1.69012e-11
Viral,0.9495,0.921845,0.64140846,2.34069e-11,1.20946e-11
Viral,0.956,0.935246,0.61752433,3.46732e-11,1.753e-11
Viral,0.958,0.928707,0.61235475,3.08309e-11,1.55199e-11
Viral,0.9645,0.96509,0.39856579,9.66807e-11,2.66431e-11
Viral,0.9775,0.959723,0.51677928,2.74339e-11,9.4184e-12
Viral,0.9715,0.969105,0.43469982,2.66435e-11,7.5521e-12
Viral,0.9485,0.9665,0.34528267,2.04057e-11,5.0129e-12
Viral,0.9525,0.968339,0.34765637,2.00556e-11,4.9025e-12
Viral,0.952,0.968468,0.34643711,1.98984e-11,4.871e-12
Viral,0.951,0.966976,0.34686882,2.02817e-11,4.964e-12
Viral,0.9485,0.910487,0.63547765,3.3802e-11,1.69849e-11
Viral,0.9465,0.911314,0.64052427,3.22538e-11,1.68997e-11
Viral,0.9455,0.907668,0.63971455,3.08046e-11,1.56608e-11
Viral,0.9775,0.960915,0.49182011,2.74483e-11,9.5173e-12
Viral,0.959,0.967755,0.36962427,5.04895e-11,1.30189e-11
Viral,0.959,0.936574,0.61407263,3.68671e-11,1.87217e-11
Viral,0.942,0.907141,0.65057089,3.20879e-11,1.68638e-11
Viral,0.975,0.968659,0.49767334,4.06461e-11,1.61469e-11
Viral,0.973,0.967749,0.49944863,3.52124e-11,1.40412e-11
Viral,0.9655,0.962443,0.51380173,3.65289e-11,1.46773e-11
Viral,0.967,0.962667,0.51029569,3.44602e-11,1.37963e-11
Viral,0.9255,0.898485,0.65585524,3.15323e-11,1.64933e-11
Viral,0.9605,0.959388,0.42293704,3.09962e-11,9.7025e-12
Viral,0.995,1.00273,0.45674827,4.9884e-12,1.7259e-12
Viral,0.944,0.967904,0.34593411,4.31913e-11,9.7997e-12
Viral,0.9745,0.968878,0.48307353,2.90084e-11,9.5878e-12
Viral,0.958,0.953846,0.4466526,2.82049e-11,7.0109e-12
Viral,0.9055,0.882222,0.68268682,4.39153e-11,2.33449e-11
Viral,0.958,0.937236,0.59156829,2.59972e-11,1.21033e-11
Viral,0.9275,0.909111,0.63040233,3.48222e-11,1.85823e-11
Viral,0.9425,0.917624,0.62361301,3.51642e-11,1.82142e-11
Viral,0.9465,0.924401,0.61748685,2.65602e-11,1.34095e-11
Viral,0.97,0.961193,0.41154016,9.48319e-11,2.68498e-11
Viral,0.9455,0.954067,0.35925753,8.47236e-11,2.04864e-11
Viral,0.945,0.954612,0.35874016,8.50274e-11,2.05345e-11
Viral,0.966,0.967435,0.44157068,2.78955e-11,8.1143e-12
Viral,0.961,0.937231,0.61106189,3.46381e-11,1.75952e-11
Viral,0.953,0.946971,0.57290561,2.53803e-11,1.10985e-11
Viral,0.964,0.966258,0.37627494,1.056755e-10,3.02339e-11
Viral,0.964,0.966126,0.37628448,1.005631e-10,2.87449e-11
Viral,0.91,0.895693,0.39677913,6.79009e-11,1.84661e-11
Viral,0.9505,0.962562,0.41983943,2.3013e-11,7.0243e-12
Viral,0.9425,0.924091,0.62750768,2.42568e-11,1.22553e-11
Viral,0.968,0.952382,0.55512622,4.13313e-11,1.94847e-11
Viral,0.9365,0.911003,0.63460256,3.56922e-11,1.84684e-11
Viral,0.972,0.971198,0.42604922,4.37381e-11,1.3677e-11
Viral,0.972,0.976892,0.39831844,2.97957e-11,8.4035e-12
Viral,0.933,0.911133,0.64407244,2.28589e-11,1.20156e-11
Viral,0.9785,0.977109,0.41856608,2.37952e-11,7.6094e-12
Viral,0.931,0.908481,0.64674211,2.39624e-11,1.21587e-11
Viral,0.975,0.967714,0.51935914,2.20472e-11,8.567e-12
Viral,0.9745,0.96683,0.38933071,6.49692e-11,1.77182e-11
Viral,0.981,0.974748,0.4359158,8.47994e-11,2.80521e-11
Viral,0.976,0.968087,0.50698801,2.45568e-11,8.5426e-12
Viral,0.958,0.927918,0.61380348,3.28764e-11,1.65779e-11
Viral,0.9675,0.950963,0.55550349,4.1434e-11,1.95478e-11
Viral,0.9095,0.875923,0.65750899,5.0289e-11,2.6294e-11
Viral,0.932,0.900226,0.61402663,5.33209e-11,2.56328e-11
Viral,0.981,0.974483,0.4361442,8.47938e-11,2.81854e-11
Viral,0.9805,0.961622,0.51063113,2.78942e-11,1.01416e-11
Viral,0.9845,0.966441,0.52185904,2.74765e-11,1.05099e-11
Viral,0.966,0.934021,0.59270235,4.73386e-11,1.92309e-11
Viral,0.9455,0.968015,0.32959961,2.6279e-11,6.5372e-12
Viral,0.9445,0.961221,0.33747033,2.53321e-11,6.5337e-12
Viral,0.888,0.951743,0.27218372,5.53062e-11,1.2277e-11
Viral,0.96,0.989649,0.34626818,1.1798e-11,2.6939e-12
Viral,0.98,0.965102,0.52212539,2.5872e-11,9.1958e-12
Viral,0.983,0.97312,0.45375561,3.1501e-11,1.03595e-11
Viral,0.984,0.974239,0.45558958,3.10814e-11,1.01622e-11
Viral,0.965,0.95006,0.45896025,2.92621e-11,1.08288e-11
Viral,0.9875,0.955053,0.55240312,5.83644e-11,2.48977e-11
Viral,0.969,0.962516,0.40278217,8.71167e-11,2.21181e-11
Viral,0.8975,0.90884,0.35919012,2.369742e-10,6.5052e-11
Viral,0.9725,0.961663,0.45413987,3.69203e-11,1.19883e-11
Viral,0.964,0.976036,0.36900009,2.05504e-11,5.8122e-12
Viral,0.9755,0.972807,0.45149101,6.46442e-11,2.31196e-11
Viral,0.9645,0.956697,0.52652779,9.90387e-11,3.97579e-11
Viral,0.924,0.898598,0.66353098,2.72297e-11,1.46337e-11
Viral,0.9235,0.893851,0.66819824,2.99873e-11,1.65013e-11
Viral,0.928,0.95027,0.30764154,1.471151e-10,3.05271e-11
Viral,0.9635,0.950816,0.57540191,2.53997e-11,1.15202e-11
Viral,0.986,0.973349,0.59596662,4.503e-12,2.2678e-12
Viral,0.971,0.957814,0.60827342,4.9658e-12,2.4632e-12
Viral,0.9295,0.888655,0.66532224,3.78885e-11,2.04418e-11
Viral,0.909,0.946876,0.28975151,3.12029e-11,7.6001e-12
Viral,0.906,0.943982,0.28682936,3.16933e-11,7.5849e-12
Viral,0.934,0.944659,0.35437151,2.707e-11,7.3167e-12
Viral,0.9225,0.949548,0.31826805,8.74805e-11,1.93242e-11
Viral,0.9575,0.970561,0.36044885,1.92552e-11,5.4501e-12
Viral,0.9535,0.965035,0.36320198,1.91369e-11,5.3942e-12
Viral,0.9645,0.969769,0.38356579,2.27205e-11,5.4868e-12
Viral,0.9795,0.975335,0.45177072,2.79061e-11,8.5797e-12
Viral,0.949,0.910737,0.63559732,3.35828e-11,1.69684e-11
Viral,0.9065,0.946499,0.28717347,1.46971e-10,3.32055e-11
Viral,0.968,0.971795,0.39125443,9.38261e-11,2.81226e-11
Viral,0.9755,0.960621,0.53222126,2.55306e-11,9.4589e-12
Viral,0.9675,0.970486,0.44870634,1.11421e-10,3.96478e-11
Viral,0.9465,0.915873,0.6196291,3.30292e-11,1.70662e-11
Viral,0.9655,0.933308,0.6082725,2.75423e-11,1.35702e-11
Viral,0.9765,0.963455,0.52281222,2.52989e-11,9.2495e-12
Viral,0.976,0.963585,0.52583387,2.5855e-11,9.5338e-12
Viral,0.9735,0.962202,0.50740581,2.48204e-11,8.7184e-12
Viral,0.98,0.971984,0.50795101,2.05585e-11,7.8997e-12
Viral,0.955,0.941751,0.41292702,8.4532e-11,2.35372e-11
Viral,0.9675,0.972161,0.38961369,9.35123e-11,2.7983e-11
Viral,0.9355,0.906514,0.65818196,3.11002e-11,1.64867e-11
Viral,0.9125,0.885763,0.67467032,3.6569e-11,1.98897e-11
Viral,0.9425,0.921256,0.59557043,3.51773e-11,1.73002e-11
Viral,0.949,0.923824,0.6443147,2.20979e-11,1.14843e-11
Viral,0.944,0.913321,0.65450441,2.33098e-11,1.24922e-11
Viral,0.9485,0.923751,0.64423611,2.25138e-11,1.18258e-11
Viral,0.9445,0.91369,0.65582836,2.34413e-11,1.25328e-11
Viral,0.943,0.910405,0.6520083,2.38409e-11,1.2625e-11
Viral,0.9495,0.910301,0.63576196,3.30254e-11,1.65645e-11
Viral,0.911,0.894563,0.6643377,2.5726e-11,1.42756e-11
Viral,0.989,0.969477,0.51621615,2.62045e-11,9.5511e-12
Viral,0.9565,0.933202,0.61636636,3.67055e-11,1.86865e-11
Viral,0.884,0.920251,0.26196176,8.39683e-11,1.85002e-11
Viral,0.983,0.957124,0.54133663,2.72792e-11,1.06415e-11
Viral,0.9795,0.963618,0.52704031,2.61143e-11,9.686e-12
Viral,0.98,0.963098,0.52495463,2.58876e-11,9.5763e-12
Viral,0.9855,0.974426,0.44621989,9.23418e-11,3.2562e-11
Viral,0.924,0.967088,0.30440623,1.63173e-11,3.9397e-12
Viral,0.916,0.892297,0.45372094,7.73403e-11,2.39263e-11
Viral,0.98,0.969832,0.50848353,3.20027e-11,1.23195e-11
Viral,0.984,0.974558,0.48954751,2.96892e-11,1.1202e-11
Viral,0.949,0.93011,0.46009509,3.43788e-11,1.19169e-11
Viral,0.9835,0.974338,0.45828058,3.16601e-11,1.04837e-11
Viral,0.98,0.969684,0.43158231,4.89413e-11,1.36661e-11
Viral,0.9615,0.97366,0.38272681,3.23202e-11,1.01874e-11
Viral,0.966,0.966941,0.43732046,3.3358e-11,1.04696e-11
Viral,0.9575,0.935563,0.61518677,3.57955e-11,1.81752e-11
Viral,0.9685,0.952398,0.55489407,4.1449e-11,1.93931e-11
Viral,0.99,0.966345,0.51347294,2.67055e-11,9.7032e-12
Viral,0.99,0.967193,0.49304916,5.7125e-11,2.05281e-11
Viral,0.9255,0.975825,0.29340287,1.12876e-11,2.6095e-12
Viral,0.9835,0.957656,0.52315526,7.04718e-11,2.76252e-11
Viral,0.9685,0.976389,0.42230679,2.2051e-11,6.2626e-12
Viral,0.944,0.966645,0.34572597,4.34619e-11,9.9031e-12
Viral,0.9655,0.976062,0.3946361,2.53603e-11,6.367e-12
Viral,0.887,0.851601,0.72366924,2.36843e-11,1.3355e-11
Viral,0.8855,0.849433,0.72635442,2.40563e-11,1.37109e-11
Viral,0.882,0.849785,0.72605131,2.47522e-11,1.4166e-11
Viral,0.892,0.857629,0.71800907,2.55432e-11,1.45939e-11
Viral,0.9725,0.970099,0.42886958,4.44113e-11,1.34462e-11
Viral,0.9625,0.957004,0.54818102,4.52938e-11,1.95509e-11
Viral,0.971,0.951751,0.56422347,3.32045e-11,1.53672e-11
Viral,0.9775,0.977267,0.41533825,2.5773e-11,8.405e-12
Viral,0.974,0.954894,0.53404205,1.752636e-10,7.45044e-11
Viral,0.971,0.953108,0.57833345,2.53966e-11,1.21189e-11
Viral,0.975,0.968926,0.48916591,2.55219e-11,7.9969e-12
Viral,0.948,0.90968,0.63820637,3.10207e-11,1.56767e-11
Viral,0.9465,0.908553,0.63935199,3.18555e-11,1.61599e-11
Viral,0.961,0.933391,0.60796175,5.2798e-11,2.56934e-11
Viral,0.9205,0.92351,0.39604631,1.034709e-10,2.82452e-11
Viral,0.9755,0.961566,0.53341764,2.57505e-11,9.6394e-12
Viral,0.975,0.961846,0.5313597,2.51536e-11,9.15e-12
Viral,0.951,0.92949,0.60967115,2.80533e-11,1.39104e-11
Viral,0.965,0.966365,0.45544621,2.79381e-11,8.0586e-12
Viral,0.9595,0.971299,0.3929206,2.60799e-11,6.5077e-12
Viral,0.9655,0.962071,0.43401127,2.70062e-11,7.6394e-12
Viral,0.949,0.923266,0.63177298,2.63304e-11,1.35105e-11
Viral,0.9775,0.970519,0.47672488,2.6787e-11,8.8032e-12
Viral,0.9475,0.935974,0.41927379,9.79702e-11,2.8277e-11
Viral,0.9795,0.9761,0.44969532,2.81617e-11,8.5884e-12
Viral,0.9765,0.967969,0.49954198,2.46131e-11,8.1391e-12
Viral,0.979,0.975972,0.4511714,2.3658e-11,7.4176e-12
Viral,0.9835,0.973286,0.44215167,2.92583e-11,9.0528e-12
Viral,0.985,0.959003,0.54141152,2.76155e-11,1.08544e-11
Viral,0.9835,0.973303,0.44217118,2.77032e-11,8.4747e-12
Viral,0.948,0.968492,0.33277173,2.75078e-11,6.7447e-12
Viral,0.9895,0.998757,0.44940672,3.8003e-12,1.3339e-12
Viral,0.991,1.00098,0.44725948,3.7822e-12,1.359e-12
Viral,0.992,0.999182,0.4527027,3.8003e-12,1.3506e-12
Viral,0.9905,1.0023,0.44830997,3.7984e-12,1.3378e-12
Viral,0.99,1.00004,0.44352132,3.9199e-12,1.3495e-12
Viral,0.9925,1.00029,0.45033767,3.8022e-12,1.3427e-12
Viral,0.957,0.935883,0.61645551,3.45047e-11,1.75272e-11
Viral,0.946,0.925109,0.6148203,2.70625e-11,1.38027e-11
Viral,0.977,0.961222,0.54430199,2.19827e-11,8.9878e-12
Viral,0.9745,0.965876,0.48904926,2.49927e-11,7.8537e-12
Viral,0.984,0.972666,0.46084645,3.18154e-11,1.03755e-11
Viral,0.955,0.932548,0.60904211,3.7804e-11,1.89173e-11
Viral,0.963,0.966225,0.37559763,1.06628e-10,3.03026e-11
Viral,0.976,0.968279,0.43363091,2.77101e-11,7.4502e-12
Viral,0.958,0.967777,0.39034762,5.49311e-11,1.49709e-11
Viral,0.962,0.977038,0.37577892,2.84429e-11,7.8533e-12
Viral,0.9755,0.969086,0.38989576,6.71769e-11,1.82103e-11
Viral,0.936,0.955431,0.32551051,7.86981e-11,1.98402e-11
Viral,0.921,0.938117,0.32507954,8.32644e-11,2.13164e-11
Viral,0.935,0.957938,0.34245979,3.88637e-11,9.6324e-12
Viral,0.9315,0.956627,0.3429232,3.79217e-11,9.4954e-12
Viral,0.9335,0.950424,0.32570077,8.0277e-11,2.05547e-11
Viral,0.9545,0.971831,0.3537845,1.70369e-11,4.2343e-12
Viral,0.945,0.967736,0.32849986,2.72535e-11,6.6612e-12
Viral,0.9755,0.980434,0.58034458,3.5623e-12,1.4977e-12
Viral,0.9515,0.972221,0.34128995,2.1751e-11,5.5679e-12
Viral,0.955,0.970044,0.36093077,3.43431e-11,8.0543e-12
Viral,0.9925,0.967004,0.50639739,3.40193e-11,1.25877e-11
Viral,0.9565,0.967817,0.53074668,2.58588e-11,1.06902e-11
Viral,0.979,0.968621,0.51236986,3.16438e-11,1.25656e-11
Viral,0.9805,0.965294,0.48180363,9.07955e-11,3.26464e-11
Viral,0.954,0.926787,0.60174583,8.15039e-11,3.90511e-11
Viral,0.9595,0.963404,0.49037027,1.180096e-10,4.87031e-11
Viral,0.9135,0.909212,0.60954004,3.19576e-11,1.53699e-11
Viral,0.928,0.90798,0.64426218,3.87159e-11,1.98932e-11
Viral,0.9625,0.955856,0.49740586,3.83864e-11,1.51704e-11
Viral,0.9695,0.969542,0.40541935,1.031534e-10,3.12422e-11
Viral,0.952,0.946589,0.57420301,2.51855e-11,1.10013e-11
Viral,0.953,0.946414,0.57294213,2.5359e-11,1.10508e-11
Viral,0.968,0.935967,0.60611253,2.66805e-11,1.32626e-11
Viral,0.9615,0.930242,0.61560827,2.71408e-11,1.36725e-11
Viral,0.966,0.933249,0.60724713,2.76713e-11,1.36042e-11
Viral,0.9665,0.933644,0.61074885,2.73732e-11,1.36281e-11
Viral,0.967,0.935902,0.60690736,2.71646e-11,1.34328e-11
Viral,0.9615,0.929928,0.61748774,2.68239e-11,1.35852e-11
Viral,0.965,0.933035,0.61139032,2.7789e-11,1.40154e-11
Viral,0.9375,0.914589,0.64787934,3.75804e-11,1.84306e-11
Viral,0.985,0.971262,0.45175055,3.65458e-11,1.24567e-11
Viral,0.9695,0.941992,0.52948135,3.70593e-11,1.46589e-11
Viral,0.9495,0.924792,0.59461395,4.72096e-11,2.29178e-11
Viral,0.9875,0.966698,0.4984128,3.64994e-11,1.44823e-11
Viral,0.9695,0.947269,0.58595139,3.62614e-11,1.6915e-11
Viral,0.954,0.960298,0.54027062,1.83747e-11,7.9719e-12
Viral,0.9525,0.95993,0.54266943,1.83985e-11,8.0258e-12
Viral,0.9525,0.959881,0.54382693,1.84699e-11,7.8754e-12
Viral,0.952,0.959573,0.54161681,1.83221e-11,7.973e-12
Viral,0.9535,0.961451,0.53930368,1.84204e-11,7.9761e-12
Viral,0.954,0.961346,0.53993426,1.84824e-11,7.9292e-12
