Identifier	GC	ATGC	Percentage
2077602	58199	158592	.36697311
207823	59242	157292	.37663708
2079586	53837	139385	.38624672
2081330	53987	139721	.38639145
2083078	46093	176071	.26178643
2085280	46141	176033	.26211562
2087482	58655	152684	.38415944
2089392	53207	145628	.36536243
2091214	49832	133724	.37264814
2092887	44348	127314	.34833561
2094480	4059	29627	.13700340
2094852	48882	136433	.35828575
2096559	82995	201428	.41203308
209791	64167	165003	.38888383
2099078	43359	156034	.27788174
2101030	71988	181546	.39652760
2103301	66455	211751	.31383558
2105949	32908	117546	.27995848
2107420	39085	132629	.29469422
2109079	37863	114131	.33175035
2110507	61399	187846	.32685817
2112857	36024	129191	.27884295
2114473	50804	169204	.30025294
2116590	40250	109778	.36664905
2117964	41444	108473	.38206742
211855	67419	173375	.38886229
2119321	32876	106859	.30765775
2120658	34542	105202	.32833976
2121974	66134	166343	.39757609
2124055	64905	161817	.40110124
2126079	66215	165941	.39902736
2128155	66157	165824	.39895913
2130229	48511	179592	.27011782
21317	59307	156344	.37933659
2132475	50088	198043	.25291477
2134952	65746	206683	.31810066
2137537	80856	242899	.33287909
214024	55230	151735	.36398985
2140575	43550	113252	.38454067
2141992	55238	149019	.37067756
2143856	67970	206027	.32990821
2146433	45819	138275	.33136141
2148163	39057	129956	.30054018
2149789	41344	131806	.31367312
2151438	82701	207853	.39788215
2154038	29641	107240	.27639873
2155380	40825	136942	.29811891
2157093	47366	133930	.35366236
2158769	60885	204440	.29781353
215922	53275	147897	.36021690
2161326	61823	160417	.38538932
2163333	61435	159397	.38542130
2165327	61703	161174	.38283470
2167343	61625	160122	.38486279
2169346	61357	159832	.38388432
2171346	61530	159970	.38463461
2173347	44553	130031	.34263367
2174974	59573	157453	.37835417
2176944	58884	156351	.37661415
217772	53826	148082	.36348779
2178901	59372	156869	.37848140
2180863	59319	157044	.37772216
2182828	58399	155455	.37566498
2184773	59346	157285	.37731506
2186741	59437	157447	.37750481
2188711	59422	157394	.37753662
2190680	59202	157144	.37673726
2192646	59643	157833	.37788675
2194620	59195	156578	.37805438
219625	55440	151633	.36561962
2196579	59472	157309	.37805847
2198547	58983	156793	.37618388
2200508	58589	155634	.37645373
2202455	59359	156606	.37903400
2204414	59670	158009	.37763671
2206391	59611	157786	.37779650
2208365	59586	157815	.37756867
2210339	59155	156114	.37892181
2212292	57297	155854	.36763252
2214242	58848	156070	.37706157
221522	51866	135363	.38316231
2216194	59725	160131	.37297587
2218197	65726	169343	.38812351
2220315	59912	157329	.38080709
2222283	59017	155416	.37973567
2224227	59131	156913	.37683939
2226190	58060	154368	.37611422
2228121	58578	155622	.37641207
2230068	56988	155967	.36538498
2232019	59074	155299	.38038879
223216	48056	124085	.38728291
2233962	58791	158842	.37012251
2235949	91268	230013	.39679496
2238826	87921	221335	.39723044
2241594	85715	216734	.39548478
2244305	64546	165070	.39102199
2246370	64203	163673	.39226384
224769	42736	114844	.37212218
2248417	63963	163940	.39016103
2250468	64380	164625	.39107061
2252527	63690	162437	.39209047
2254559	66598	168824	.39448182
2256671	64666	165613	.39046451
2258743	65599	167218	.39229628
2260835	64343	163841	.39271610
226206	43500	116401	.37370812
2262884	64030	162827	.39323945
2264921	65287	167089	.39073188
2267011	64274	163931	.39207959
2269062	64103	163460	.39216322
2271107	55036	134402	.40948795
2272789	21894	79399	.27574654
2273783	59724	160099	.37304417
2275786	59725	160074	.37310868
227662	43274	115775	.37377672
2277788	59707	160111	.37291004
2279791	59309	159446	.37196919
2281786	59736	162318	.36801833
2283816	59692	160070	.37291185
2285818	59295	159580	.37156911
2287814	59107	160602	.36803402
2289823	58092	155001	.37478467
229111	59024	162892	.36235051
2291762	57919	154442	.37502104
2293694	58566	157073	.37285847
2295659	59207	156949	.37723719
2297622	55805	153778	.36289326
2299546	55692	153255	.36339434
2301463	55686	153185	.36352123
2303379	58195	157923	.36850237
2305355	58971	157746	.37383515
2307328	58510	156895	.37292456
2309291	58571	157169	.37266254
2311257	58736	157519	.37288200
231149	58883	162777	.36174029
2313227	58779	157593	.37297976
2315198	58571	156755	.37364677
2317159	58719	157848	.37199711
2319134	58480	156738	.37310671
2321095	58818	158222	.37174349
2323074	59456	157901	.37653973
2325049	59199	156961	.37715738
2327012	59151	156997	.37676516
23273	59144	156341	.37830127
2328976	59155	156818	.37722072
2330938	58497	154056	.37971257
233185	58949	162834	.36201898
2332865	56312	149012	.37790245
2334729	45354	177215	.25592641
2336946	58405	152928	.38191174
2338859	37295	117517	.31735833
2340329	58196	159675	.36446532
2342326	52454	134504	.38998096
2344009	37470	127485	.29391693
2345604	35534	116252	.30566355
2347059	52472	143165	.36651416
2348850	37915	116471	.32553167
2350307	56003	147049	.38084584
2352147	51675	132620	.38964711
235222	58932	162468	.36272989
2353806	62818	160174	.39218599
2355810	59721	160259	.37265301
2357815	59632	159574	.37369496
2359811	57428	153189	.37488331
2361727	63145	184998	.34132801
2364041	59322	184586	.32137865
2366350	4702	34325	.13698470
2366781	47018	122236	.38464936
2368310	46006	120862	.38064900
2369822	104018	289397	.35943012
237254	58858	162229	.36280812
2373441	57501	155762	.36915935
2375389	57914	160580	.36065512
2377398	54690	141811	.38565414
2379172	54627	141947	.38484082
2380948	55929	154177	.36275838
2382877	57126	155356	.36771029
2384820	60041	158306	.37927179
2386800	54121	139754	.38725904
2388548	53289	137986	.38619135
2390274	59104	160810	.36753933
2392286	57725	159730	.36139109
239283	53164	136786	.38866550
2394284	57727	159731	.36140135
2396282	57726	159715	.36143129
2398280	56290	152653	.36874480
2400190	58341	156909	.37181423
2402153	56562	153236	.36911691
2404070	57107	160513	.35577803
2406078	61025	157819	.38667714
2408052	59177	158522	.37330465
240994	52670	135517	.38865972
2410035	57617	160628	.35869835
2412044	56840	148618	.38245703
2413903	56587	152655	.37068553
2415813	53171	137577	.38648175
2417534	58514	160391	.36482096
2419540	57737	155421	.37148776
2421486	56521	152419	.37082647
2423393	56555	152413	.37106414
2425300	43811	127941	.34243127
242689	57455	142813	.40230931
2426901	45274	118744	.38127400
2428387	57946	160564	.36089036
2430396	57099	151936	.37580955
2432297	56033	151407	.37008196
2434191	55437	153966	.36006001
2436117	55420	153748	.36045997
2438040	61622	160135	.38481281
2440043	58014	159116	.36460192
2442034	55117	151680	.36337684
2443931	58304	153623	.37952650
244476	60651	151008	.40164097
2445853	58397	153891	.37946988
2447778	58427	153990	.37942074
2449704	58394	153926	.37936411
2451630	58389	153773	.37970905
2453554	57079	151884	.37580653
2455454	57106	151887	.37597687
2457354	57086	151913	.37578087
2459254	57113	151861	.37608734
2461154	57127	151878	.37613742
2463054	57122	151914	.37601537
246365	45837	138278	.33148440
2464954	57054	151927	.37553561
2466855	56854	152757	.37218589
2468766	59465	156859	.37909842
2470728	57978	155641	.37251109
2472675	55800	153570	.36335221
2474596	55528	153897	.36081275
2476521	55136	152896	.36061113
2478434	55895	154402	.36200955
2480366	55919	153893	.36336285
248095	59877	142015	.42162447
2482291	55626	153894	.36145658
2484216	56130	154404	.36352685
2486148	56227	154680	.36350530
2488083	56239	154673	.36359933
2490018	56466	154236	.36610129
2491947	56229	152156	.36954835
2493850	55996	151525	.36954957
2495746	56548	153056	.36945954
2497661	57004	153758	.37073843
249872	51926	135368	.38359139
2499584	56316	154926	.36350257
2501522	57075	151838	.37589404
2503421	58439	159138	.36722215
2505412	55943	150530	.37164020
2507295	56629	152107	.37229713
2509198	61672	164654	.37455512
2511258	55321	147479	.37511103
2513103	56689	152720	.37119565
2515013	52964	137130	.38623204
251566	57564	152561	.37731792
2516729	75750	232557	.32572659
2519637	72535	225641	.32146196
2522459	57702	153857	.37503655
25229	58621	155104	.37794641
2524384	60618	161134	.37619620
2526400	61624	160102	.38490462
2528403	56279	151945	.37039060
2530304	84545	227185	.37214164
2533145	39504	134755	.29315424
253474	57032	152222	.37466332
2534831	55996	166358	.33659938
2536912	58233	156683	.37166125
2538872	56752	153937	.36867030
2540798	56780	154142	.36836164
2542726	53072	133731	.39685637
2544399	52716	135191	.38993719
2546090	52806	135642	.38930419
2547787	52824	135732	.38917867
2549485	52176	134075	.38915532
2551162	56362	154542	.36470344
2553095	58902	156701	.37588783
255378	62458	189790	.32909004
2555055	141872	610064	.23255265
2562682	44505	128149	.34729104
2564285	52041	134867	.38586904
2565972	59415	157240	.37786186
2567939	59365	157504	.37691106
2569909	59038	159513	.37011403
2571904	54279	141169	.38449659
2573670	55476	147831	.37526635
2575519	57267	152331	.37593792
2577425	55946	150786	.37102914
257752	58501	155721	.37567829
2579311	88569	239450	.36988515
2582306	88564	239389	.36995851
2585300	59274	156479	.37879843
2587257	52585	134797	.39010512
2588943	52584	134822	.39002536
2590630	52714	135176	.38996567
2592321	52701	135151	.38994162
2594012	53017	136134	.38944716
2595715	61306	226660	.27047560
259700	58257	154842	.37623513
2598550	58189	161529	.36023871
2600571	48531	136951	.35436762
2602284	62782	160001	.39238504
2604286	61881	161524	.38310715
2606307	61265	163100	.37562844
2608348	55339	150716	.36717402
2610233	55344	150578	.36754373
2612117	55375	150725	.36739094
2614003	55396	150812	.36731825
2615890	55439	151060	.36699986
261637	59401	157052	.37822504
2617780	58772	158985	.36967009
2619769	58339	152282	.38309846
2621674	60634	154699	.39194823
2623609	57997	157722	.36771661
2625582	61265	159908	.38312654
2627582	59761	152751	.39123148
2629493	55905	142724	.39170006
2631279	56575	150954	.37478304
2633167	56054	143570	.39042975
2634963	57228	153975	.37167072
263602	37187	121240	.30672220
2636889	59041	153109	.38561417
2638804	55998	143188	.39108025
2640595	61606	160101	.38479459
2642598	60863	162081	.37550977
2644625	58379	155601	.37518396
2646571	56047	143241	.39127763
2648363	59194	159989	.36998793
2650364	61759	160001	.38599133
265119	45442	146026	.31119115
2652365	4031	28658	.14065880
2652725	56853	152236	.37345305
2654629	56866	152142	.37376924
2656532	56763	151676	.37423850
2658430	56926	152453	.37340032
2660337	56867	152175	.37369475
2662241	56754	151633	.37428528
2664138	56833	152063	.37374640
2666040	56757	151379	.37493311
2667934	56887	152284	.37355861
266946	37171	122215	.30414433
2669839	56791	152464	.37248793
2671746	56881	152291	.37350204
2673651	56990	152011	.37490707
2675553	56881	152282	.37352411
2677458	56884	152157	.37385069
2679361	56926	152539	.37318980
2681269	56865	152197	.37362760
2683173	56854	152061	.37388942
268475	50550	165811	.30486517
2685075	56891	152282	.37358978
2686980	56855	152215	.37351772
2688884	56617	150910	.37517063
2690772	56826	151892	.37412108
2692672	56855	152197	.37356189
2694576	59471	158357	.37555018
2696557	57766	152891	.37782472
2698470	56827	151993	.37387906
2700371	51539	134299	.38376309
2702051	56901	152267	.37369226
2703956	56800	151988	.37371371
270549	37292	117973	.31610622
2705857	56681	151725	.37357719
2707755	56878	152169	.37378178
2709659	56729	151392	.37471596
2711553	56877	152254	.37356654
2713458	56850	152110	.37374268
2715361	56785	151766	.37416153
27169	53850	152219	.35376661
2717260	56746	152368	.37242728
2719166	56864	152189	.37364067
272025	40031	125214	.31970067
2721070	56791	151648	.37449224
2722967	56851	152069	.37385002
2724869	56808	152126	.37342729
2726772	56832	152257	.37326362
2728677	56242	150683	.37324714
2730562	56676	151196	.37485118
2732454	56798	152203	.37317267
2734358	56869	152429	.37308517
273592	59068	162956	.36247821
2736265	56850	151874	.37432345
2738165	56886	152223	.37370174
2740069	56879	152251	.37358703
2741974	56761	151549	.37453892
2743870	59839	152854	.39147814
2745782	59652	157693	.37827931
2747755	58916	155534	.37879820
2749701	56487	152605	.37015169
2751610	56492	150785	.37465265
2753496	56954	153239	.37166778
2755413	56821	151973	.37388878
275630	38261	122661	.31192473
2757314	56852	151909	.37425037
2759214	56882	152314	.37345221
2761119	56778	151819	.37398481
2763018	56628	151700	.37328938
2764916	56775	152029	.37344848
2766818	56666	151968	.37288113
2768719	56852	152142	.37367722
2770622	56824	152356	.37296857
277165	58869	162127	.36310423
2772528	56926	152555	.37315066
2774436	56841	151983	.37399577
2776337	56856	152294	.37333053
2778242	56880	152168	.37379738
2780146	56818	151794	.37430992
2782045	56832	152221	.37335190
2783949	56841	152025	.37389245
2785851	56728	151897	.37346359
2787751	56883	152245	.37362803
2789656	56879	152046	.37409073
2791558	56822	152094	.37359790
279193	58904	162638	.36217858
2793461	56716	151668	.37394836
2795358	56873	152276	.37348630
2797263	56875	152174	.37374978
2799167	56718	151826	.37357237
2801066	56939	152460	.37346845
2802973	56895	152254	.37368476
2804878	56881	152365	.37332064
2806784	56882	152325	.37342524
2808690	56835	151928	.37409167
2810591	56863	152291	.37338385
281227	53707	139074	.38617570
2812496	56875	152218	.37364175
2814400	56838	152002	.37392929
2816302	56879	152277	.37352325
2818207	58277	146860	.39682010
2820044	58548	160155	.36557085
2822047	58255	160102	.36386178
2824050	58263	156486	.37232084
2826008	58376	156966	.37190219
2827972	58537	157427	.37183583
282967	59165	157380	.37593722
2829941	59832	152850	.39144259
2831853	55172	147463	.37414131
2833698	59543	157369	.37836549
2835667	59752	157731	.37882217
2837640	59535	157435	.37815606
2839609	42042	121120	.34711030
2841124	46530	131957	.35261486
2842775	49821	133813	.37231808
2844449	44517	127214	.34993789
2846041	56646	152102	.37242113
2847944	56682	152169	.37249374
284936	52669	135225	.38949158
2849848	57152	152050	.37587635
2851750	56508	157690	.35834865
2853723	62428	159430	.39156996
2855717	64482	165780	.38896127
2857791	58928	162548	.36252676
2859824	51618	135152	.38192553
2861515	58959	156979	.37558526
2863479	51804	134523	.38509399
2865162	53948	139743	.38605153
286628	58597	157129	.37292288
2866910	59354	156065	.38031589
2868862	57598	153208	.37594642
2870779	53610	138997	.38569177
2872518	56584	153055	.36969716
2874433	62310	176718	.35259566
2876643	58786	155689	.37758608
2878591	53623	139270	.38502908
2880333	53766	139728	.38479045
2882081	53244	138272	.38506711
2883811	51864	134983	.38422616
2885500	53402	138520	.38551833
288594	58600	157104	.37300132
2887233	53456	138740	.38529623
2888969	54085	140878	.38391374
2890732	53786	140509	.38279398
2892490	53546	139860	.38285428
2894240	46108	119759	.38500655
2895738	61650	174219	.35386496
2897917	58134	159391	.36472573
2899911	62336	174863	.35648479
2902098	62278	176872	.35210773
2904310	58031	161682	.35892059
290559	49798	144765	.34399198
2906333	58365	162553	.35905212
29073	58872	159528	.36903866
2908366	62729	178888	.35066074
2910604	56928	152448	.37342569
2912511	60839	160675	.37864633
2914521	57691	159587	.36150187
2916517	52854	138076	.38278918
2918248	53472	138660	.38563392
2919983	53538	138819	.38566766
2921720	53279	138028	.38600139
2923447	53586	139273	.38475512
292370	48680	123866	.39300534
2925189	53503	138775	.38553774
2926926	53743	140383	.38283125
2928682	53528	138829	.38556785
2930419	53994	140630	.38394368
2932178	53733	139591	.38493169
2933924	54182	140766	.38490828
2935685	53239	138979	.38307226
2937424	53942	140475	.38399715
2939181	53942	140106	.38500849
293920	58593	157123	.37291166
2940934	54061	140714	.38419062
2942695	53245	138971	.38313748
2944434	54112	140549	.38500451
2946194	53624	139275	.38502243
2947936	53888	140356	.38393798
2949692	53827	139973	.38455273
2951443	53840	140036	.38447256
2953195	54011	140802	.38359540
2954957	53632	139161	.38539533
2956698	54087	140900	.38386799
2958461	53538	139206	.38459549
295886	58595	157078	.37303123
2960203	53738	139705	.38465337
2961951	53581	139100	.38519769
2963691	53608	139661	.38384373
2965438	53364	138556	.38514391
2967171	53775	139760	.38476674
2968919	53821	139819	.38493337
2970668	53990	140714	.38368605
2972428	54134	141092	.38367873
2974193	53605	139631	.38390472
2975940	59772	158626	.37681086
2977924	60016	159288	.37677665
297851	58565	156973	.37308963
2979917	59610	157293	.37897427
2981885	60057	159506	.37651875
2983880	44503	128653	.34591498
2985490	46382	121226	.38260769
2987007	44732	128331	.34856737
2988613	57540	156776	.36702046
2990575	57665	152408	.37835940
2992482	55860	148780	.37545369
2994343	26707	97246	.27463340
2995560	54276	141177	.38445355
2997326	51171	172015	.29747987
299815	47784	167743	.28486434
2999478	47698	168769	.28262299
3001589	56660	150769	.37580669
3003475	57092	151832	.37602086
3005374	56529	150075	.37667166
3007251	57018	151792	.37563244
3009150	64275	165101	.38930715
3011215	64281	164300	.39124163
3013270	64386	165064	.39006688
3015335	64465	164768	.39124708
3017396	63855	162889	.39201542
301913	54240	139395	.38911008
3019434	58017	160995	.36036522
3021448	55767	152321	.36611498
3023353	54619	150225	.36358129
3025232	45285	131276	.34496023
3026874	44438	129332	.34359632
3028492	55989	187355	.29883910
3030835	58526	153996	.38004883
3032761	59926	163123	.36736695
3034802	65635	172201	.38115341
303657	54341	139732	.38889445
3036956	59822	152768	.39158724
3038867	57616	160603	.35874796
3040876	61434	162525	.37799723
3042909	59787	157781	.37892395
3044883	58572	158634	.36922727
3046867	50749	134395	.37761077
3048548	45358	173120	.26200323
3050713	49910	171599	.29085251
3052859	44934	176066	.25521111
305405	57889	156489	.36992376
3055061	47843	168284	.28429916
3057166	52147	183996	.28341376
3059467	46587	165112	.28215393
3061532	48811	170809	.28576363
3063669	51595	166399	.31006796
3065750	48779	171750	.28401164
3067898	48795	171838	.28395931
3070047	44467	167515	.26545085
3072142	44340	165040	.26866214
307364	64848	167288	.38764286
3074206	49162	166001	.29615484
3076282	51077	175952	.29028939
3078483	49169	169796	.28957690
3080607	48291	168952	.28582674
3082720	48525	168291	.28833983
3084825	48953	169062	.28955649
3086940	51772	175548	.29491649
3089136	48611	165238	.29418777
3091203	47442	167445	.28332885
3093298	47106	166896	.28224762
309457	56249	152146	.36970410
3095386	46804	170969	.27375723
3097525	49145	164980	.29788459
3099589	49002	168002	.29167509
3101691	47272	167318	.28252788
3103784	47279	168532	.28053426
3105892	51449	175579	.29302479
31069	58868	159530	.36900896
3108088	45150	174512	.25872146
3110271	47816	170204	.28093346
3112400	48822	169342	.28830414
311360	54315	139698	.38880298
3114518	44054	169620	.25972173
3116640	46390	167950	.27621315
3118741	45044	169661	.26549413
3120863	47117	175086	.26910775
3123053	50322	178950	.28120704
3125291	48825	174484	.27982508
3127474	45119	163420	.27609227
3129518	45801	163272	.28051962
313108	54300	139630	.38888491
3131560	52063	174849	.29775978
3133747	48432	165625	.29241962
3135819	52592	150167	.35022341
3137698	56975	151526	.37600807
3139594	57029	151567	.37626264
3141490	57052	151947	.37547302
3143391	56952	151892	.37495062
3145291	57050	151831	.37574671
3147190	57073	151941	.37562606
314855	54346	139823	.38867711
3149091	57074	151790	.37600632
3150990	57050	152082	.37512657
3152892	57008	151719	.37574726
3154790	56371	151106	.37305600
3156680	57061	151831	.37581916
3158579	57030	151852	.37556304
3160479	57048	151719	.37601091
3162377	57027	151814	.37563729
3164276	57004	151691	.37579025
316604	54274	139536	.38896055
3166174	57014	152028	.37502302
3168076	57036	152054	.37510358
3169978	57027	151675	.37598153
3171875	57003	151296	.37676475
3173768	57063	152110	.37514298
3175671	57954	161241	.35942471
3177688	62090	175647	.35349308
3179885	62443	176693	.35339826
3182095	57468	221015	.26001855
318350	54342	139768	.38880144
3184859	64264	164285	.39117387
3186914	64926	166200	.39064981
3188993	64523	164758	.39162286
3191054	64220	163909	.39180276
3193104	64908	166127	.39071312
3195182	65255	164977	.39553998
3197246	56236	136734	.41128029
3198957	54199	132650	.40858650
3200617	64997	165877	.39183853
320099	54304	139610	.38896927
3202692	60055	152506	.39378778
3204600	59050	146692	.40254410
3206435	64339	163903	.39254315
3208485	64322	164048	.39209255
3210537	64239	164857	.38966498
3212599	64355	164052	.39228415
3214651	64130	164397	.39009227
3216707	64782	165417	.39162842
321846	54503	140066	.38912369
3218776	65002	166288	.39090012
3220856	64658	165004	.39185716
3222920	64416	164478	.39163900
3224977	64248	163846	.39212431
3227027	64459	165414	.38968285
3229096	64428	164215	.39233931
3231150	64242	164720	.39000728
3233210	64245	163899	.39197920
3235260	64565	165429	.39028828
323598	54330	139714	.38886582
3237329	63991	163975	.39024851
3239380	64546	165036	.39110254
3241444	64426	164255	.39223159
3243499	64204	163441	.39282676
3245543	64184	163424	.39274525
3247587	64994	166535	.39027231
3249670	64731	165657	.39075318
3251742	64444	164361	.39208814
325346	54301	139963	.38796681
3253798	64068	164159	.39028015
3255851	64267	163629	.39276045
3257898	64801	165408	.39176460
3259967	64437	164712	.39121011
3262027	64210	163792	.39202158
3264076	63923	163991	.38979578
3266127	64832	164931	.39308559
3268190	46710	128745	.36281020
3269801	51482	136811	.37630015
327097	54327	139661	.38899191
3271513	52197	141571	.36869839
3273284	45139	117590	.38386767
3274755	59123	158726	.37248465
3276741	55769	153590	.36310306
3278662	52471	134605	.38981464
3280346	57352	152881	.37514144
3282258	56189	154185	.36442585
3284187	52544	135996	.38636430
3285888	54693	141205	.38733047
3287655	52343	135249	.38701210
328844	54345	139648	.38915702
3289347	51636	134726	.38326677
3291033	51453	134460	.38266398
3292715	58887	157279	.37441107
3294682	58573	157041	.37297903
3296646	12341	43352	.28466968
3297189	10221	32750	.31209160
3297600	53545	138964	.38531562
3299339	60670	164489	.36883925
3301397	55894	148593	.37615500
3303256	55588	147836	.37601125
3305105	57628	153178	.37621590
330591	54314	139634	.38897403
33065	58896	159725	.36873376
3307021	57568	152878	.37656170
3308933	56044	153901	.36415617
3310858	56174	154416	.36378354
3312790	55668	152543	.36493316
3314698	55851	154244	.36209512
3316628	54558	141421	.38578428
3318397	53728	139192	.38599919
3320138	52569	136046	.38640606
3321840	53787	139398	.38585202
332338	56159	151992	.36948655
3323584	52426	135573	.38669941
3325281	53295	137911	.38644488
3327006	53304	138033	.38616852
3328733	52509	136747	.38398648
3330444	52449	136404	.38451218
3332151	52507	137057	.38310338
3333866	52163	135116	.38606086
3335556	52071	135868	.38324697
3337256	51226	133328	.38421036
3338924	52073	134980	.38578307
3340613	53133	137459	.38653707
3342333	58866	157246	.37435610
334239	57577	157088	.36652704
3344300	58868	157227	.37441406
3346267	58883	157282	.37437850
3348235	58865	157244	.37435450
3350202	58877	157275	.37435701
3352169	58879	157285	.37434593
3354137	58908	157299	.37449697
3356105	58912	157298	.37452478
3358073	58880	157255	.37442370
3360040	58867	157241	.37437436
3362007	57241	156133	.36661692
336204	57557	156767	.36714997
3363960	60814	158444	.38382015
3365942	58519	160087	.36554498
3367945	57417	160240	.35831877
3369949	56612	153120	.36972309
3371864	62527	190174	.32878837
3374243	11907	35986	.33087867
3374694	11992	35524	.33757459
3375140	12351	35928	.34377087
3375591	56503	152678	.37007951
3377501	56492	152575	.37025725
3379410	56574	152936	.36991944
3381323	56400	152288	.37035091
338165	54352	139721	.38900380
3383228	56203	151656	.37059529
3385125	48306	120702	.40020877
3386635	57217	152206	.37591816
3388539	58691	152688	.38438515
3390449	65495	171819	.38118601
3392598	58421	159673	.36587901
3394595	62146	169170	.36735827
3396711	58529	157123	.37250434
3398677	58940	158178	.37261818
339913	54289	139780	.38838889
3400656	58441	156592	.37320552
3402615	58554	156927	.37312890
3404578	58575	157067	.37293002
3406543	58515	157066	.37255039
3408508	58474	156771	.37298990
3410469	58931	157606	.37391342
3412441	59055	158348	.37294440
3414423	58303	156293	.37303654
3416378	59114	158450	.37307668
341662	57744	157447	.36675198
3418360	58985	158434	.37230013
3420342	58593	157072	.37303274
3422307	58499	156753	.37319221
3424268	58513	156347	.37425086
3426224	58892	157510	.37389372
3428194	62830	160118	.39239810
3430197	57680	155951	.36985976
3432148	59659	157495	.37879932
3434118	58471	160198	.36499207
3436122	58477	160031	.36541045
343632	43306	134779	.32131118
3438124	59044	158378	.37280430
3440105	58963	157709	.37387213
3442078	58608	159004	.36859450
3444067	58470	157132	.37210752
3446033	57079	155672	.36666195
3447980	58505	156314	.37427869
3449935	55364	151035	.36656404
3451824	58560	156865	.37331463
345320	47481	122514	.38755570
3453786	58555	156914	.37316619
3455749	58580	156965	.37320421
3457713	58583	157059	.37299995
3459678	59079	158521	.37268879
3461661	59013	157602	.37444321
3463633	58469	156726	.37306509
3465594	58504	156733	.37327174
3467555	58973	158418	.37226199
346853	48166	124169	.38790680
3469537	59106	158426	.37308270
3471519	59014	158410	.37253961
3473501	58912	158078	.37267677
3475478	58603	157215	.37275705
3477445	58578	158929	.36857968
3479433	58839	156994	.37478502
3481397	58905	157836	.37320383
3483371	58516	157104	.37246664
348407	57525	150251	.38285934
3485336	58664	157746	.37188898
3487309	59450	161321	.36851990
3489327	58890	158185	.37228561
3491306	57950	156134	.37115554
3493259	59131	158762	.37245058
3495245	59260	154406	.38379337
3497177	56468	149918	.37665924
3499052	45339	128287	.35341850
3500657	49929	139437	.35807569
3502401	62215	168986	.36816659
350287	55612	151892	.36612856
3504515	58807	155581	.37798317
35063	58924	160110	.36802198
3506461	58369	157149	.37142457
3508427	58015	151709	.38240974
3510325	51673	135021	.38270343
3512015	66542	151286	.43984241
3513908	65635	156999	.41805998
3515872	57076	155532	.36697271
3517818	57006	152095	.37480522
3519721	54264	141357	.38387911
3521489	54234	141150	.38422954
352187	66056	217695	.30343370
3523255	54238	141267	.38393963
3525022	54275	141345	.38398952
3526790	64548	164869	.39151083
3528852	64849	165506	.39182265
3530922	64941	165512	.39236429
3532992	64707	165277	.39150638
3535060	64857	165455	.39199178
3537130	65080	166129	.39174376
3539208	64860	165336	.39229205
3541276	64726	164990	.39230256
3543340	64262	164043	.39173875
3545392	64678	165356	.39114395
3547461	64913	165859	.39137460
354910	54542	141929	.38429073
3549536	64603	165218	.39101671
3551603	64892	165548	.39198298
3553674	64660	164860	.39221157
3555736	64671	165033	.39186708
3557800	64838	165351	.39212342
3559868	64781	165809	.39069652
3561942	64171	163957	.39138920
3563993	64944	165773	.39176464
3566067	47505	171926	.27631073
356686	54684	140319	.38971201
3568218	66217	151320	.43759582
3570111	65612	150204	.43681925
3571990	66510	151127	.44009343
3573881	66089	150940	.43784947
3575769	65487	151932	.43102835
3577670	64816	150180	.43158876
3579549	66116	150780	.43849316
3581435	61549	149787	.41091015
3583309	59745	152677	.39131630
358442	56351	151362	.37229291
3585219	67805	156605	.43296829
3587178	69387	156393	.44367075
3589134	22329	89415	.24972320
3590253	53644	146861	.36527056
3592090	53774	146185	.36784895
3593919	53436	142997	.37368616
3595708	54421	147699	.36845882
3597556	56803	155354	.36563590
3599499	64405	151772	.42435363
3601398	65788	151070	.43548024
3603288	62764	152481	.41161849
360336	43725	125630	.34804584
3605195	61727	151117	.40847158
3607085	65967	150981	.43692252
3608974	64913	151268	.42912578
3610866	66296	151012	.43901146
3612755	64527	151497	.42592922
3614650	64642	151602	.42639279
3616547	66347	151115	.43904973
3618437	55730	127759	.43621193
361908	43957	126972	.34619443
3620036	64420	150981	.42667620
3621925	65789	152160	.43236724
3623828	63659	151724	.41957106
3625726	65109	151131	.43081167
3627617	66836	151004	.44261079
3629506	65911	148396	.44415617
3631362	64569	149918	.43069544
3633237	66347	152640	.43466325
363497	45320	132113	.34303967
3635147	64980	151108	.43002355
3637038	64525	150988	.42735184
3638927	64223	150685	.42620698
3640812	57631	151035	.38157380
3642701	55764	147379	.37837140
3644545	57253	152217	.37612750
3646449	58614	151334	.38731547
3648342	57852	157673	.36691126
3650319	59717	152572	.39140209
365150	43807	127944	.34239198
3652228	57823	159553	.36240622
3654224	57905	157686	.36721712
3656197	59214	155630	.38047934
3656	39223	117673	.33332200
3658144	59189	155526	.38057302
3660090	58361	161353	.36169764
3662108	62954	171492	.36709584
3664253	61051	158684	.38473318
3666238	46334	120502	.38450814
366751	49178	142597	.34487401
3667746	46430	120717	.38461857
3669256	46396	120596	.38472254
3670765	59734	159052	.37556270
3672755	59837	152754	.39172132
3674666	59161	155873	.37954616
3676616	62835	160121	.39242198
3678619	59022	155887	.37862041
3680569	58724	159044	.36923115
3682559	57920	160289	.36134731
3684564	57919	155550	.37234972
368535	55734	153369	.36339807
3686510	57910	160407	.36101915
3688517	57893	160277	.36120591
3690522	57916	160275	.36135392
3692527	57791	157011	.36806975
3694491	58935	156877	.37567648
