Identifier	Size1	Size2	Size3	Size4	Size7	Level1	Level2	Level3	Level4	Level7
GCF_000012105.1_ASM1210v1_genomic	1183597	1165184	1162325	1151580	1143409	.91950	.90500	.90300	.89450	.88800
GCF_000012125.1_ASM1212v1_genomic	255238	253785	253631	253417	253388	.97050	.96500	.96400	.96350	.96300
GCF_000012165.2_ASM1216v2_genomic	448955	446241	445193	443719	443143	.94650	.94050	.93850	.93500	.93400
GCF_000012185.1_ASM1218v1_genomic	450904	447108	446037	443278	442068	.94200	.93400	.93200	.92600	.92350
GCF_000012205.1_ASM1220v1_genomic	1428445	1412492	1407311	1396605	1387084	.93450	.92450	.92100	.91400	.90750
GCF_000012225.1_ASM1222v1_genomic	148103	149208	146540	144167	140759	.81800	.82400	.80950	.79600	.77700
GCF_000012245.1_ASM1224v1_genomic	1451142	1431874	1427984	1416534	1404433	.95250	.94000	.93750	.93000	.92200
GCF_000012265.1_ASM1226v1_genomic	1659361	1623072	1623569	1609203	1594081	.93800	.91750	.91800	.91000	.90100
GCF_000012305.1_ASM1230v1_genomic	626154	619398	617175	615025	613986	.94500	.93450	.93100	.92800	.92650
GCF_000012325.1_ASM1232v1_genomic	1279828	1271218	1267350	1261149	1255420	.95250	.94650	.94350	.93900	.93450
GCF_000012345.1_ASM1234v1_genomic	299775	297975	297793	296564	296123	.91600	.91050	.91000	.90600	.90500
GCF_000012365.1_ASM1236v1_genomic	1477479	1460592	1457664	1443907	1431546	.87900	.86900	.86700	.85900	.85150
GCF_000012385.1_ASM1238v1_genomic	343359	341460	340230	338696	336797	.90200	.89700	.89400	.89000	.88500
GCF_000012405.1_ASM1240v1_genomic	850207	837905	836678	829313	826470	.93350	.92000	.91900	.91050	.90750
GCF_000012425.1_ASM1242v1_genomic	1075251	1057692	1055386	1047388	1038979	.95550	.94000	.93800	.93050	.92300
GCF_000012445.1_ASM1244v1_genomic	1526848	1500040	1498816	1486077	1472976	.94850	.93200	.93100	.92300	.91500
GCF_000012465.1_ASM1246v1_genomic	434440	433427	432348	430705	429765	.94300	.94050	.93850	.93450	.93250
GCF_000012485.1_ASM1248v1_genomic	569271	560271	558659	555593	554215	.96300	.94750	.94500	.93950	.93750
GCF_000012505.1_ASM1250v1_genomic	542625	537835	537331	535720	535354	.97100	.96250	.96150	.95850	.95800
GCF_000012525.1_ASM1252v1_genomic	668400	657688	657272	653956	653128	.97500	.95900	.95850	.95400	.95250
GCF_000012565.1_ASM1256v1_genomic	297315	296798	295427	294503	293817	.90400	.90250	.89850	.89550	.89350
GCF_000012585.1_ASM1258v1_genomic	606290	598037	593260	587039	582478	.94300	.93000	.92250	.91300	.90550
GCF_000012605.1_ASM1260v1_genomic	586871	583933	582672	580695	579674	.96700	.96200	.96000	.95650	.95500
GCF_000012625.1_ASM1262v1_genomic	599495	592565	590841	587806	586227	.95500	.94400	.94100	.93650	.93400
GCF_000012645.1_ASM1264v1_genomic	396483	395084	394924	393888	393573	.92800	.92450	.92400	.92150	.92100
GCF_000012665.1_ASM1266v1_genomic	883817	869923	865934	857636	851793	.94750	.93300	.92850	.91950	.91350
GCF_000012685.1_ASM1268v1_genomic	2091390	2056754	2053767	2036701	2017570	.91550	.90000	.89900	.89150	.88300
GCF_000012705.1_ASM1270v1_genomic	497373	494655	493698	492180	491605	.93500	.93000	.92800	.92500	.92400
GCF_000012725.1_ASM1272v1_genomic	777331	770088	766674	761420	756904	.91400	.90550	.90150	.89500	.89000
GCF_000012745.1_ASM1274v1_genomic	675550	662612	662055	656921	654695	.92850	.91100	.91000	.90300	.90000
GCF_000012765.1_ASM1276v1_genomic	217158	215072	214322	212519	210631	.86000	.85150	.84850	.84150	.83400
GCF_000012785.1_ASM1278v1_genomic	1605785	1588145	1584636	1569834	1554386	.87900	.86900	.86750	.85900	.85050
GCF_000012805.1_ASM1280v1_genomic	858188	855219	852480	849476	847912	.97450	.97100	.96800	.96450	.96300
GCF_000012825.1_ASM1282v1_genomic	1221860	1215438	1207474	1199126	1192697	.94650	.94150	.93550	.92900	.92400
GCF_000012845.1_ASM1284v1_genomic	1164982	1154624	1151404	1145136	1140906	.96850	.96000	.95700	.95200	.94850
GCF_000012865.1_ASM1286v1_genomic	566589	561157	559117	556183	555042	.94350	.93450	.93100	.92650	.92450
GCF_000012885.1_ASM1288v1_genomic	885017	876043	872464	867565	864578	.96550	.95600	.95200	.94650	.94350
GCF_000012925.1_ASM1292v1_genomic	947798	934482	932167	924482	919967	.94500	.93200	.92950	.92200	.91750
GCF_000012945.1_ASM1294v1_genomic	1964816	1935889	1935512	1921394	1904566	.90600	.89250	.89250	.88600	.87800
GCF_000012965.1_ASM1296v1_genomic	512703	505495	503982	500695	499380	.93150	.91850	.91550	.90950	.90700
GCF_000012985.1_ASM1298v1_genomic	1748061	1730975	1725389	1713714	1704058	.96900	.95950	.95650	.95000	.94450
GCF_000013005.1_ASM1300v1_genomic	722196	711156	710336	704568	699049	.94650	.93200	.93100	.92300	.91600
GCF_000013045.1_ASM1304v1_genomic	843816	833973	832141	824965	821613	.94100	.93000	.92800	.92000	.91600
GCF_000013065.1_ASM1306v1_genomic	1289637	1282779	1279587	1272768	1263099	.93700	.93200	.92950	.92450	.91750
GCF_000013085.1_ASM1308v1_genomic	1022194	999276	999225	989131	982033	.92800	.90700	.90700	.89800	.89150
GCF_000013105.1_ASM1310v1_genomic	633142	621955	620661	617119	615842	.96350	.94650	.94450	.93900	.93700
GCF_000013125.1_ASM1312v1_genomic	332994	334449	329447	327566	326501	.90500	.90900	.89550	.89050	.88750
GCF_000013145.1_ASM1314v1_genomic	267247	267209	265225	263573	262326	.90850	.90850	.90150	.89600	.89200
GCF_000013165.1_ASM1316v1_genomic	209821	209097	208962	208983	208982	.97700	.97350	.97250	.97300	.97250
GCF_000013205.1_ASM1320v1_genomic	678083	668873	665060	658574	654590	.92500	.91200	.90700	.89800	.89250
GCF_000013225.1_ASM1322v1_genomic	712191	703111	699871	694191	691803	.93500	.92300	.91900	.91150	.90800
GCF_000013245.1_ASM1324v1_genomic	375224	367434	366144	362712	360990	.93450	.91500	.91200	.90350	.89900
GCF_000013265.1_ASM1326v1_genomic	1255441	1241322	1236827	1227777	1221487	.96950	.95850	.95500	.94800	.94300
GCF_000013285.1_ASM1328v1_genomic	724555	719783	719453	715647	713174	.89000	.88400	.88350	.87900	.87600
GCF_000013305.1_ASM1330v1_genomic	1191802	1178350	1173864	1165257	1159550	.96500	.95450	.95050	.94350	.93900
GCF_000013325.1_ASM1332v1_genomic	992101	975180	973669	965918	961744	.93750	.92150	.92000	.91250	.90850
GCF_000013345.1_ASM1334v1_genomic	1223480	1213250	1204956	1192711	1180179	.90050	.89300	.88700	.87800	.86850
GCF_000013365.1_ASM1336v1_genomic	1220211	1196568	1196502	1186582	1177674	.91550	.89750	.89750	.89000	.88350
GCF_000013385.1_ASM1338v1_genomic	1074772	1051523	1050612	1041049	1033359	.85750	.83900	.83800	.83050	.82450
GCF_000013405.1_ASM1340v1_genomic	765953	758918	756184	752639	749909	.96350	.95500	.95150	.94700	.94350
GCF_000013425.1_ASM1342v1_genomic	656021	653275	650925	647124	644502	.93000	.92600	.92300	.91750	.91350
GCF_000013465.1_ASM1346v1_genomic	677427	674609	672088	668138	665183	.92850	.92500	.92150	.91600	.91200
GCF_000013485.1_ASM1348v1_genomic	433863	431157	430140	428816	428331	.94500	.93900	.93650	.93400	.93250
GCF_000013505.1_ASM1350v1_genomic	455457	453059	451603	449758	449026	.94450	.93950	.93650	.93300	.93150
GCF_000013545.1_ASM1354v1_genomic	457779	454857	453911	452413	451900	.94500	.93900	.93700	.93400	.93300
GCF_000013565.1_ASM1356v1_genomic	1053699	1041175	1040900	1033061	1030223	.95700	.94550	.94550	.93800	.93550
GCF_000013585.1_ASM1358v1_genomic	1042538	1031822	1025914	1019098	1015322	.91150	.90200	.89700	.89100	.88800
GCF_000013605.1_ASM1360v1_genomic	1188451	1176186	1173442	1165027	1159091	.95650	.94650	.94450	.93750	.93300
GCF_000013625.1_ASM1362v1_genomic	999905	984954	984247	978310	973135	.97300	.95850	.95800	.95200	.94700
GCF_000013645.1_ASM1364v1_genomic	2261984	2245524	2238079	2220108	2190485	.93000	.92300	.92000	.91250	.90050
GCF_000013665.1_ASM1366v1_genomic	1221155	1213630	1210251	1205247	1202290	.96600	.96000	.95700	.95300	.95100
GCF_000013705.1_ASM1370v1_genomic	693569	690907	684246	678872	676821	.93350	.93000	.92100	.91400	.91100
GCF_000013745.1_ASM1374v1_genomic	1265496	1243909	1241429	1230330	1217972	.91800	.90250	.90050	.89250	.88350
GCF_000013765.1_ASM1376v1_genomic	1085080	1078763	1072318	1065184	1061259	.95450	.94900	.94350	.93700	.93350
GCF_000013785.1_ASM1378v1_genomic	1067224	1046677	1044688	1035651	1028844	.93450	.91650	.91500	.90700	.90100
GCF_000013805.1_ASM1380v1_genomic	1093880	1084590	1080711	1075455	1072096	.94150	.93350	.93050	.92600	.92300
GCF_000013825.1_ASM1382v1_genomic	1131257	1121597	1117577	1112511	1109133	.92750	.91950	.91600	.91200	.90900
GCF_000013865.1_ASM1386v1_genomic	1396260	1380599	1376655	1365192	1354044	.94700	.93600	.93350	.92550	.91800
GCF_000013885.1_ASM1388v1_genomic	1156173	1153691	1142353	1127735	1109116	.92300	.92100	.91150	.90000	.88500
GCF_000013905.1_ASM1390v1_genomic	751154	742782	741233	738397	736293	.96900	.95800	.95600	.95250	.94950
GCF_000013925.1_ASM1392v2_genomic	1260500	1246294	1241333	1233534	1226134	.86850	.85850	.85500	.85000	.84450
GCF_000013985.1_ASM1398v1_genomic	776957	762498	762068	755344	751620	.92100	.90400	.90350	.89550	.89100
GCF_000014005.1_ASM1400v1_genomic	1367690	1356483	1355454	1349760	1346522	.96800	.96000	.95950	.95550	.95300
GCF_000014025.1_ASM1402v1_genomic	516771	509807	508848	504571	501725	.88300	.87100	.86950	.86200	.85700
GCF_000014045.1_ASM1404v1_genomic	1042697	1030498	1029494	1023316	1020650	.96300	.95150	.95050	.94500	.94250
GCF_000014065.1_ASM1406v1_genomic	993371	984395	981924	975357	972169	.95650	.94800	.94550	.93900	.93600
GCF_000014085.1_ASM1408v1_genomic	1627658	1603481	1601234	1587546	1572713	.89450	.88100	.88000	.87250	.86400
GCF_000014105.1_ASM1410v1_genomic	483357	473970	470660	465215	463024	.89800	.88050	.87400	.86400	.86000
GCF_000014125.1_ASM1412v1_genomic	559589	555509	554590	551361	549660	.87850	.87200	.87050	.86550	.86300
GCF_000014145.1_ASM1414v1_genomic	1059182	1047125	1044211	1039692	1036713	.95550	.94450	.94200	.93800	.93550
GCF_000014185.1_ASM1418v1_genomic	727155	711472	708505	699576	693638	.90150	.88200	.87850	.86750	.86000
GCF_000014205.1_ASM1420v1_genomic	576557	571595	569313	566495	565180	.96550	.95700	.95350	.94850	.94650
GCF_000014225.1_ASM1422v1_genomic	1265160	1258196	1255529	1251961	1250172	.97550	.97000	.96800	.96550	.96400
GCF_000014245.1_ASM1424v1_genomic	1183194	1172577	1170470	1165208	1160851	.95900	.95050	.94850	.94450	.94100
GCF_000014265.1_ASM1426v1_genomic	1716519	1726356	1702083	1676551	1638920	.88600	.89100	.87850	.86550	.84600
GCF_000014285.2_ASM1428v2_genomic	649806	640306	638998	634200	632797	.95950	.94550	.94350	.93650	.93450
GCF_000014345.1_ASM1434v1_genomic	270566	268677	268319	267584	267215	.93300	.92650	.92500	.92250	.92150
GCF_000014365.2_ASM1436v2_genomic	481313	478944	475738	473139	472153	.94100	.93600	.93000	.92500	.92300
GCF_000014385.1_ASM1438v1_genomic	422036	418811	418014	417209	416914	.94800	.94050	.93900	.93700	.93650
GCF_000014405.1_ASM1440v1_genomic	426704	419294	415872	411787	410284	.91900	.90300	.89550	.88700	.88350
GCF_000014425.1_ASM1442v1_genomic	436734	434895	432324	429619	428478	.92200	.91800	.91250	.90700	.90450
GCF_000014445.1_ASM1444v1_genomic	495052	492352	491339	489757	488748	.95400	.94850	.94650	.94350	.94150
GCF_000014465.1_ASM1446v1_genomic	566249	561541	560459	559191	558658	.96800	.95950	.95800	.95550	.95450
GCF_000014485.1_ASM1448v1_genomic	434484	432450	429692	427998	427190	.93200	.92800	.92200	.91800	.91650
GCF_000014505.1_ASM1450v1_genomic	436862	433552	432820	431737	431190	.95350	.94650	.94450	.94250	.94100
GCF_000014525.1_ASM1452v1_genomic	684121	679253	676482	674870	673704	.93550	.92900	.92500	.92300	.92150
GCF_000014545.1_ASM1454v1_genomic	580314	578099	574917	571098	567514	.89350	.89000	.88500	.87900	.87350
GCF_000014565.1_ASM1456v1_genomic	2220239	2207499	2192249	2167146	2123475	.91550	.91000	.90350	.89350	.87550
GCF_000014585.1_ASM1458v1_genomic	631374	628037	626410	624346	623733	.96900	.96350	.96100	.95800	.95700
GCF_000014605.1_ASM1460v1_genomic	418633	417297	415351	413138	412135	.88300	.88050	.87650	.87150	.86950
GCF_000014625.1_ASM1462v1_genomic	1506341	1470602	1468956	1454417	1439191	.92150	.89950	.89850	.89000	.88050
GCF_000014645.1_ASM1464v1_genomic	442567	439873	438850	436898	436086	.92650	.92100	.91900	.91500	.91300
GCF_000014665.1_ASM1466v1_genomic	1163794	1152750	1149999	1143919	1141179	.97000	.96100	.95850	.95350	.95100
GCF_000014685.1_ASM1468v1_genomic	1144116	1132076	1130375	1124968	1122768	.97250	.96200	.96050	.95600	.95400
GCF_000014705.1_ASM1470v1_genomic	1157903	1150545	1146705	1141634	1138783	.95600	.95000	.94650	.94250	.94000
GCF_000014725.1_ASM1472v1_genomic	691168	686380	682516	679450	677401	.94150	.93500	.92950	.92550	.92250
GCF_000014745.1_ASM1474v1_genomic	801580	787684	786603	780760	778199	.95150	.93500	.93400	.92700	.92400
GCF_000014765.1_ASM1476v1_genomic	657177	654740	649154	645776	643990	.94500	.94150	.93350	.92850	.92600
GCF_000014785.1_ASM1478v1_genomic	757377	744304	742344	733933	729704	.92450	.90850	.90650	.89600	.89100
GCF_000014805.1_ASM1480v1_genomic	1114209	1090973	1091269	1078543	1071082	.93950	.91950	.92000	.90950	.90300
GCF_000014825.1_ASM1482v1_genomic	1271393	1250476	1248229	1237539	1227367	.92350	.90850	.90700	.89900	.89150
GCF_000014845.1_ASM1484v1_genomic	1324295	1312235	1304771	1293507	1285417	.96350	.95450	.94950	.94100	.93500
GCF_000014865.1_ASM1486v1_genomic	1070614	1071411	1053718	1037002	1026747	.90750	.90800	.89300	.87900	.87000
GCF_000014885.1_ASM1488v1_genomic	1291213	1283983	1278958	1273432	1270524	.95700	.95150	.94800	.94400	.94150
GCF_000014905.1_ASM1490v1_genomic	2351046	2332588	2325489	2308567	2293415	.94350	.93600	.93350	.92650	.92050
GCF_000014925.1_ASM1492v1_genomic	1246644	1234156	1230810	1223253	1215714	.95400	.94450	.94200	.93600	.93050
GCF_000014965.1_ASM1496v1_genomic	1187911	1182096	1175569	1166921	1161248	.95200	.94750	.94200	.93550	.93050
GCF_000014985.1_ASM1498v1_genomic	1229910	1207004	1203435	1190972	1175935	.89850	.88150	.87900	.87000	.85900
GCF_000015005.1_ASM1500v1_genomic	1588560	1567438	1560654	1545436	1532002	.90950	.89700	.89350	.88450	.87700
GCF_000015025.1_ASM1502v1_genomic	572475	564464	564041	561673	561039	.93700	.92400	.92300	.91950	.91850
GCF_000015045.1_ASM1504v1_genomic	993562	983931	977594	967836	961677	.93700	.92800	.92200	.91300	.90700
GCF_000015065.1_ASM1506v1_genomic	1247546	1239240	1237761	1232383	1226405	.93900	.93300	.93200	.92800	.92300
GCF_000015085.1_ASM1508v1_genomic	409160	402831	402107	399550	398695	.92250	.90850	.90650	.90100	.89900
GCF_000015105.1_ASM1510v1_genomic	275503	273206	273142	272484	272339	.94900	.94150	.94100	.93850	.93800
GCF_000015125.1_ASM1512v1_genomic	726446	719005	713341	709072	705898	.92700	.91750	.91050	.90500	.90100
GCF_000015165.1_ASM1516v1_genomic	1962742	1939120	1933766	1918174	1899094	.92450	.91300	.91050	.90350	.89450
GCF_000015185.1_ASM1518v1_genomic	1136079	1128651	1125555	1120826	1118428	.96500	.95900	.95600	.95200	.95000
GCF_000015245.1_ASM1524v1_genomic	1046065	1031465	1030639	1024890	1022435	.97150	.95800	.95750	.95200	.94950
GCF_000015265.1_ASM1526v1_genomic	1176532	1155129	1150538	1141168	1131599	.88900	.87300	.86950	.86200	.85500
GCF_000015285.1_ASM1528v1_genomic	1075973	1073345	1066115	1057506	1049044	.94400	.94150	.93500	.92750	.92000
GCF_000015305.1_ASM1530v1_genomic	1482913	1463608	1456497	1441852	1427427	.91350	.90200	.89750	.88850	.87950
GCF_000015325.1_ASM1532v1_genomic	1200642	1183747	1177930	1163498	1149239	.89700	.88450	.88000	.86950	.85850
GCF_000015345.1_ASM1534v1_genomic	324093	319652	318460	316799	315990	.93300	.92000	.91650	.91200	.90950
GCF_000015365.1_ASM1536v1_genomic	1133872	1126685	1115265	1103765	1095760	.94900	.94300	.93350	.92350	.91700
GCF_000015385.1_ASM1538v1_genomic	446158	446025	440341	437204	435440	.85750	.85700	.84650	.84050	.83700
GCF_000015405.1_ASM1540v1_genomic	1417274	1398957	1390192	1374372	1357208	.90600	.89450	.88900	.87850	.86750
GCF_000015445.1_ASM1544v1_genomic	336717	336352	333877	332262	331397	.93200	.93100	.92400	.91950	.91700
GCF_000015465.1_ASM1546v1_genomic	1109833	1094826	1092456	1081843	1072890	.84850	.83700	.83500	.82700	.82000
GCF_000015485.1_ASM1548v1_genomic	867192	850199	848538	840463	835104	.94750	.92900	.92700	.91800	.91200
GCF_000015505.1_ASM1550v1_genomic	1253915	1235846	1231395	1217115	1203623	.93450	.92100	.91800	.90700	.89700
GCF_000015525.1_ASM1552v1_genomic	383523	379363	378685	376056	374950	.90300	.89300	.89150	.88500	.88250
GCF_000015545.1_ASM1554v1_genomic	1027180	1016260	1009024	995736	982167	.89600	.88650	.88000	.86850	.85650
GCF_000015565.1_ASM1556v1_genomic	1254610	1238649	1230436	1214111	1200297	.89650	.88500	.87900	.86750	.85750
GCF_000015585.1_ASM1558v1_genomic	623731	611324	610539	605008	602663	.93150	.91300	.91150	.90350	.90000
GCF_000015605.1_ASM1560v1_genomic	1219883	1203170	1201527	1191147	1182307	.84950	.83800	.83700	.82950	.82350
GCF_000015625.1_ASM1562v1_genomic	1240608	1224235	1221969	1210904	1200961	.84850	.83750	.83550	.82800	.82150
GCF_000015645.1_ASM1564v1_genomic	387394	385982	385812	384739	384500	.92800	.92450	.92400	.92150	.92100
GCF_000015665.1_ASM1566v1_genomic	394718	393315	393215	392270	392052	.92650	.92300	.92300	.92050	.92000
GCF_000015685.1_ASM1568v1_genomic	440886	439486	438867	437478	436906	.94550	.94250	.94150	.93850	.93700
GCF_000015725.1_ASM1572v1_genomic	1042236	1025215	1018868	1006119	993651	.89750	.88300	.87750	.86650	.85600
GCF_000015745.1_ASM1574v1_genomic	855603	847665	845832	842664	841397	.94850	.93950	.93750	.93400	.93250
GCF_000015785.2_ASM1578v2_genomic	940271	927582	926349	923428	921901	.96000	.94700	.94550	.94250	.94100
GCF_000015845.1_ASM1584v1_genomic	1231338	1232254	1217701	1205244	1198130	.92200	.92250	.91150	.90250	.89700
GCF_000015865.1_ASM1586v1_genomic	879921	875160	868722	862834	857794	.91550	.91100	.90400	.89800	.89250
GCF_000015885.1_ASM1588v1_genomic	536063	529614	528462	525370	523960	.94250	.93150	.92950	.92400	.92150
GCF_000015905.1_ASM1590v1_genomic	1546415	1527031	1525059	1512138	1499166	.87850	.86750	.86650	.85900	.85150
GCF_000015925.1_ASM1592v1_genomic	1552952	1534854	1531607	1517640	1503053	.87600	.86600	.86400	.85650	.84800
GCF_000015965.1_ASM1596v1_genomic	381639	380162	380131	379073	378829	.92950	.92600	.92600	.92350	.92250
GCF_000015985.1_ASM1598v1_genomic	1015559	995480	994407	983417	975733	.90500	.88700	.88600	.87600	.86950
GCF_000016045.1_ASM1604v1_genomic	1212484	1197061	1192922	1185175	1180552	.96850	.95600	.95300	.94650	.94300
GCF_000016065.1_ASM1606v1_genomic	1118135	1100759	1099086	1090703	1087190	.97150	.95650	.95500	.94800	.94500
GCF_000016085.1_ASM1608v1_genomic	478503	470455	469702	468295	467799	.97300	.95650	.95500	.95200	.95100
GCF_000016105.1_ASM1610v1_genomic	424683	423088	421339	419182	418356	.89450	.89150	.88750	.88300	.88150
GCF_000016145.1_ASM1614v1_genomic	1031981	1019815	1016727	1010088	1002914	.93400	.92300	.92000	.91400	.90750
GCF_000016165.1_ASM1616v1_genomic	842118	840509	835873	832590	830218	.93350	.93150	.92650	.92300	.92050
GCF_000016185.1_ASM1618v1_genomic	981224	958780	957915	944735	937310	.90100	.88050	.87950	.86750	.86050
GCF_000016245.1_ASM1624v1_genomic	986894	982107	976283	970979	968563	.95500	.95050	.94500	.94000	.93750
GCF_000016265.1_ASM1626v1_genomic	1737628	1714302	1712234	1702516	1692720	.95550	.94300	.94150	.93650	.93100
GCF_000016285.1_ASM1628v1_genomic	1512939	1496048	1490265	1478267	1466955	.95750	.94650	.94300	.93550	.92850
GCF_000016305.1_ASM1630v1_genomic	1350189	1332125	1323806	1310369	1299592	.94850	.93550	.93000	.92050	.91250
GCF_000016325.1_ASM1632v1_genomic	1134261	1121041	1119321	1113890	1110839	.97000	.95900	.95750	.95250	.95000
GCF_000016345.1_ASM1634v1_genomic	528933	525596	525077	523337	522867	.97950	.97350	.97250	.96950	.96850
GCF_000016365.1_ASM1636v1_genomic	1357352	1341347	1333601	1319878	1301501	.90750	.89700	.89150	.88250	.87000
GCF_000016425.1_ASM1642v1_genomic	1187892	1170386	1166884	1157500	1150076	.91650	.90300	.90050	.89300	.88750
GCF_000016445.1_ASM1644v1_genomic	1118908	1109354	1105403	1100316	1097748	.94700	.93900	.93550	.93150	.92900
GCF_000016505.1_ASM1650v1_genomic	911855	910609	905009	898631	890575	.90650	.90500	.89950	.89350	.88500
GCF_000016545.1_ASM1654v1_genomic	664277	662179	657762	653299	647930	.89450	.89150	.88550	.87950	.87250
GCF_000016565.1_ASM1656v1_genomic	1172580	1144839	1144770	1133632	1123935	.92450	.90250	.90250	.89400	.88600
GCF_000016585.1_ASM1658v1_genomic	1125993	1119179	1115183	1109589	1106451	.96650	.96100	.95750	.95250	.95000
GCF_000016625.1_ASM1662v1_genomic	316529	314471	313226	312018	310962	.92000	.91400	.91000	.90650	.90350
GCF_000016645.1_ASM1664v1_genomic	1426181	1413561	1411521	1403632	1393252	.93550	.92750	.92600	.92100	.91400
GCF_000016665.1_ASM1666v1_genomic	1331718	1314763	1306444	1294677	1284655	.91800	.90650	.90050	.89250	.88550
GCF_000016685.1_ASM1668v1_genomic	529088	522597	521574	518615	517310	.94400	.93200	.93050	.92500	.92300
GCF_000016705.1_ASM1670v1_genomic	327787	320501	320263	319091	318834	.97700	.95500	.95450	.95100	.95000
GCF_000016725.1_ASM1672v1_genomic	889254	878495	872233	859310	845704	.89750	.88650	.88050	.86750	.85350
GCF_000016745.1_ASM1674v1_genomic	1214501	1204325	1196657	1187686	1180588	.94600	.93800	.93200	.92500	.91950
GCF_000016765.1_ASM1676v1_genomic	1329594	1301412	1299651	1284905	1271461	.89900	.88000	.87900	.86900	.85950
GCF_000016785.1_ASM1678v1_genomic	438781	432898	432138	430472	429394	.96250	.94950	.94800	.94400	.94150
GCF_000016805.1_ASM1680v1_genomic	677736	675961	672364	667626	664268	.92300	.92050	.91550	.90900	.90450
GCF_000016825.1_ASM1682v1_genomic	464225	462145	458552	456029	454907	.92850	.92450	.91700	.91200	.91000
GCF_000016845.1_ASM1684v1_genomic	778113	766388	765198	759423	757535	.95000	.93600	.93450	.92750	.92500
GCF_000016865.1_ASM1686v1_genomic	1403436	1378217	1375907	1365240	1354565	.94200	.92500	.92350	.91600	.90900
GCF_000016885.1_ASM1688v1_genomic	709247	701849	698161	694655	692919	.94700	.93750	.93250	.92750	.92550
GCF_000016905.1_ASM1690v1_genomic	437245	434430	433924	432415	431604	.91300	.90700	.90600	.90300	.90100
GCF_000016925.1_ASM1692v1_genomic	1032270	1020221	1016958	1010224	1003254	.93300	.92250	.91950	.91350	.90700
GCF_000016945.1_ASM1694v1_genomic	1188288	1178649	1172970	1166394	1162231	.96300	.95550	.95050	.94550	.94200
GCF_000016965.1_ASM1696v1_genomic	1350619	1347968	1343847	1336186	1322885	.90050	.89850	.89600	.89050	.88200
GCF_000016985.1_ASM1698v1_genomic	1128088	1132602	1122096	1113221	1105667	.91550	.91900	.91050	.90300	.89700
GCF_000017005.1_ASM1700v1_genomic	525915	523100	521211	519321	518471	.95750	.95250	.94900	.94550	.94400
GCF_000017025.1_ASM1702v1_genomic	860505	855899	854487	850222	844365	.89100	.88600	.88450	.88000	.87400
GCF_000017045.1_ASM1704v1_genomic	837322	832661	831382	827377	822187	.89050	.88550	.88400	.88000	.87450
GCF_000017065.1_ASM1706v1_genomic	893600	888590	887446	883034	877213	.89050	.88550	.88450	.88000	.87450
GCF_000017085.1_ASM1708v1_genomic	674265	671473	668901	664988	661972	.92900	.92500	.92150	.91600	.91200
GCF_000017105.1_ASM1710v1_genomic	527114	525634	524149	523218	522267	.95250	.95000	.94750	.94550	.94400
GCF_000017125.1_ASM1712v1_genomic	677755	675988	672354	667599	664229	.92300	.92050	.91550	.90900	.90450
GCF_000017145.1_ASM1714v1_genomic	1606181	1596832	1587310	1574555	1560987	.94250	.93700	.93150	.92400	.91600
GCF_000017205.1_ASM1720v1_genomic	1510092	1475994	1472723	1457158	1440481	.91700	.89600	.89400	.88450	.87450
GCF_000017265.1_ASM1726v1_genomic	983976	959945	958188	949527	940856	.89850	.87700	.87500	.86700	.85950
GCF_000017285.1_ASM1728v1_genomic	1225723	1221313	1217135	1212580	1209912	.96100	.95800	.95450	.95100	.94900
GCF_000017305.1_ASM1730v1_genomic	1074647	1051527	1047850	1039122	1030191	.86700	.84850	.84550	.83850	.83150
GCF_000017325.1_ASM1732v1_genomic	1276651	1268110	1262306	1253496	1248855	.96100	.95450	.95050	.94350	.94000
GCF_000017405.1_ASM1740v1_genomic	1246957	1235338	1230616	1222343	1217468	.95800	.94900	.94550	.93900	.93550
GCF_000017425.1_ASM1742v1_genomic	955885	950914	948570	944352	940389	.93400	.92900	.92650	.92250	.91850
GCF_000017445.4_ASM1744v3_genomic	296088	293891	293075	292126	291310	.93350	.92700	.92400	.92100	.91850
GCF_000017465.2_ASM1746v2_genomic	468069	456799	456036	452790	451516	.94950	.92700	.92500	.91850	.91600
GCF_000017505.1_ASM1750v1_genomic	1144369	1125933	1121769	1112613	1104199	.86700	.85350	.85000	.84300	.83700
GCF_000017545.1_ASM1754v1_genomic	452208	449605	448421	447048	446283	.92800	.92250	.92000	.91750	.91600
GCF_000017565.1_ASM1756v1_genomic	919876	909992	906124	897047	891892	.94000	.93000	.92600	.91650	.91100
GCF_000017585.1_ASM1758v1_genomic	387567	382648	381842	379590	378362	.90400	.89250	.89050	.88500	.88250
GCF_000017605.1_ASM1760v1_genomic	942415	934815	933563	929922	928184	.95300	.94500	.94400	.94000	.93850
GCF_000017665.1_ASM1766v1_genomic	1082584	1064765	1062840	1053322	1047962	.95550	.94000	.93850	.93000	.92500
GCF_000017685.1_ASM1768v1_genomic	942237	934449	933356	929792	928092	.95400	.94600	.94500	.94100	.93950
GCF_000017705.1_ASM1770v1_genomic	1316176	1315905	1304626	1296202	1290830	.86900	.86900	.86150	.85600	.85200
GCF_000017725.2_ASM1772v2_genomic	488616	477548	475446	470315	466928	.93100	.91000	.90550	.89600	.88950
GCF_000017745.1_ASM1774v1_genomic	1245906	1236402	1226852	1214882	1206720	.94950	.94200	.93500	.92550	.91950
