Identifier	GC	ATGC	Percentage
GCF_000859865.1_ViralProj15193_genomic	1332	2787	.47793326
GCF_000859885.1_ViralProj15197_genomic	60747	185578	.32733944
GCF_000859905.1_ViralProj15201_genomic	2615	6618	.39513448
GCF_000859945.1_ViralProj15209_genomic	1830	3803	.48119905
GCF_000859965.1_ViralProj15213_genomic	2284	4302	.53091585
GCF_000859985.2_ViralProj15217_genomic	103969	152222	.68300902
GCF_000860005.1_ViralProj15221_genomic	4849	8854	.54766207
GCF_000860025.1_ViralProj15225_genomic	4064	9711	.41849449
GCF_000860045.1_ViralProj15229_genomic	802	2586	.31013147
GCF_000860065.1_ViralProj15233_genomic	1107	2746	.40313182
GCF_000860085.1_ViralProj15241_genomic	64910	194711	.33336586
GCF_000860105.1_ViralMultiSegProj15245_genomic	63215	185167	.34139452
GCF_000860125.1_ViralProj15249_genomic	3753	8743	.42925769
GCF_000860145.1_ViralProj15253_genomic	1042	2635	.39544592
GCF_000860165.1_ViralProj15258_genomic	1163	2750	.42290909
GCF_000860185.1_ViralProj15262_genomic	4902	15603	.31417035
GCF_000860205.1_ViralProj15266_genomic	14954	43883	.34076977
GCF_000860225.1_ViralProj15270_genomic	14982	44777	.33459141
GCF_000860245.1_ViralProj15274_genomic	15130	43155	.35059668
GCF_000860265.1_ViralProj15278_genomic	14814	41690	.35533701
GCF_000860285.1_ViralProj15282_genomic	6090	11442	.53224960
GCF_000860305.1_ViralMultiSegProj15286_genomic	5039	11116	.45331054
GCF_000860325.1_ViralProj15271_genomic	15338	43681	.35113664
GCF_000860345.1_ViralProj15275_genomic	15193	43114	.35239133
GCF_000860365.1_ViralProj15279_genomic	15334	43231	.35469917
GCF_000860385.1_ViralMultiSegProj15283_genomic	3956	9370	.42219850
GCF_000860405.1_ViralMultiSegProj15287_genomic	5372	12024	.44677312
GCF_000860425.1_ViralMultiSegProj15291_genomic	3944	9576	.41186299
GCF_000860445.1_ViralProj15295_genomic	4154	9924	.41858121
GCF_000860465.1_ViralMultiSegProj15300_genomic	7307	15483	.47193696
GCF_000860485.1_ViralProj15304_genomic	5780	10839	.53325952
GCF_000860505.1_ViralProj15308_genomic	2831	7478	.37857715
GCF_000860525.1_ViralProj15312_genomic	3982	9640	.41307053
GCF_000860545.1_ViralProj15316_genomic	5957	11703	.50901478
GCF_000860565.1_ViralProj15320_genomic	2154	5270	.40872865
GCF_000860585.1_ViralProj15324_genomic	4143	8533	.48552677
GCF_000860605.1_ViralProj15328_genomic	7126	15480	.46033591
GCF_000860625.1_ViralProj15332_genomic	5592	12226	.45738589
GCF_000860645.1_ViralProj15336_genomic	4507	9672	.46598428
GCF_000860665.1_ViralProj15340_genomic	4623	10818	.42734331
GCF_000860685.1_ViralProj15344_genomic	4411	9535	.46261143
GCF_000860705.1_ViralProj15348_genomic	3975	9475	.41952506
GCF_000860725.1_ViralProj15352_genomic	4081	9708	.42037494
GCF_000860745.1_ViralProj15356_genomic	2050	4132	.49612778
GCF_000860765.1_ViralMultiSegProj15362_genomic	5192	11219	.46278634
GCF_000860785.1_ViralProj15366_genomic	3418	6099	.56041974
GCF_000860805.1_ViralProj15370_genomic	5943	10943	.54308690
GCF_000860825.1_ViralProj15375_genomic	2255	4212	.53537511
GCF_000860845.1_ViralProj15379_genomic	4225	9848	.42902112
GCF_000860865.1_ViralProj15383_genomic	6563	12704	.51660894
GCF_000860885.1_ViralProj15388_genomic	4302	10038	.42857142
GCF_000860905.1_ViralProj15393_genomic	4819	10600	.45462264
GCF_000860925.1_ViralMultiSegProj15397_genomic	5447	12138	.44875597
GCF_000860945.1_ViralProj15401_genomic	3228	7590	.42529644
GCF_000860965.1_ViralProj15405_genomic	4018	10155	.39566715
GCF_000860985.1_ViralMultiSegProj15409_genomic	5736	12138	.47256549
GCF_000861005.1_ViralProj15414_genomic	2369	5268	.44969627
GCF_000861025.1_ViralProj15418_genomic	5986	13878	.43133016
GCF_000861045.1_ViralProj15422_genomic	24397	37639	.64818406
GCF_000861065.1_ViralProj15426_genomic	3668	8363	.43859858
GCF_000861085.1_ViralProj15431_genomic	5597	10962	.51058201
GCF_000861105.1_ViralProj15435_genomic	4158	7176	.57943143
GCF_000861125.1_ViralProj15439_genomic	4853	9028	.53754984
GCF_000861145.1_ViralProj15444_genomic	1994	5078	.39267428
GCF_000861165.1_ViralProj15288_genomic	3448	7440	.46344086
GCF_000861185.1_ViralProj15292_genomic	3981	8101	.49142081
GCF_000861205.1_ViralProj15297_genomic	3162	7387	.42804927
GCF_000861225.1_ViralMultiSegProj15301_genomic	4038	9689	.41676127
GCF_000861245.1_ViralProj15305_genomic	5757	12573	.45788594
GCF_000861265.1_ViralProj15309_genomic	2926	7212	.40571270
GCF_000861285.1_ViralProj15313_genomic	3732	7437	.50181524
GCF_000861305.1_ViralProj15317_genomic	567	1348	.42062314
GCF_000861325.1_ViralProj15321_genomic	3490	7389	.47232372
GCF_000861345.1_ViralProj15325_genomic	4100	9494	.43185169
GCF_000861365.1_ViralProj15329_genomic	4076	8511	.47890964
GCF_000861385.1_ViralProj15333_genomic	4058	9612	.42218060
GCF_000861405.1_ViralProj15337_genomic	2098	4279	.49030147
GCF_000861425.1_ViralProj15341_genomic	4075	6509	.62605622
GCF_000861445.1_ViralProj15345_genomic	4998	11831	.42244949
GCF_000861465.1_ViralProj15349_genomic	4119	9779	.42120871
GCF_000861485.1_ViralProj15353_genomic	3923	9584	.40932804
GCF_000861505.1_ViralProj15357_genomic	2900	7348	.39466521
GCF_000861525.1_ViralProj15363_genomic	2955	5889	.50178298
GCF_000861545.1_ViralMultiSegProj15367_genomic	4154	10196	.40741467
GCF_000861565.1_ViralProj15371_genomic	3166	7373	.42940458
GCF_000861585.1_ViralProj15376_genomic	4076	9585	.42524778
GCF_000861605.1_ViralMultiSegProj15380_genomic	4081	9558	.42697216
GCF_000861625.1_ViralMultiSegProj15384_genomic	3917	9219	.42488339
GCF_000861645.1_ViralProj15390_genomic	4146	9591	.43228026
GCF_000861665.1_ViralProj15394_genomic	3979	9465	.42039091
GCF_000861685.1_ViralProj15398_genomic	3863	10053	.38426340
GCF_000861705.1_ViralProj15402_genomic	4719	10690	.44144059
GCF_000861725.1_ViralProj15406_genomic	4074	9899	.41155672
GCF_000861745.1_ViralProj15410_genomic	3021	7432	.40648546
GCF_000861765.1_ViralProj15415_genomic	5018	11440	.43863636
GCF_000861785.1_ViralMultiSegProj15419_genomic	3609	7988	.45180270
GCF_000861805.1_ViralProj15423_genomic	2188	5906	.37047070
GCF_000861825.2_ViralProj15428_genomic	1543	3182	.48491514
GCF_000861845.1_ViralProj15432_genomic	5617	9646	.58231391
GCF_000861865.1_ViralProj15436_genomic	3055	6813	.44840745
GCF_000861885.1_ViralProj15441_genomic	4860	8251	.58901951
GCF_000861905.1_ViralProj15445_genomic	3554	7413	.47942803
GCF_000861925.1_ViralProj15450_genomic	3172	8027	.39516631
GCF_000861945.1_ViralProj15454_genomic	3229	7902	.40863072
GCF_000861965.1_ViralProj15458_genomic	1363	3027	.45028080
GCF_000861985.1_ViralProj15462_genomic	43501	166259	.26164598
GCF_000862005.1_ViralProj15467_genomic	5549	9391	.59088488
GCF_000862025.1_ViralMultiSegProj15285_genomic	5289	11653	.45387453
GCF_000862045.1_ViralProj15289_genomic	4316	10326	.41797404
GCF_000862065.1_ViralProj15293_genomic	3566	6309	.56522428
GCF_000862085.1_ViralProj15298_genomic	4229	9741	.43414433
GCF_000862105.1_ViralProj15302_genomic	5735	11444	.50113596
GCF_000862125.1_ViralProj15306_genomic	5010	10735	.46669771
GCF_000862145.1_ViralProj15310_genomic	5644	10976	.51421282
GCF_000862165.1_ViralProj15314_genomic	5966	11602	.51422168
GCF_000862185.1_ViralProj15318_genomic	1148	2734	.41989758
GCF_000862205.1_ViralProj15322_genomic	1517	3166	.47915350
GCF_000862225.3_ViralProj15326_genomic	5450	10682	.51020408
GCF_000862245.1_ViralProj15330_genomic	2792	7152	.39038031
GCF_000862265.1_ViralProj15334_genomic	8735	19296	.45268449
GCF_000862285.1_ViralMultiSegProj15338_genomic	5283	10785	.48984700
GCF_000862305.1_ViralProj15342_genomic	4521	10080	.44851190
GCF_000862325.1_ViralProj15346_genomic	5973	16934	.35272233
GCF_000862345.1_ViralProj15350_genomic	13101	31357	.41780144
GCF_000862365.1_ViralProj15354_genomic	4188	9384	.44629156
GCF_000862385.1_ViralMultiSegProj15358_genomic	5460	11295	.48339973
GCF_000862405.1_ViralProj15364_genomic	4756	9399	.50601127
GCF_000862425.1_ViralProj15368_genomic	4383	10140	.43224852
GCF_000862445.1_ViralProj15372_genomic	2081	4148	.50168756
GCF_000862465.1_ViralProj15377_genomic	4023	9588	.41958698
GCF_000862485.2_ViralProj15381_genomic	3930	6366	.61734213
GCF_000862505.1_ViralProj15385_genomic	11519	31028	.37124532
GCF_000862525.1_ViralMultiSegProj15391_genomic	4608	9834	.46857840
GCF_000862545.1_ViralProj15395_genomic	6708	11900	.56369747
GCF_000862565.1_ViralProj15399_genomic	4381	9663	.45337886
GCF_000862585.1_ViralProj15403_genomic	2048	4258	.48097698
GCF_000862605.1_ViralProj15407_genomic	4115	10538	.39049155
GCF_000862625.1_ViralProj15411_genomic	3058	7263	.42103813
GCF_000862645.1_ViralProj15416_genomic	75954	172963	.43913438
GCF_000862665.1_ViralProj15420_genomic	3617	6364	.56835323
GCF_000862685.1_ViralProj15424_genomic	3749	8033	.46669986
GCF_000862705.1_ViralProj15429_genomic	5687	11675	.48710920
GCF_000862745.1_ViralProj15437_genomic	8172	15428	.52968628
GCF_000862765.1_ViralProj15442_genomic	858	1768	.48529411
GCF_000862785.1_ViralProj15446_genomic	482	1339	.35997012
GCF_000862805.1_ViralProj15451_genomic	3699	7989	.46301164
GCF_000862825.1_ViralProj15455_genomic	3108	7560	.41111111
GCF_000862845.1_ViralProj15459_genomic	2149	4276	.50257249
GCF_000862865.1_ViralProj15463_genomic	5611	12333	.45495824
GCF_000862885.1_ViralProj15468_genomic	3750	8170	.45899632
GCF_000862905.1_ViralProj15290_genomic	4090	9704	.42147568
GCF_000862925.1_ViralMultiSegProj15294_genomic	3715	9657	.38469503
GCF_000862945.1_ViralProj15299_genomic	4283	9871	.43389727
GCF_000862965.1_ViralProj15303_genomic	10472	27608	.37931034
GCF_000862985.1_ViralProj15307_genomic	3876	7835	.49470325
GCF_000863005.1_ViralProj15311_genomic	5719	11835	.48322771
GCF_000863025.1_ViralProj15315_genomic	6794	9762	.69596394
GCF_000863045.1_ViralMultiSegProj15319_genomic	4645	11840	.39231418
GCF_000863065.1_ViralProj15323_genomic	2666	4718	.56506994
GCF_000863085.1_ViralProj15327_genomic	2452	4449	.55113508
GCF_000863105.1_ViralProj15331_genomic	2161	4193	.51538278
GCF_000863125.1_ViralProj15335_genomic	5991	11141	.53774347
GCF_000863145.1_ViralProj15339_genomic	3928	9532	.41208560
GCF_000863165.1_ViralProj15343_genomic	5963	10871	.54852359
GCF_000863185.1_ViralProj15347_genomic	4560	10820	.42144177
GCF_000863205.1_ViralProj15351_genomic	3658	7414	.49339088
GCF_000863225.1_ViralProj15355_genomic	3860	9515	.40567524
GCF_000863245.1_ViralProj15360_genomic	3156	7055	.44734231
GCF_000863265.1_ViralProj15365_genomic	4021	9760	.41198770
GCF_000863285.1_ViralProj15369_genomic	4892	10116	.48359035
GCF_000863305.1_ViralProj15373_genomic	4116	8612	.47793776
GCF_000863345.1_ViralProj15382_genomic	4073	8657	.47048631
GCF_000863385.1_ViralProj15392_genomic	5748	11411	.50372447
GCF_000863405.1_ViralProj15396_genomic	3375	7388	.45682187
GCF_000863425.1_ViralProj15400_genomic	3074	7491	.41035909
GCF_000863445.1_ViralProj15404_genomic	4165	9878	.42164405
GCF_000863465.1_ViralProj15408_genomic	4490	9835	.45653279
GCF_000863485.1_ViralProj15413_genomic	1961	3883	.50502189
GCF_000863505.1_ViralProj15417_genomic	77975	180500	.43199445
GCF_000863525.1_ViralProj15421_genomic	6009	15646	.38405982
GCF_000863545.1_ViralProj15425_genomic	4025	8587	.46873180
GCF_000863565.1_ViralProj15430_genomic	5365	11014	.48710731
GCF_000863585.1_ViralProj15434_genomic	4548	8507	.53461854
GCF_000863625.1_ViralProj15443_genomic	6964	18246	.38167269
GCF_000863645.1_ViralProj15447_genomic	3827	9611	.39818957
GCF_000863665.1_ViralProj15452_genomic	3137	7276	.43114348
GCF_000863685.1_ViralProj15456_genomic	3047	7434	.40987355
GCF_000863705.1_ViralProj15460_genomic	3547	7761	.45702873
GCF_000863725.1_ViralProj15465_genomic	2122	5096	.41640502
GCF_000863745.1_ViralProj15469_genomic	58364	149622	.39007632
GCF_000863765.1_ViralMultiSegProj15473_genomic	9363	29337	.31915328
GCF_000863785.1_ViralMultiSegProj15471_genomic	3951	8492	.46526142
GCF_000863805.1_ViralProj15477_genomic	2075	5130	.40448343
GCF_000863845.1_ViralProj15485_genomic	3573	7614	.46926713
GCF_000863865.1_ViralProj15489_genomic	2503	5307	.47164122
GCF_000863885.1_ViralProj15493_genomic	4309	6907	.62385985
GCF_000863905.1_ViralProj15497_genomic	2780	6000	.46333333
GCF_000863925.1_ViralProj15501_genomic	4277	9623	.44445599
GCF_000863945.3_ViralProj15505_genomic	2889	7906	.36541866
GCF_000863965.1_ViralProj15509_genomic	2953	7723	.38236436
GCF_000863985.1_ViralProj15513_genomic	3600	7944	.45317220
GCF_000864005.1_ViralProj15520_genomic	3675	7654	.48014110
GCF_000864025.1_ViralProj15535_genomic	21123	30889	.68383566
GCF_000864045.1_ViralProj15558_genomic	1014	1991	.50929181
GCF_000864065.1_ViralProj15562_genomic	587	1355	.43321033
GCF_000864085.1_ViralMultiSegProj15587_genomic	6741	16837	.40036823
GCF_000864105.1_ViralMultiSegProj15617_genomic	5994	13590	.44105960
GCF_000864125.1_ViralProj15635_genomic	52373	134358	.38980187
GCF_000864145.1_ViralProj15745_genomic	4166	10429	.39946303
GCF_000864165.1_ViralProj15783_genomic	13121	37253	.35221324
GCF_000864185.1_ViralProj15884_genomic	7593	16494	.46034921
GCF_000864205.1_ViralProj16076_genomic	39540	63649	.62121950
GCF_000864225.1_ViralMultiSegProj16140_genomic	5670	17910	.31658291
GCF_000864245.1_ViralMultiSegProj16144_genomic	6019	17961	.33511497
GCF_000864265.1_ViralMultiSegProj16156_genomic	2219	4578	.48470948
GCF_000864285.1_ViralProj16188_genomic	3048	6181	.49312408
GCF_000864305.1_ViralProj16202_genomic	3375	7412	.45534268
GCF_000864345.1_ViralProj16237_genomic	8398	17635	.47621207
GCF_000864365.1_ViralMultiSegProj16242_genomic	8067	19816	.40709527
GCF_000864385.1_ViralProj16247_genomic	4955	10305	.48083454
GCF_000864405.1_ViralProj16301_genomic	579	1354	.42762186
GCF_000864425.1_ViralProj16324_genomic	1223	2761	.44295545
GCF_000864445.1_ViralProj16329_genomic	14409	40867	.35258276
GCF_000864465.1_ViralProj16335_genomic	1157	2745	.42149362
GCF_000864485.1_ViralProj16343_genomic	60504	132959	.45505757
GCF_000864505.1_ViralProj16384_genomic	23030	42999	.53559385
GCF_000864525.1_ViralProj16388_genomic	36271	66015	.54943573
GCF_000864545.1_ViralProj16591_genomic	2510	5486	.45752825
GCF_000864565.1_ViralProj16631_genomic	4385	8197	.53495181
GCF_000864585.1_ViralProj16651_genomic	6486	16067	.40368457
GCF_000864605.1_ViralProj16655_genomic	2704	5278	.51231527
GCF_000864625.1_ViralProj16662_genomic	15343	53325	.28772620
GCF_000864645.1_ViralProj15449_genomic	16833	39503	.42611953
GCF_000864665.1_ViralProj15453_genomic	3861	8095	.47696108
GCF_000864685.1_ViralProj15457_genomic	5739	12301	.46654743
GCF_000864705.1_ViralProj15461_genomic	1281	2828	.45297029
GCF_000864725.1_ViralProj15466_genomic	3248	7759	.41861064
GCF_000864745.1_ViralMultiSegProj15470_genomic	4005	8623	.46445552
GCF_000864765.1_ViralProj15476_genomic	3867	9181	.42119594
GCF_000864785.1_ViralProj15480_genomic	567	1367	.41477688
GCF_000864805.1_ViralProj15484_genomic	1309	2319	.56446744
GCF_000864825.1_ViralProj15488_genomic	2998	7438	.40306534
GCF_000864845.1_ViralProj15492_genomic	2833	7353	.38528491
GCF_000864865.1_ViralProj15496_genomic	1243	2661	.46711762
GCF_000864885.1_ViralProj15500_genomic	12127	29751	.40761655
GCF_000864905.1_ViralProj15504_genomic	3632	7919	.45864376
GCF_000864925.1_ViralProj15508_genomic	3262	7961	.40974751
GCF_000864945.1_ViralProj15512_genomic	3804	7860	.48396946
GCF_000864965.1_ViralProj15517_genomic	2307	4788	.48182957
GCF_000864985.5_ASM86498v2_genomic	1345	3177	.42335536
GCF_000865005.1_ViralProj15557_genomic	561	1355	.41402214
GCF_000865025.1_ViralProj15561_genomic	585	1347	.43429844
GCF_000865045.1_ViralProj15575_genomic	1214	2751	.44129407
GCF_000865065.1_ViralProj15599_genomic	5018	10649	.47121795
GCF_000865085.1_ViralMultiSegProj15622_genomic	5850	13627	.42929478
GCF_000865105.1_ViralProj15717_genomic	2223	5470	.40639853
GCF_000865125.1_ViralProj15781_genomic	1865	4530	.41169977
GCF_000865145.1_ViralProj15881_genomic	10822	28471	.38010607
GCF_000865185.1_ViralProj16134_genomic	4492	9035	.49717764
GCF_000865205.1_ViralMultiSegProj16143_genomic	12004	24755	.48491213
GCF_000865225.1_ViralProj16151_genomic	48805	185683	.26284043
GCF_000865245.1_ViralProj16178_genomic	20467	46219	.44282654
GCF_000865265.1_ViralProj16201_genomic	4103	11034	.37185064
GCF_000865285.1_ViralProj16226_genomic	580	1365	.42490842
GCF_000865305.1_ViralProj16236_genomic	5488	12807	.42851565
GCF_000865345.1_ViralProj16246_genomic	119067	156487	.76087470
GCF_000865365.1_ViralProj16300_genomic	28397	46640	.60885506
GCF_000865385.1_ViralProj16323_genomic	2096	4094	.51196873
GCF_000865405.1_ViralMultiSegProj16327_genomic	2343	5298	.44224235
GCF_000865425.2_ViralProj16334_genomic	1971	3962	.49747602
GCF_000865445.1_ViralProj16338_genomic	479	1331	.35987978
GCF_000865465.1_ViralProj16383_genomic	24336	39199	.62083216
GCF_000865485.1_ViralProj16387_genomic	38321	59446	.64463546
GCF_000865505.1_ViralMultiSegProj15472_genomic	3740	8622	.43377406
GCF_000865525.1_ViralProj15478_genomic	1329	2750	.48327272
GCF_000865565.1_ViralProj15486_genomic	2971	7348	.40432770
GCF_000865585.1_ViralProj15490_genomic	3045	6227	.48899951
GCF_000865605.1_ViralProj15494_genomic	3113	5823	.53460415
GCF_000865645.1_ViralProj15502_genomic	1957	4265	.45885111
GCF_000865665.1_ViralProj15506_genomic	3177	7857	.40435280
GCF_000865685.1_ViralProj15510_genomic	3153	7856	.40134928
GCF_000865705.1_ViralProj15514_genomic	588	1346	.43684992
GCF_000865725.1_ViralMultiSegProj15521_genomic	5895	13588	.43383868
GCF_000865745.1_ViralMultiSegProj15555_genomic	1785	3791	.47085201
GCF_000865765.1_ViralProj15559_genomic	1268	2758	.45975344
GCF_000865785.1_ViralProj15569_genomic	20272	46072	.44000694
GCF_000865805.1_ViralMultiSegProj15591_genomic	2324	5455	.42603116
GCF_000865825.1_ViralProj15618_genomic	163682	407339	.40183238
GCF_000865845.1_ViralProj15686_genomic	25861	62730	.41225888
GCF_000865905.1_ViralProj15892_genomic	7762	18954	.40951777
GCF_000865925.1_ViralProj16102_genomic	27604	44856	.61539147
GCF_000865945.1_ViralMultiSegProj16141_genomic	6416	12640	.50759493
GCF_000865965.1_ViralMultiSegProj16145_genomic	10396	25194	.41263792
GCF_000865985.1_ViralProj16157_genomic	2409	4375	.55062857
GCF_000866005.1_ViralProj16189_genomic	2155	5230	.41204588
GCF_000866045.1_ViralProj16228_genomic	20387	45251	.45053147
GCF_000866065.1_ViralProj16238_genomic	4884	13936	.35045924
GCF_000866085.1_ViralMultiSegProj16243_genomic	7861	23147	.33961204
GCF_000866105.1_ViralProj16257_genomic	3222	6582	.48951686
GCF_000866125.1_ViralProj16312_genomic	474	1350	.35111111
GCF_000866145.1_ViralProj16325_genomic	1209	2745	.44043715
GCF_000866185.1_ViralMultiSegProj16336_genomic	8580	20739	.41371329
GCF_000866205.1_ViralProj16381_genomic	19150	39104	.48971972
GCF_000866225.1_ViralProj16385_genomic	19468	43365	.44893347
GCF_000866245.1_ViralMultiSegProj16582_genomic	4381	10705	.40924801
GCF_000866265.1_ViralProj16595_genomic	2720	6068	.44825313
GCF_000866285.1_ViralMultiSegProj16633_genomic	4420	10682	.41378019
GCF_000866305.1_ViralProj16652_genomic	3177	8226	.38621444
GCF_000866325.1_ViralProj16656_genomic	4859	12333	.39398362
GCF_000866345.1_ViralProj15479_genomic	2046	4215	.48540925
GCF_000866365.1_ViralProj15483_genomic	4072	9723	.41880078
GCF_000866385.1_ViralProj15487_genomic	4030	7610	.52956636
GCF_000866405.1_ViralProj15491_genomic	3148	7815	.40281509
GCF_000866425.1_ViralProj15495_genomic	4567	9644	.47355868
GCF_000866445.1_ViralProj15499_genomic	7671	15948	.48100075
GCF_000866465.1_ViralProj15503_genomic	2998	6435	.46588966
GCF_000866485.1_ViralProj15507_genomic	3032	7855	.38599618
GCF_000866505.1_ViralProj15511_genomic	3283	7746	.42383165
GCF_000866525.1_ViralProj15515_genomic	473	1323	.35752078
GCF_000866545.1_ViralProj15532_genomic	3792	9694	.39116979
GCF_000866565.1_ViralProj15556_genomic	2633	6321	.41654801
GCF_000866585.1_ViralProj15560_genomic	1204	2745	.43861566
GCF_000866605.1_ViralProj15574_genomic	4103	8478	.48395848
GCF_000866625.1_ViralProj15598_genomic	5001	10707	.46707761
GCF_000866645.1_ViralMultiSegProj15620_genomic	5839	13459	.43383609
GCF_000866665.1_ViralProj15687_genomic	3604	7009	.51419603
GCF_000866685.1_ViralProj15780_genomic	535	1346	.39747399
GCF_000866705.1_ViralProj15880_genomic	19763	39704	.49775841
GCF_000866725.1_ViralProj15895_genomic	2239	5299	.42253255
GCF_000866745.1_ViralProj16114_genomic	16147	36466	.44279602
GCF_000866765.1_ViralProj16142_genomic	2943	4975	.59155778
GCF_000866785.1_ViralProj16150_genomic	5442	10939	.49748605
GCF_000866805.1_ViralMultiSegProj16158_genomic	12753	23015	.55411688
GCF_000866825.1_ViralProj16199_genomic	104186	211215	.49326989
GCF_000866845.1_ViralProj16225_genomic	1259	2757	.45665578
GCF_000866865.1_ViralProj16234_genomic	71532	135135	.52933732
GCF_000866885.1_ViralProj16239_genomic	4724	13952	.33858944
GCF_000866905.1_ViralProj16245_genomic	554	1354	.40915805
GCF_000866925.1_ViralProj16299_genomic	22363	43784	.51075735
GCF_000866945.1_ViralProj16320_genomic	368	895	.41117318
GCF_000866965.1_ViralProj16326_genomic	4200	10046	.41807684
GCF_000866985.1_ViralProj16333_genomic	3377	6607	.51112456
GCF_000867005.1_ViralMultiSegProj16337_genomic	7092	19748	.35912497
GCF_000867025.1_ViralProj16382_genomic	13270	37974	.34944962
GCF_000867045.1_ViralProj16386_genomic	22230	49639	.44783335
GCF_000867065.1_ViralProj16583_genomic	26512	52162	.50826271
GCF_000867085.1_ViralProj16628_genomic	2481	5486	.45224207
GCF_000867105.1_ViralProj16643_genomic	4132	9544	.43294216
GCF_000867125.1_ViralProj16653_genomic	4189	7454	.56198014
GCF_000867145.1_ViralProj16657_genomic	3931	10374	.37892808
GCF_000867165.1_ViralMultiSegProj16699_genomic	2113	5049	.41849871
GCF_000867185.1_ViralProj16747_genomic	3397	7722	.43991193
GCF_000867205.1_ViralProj16793_genomic	67705	126624	.53469326
GCF_000867225.2_ViralMultiSegProj16738_genomic	99020	240516	.41169818
GCF_000867245.1_ViralProj16749_genomic	3941	8739	.45096692
GCF_000867285.1_ViralProj16799_genomic	3675	7531	.48798300
GCF_000867305.1_ViralMultiSegProj16937_genomic	2342	5182	.45194905
GCF_000867325.1_ViralMultiSegProj17093_genomic	6557	13945	.47020437
GCF_000867345.1_ViralProj17103_genomic	14351	34525	.41566980
GCF_000867365.1_ViralProj17117_genomic	3617	7866	.45982710
GCF_000867405.1_ViralProj17145_genomic	48826	70654	.69105783
GCF_000867425.1_ViralProj17165_genomic	38510	64494	.59710980
GCF_000867445.1_ViralProj17173_genomic	46335	67188	.68963207
GCF_000867465.1_ViralProj17267_genomic	1126	2768	.40679190
GCF_000867485.1_ViralProj17361_genomic	28125	84264	.33377242
GCF_000867505.1_ViralMultiSegProj17429_genomic	2313	5476	.42238860
GCF_000867525.1_ViralProj17487_genomic	3899	8385	.46499701
GCF_000867545.1_ViralMultiSegProj17545_genomic	5960	16965	.35131152
GCF_000867565.1_ViralProj17573_genomic	2706	6485	.41727062
GCF_000867585.1_ViralProj17595_genomic	1143	2784	.41056034
GCF_000867605.1_ViralProj17721_genomic	77298	156917	.49260437
GCF_000867625.1_ViralProj17743_genomic	21207	40938	.51802726
GCF_000867645.1_ViralProj17775_genomic	15392	34683	.44379090
GCF_000867665.1_ViralProj17807_genomic	1211	2792	.43373925
GCF_000867685.1_ViralMultiSegProj17993_genomic	2399	5192	.46205701
GCF_000867705.1_ViralProj18001_genomic	533	1380	.38623188
GCF_000867725.1_ViralProj18013_genomic	11542	26660	.43293323
GCF_000867745.1_ViralProj18071_genomic	3208	8281	.38739282
GCF_000867765.1_ViralProj18131_genomic	1196	2728	.43841642
GCF_000867785.1_ViralProj18259_genomic	3213	7393	.43460029
GCF_000867805.1_ViralProj18289_genomic	4001	8380	.47744630
GCF_000867825.1_ViralProj18305_genomic	143314	321240	.44612750
GCF_000867845.1_ViralProj18463_genomic	15013	44857	.33468577
GCF_000867865.1_ViralProj18511_genomic	28976	70153	.41304006
GCF_000867885.1_ViralProj18521_genomic	23402	36415	.64264726
GCF_000867905.1_ViralProj18529_genomic	14977	36019	.41580832
GCF_000867925.1_ViralMultiSegProj18625_genomic	2376	5197	.45718683
GCF_000867945.1_ViralProj18669_genomic	14831	43265	.34279440
GCF_000867965.1_ViralMultiSegProj18779_genomic	106211	246092	.43159062
GCF_000867985.1_ViralProj18839_genomic	22649	45445	.49838266
GCF_000868005.1_ViralProj18851_genomic	21754	38197	.56952116
GCF_000868025.1_ViralProj18859_genomic	14441	38528	.37481831
GCF_000868045.1_ViralProj18867_genomic	11950	29113	.41046954
GCF_000868065.1_ViralProj16663_genomic	14109	38239	.36896885
GCF_000868085.1_ViralProj16745_genomic	2832	5188	.54587509
GCF_000868105.1_ViralProj16750_genomic	3277	7568	.43300739
GCF_000868125.1_ViralProj16796_genomic	1046	2063	.50702859
GCF_000868145.1_ViralProj16815_genomic	3364	7542	.44603553
GCF_000868165.1_ViralProj17048_genomic	11621	26076	.44565884
GCF_000868185.1_ViralMultiSegProj17095_genomic	5729	13731	.41723108
GCF_000868205.1_ViralProj17105_genomic	66269	161475	.41039789
GCF_000868225.1_ViralProj17119_genomic	3019	7263	.41566845
GCF_000868245.1_ViralMultiSegProj17127_genomic	1744	3657	.47689362
GCF_000868265.2_ViralProj17147_genomic	28216	42289	.66721842
GCF_000868285.1_ViralProj17167_genomic	38654	64787	.59663204
GCF_000868305.2_ViralProj17175_genomic	44513	78296	.56852201
GCF_000868325.1_ViralProj17269_genomic	532	1358	.39175257
GCF_000868345.1_ViralProj17363_genomic	2724	5900	.46169491
GCF_000868365.1_ViralProj17481_genomic	1758	3573	.49202350
GCF_000868385.1_ViralProj17539_genomic	1217	2759	.44110184
GCF_000868405.1_ViralMultiSegProj17547_genomic	5790	17212	.33639321
GCF_000868425.1_ViralProj17577_genomic	4186	7382	.56705499
GCF_000868445.1_ViralProj17607_genomic	1158	2752	.42078488
GCF_000868465.1_ViralProj17737_genomic	9897	28538	.34680075
GCF_000868485.1_ViralProj17757_genomic	10338	30510	.33883972
