Identifier	DNA_Length	AA_Length
1825901	17101	12966
1826113	17067	13008
1826324	16838	12352
1826532	16817	12265
1826740	17122	12882
1826952	16946	11591
1827162	15855	9857
1827358	15926	9323
182735	17010	13417
1827555	15888	10041
1827752	16490	10074
1827956	15667	10523
1828150	16258	11274
1828351	15933	9408
1828548	18207	12590
1828773	17011	16560
1828984	16951	16893
1829194	16936	16221
1829404	15498	10757
182946	16809	13913
1829596	15502	11096
1829788	15505	10720
1829980	15492	11232
1830172	15506	9611
1830364	15505	9743
1830556	15515	9412
1830748	15478	10550
1830940	15510	9805
1831132	15505	10188
1831324	15501	10790
1831516	16855	14813
183154	17106	15716
1831725	19410	11748
1831965	16935	15968
1832174	16959	15620
1832384	18087	14196
1832608	16857	15611
1832817	16193	10909
1833018	16197	11396
1833219	18095	8982
1833443	17714	16699
1833662	15617	11042
183366	17251	14038
1833855	15554	10325
1834048	15540	7042
1834241	16179	9828
1834441	16188	10750
1834642	16171	9697
1834842	16176	11653
1835042	17644	13313
1835261	16195	9974
1835461	16795	13757
1835669	15985	11313
183580	17252	13765
1835867	17039	13057
1836078	15621	7947
1836272	16292	10953
1836474	16935	8896
1836684	16649	11912
1836890	16854	12349
1837099	507730	510405
183794	17243	14009
184007	16995	12778
184217	15213	9863
1843368	17406	12795
1843583	16066	14971
1843782	16376	13160
1843985	80828	46536
184406	16792	15848
1844984	51408	32030
1845619	106427	105918
184614	17372	15425
1846934	105603	104833
1848238	153944	162109
184829	17266	15711
1850139	418763	454616
185043	16771	15133
185251	17611	16948
185469	16773	15014
1855310	372485	374041
185677	15476	7147
185869	15637	8249
1859909	25272	17099
1860221	26258	16249
1860546	25461	16119
186063	16880	15054
1860861	25542	17379
1861177	43949	33577
1861720	202985	135363
186272	16971	14665
1864227	101100	58169
186482	18160	16127
1865476	128457	118532
1867062	65987	37313
186707	14654	10610
1867877	39269	30290
1868362	16017	10409
1868560	15116	10069
1868747	14948	9496
186889	16776	16072
1868932	16811	14680
1869140	16800	14636
1869348	16904	12422
1869557	17125	12668
1869769	16187	10093
1869970	16835	14790
1870179	15407	10869
1870370	18123	16913
1870594	15620	8487
1870788	15483	11755
187097	16971	17606
1870980	15583	13441
1871173	16806	15122
1871381	15663	10598
1871575	16039	8640
1871774	16251	11581
1871975	15893	8667
1872172	17064	12439
1872383	15363	9136
1872573	17337	13925
1872788	16944	11992
1872998	17118	12492
187307	15619	8251
1873210	15806	7710
1873406	15801	7762
1873602	16795	14459
1873810	16764	7796
1874018	14171	14158
1874194	16745	13682
1874401	16725	13715
1874608	15582	9190
1874801	17184	13790
187500	15916	13557
1875014	17046	12681
1875225	13856	9556
1875397	13921	9283
1875570	15459	8037
1875762	18166	16134
1875987	16213	11190
1876188	15857	13793
1876384	15795	10639
1876580	15527	9725
1876772	15424	8532
1876963	16923	10617
187697	18028	15018
1877173	15525	10092
1877365	15526	8724
1877557	17324	10339
1877772	527373	523052
187920	19022	13424
188156	16817	14609
188364	16887	12775
1884283	56543	22301
1884982	491065	497419
188573	16698	14182
188780	16843	15348
188989	16843	15188
1891045	62141	48974
1891813	6040	4279
1891888	60718	37604
189198	16979	15296
1892638	731099	725601
189408	16734	16569
189615	16788	14170
189823	16885	16295
190032	17114	14630
1901665	6319	4967
1901744	1205999	1174393
190244	17452	13017
190460	16703	13876
190667	17131	14415
190879	16740	14766
191086	15991	8613
191284	17531	15280
191501	17036	13238
1916634	26836	19341
1916966	214871	216326
191712	15284	9146
191901	15310	9087
1919619	213706	215907
192091	16550	15151
1922258	407634	398901
192296	18924	15447
192530	17329	16416
1927291	116331	112064
192745	16120	15505
1928728	102885	55666
192945	16965	14968
1929999	481409	465681
193155	18041	16812
193378	16940	14962
193588	18075	16238
1935943	50746	30669
1936570	53856	33519
1937235	16783	11869
1937443	16399	9739
1937646	15128	9733
1937833	14663	11143
1938015	13874	8521
193812	17135	14038
1938187	16229	7482
1938388	16745	8593
1938595	17388	16418
1938810	17460	15961
1939026	17039	15662
1939237	15614	8201
1939430	17435	16273
1939646	17889	17281
1939867	17128	12443
1940079	17080	12627
194024	16840	15438
1940290	17133	12325
1940502	16914	12486
1940711	17123	12464
1940923	16933	12496
1941133	17028	12234
1941344	16929	12370
1941553	17485	12386
1941769	16886	17000
1941978	15044	9371
1942164	17070	14538
194233	17358	16094
1942375	16003	8501
1942573	16814	14002
1942781	16766	12205
1942988	17237	7425
1943201	15279	8910
1943390	16986	12343
1943600	15739	11565
1943795	16885	15746
1944004	15758	11000
1944199	15693	7205
1944393	16467	10010
194448	16767	16785
1944597	17027	13247
1944808	17238	15114
1945022	16045	10892
1945221	15526	7785
1945413	15823	10233
1945609	16088	9509
1945808	16267	9413
1946010	15651	7727
1946204	14075	7781
1946378	15348	9359
1946568	17979	16961
194656	18537	14922
1946791	17924	16915
1947013	16872	11538
1947222	18508	8127
1947451	16107	9998
1947651	14861	9149
1947835	15233	7906
1948024	16287	10201
1948226	16144	10038
1948426	16403	9269
1948629	16861	9115
1948838	17034	13788
194886	18355	16058
1949049	16575	13027
1949254	16006	12269
1949452	14508	13878
1949632	16946	14104
1949842	16227	7693
1950043	14675	8498
1950225	15055	7917
1950412	15533	7319
1950604	15544	7041
1950796	15539	7569
1950988	15465	7180
195113	16890	15755
1951180	16411	8677
1951383	16799	13810
1951591	16813	14801
1951799	15290	8837
1951988	16788	8625
1952196	16970	7036
1952406	16822	8117
1952614	16400	7583
1952817	15952	7705
1953015	15701	9335
1953209	15314	7529
195322	17907	16177
1953399	15367	7393
1953589	15600	7133
1953782	17158	13361
1953995	16600	12042
1954200	17843	16363
1954421	16638	10338
1954627	17088	7889
1954839	21267	13479
1955102	15666	7285
1955296	16870	15616
195544	25623	16316
1955505	17074	16270
1955716	16370	7514
1955919	16002	7390
1956117	16159	7600
1956317	17189	15030
1956530	17216	15118
1956743	17270	15291
1956957	13925	10264
1957129	15990	7189
1957327	14892	10339
1957512	17642	15758
1957730	17088	14699
1957942	17253	15873
1958156	16842	15657
1958365	16768	14679
1958573	16909	8018
195861	17743	16963
1958782	15630	7971
1958976	15987	8305
1959174	15450	8223
1959365	15029	8703
1959551	14719	9504
1959733	14655	9636
1959915	14694	8771
1960097	14675	9624
1960279	16901	15237
1960488	15645	7434
1960682	15685	7331
196081	16712	11398
1960876	17743	17462
1961096	16966	15275
1961306	16220	9272
1961507	16227	10591
1961708	15375	10577
1961898	14689	10061
1962080	15620	7717
1962273	15566	7300
1962466	15507	7145
1962658	15560	7300
1962851	15474	7540
196288	16680	13522
1963042	15449	7277
1963233	15943	7555
1963430	15445	7478
1963621	15399	7264
1963812	15482	7285
1964004	15493	7465
1964196	15551	7890
1964388	15367	6889
1964578	15487	7389
1964770	15507	7727
196495	15294	9429
1964962	15454	7347
1965153	15448	7336
1965344	15546	7273
1965536	15465	7029
1965727	15472	7272
1965919	15487	7315
1966111	15704	7306
1966305	15457	7737
1966496	15498	7650
1966688	15635	7149
196684	16224	9464
1966882	15529	7115
1967074	15498	7839
1967266	15454	7274
1967457	15483	7699
1967649	15774	7540
1967844	17020	15924
1968055	17136	15000
1968267	17116	15698
1968479	17081	14381
1968690	17107	15914
196885	158373	86904
1968902	16944	15668
1969112	16813	14800
1969320	16815	14782
1969528	16811	14690
1969736	113547	60474
1971138	28688	15716
1971493	26446	16686
1971820	80530	50154
1972815	99845	61998
1974048	484862	498072
1980035	164674	179472
1982069	25445	15596
1982383	25455	15746
1982697	65020	47480
1983500	63375	37168
1984283	31686	18479
1984675	16503	12462
1984879	16718	13236
1985086	15864	9976
1985283	15558	9887
1985476	21080	14708
1985737	15682	7638
1985931	15827	7654
1986127	16176	9228
1986327	18267	9063
1986553	18131	17165
1986778	15967	11916
1986976	16041	8524
1987175	15477	7869
1987367	16455	11068
1987571	16286	8654
1987773	16493	11599
1987977	16445	11222
1988181	15499	7136
1988373	17182	14465
198841	15547	7848
1988586	15605	7198
1988779	15897	8817
1988976	16867	15614
1989185	18949	16289
1989420	17890	14901
1989642	17242	16971
1989856	17653	14851
1990075	15679	14988
1990269	17107	14859
199034	17061	16206
1990481	15281	8423
1990670	15941	8281
1990867	15290	13039
1991056	21177	12167
1991318	16202	12389
1991519	16060	8285
1991718	16682	9305
1991924	16256	10674
1992125	18459	15106
1992353	18202	14796
199245	15507	9645
1992578	16591	13605
1992784	16240	11078
1992985	16236	10840
1993186	19343	18197
1993426	18701	12448
1993657	16754	11302
1993864	16653	11397
1994070	18416	16113
1994298	16217	11306
199437	17828	9869
1994499	16254	10998
1994700	17277	10648
1994914	19287	18267
1995153	17146	14710
1995365	19881	15427
1995611	17997	15903
1995834	39854	25053
1996327	14850	7714
1996511	15499	10370
199658	68012	40953
1996703	16089	10703
1996902	18330	15596
1997129	38967	29316
1997611	83882	51967
1998647	15971	9555
1998845	18590	15880
1999075	16639	13038
1999281	16646	12334
1999487	13989	10429
1999660	15769	7541
1999855	15815	9444
1	17228	13569
2000051	16629	14378
2000257	16847	14286
2000466	16987	15093
2000676	38229	28155
2001148	17100	15796
2001359	16618	12329
2001565	63351	36787
2002348	17087	16453
2002560	17048	13722
2002771	18442	10074
2002999	18370	9581
2003227	16843	14788
2003436	16887	15781
2003645	17214	16688
2003858	16984	14866
2004068	16204	11341
2004269	16148	10478
2004469	15198	11052
2004657	15101	10575
2004844	14982	10744
200498	16634	8483
2005030	16819	15959
2005238	16760	14529
2005446	17043	16154
2005657	33165	16270
2006067	54197	32553
2006737	54118	42690
200704	15014	8620
2007406	25356	15635
2007720	527260	517485
200890	18049	12765
201113	18029	12982
201336	17208	12873
2014230	706925	705137
201549	17331	12944
201764	35534	25219
202203	39875	25749
2022958	16560	12706
2023163	15288	7028
2023352	15958	11723
2023550	18055	8904
2023774	15517	10314
2023966	17325	15397
2024181	16942	14847
2024391	17855	11816
2024612	17154	8519
2024824	17064	15841
2025035	15601	7508
2025228	16625	11268
2025434	17085	15908
2025646	16582	10237
2025851	15908	8651
2026048	16899	16717
2026257	16861	10247
2026466	17135	15099
2026678	18102	17126
2026902	16978	14545
202696	18729	15887
2027112	17426	14535
2027328	63317	52440
2028110	848960	836462
202928	23857	7343
203223	33716	18487
203640	555525	541707
2038592	319004	310218
2042531	366655	379671
2047058	16491	7345
2047262	18021	16483
2047485	115706	56440
2048914	17282	16373
2049128	17263	16330
2049342	162689	86130
2051351	195679	109556
2053767	15021	8502
2053953	17240	15348
2054166	17456	15102
2054382	15191	7875
2054570	15252	8196
2054759	15878	8709
2054956	15494	8474
2055148	15516	8365
2055340	16355	7348
2055543	14938	9111
2055728	15383	8105
2055919	15469	7963
2056111	15497	8305
2056303	16442	8924
2056507	15611	8900
2056700	15488	8713
2056892	14368	9088
2057070	17082	15008
2057282	17024	16196
2057493	16715	14136
2057700	16934	14671
2057910	16631	13012
2058116	15749	9431
2058311	16054	9655
2058510	15830	7247
2058706	16344	12434
2058908	17142	16901
2059120	17084	15854
2059332	15933	7853
2059529	15964	8899
2059727	15838	9573
2059923	16562	9808
2060128	17185	16387
2060341	14584	7343
2060522	17123	15957
2060734	15569	7220
2060927	17704	17302
2061146	15648	7352
2061340	18161	16934
2061565	16638	10187
2061771	16256	8145
2061972	16799	11524
2062180	17224	12390
2062393	17494	17905
2062610	15640	7051
2062804	16050	11446
2063003	17064	11678
2063214	16043	10087
2063413	17848	12564
2063634	15967	11768
2063832	16090	10283
2064031	15793	11074
2064227	16118	10270
2064426	17774	14005
2064646	15509	9459
2064838	17338	16047
2065053	14814	7471
2065237	16106	8389
2065436	16601	8207
2065642	17350	8519
2065857	15971	7953
2066055	17052	15438
2066266	16888	16517
2066475	17535	14039
2066692	16832	15352
2066900	14512	10090
2067080	17169	15096
2067293	15623	7372
2067487	16415	8871
2067690	16180	9035
2067890	16040	9958
2068089	17293	9592
2068303	15492	7406
2068495	15451	7534
2068687	16817	14587
2068895	16563	12846
2069100	17341	15320
2069315	17249	16786
2069529	16766	13941
2069736	16778	14294
2069944	16804	14197
2070152	16813	13763
2070360	16788	14106
2070568	16725	13959
2070775	16722	13472
2070982	16735	13780
2071189	16736	13853
2071396	16795	13869
2071604	16893	13645
2071813	16760	13708
2072020	16664	15290
2072227	15546	7194
2072420	16259	12006
2072621	18947	14384
2072855	15589	9960
2073048	15530	10318
2073240	54626	32457
2073915	25299	20118
2074228	181386	94857
2076468	29574	17842
2076834	193504	103427
2079224	57365	32086
2079933	35512	22488
2080372	431908	409477
2085705	43221	28837
2086239	147995	71143
2088067	26360	15760
2088393	40124	22476
2088888	16046	13791
2089087	6171	4382
2089163	16377	8656
2089366	18113	16674
2089590	17036	8134
2089801	15449	8712
2089992	15821	12785
2090188	16801	12664
2090396	16804	13581
2090604	16630	12156
2090810	16825	12357
2091018	17343	7772
2091233	17522	16248
2091450	15579	9392
2091643	15600	9852
2091836	15579	9535
2092029	15492	9142
2092221	23841	17284
2092516	17135	15274
2092728	17933	15617
2092950	17425	15970
2093166	17361	13025
2093381	16925	12466
2093591	16772	16164
2093799	14697	8666
2093981	14696	8644
2094163	14693	8612
2094345	14973	9429
2094530	15131	9746
2094717	14715	8646
2094899	14713	8639
2095081	16747	8307
2095288	17072	15534
2095499	17089	15905
2095711	17088	15907
2095923	17099	15494
2096135	17093	15896
2096347	17097	15681
2096559	17096	15735
2096771	17096	15936
2096983	17099	15254
2097195	17097	14694
2097407	17087	15001
2097618	15896	8924
2097815	16926	16044
2098024	16849	15763
2098233	16907	15901
2098442	16899	15817
2098651	16927	15805
2098860	16921	16021
2099069	275058	281184
2102466	26784	17866
2102797	57363	36268
2103506	32842	18819
2103912	85238	52572
2104965	104102	70393
210499	409039	422024
2106251	104922	54148
2107547	117953	65325
2109004	123760	68822
2110533	14329	10641
2110710	14002	8166
2110883	16167	8831
2111083	15489	7597
2111275	16102	7610
2111474	15850	10178
2111670	15718	11473
2111865	15303	7459
2112055	17129	15452
2112267	14107	9020
2112442	16273	9704
2112644	16299	8405
2112846	16821	8826
2113054	16901	16384
2113263	17129	16255
2113475	16915	15592
2113684	17314	13423
2113898	17337	8487
2114113	16340	9663
2114315	17159	10120
2114528	16752	8442
2114736	16812	16461
2114944	15134	9752
2115132	15100	9312
2115319	15861	9889
2115515	16703	11284
2115722	16847	14038
2115931	16842	14861
2116140	16775	15876
2116348	16675	15469
2116555	15686	7791
2116749	15690	7890
2116943	15808	7888
2117139	16608	12839
2117345	16614	13286
2117551	16322	13925
2117753	16995	15259
2117963	14066	7720
2118137	17161	9818
2118350	16709	11192
2118557	16746	14113
2118764	16952	15216
2118974	16780	15407
2119182	16955	12571
2119392	20632	19887
2119647	16817	14811
2119855	16781	15930
2120063	22838	12900
2120345	73767	80213
2121256	367931	364113
2125799	37933	28405
2126268	372948	366809
2130873	50395	28968
2131496	16192	9038
2131697	39645	24300
2132187	38447	31338
2132662	42465	75899
2133187	38322	30796
2133661	16804	14713
2133869	16494	9665
2134073	16123	9786
2134273	15373	8343
2134463	16407	8741
2134666	38144	30850
2135137	39307	31699
2135623	36072	29892
2136069	41022	34519
2136576	36576	32659
2137028	50450	35273
2137651	37903	26817
2138120	67604	33260
2138955	78138	37512
2139920	367942	363999
2144463	1115609	1180095
214	17134	13073
215550	17214	14156
215763	17750	12929
2158237	94688	52479
2159406	116429	63003
215983	19001	16137
2160844	66036	32643
2161660	96557	55402
216218	16441	9819
2162853	47212	28666
2163436	180308	183424
216422	16967	14069
2165663	24190	13270
2165962	128160	68500
216632	17695	14337
2167544	228529	138742
216851	16854	15301
2170366	291059	293488
217060	20348	8549
217312	16960	12831
2173960	26301	15968
2174285	188444	101312
217522	16892	15551
2176612	16781	13577
2176820	16701	13603
2177027	15843	8851
2177223	16003	9751
217731	16798	14788
2177421	16623	11518
2177627	15470	7922
2177819	16626	8100
2178025	16418	8120
2178228	15771	7589
2178423	16082	9631
2178622	16611	10832
2178828	17163	16488
2179040	16953	15328
2179250	17204	11777
217939	16810	13736
2179463	15438	18523
2179654	16003	8253
2179852	15531	9607
2180045	15573	9435
2180238	17047	12961
2180449	16349	11320
2180652	15522	8911
2180844	16092	9019
2181043	16866	14989
2181252	16793	15405
2181460	14480	13880
218147	17629	15554
2181639	16611	9010
2181845	16961	15868
2182055	16986	15216
2182265	17096	15993
2182477	17099	16601
2182689	15974	9763
2182887	15386	8483
2183078	17211	13547
2183291	15731	14292
2183486	15743	14578
218365	14302	9122
2183681	16557	12827
2183886	16663	13009
2184092	18689	16021
2184323	17265	12427
2184537	17450	12268
2184753	15653	14703
2184947	15730	14423
2185142	15719	15161
2185337	15098	9040
218542	14357	9225
2185524	16245	8087
2185725	16671	13025
2185931	17245	12030
2186145	15450	9009
2186336	17418	16773
2186552	16068	8558
2186751	16440	8649
2186955	16841	16673
2187163	15114	10628
218720	15361	7695
2187350	15106	10592
2187537	15447	9767
2187728	16801	12702
2187936	16039	12184
2188135	18087	15740
2188359	20217	14755
2188609	15183	8457
2188797	15427	9730
2188988	16965	8525
218910	16985	12869
2189198	16002	7915
2189396	16213	8429
2189597	16206	8410
2189798	16157	8024
2189998	18313	11180
2190225	16931	9423
2190435	16675	9706
2190642	16005	9730
2190840	15867	8419
2191037	16700	10249
219120	17221	15543
2191244	16498	7868
2191448	16168	8152
2191648	16093	9578
2191847	16182	9156
2192047	15033	7911
2192233	16199	8018
2192434	15632	7847
2192628	16123	10351
2192828	16627	11624
2193034	14678	10470
2193216	16736	9378
219333	14845	7806
2193423	14871	7930
2193607	16500	8529
2193811	16139	8485
2194011	17601	10723
2194229	17334	14394
2194444	14930	9135
2194629	15869	9540
2194826	14010	8789
2194999	16094	8058
219517	16872	15125
2195198	16032	8211
2195396	16245	8188
2195597	16070	8160
2195796	16530	8224
2196001	16764	15737
2196209	16928	14281
2196418	16498	8274
2196622	16567	8362
2196827	15835	8564
2197023	15373	8217
2197213	177480	200073
219726	16023	11031
219925	15472	7183
2199405	174102	202592
220116	15496	7045
2201555	176694	208783
220308	15529	7438
2203737	188002	192803
220500	15636	7411
2206059	181869	200074
22064	17038	15472
220694	15539	7372
2208305	181384	199117
220886	15520	7089
2210545	158071	172017
221078	15512	6868
2212497	32490	27122
221270	15584	7784
2212899	27911	16106
2213244	16419	14521
2213447	15533	7677
2213639	16415	14534
2213842	19063	15837
2214078	15027	8959
2214264	14877	7632
2214448	284720	290431
221463	15389	6614
221654	15876	7526
2217964	18934	16049
2218198	19021	16128
2218434	18402	14889
221851	15591	7820
2218662	19267	15589
2218901	16318	13748
2219103	15566	7965
2219296	15308	8179
2219486	15427	7891
2219677	15541	11317
2219869	15678	8523
2220063	14456	7944
2220242	17596	9182
222044	15618	6942
2220460	16961	13368
2220670	16018	11022
2220868	16110	11084
2221067	17176	13620
2221279	16104	10542
2221478	16410	14231
2221681	16125	9459
2221881	16169	10370
2222081	16950	14172
2222291	16822	14135
222237	15499	7311
2222499	16768	16064
2222707	17006	17713
2222918	16818	14467
2223126	15828	10176
2223322	15029	8787
2223508	16870	15855
2223717	16964	14147
2223927	15766	8100
2224122	16925	12347
222429	15407	7627
2224332	17034	7468
2224543	17381	13844
2224758	16869	15254
2224967	15512	7321
2225159	16784	15584
2225367	17005	14881
2225578	16889	16364
2225787	15617	10006
2225980	17242	14606
2226194	16987	15128
222620	15519	7290
2226404	16983	15097
2226614	20288	14998
2226865	15835	8986
2227061	37638	27329
2227526	18398	14847
22275	17044	15554
2227754	14073	8029
2227928	16797	15642
222812	15627	7144
2228136	16947	16890
2228346	16865	16130
2228555	16376	9578
2228758	17589	15353
2228976	16731	15112
2229183	16865	13883
2229392	78948	60053
223006	15628	7437
2230367	94545	69720
2231535	75102	42238
223199	15442	7351
2232463	693486	697714
223390	15471	7491
223582	15475	7542
223774	15889	7890
223971	15453	7625
2241025	17145	14150
2241237	16851	13491
2241446	26025	20644
224162	15398	7204
2241768	6541	5119
2241849	31140	20101
2242234	64462	39040
2243030	36803	24742
2243485	408817	385120
224353	15581	7494
224546	15515	7184
224738	15504	7277
2248533	14194	7620
22486	16875	16041
2248709	16865	15698
2248918	16750	14256
2249125	16879	16007
224930	15427	6808
2249334	19502	13865
2249575	19213	12971
2249813	14474	9061
2249992	18314	17452
2250219	19158	13176
2250456	19036	13402
2250691	19297	13722
2250930	19056	13189
2251166	19251	13367
225121	15491	7063
2251404	19095	13361
2251640	15753	14082
2251835	15951	9635
2252033	15386	10360
2252224	17068	10791
2252435	16851	15294
2252644	14477	9528
2252823	14329	8854
2253001	16787	15721
225313	16894	16063
2253209	17687	13309
2253428	16412	14974
2253631	17041	15477
2253842	16292	12795
2254044	16317	14608
2254246	17572	14914
2254464	16454	13532
2254668	17408	14485
2254884	16164	10964
2255084	17868	14311
225522	16877	14579
2255305	16547	10374
2255510	15898	12194
2255707	16522	10583
2255912	15300	9451
2256102	13998	14216
2256275	16785	15594
2256483	16794	15424
2256691	16789	14679
2256899	16782	15345
2257107	16786	15423
2257315	16784	15629
225731	15575	7369
2257523	16790	15287
2257731	16812	15516
2257939	16789	15047
2258147	16789	15268
2258355	18157	8121
2258580	16791	16388
2258788	16796	15351
2258996	16793	15450
2259204	16790	15624
225924	17385	13610
2259412	16781	15617
2259620	16786	15673
2259828	16787	15264
2260036	16783	15972
2260244	19177	18684
2260481	16871	16183
2260690	17429	14592
2260906	17163	16497
2261119	18588	9421
2261349	15915	10147
226139	15467	7233
2261546	17048	15029
2261757	16141	11837
2261957	14384	12380
2262135	16948	14918
2262345	17323	15733
2262559	15591	13365
2262752	15433	11392
2262943	16969	12724
2263153	15930	11470
226330	16886	14150
2263350	16124	12465
2263550	16169	13194
2263750	17107	9679
2263962	16462	9628
2264166	17156	17708
2264378	16296	12744
2264580	16196	13745
2264780	16932	15865
2264989	17836	8957
2265210	16733	13559
226539	16765	15717
2265417	14261	10205
2265593	16462	8741
2265797	17527	9062
2266014	16729	13811
2266221	16039	8528
2266420	16776	13899
2266628	16778	14075
2266836	16604	13130
2267042	17034	13287
2267253	17931	15370
2267475	16237	9504
226747	16772	15487
2267676	16785	9044
2267884	16776	10134
2268092	16186	9856
2268293	16481	8549
2268497	16621	9220
2268703	17039	9205
2268914	38208	28166
2269386	19040	13382
226955	16769	15264
22695	17041	15435
2269622	16731	13794
2269829	16615	12814
2270035	15677	7503
2270229	17203	16717
2270442	16917	13899
2270651	16875	15136
2270860	16928	15658
2271069	17467	8850
2271285	16093	9917
2271484	14968	8650
227163	16871	16068
2271669	16104	11718
2271868	16681	8748
2272075	21008	15768
2272335	43407	25749
2272871	126247	130128
227372	16065	10725
2274430	146863	86768
227571	16692	14221
2276244	116557	60025
2277683	46259	30996
227778	15919	9646
2278255	59789	38201
2278993	58533	33703
2279716	120676	66422
227975	16046	10017
2281206	394654	400280
228174	15379	9442
228365	17098	12685
228577	17644	11581
2286079	42720	24884
2286607	29748	16412
2286975	15038	8305
2287161	17946	8491
2287383	16168	9371
2287583	18797	10397
2287816	15401	9014
228795	17617	11845
2288007	15896	8882
2288204	16071	11115
2288403	15907	11416
2288600	16844	12343
2288809	17455	13240
2289025	16753	12829
2289232	16807	12589
2289440	16745	12916
2289647	16779	11992
2289855	16826	12683
2290063	16844	13092
229013	2719	1286
2290271	16821	12547
2290479	16728	11623
229047	1411	775
229065	15718	9989
2290686	16760	13856
22906	16863	15443
2290893	18907	13312
2291127	16905	13122
2291336	16811	12518
2291544	16833	12596
2291752	17020	12565
2291963	16792	13759
2292171	16836	11442
2292379	20131	14878
229260	35101	27706
2292628	16816	12625
2292836	16761	13470
2293043	17232	13618
2293256	17311	13578
2293470	17859	13168
2293691	16882	12492
2293900	16775	13586
2294108	16811	12664
2294316	16816	12253
2294524	16801	12709
2294732	16817	11943
2294940	17850	14650
2295161	16774	13061
2295369	17501	12361
2295586	17523	13131
2295803	16797	12506
2296011	15588	11285
2296204	16925	17182
2296414	24688	18962
2296719	16189	8991
2296920	17260	17342
229694	35216	27860
2297134	17242	14474
2297348	18367	17782
2297575	17839	16483
2297796	17964	13590
2298018	16689	14052
2298224	104780	55464
2299518	66564	52955
2300340	13582	7531
2300508	16929	7354
2300717	17730	14379
2300937	14057	10114
2301111	15915	9812
230129	29666	20798
2301308	17088	15445
2301520	16990	15575
2301730	16812	16554
2301938	16952	14837
2302148	16569	7931
2302353	14316	8983
2302530	15493	10678
2302722	15653	8010
2302916	15924	8629
2303113	15614	8425
2303306	15299	8092
2303496	15557	8541
2303689	15587	8717
2303882	16311	8665
2304084	15855	8341
2304280	15680	8502
2304474	13952	9257
2304647	17106	14823
2304859	16291	8779
230495	15790	10077
2305061	17381	17392
2305276	17382	17359
2305491	17225	16901
2305704	14270	8769
2305881	14932	9544
2306066	15816	7745
2306262	15862	9734
2306459	16333	8486
2306661	15765	8344
2306856	14837	8517
230691	35194	29363
2307040	13759	9082
2307210	15882	7799
2307407	16276	8786
2307609	15772	8102
2307804	16737	8067
2308011	15443	7811
2308202	17564	10606
2308419	17382	9566
2308634	17996	9053
2308856	17783	9466
2309076	16747	14281
2309283	16759	14602
2309491	16773	15599
2309699	16005	9933
2309897	16042	9740
2310096	15399	9281
2310287	15583	9648
2310480	15576	9505
2310673	15592	9994
2310866	17168	15710
2311079	16086	9141
231126	53264	36562
2311278	17291	9270
2311492	16967	16250
23115	60463	53297
2311702	15860	7914
2311898	17005	12855
2312109	15973	10117
2312307	16135	9324
2312507	15904	9943
2312704	15999	9311
2312902	15968	10260
2313100	16022	10172
2313298	15928	10128
2313495	15273	9434
2313684	19784	9750
2313929	17193	8426
2314142	17440	8920
2314358	17025	8199
2314569	15844	8177
2314765	16153	8347
2314965	16084	7352
2315164	17382	12660
2315379	15623	7050
2315573	16898	17009
2315782	16674	8439
2315989	16492	8392
2316193	16596	8259
2316399	15372	9158
2316590	16781	15263
2316798	17124	10817
2317010	14125	8230
2317185	16469	7968
2317389	17967	9128
2317612	17205	8478
2317825	16948	7907
231784	47830	53759
2318035	17920	9589
2318257	18245	9426
2318483	18345	9760
2318710	18272	8522
2318936	17334	13572
2319151	19028	9541
2319387	16492	9263
2319591	16135	8559
2319791	16137	9074
2319991	16897	13703
2320200	16870	11917
2320409	16796	14753
2320617	17834	15277
2320838	18014	14917
2321061	18121	15279
2321285	17488	12439
2321501	18039	13200
2321724	17887	12722
2321945	17214	12789
2322158	17008	13248
2322368	17489	12997
2322584	17819	13626
2322804	18023	13936
2323027	17275	12445
2323241	17109	12898
2323453	17748	13369
2323673	17166	12795
232375	45820	50635
2323885	17468	13656
2324101	17068	13099
2324312	16945	12698
2324522	18131	13070
2324746	17713	12831
2324965	17510	12729
2325181	17090	12394
2325392	17779	13467
2325612	17491	13109
2325828	16061	8139
2326027	17607	14124
2326245	16888	16133
2326454	18071	15054
2326678	21012	15768
2326938	16715	13894
2327145	16860	12266
2327354	16249	10460
2327555	16771	16152
2327763	17434	14303
2327979	16846	14182
2328188	16986	14643
2328398	16911	12957
2328608	17023	13530
2328819	17660	13392
2329038	14181	8847
2329214	682645	695498
232941	38971	41535
233423	45487	35458
2337642	614936	613635
233985	25550	25579
234301	38577	30859
2345235	609157	608796
234778	50411	39249
2352756	639051	627157
235401	43765	47377
235942	17070	15128
2360646	39791	26546
2361138	524048	537093
236153	17036	15887
236364	15948	9802
236562	15322	10139
236752	16884	15832
2367608	40182	23365
2368105	16946	14680
2368314	788907	804845
236961	16880	16263
237170	16801	13304
237378	16796	12854
237586	17096	16398
237798	15502	7869
2378054	15680	9653
2378248	400523	395394
237990	16954	15017
238200	16864	15092
2383193	691438	670723
238409	15467	7463
2384	16955	15169
238601	16798	12261
23862	17442	15321
238809	17062	16768
239020	16619	12946
2391730	37693	23280
2392196	17131	15428
239226	17239	16335
2392408	16804	13022
2392616	16795	13055
2392824	18743	17153
2393056	16804	14921
2393264	16211	8138
2393465	16686	12692
2393672	16171	9768
