Identifier	DNA_Length	AA_Length
GCF_000890155.1_ViralMultiSegProj52635_genomic	18499	14226
GCF_000890175.1_ViralProj53497_genomic	5866	7740
GCF_000890195.1_ViralProj54017_genomic	156742	266481
GCF_000890215.1_ViralProj56021_genomic	2707	3004
GCF_000890235.1_ViralProj59727_genomic	163875	180853
GCF_000890255.1_ViralProj60045_genomic	1351	1667
GCF_000890275.1_ViralProj60115_genomic	167713	145078
GCF_000890295.1_ViralProj60137_genomic	5905	6384
GCF_000890315.1_ViralProj60625_genomic	2605	2932
GCF_000890335.1_ViralProj60731_genomic	5086	4867
GCF_000890355.1_ViralProj60751_genomic	1392	1495
GCF_000890375.1_ViralProj61013_genomic	184095	201957
GCF_000890395.1_ViralProj61099_genomic	169285	177732
GCF_000890415.1_ViralProj61437_genomic	2797	3427
GCF_000890435.1_ViralProj61559_genomic	2723	3175
GCF_000890475.1_ViralProj61859_genomic	59230	97546
GCF_000890495.1_ViralProj61907_genomic	1356	1215
GCF_000890515.1_ViralProj61951_genomic	1703	1802
GCF_000890535.1_ViralProj62177_genomic	7182	6745
GCF_000890555.1_ViralProj62241_genomic	44054	65506
GCF_000890575.1_ViralMultiSegProj62479_genomic	5399	5257
GCF_000890595.1_ViralMultiSegProj62547_genomic	6281	8454
GCF_000890615.1_ViralProj62749_genomic	15131	18022
GCF_000890635.1_ViralProj62963_genomic	41181	49026
GCF_000890655.1_ViralProj63231_genomic	49675	48267
GCF_000890675.1_ViralProj63439_genomic	61440	108763
GCF_000890695.1_ViralProj64487_genomic	35499	55479
GCF_000890715.1_ViralProj64497_genomic	19063	13758
GCF_000890735.1_ViralProj64545_genomic	36953	31917
GCF_000890755.1_ViralProj64559_genomic	114768	94250
GCF_000890775.1_ViralProj64597_genomic	7679	8734
GCF_000890795.1_ViralProj64609_genomic	38368	40803
GCF_000890815.1_ViralProj64695_genomic	190789	204378
GCF_000890835.1_ViralProj64703_genomic	176428	159485
GCF_000890855.1_ViralProj64711_genomic	232878	228292
GCF_000890875.1_ViralProj64759_genomic	84565	84763
GCF_000890895.1_ViralProj64767_genomic	157061	181527
GCF_000890915.1_ViralProj65223_genomic	45667	62401
GCF_000890935.1_ViralProj65305_genomic	1396	1234
GCF_000890955.1_ViralProj65811_genomic	9682	10388
GCF_000890975.1_ViralProj65819_genomic	101487	110362
GCF_000890995.1_ViralMultiSegProj66333_genomic	12408	12000
GCF_000891015.1_ViralProj66345_genomic	50661	53680
GCF_000891035.1_ViralProj66397_genomic	33004	47464
GCF_000891055.1_ViralMultiSegProj66547_genomic	5162	5159
GCF_000891075.1_ViralProj66609_genomic	7519	7752
GCF_000891095.1_ViralProj66617_genomic	7408	7605
GCF_000891115.1_ViralProj66899_genomic	6175	8708
GCF_000891135.1_ViralProj67249_genomic	41090	33827
GCF_000891155.1_ViralProj67419_genomic	5819	9564
GCF_000891195.1_ViralProj68059_genomic	20128	17148
GCF_000891215.1_ViralProj68413_genomic	40940	46253
GCF_000891235.1_ViralProj69999_genomic	205791	158733
GCF_000891255.1_ViralProj70007_genomic	7753	8536
GCF_000891275.1_ViralMultiSegProj71165_genomic	22435	18425
GCF_000891295.1_ViralProj72371_genomic	72917	72955
GCF_000891315.1_ViralProj72385_genomic	151483	123784
GCF_000891335.1_ViralProj72393_genomic	7693	8405
GCF_000891355.1_ViralProj73083_genomic	6494	8157
GCF_000891375.1_ViralProj73549_genomic	5177	7013
GCF_000891395.1_ViralProj61557_genomic	1385	1347
GCF_000891415.1_ViralProj61781_genomic	1354	1281
GCF_000891435.1_ViralProj61857_genomic	40986	46773
GCF_000891455.1_ViralProj61905_genomic	9917	10221
GCF_000891475.1_ViralProj61949_genomic	1751	2123
GCF_000891495.1_ViralProj62175_genomic	7219	7139
GCF_000891515.1_ViralProj62211_genomic	3956	4948
GCF_000891535.1_ViralMultiSegProj62475_genomic	5316	5468
GCF_000891555.1_ViralProj62493_genomic	6244	7647
GCF_000891575.1_ViralProj62661_genomic	7489	9235
GCF_000891595.1_ViralMultiSegProj62875_genomic	23494	24329
GCF_000891615.1_ViralProj63123_genomic	5026	4437
GCF_000891635.1_ViralProj63435_genomic	39562	55721
GCF_000891655.1_ViralProj63583_genomic	2164	2450
GCF_000891675.1_ViralProj64493_genomic	8837	6735
GCF_000891695.1_ViralProj64541_genomic	159801	154271
GCF_000891715.1_ViralProj64549_genomic	41518	35804
GCF_000891735.1_ViralProj64563_genomic	37236	62620
GCF_000891755.1_ViralProj64605_genomic	118351	103756
GCF_000891775.1_ViralProj64613_genomic	32317	54062
GCF_000891795.1_ViralProj64699_genomic	179563	185355
GCF_000891815.1_ViralProj64707_genomic	174282	173764
GCF_000891835.1_ViralProj64715_genomic	176184	179160
GCF_000891855.1_ViralProj64763_genomic	93198	109812
GCF_000891875.6_ViralMultiSegProj64937_genomic	17072	12113
GCF_000891895.1_ViralProj65277_genomic	7584	11766
GCF_000891915.1_ViralMultiSegProj65423_genomic	12488	11455
GCF_000891935.1_ViralProj65815_genomic	2383	2885
GCF_000891955.1_ViralMultiSegProj66185_genomic	12603	12648
GCF_000891975.1_ViralProj66341_genomic	29074	41090
GCF_000891995.1_ViralProj66393_genomic	72332	98669
GCF_000892015.1_ViralMultiSegProj66459_genomic	16791	15101
GCF_000892035.1_ViralMultiSegProj66553_genomic	13273	16029
GCF_000892055.1_ViralProj66613_genomic	7401	7334
GCF_000892075.1_ViralProj66895_genomic	7310	8475
GCF_000892095.1_ViralProj67109_genomic	6791	7324
GCF_000892115.1_ViralProj67415_genomic	75960	100221
GCF_000892135.1_ViralMultiSegProj67693_genomic	5154	4946
GCF_000892155.1_ViralProj67963_genomic	6688	7839
GCF_000892175.1_ViralProj68289_genomic	7686	9045
GCF_000892195.1_ViralProj68417_genomic	23931	29949
GCF_000892215.1_ViralProj62491_genomic	124335	141485
GCF_000892235.1_ViralProj62639_genomic	3893	4358
GCF_000892255.1_ViralProj62755_genomic	2740	2857
GCF_000892275.1_ViralProj62965_genomic	38677	40125
GCF_000892295.1_ViralProj63233_genomic	39162	36770
GCF_000892315.1_ViralProj63565_genomic	5813	6866
GCF_000892335.1_ViralProj64491_genomic	3929	4786
GCF_000892355.1_ViralProj64539_genomic	39270	44634
GCF_000892375.1_ViralProj64547_genomic	127063	110023
GCF_000892395.1_ViralProj64561_genomic	40973	55716
GCF_000892415.1_ViralProj64599_genomic	7906	9029
GCF_000892435.1_ViralProj64611_genomic	88322	124694
GCF_000892455.1_ViralProj64697_genomic	181044	165406
GCF_000892475.1_ViralProj64705_genomic	183806	168681
GCF_000892495.1_ViralProj64713_genomic	191195	191471
GCF_000892515.1_ViralProj64761_genomic	30651	25695
GCF_000892535.1_ViralProj64769_genomic	5475	9024
GCF_000892555.1_ViralProj65275_genomic	2824	3284
GCF_000892575.1_ViralProj65307_genomic	7723	6200
GCF_000892595.1_ViralProj65813_genomic	6942	6281
GCF_000892615.1_ViralProj65821_genomic	1957	2094
GCF_000892635.1_ViralProj66339_genomic	29017	40881
GCF_000892655.1_ViralProj66347_genomic	165919	145475
GCF_000892675.1_ViralProj66399_genomic	62668	96624
GCF_000892695.1_ViralMultiSegProj66549_genomic	5225	4819
GCF_000892715.1_ViralProj66611_genomic	7458	7624
GCF_000892735.1_ViralProj66619_genomic	7769	8093
GCF_000892755.1_ViralProj66973_genomic	6519	7823
GCF_000892775.1_ViralProj67251_genomic	178559	174539
GCF_000892795.1_ViralProj67691_genomic	7797	8773
GCF_000892815.1_ViralProj67961_genomic	1395	1495
GCF_000892835.1_ViralProj68287_genomic	7632	9262
GCF_000892855.1_ViralProj68415_genomic	45530	70706
GCF_000892895.1_ViralProj70009_genomic	5514	6160
GCF_000892915.1_ViralProj72143_genomic	1377	1252
GCF_000892935.1_ViralProj72379_genomic	7749	9807
GCF_000892955.1_ViralProj72387_genomic	89916	98088
GCF_000892975.1_ViralProj72715_genomic	175699	125573
GCF_000892995.1_ViralProj73439_genomic	7048	7639
GCF_000893015.1_ViralProj73551_genomic	4152	5032
GCF_000893035.1_ViralProj74351_genomic	157950	177912
GCF_000893055.1_ViralProj74427_genomic	8314	8954
GCF_000893075.1_ViralProj62213_genomic	2799	3193
GCF_000893095.1_ViralMultiSegProj62477_genomic	5348	6055
GCF_000893115.1_ViralProj62497_genomic	2860	3064
GCF_000893155.1_ViralProj62941_genomic	48674	79106
GCF_000893175.1_ViralProj63229_genomic	125956	114249
GCF_000893195.1_ViralProj63437_genomic	10638	11204
GCF_000893215.1_ViralProj63625_genomic	7240	7190
GCF_000893235.1_ViralProj64495_genomic	6704	9985
GCF_000893255.1_ViralProj64543_genomic	235226	226832
GCF_000893275.1_ViralProj64557_genomic	37664	29259
GCF_000893295.1_ViralProj64565_genomic	40555	67782
GCF_000893315.1_ViralProj64607_genomic	16945	14320
GCF_000893335.1_ViralProj64617_genomic	56506	52450
GCF_000893355.1_ViralProj64701_genomic	174079	180985
GCF_000893375.1_ViralProj64709_genomic	175230	186477
GCF_000893395.1_ViralProj64717_genomic	182180	169006
GCF_000893415.1_ViralProj64765_genomic	47279	53241
GCF_000893435.1_ViralProj65201_genomic	2782	3283
GCF_000893455.1_ViralProj65279_genomic	346754	514655
GCF_000893475.1_ViralProj65809_genomic	9999	9989
GCF_000893495.1_ViralProj65817_genomic	2566	3224
GCF_000893515.1_ViralMultiSegProj66187_genomic	14278	16599
GCF_000893535.1_ViralProj66343_genomic	26284	23345
GCF_000893555.1_ViralProj66395_genomic	135041	95984
GCF_000893575.1_ViralProj66545_genomic	2641	2812
GCF_000893595.1_ViralMultiSegProj66565_genomic	3111	2569
GCF_000893615.1_ViralProj66615_genomic	7532	8190
GCF_000893635.1_ViralProj66897_genomic	6423	9923
GCF_000893655.1_ViralProj67111_genomic	2689	3634
GCF_000893675.1_ViralProj67417_genomic	43032	56766
GCF_000893695.1_ViralProj67889_genomic	3480	2791
GCF_000893715.1_ViralProj68017_genomic	8065	8444
GCF_000893735.1_ViralProj68409_genomic	7718	9347
GCF_000893755.1_ViralProj68437_genomic	4926	5155
GCF_000893775.1_ViralProj70005_genomic	3709	4739
GCF_000893795.1_ViralProj71143_genomic	20190	16714
GCF_000893815.1_ViralProj72369_genomic	31616	41584
GCF_000893835.1_ViralProj72383_genomic	8198	12585
GCF_000893855.1_ViralProj72391_genomic	7753	9267
GCF_000893875.1_ViralProj72859_genomic	4193	5542
GCF_000893895.1_ViralProj73547_genomic	5278	6726
GCF_000893915.1_ViralProj74349_genomic	1259013	916354
GCF_000893935.1_ViralProj74359_genomic	145964	173365
GCF_000893955.1_ViralMultiSegProj74579_genomic	14153	14067
GCF_000893975.1_ViralMultiSegProj76617_genomic	10607	9646
GCF_000893995.1_ViralProj76729_genomic	49576	64448
GCF_000894015.1_ViralProj76737_genomic	7103	6628
GCF_000894035.1_ViralProj76745_genomic	74431	112025
GCF_000894055.1_ViralProj77935_genomic	13830	15107
GCF_000894075.1_ViralProj78693_genomic	65839	113596
GCF_000894095.1_ViralProj78927_genomic	9648	9966
GCF_000894115.1_ViralProj78947_genomic	196691	227919
GCF_000894135.1_ViralProj80873_genomic	662	550
GCF_000894155.1_ViralProj80915_genomic	95299	88003
GCF_000894175.1_ViralProj80923_genomic	24645	19842
GCF_000894195.1_ViralMultiSegProj81005_genomic	5386	6586
GCF_000894215.1_ViralMultiSegProj81031_genomic	5034	4392
GCF_000894235.1_ViralProj81167_genomic	48072	80258
GCF_000894255.1_ViralProj81175_genomic	39474	68209
GCF_000894275.1_ViralProj81183_genomic	47741	41145
GCF_000894295.1_ViralProj81739_genomic	4595	5580
GCF_000894315.1_ViralProj82643_genomic	43221	50193
GCF_000894335.1_ViralProj82653_genomic	60714	97167
GCF_000894355.2_ViralProj84399_genomic	31806	45353
GCF_000894375.1_ViralProj85563_genomic	185139	132036
GCF_000894395.1_ViralProj88121_genomic	11877	15147
GCF_000894415.1_ViralProj89655_genomic	2747	2759
GCF_000894435.1_ViralProj109275_genomic	26689	28748
GCF_000894455.1_ViralProj115527_genomic	10791	13236
GCF_000894475.1_ViralMultiSegProj124063_genomic	5197	4935
GCF_000894495.1_ViralProj157251_genomic	7611	9385
GCF_000894515.1_ViralProj157259_genomic	8770	12934
GCF_000894535.1_ViralProj157807_genomic	9543	11474
GCF_000894555.1_ViralProj162491_genomic	2783	3499
GCF_000894575.1_ViralProj162499_genomic	149297	200406
GCF_000894595.1_ViralProj165737_genomic	2459	3167
GCF_000894615.1_ViralProj165745_genomic	2882	3799
GCF_000894635.1_ViralProj167111_genomic	7696	11617
GCF_000894655.1_ViralProj167572_genomic	108853	95588
GCF_000894675.1_ViralProj167576_genomic	46387	41070
GCF_000894695.1_ViralProj167580_genomic	9660	10316
GCF_000894715.1_ViralProj167658_genomic	149273	196611
GCF_000894735.2_ViralProj70003_genomic	7259	7559
GCF_000894755.1_ViralProj70159_genomic	10990	13077
GCF_000894795.1_ViralProj72381_genomic	6543	7279
GCF_000894815.1_ViralProj72389_genomic	10438	11173
GCF_000894835.3_ViralMultiSegProj72721_genomic	5229	6053
GCF_000894855.1_ViralProj73441_genomic	7784	9913
GCF_000894875.2_ViralProj73689_genomic	5666	6865
GCF_000894895.1_ViralProj74353_genomic	7873	10764
GCF_000894915.1_ViralProj74429_genomic	13384	14896
GCF_000894935.1_ViralMultiSegProj76343_genomic	14702	16600
GCF_000894955.1_ViralProj76725_genomic	7391	8944
GCF_000894975.1_ViralProj76733_genomic	36661	45505
GCF_000894995.1_ViralProj76741_genomic	30332	41764
GCF_000895015.1_ViralProj77135_genomic	10347	9917
GCF_000895035.1_ViralProj77939_genomic	9565	11672
GCF_000895055.1_ViralProj78801_genomic	26340	22631
GCF_000895075.1_ViralMultiSegProj78931_genomic	10872	12709
GCF_000895095.1_ViralMultiSegProj80737_genomic	6677	7167
GCF_000895115.1_ViralProj80911_genomic	132662	94104
GCF_000895135.1_ViralProj80919_genomic	44077	59110
GCF_000895155.1_ViralProj81001_genomic	157304	177692
GCF_000895175.1_ViralMultiSegProj81009_genomic	5282	5229
GCF_000895195.1_ViralProj81035_genomic	13459	12984
GCF_000895215.1_ViralProj81171_genomic	49330	85814
GCF_000895235.1_ViralProj81179_genomic	45890	40691
GCF_000895255.1_ViralProj81215_genomic	2740	2658
GCF_000895275.1_ViralProj82639_genomic	38684	47090
GCF_000895295.1_ViralProj82649_genomic	54024	80721
GCF_000895315.1_ViralProj82753_genomic	47159	45887
GCF_000895335.1_ViralProj84405_genomic	7855	9625
GCF_000895355.1_ViralProj88117_genomic	11245	13557
GCF_000895375.1_ViralProj89397_genomic	7948	8478
GCF_000895415.1_ViralProj109279_genomic	26227	22301
GCF_000895435.1_ViralProj124059_genomic	2660	3020
GCF_000895455.1_ViralMultiSegProj129597_genomic	5510	5998
GCF_000895475.1_ViralProj157255_genomic	10733	13804
GCF_000895495.1_ViralProj157263_genomic	9694	15740
GCF_000895515.1_ViralProj159107_genomic	15867	13658
GCF_000895535.1_ViralProj162487_genomic	7140	7608
GCF_000895555.1_ViralProj74995_genomic	12875	14148
GCF_000895575.1_ViralProj76723_genomic	6119	6541
GCF_000895595.1_ViralProj76731_genomic	9626	10364
GCF_000895615.1_ViralProj76739_genomic	262391	200705
GCF_000895635.1_ViralProj77133_genomic	8159	9612
GCF_000895655.1_ViralProj77937_genomic	13807	15744
GCF_000895675.1_ViralProj78707_genomic	16403	15484
GCF_000895695.1_ViralProj78929_genomic	6506	7265
GCF_000895715.1_ViralProj80677_genomic	18659	20580
GCF_000895735.1_ViralProj80909_genomic	3048	3479
GCF_000895755.1_ViralProj80917_genomic	18168	13294
GCF_000895775.1_ViralProj80925_genomic	46140	79891
GCF_000895795.1_ViralMultiSegProj81007_genomic	5292	5774
GCF_000895815.1_ViralProj81033_genomic	5076	6493
GCF_000895835.1_ViralProj81169_genomic	14270	25451
GCF_000895855.1_ViralProj81177_genomic	51342	89962
GCF_000895875.1_ViralProj81185_genomic	47535	42640
GCF_000895895.1_ViralMultiSegProj82351_genomic	17078	21362
GCF_000895915.1_ViralProj82647_genomic	40058	59394
GCF_000895935.1_ViralProj82751_genomic	8210	10739
GCF_000895955.1_ViralProj84401_genomic	6707	7877
GCF_000895975.1_ViralProj88115_genomic	11688	14586
GCF_000895995.1_ViralProj88123_genomic	689	622
GCF_000896015.1_ViralProj109269_genomic	30578	53243
GCF_000896035.1_ViralProj109277_genomic	26077	20884
GCF_000896055.1_ViralProj124057_genomic	2675	3122
GCF_000896075.1_ViralProj129589_genomic	3765	3361
GCF_000896095.1_ViralProj157253_genomic	5421	6376
GCF_000896115.1_ViralProj157261_genomic	8549	14500
GCF_000896135.1_ViralProj159049_genomic	14717	11248
GCF_000896155.1_ViralProj162493_genomic	5319	6094
GCF_000896195.1_ViralProj165739_genomic	4137	4847
GCF_000896215.1_ViralMultiSegProj165747_genomic	5219	5294
GCF_000896235.1_ViralProj167112_genomic	15276	14845
GCF_000896255.1_ViralProj167573_genomic	43786	36396
GCF_000896275.1_ViralProj167577_genomic	33609	24795
GCF_000896295.1_ViralProj167581_genomic	10731	11470
GCF_000896315.1_ViralProj167661_genomic	49981	59651
GCF_000896335.1_ViralProj167665_genomic	40128	46473
GCF_000896355.1_ViralProj73825_genomic	9595	9722
GCF_000896375.1_ViralProj74355_genomic	7774	10192
GCF_000896395.1_ViralMultiSegProj74527_genomic	5222	5636
GCF_000896415.1_ViralProj76475_genomic	18927	21758
GCF_000896435.1_ViralProj76727_genomic	7326	7068
GCF_000896455.1_ViralProj76735_genomic	38013	41222
GCF_000896475.1_ViralProj76743_genomic	39283	66959
GCF_000896495.1_ViralProj77137_genomic	7488	7999
GCF_000896515.1_ViralProj78691_genomic	65766	114141
GCF_000896535.1_ViralProj78925_genomic	8638	9137
GCF_000896555.1_ViralProj78945_genomic	219474	317283
GCF_000896575.1_ViralProj80771_genomic	6514	7135
GCF_000896595.1_ViralProj80913_genomic	156897	131113
GCF_000896615.1_ViralProj80921_genomic	81184	62277
GCF_000896635.1_ViralProj81003_genomic	284757	284761
GCF_000896655.1_ViralMultiSegProj81011_genomic	5388	5581
GCF_000896675.1_ViralProj81151_genomic	2750	2941
GCF_000896695.1_ViralProj81173_genomic	46586	71055
GCF_000896715.1_ViralProj81181_genomic	47055	39755
GCF_000896735.1_ViralProj81567_genomic	5064	6508
GCF_000896755.1_ViralProj82641_genomic	49135	80647
GCF_000896775.1_ViralProj82651_genomic	69420	87998
GCF_000896795.1_ViralMultiSegProj83187_genomic	25139	25843
GCF_000896815.1_ViralProj84407_genomic	21592	27639
GCF_000896835.1_ViralProj88119_genomic	11616	14819
GCF_000896855.1_ViralProj89399_genomic	2762	2503
GCF_000896875.1_ViralProj109273_genomic	26041	22435
GCF_000896895.1_ViralProj109281_genomic	26223	21083
GCF_000896915.1_ViralProj124061_genomic	2656	2728
GCF_000896935.1_ViralProj157249_genomic	31100	29223
GCF_000896955.1_ViralProj157257_genomic	10656	18186
GCF_000896975.1_ViralProj157265_genomic	2359	3388
GCF_000896995.1_ViralProj159111_genomic	8008	10281
GCF_000897015.1_ViralProj162489_genomic	36711	54485
GCF_000897035.1_ViralProj162497_genomic	1436	1439
GCF_000897055.1_ViralProj163309_genomic	7582	9228
GCF_000897075.1_ViralProj165743_genomic	9124	8894
GCF_000897095.1_ViralProj167052_genomic	42844	65873
GCF_000897115.1_ViralProj167164_genomic	127732	176899
GCF_000897135.1_ViralProj167575_genomic	43788	68375
GCF_000897155.1_ViralProj167579_genomic	43376	44384
GCF_000897175.1_ViralProj167656_genomic	280538	385233
GCF_000897195.1_ViralProj167663_genomic	18397	15346
GCF_000897215.1_ViralProj167664_genomic	167292	114102
GCF_000897235.1_ViralProj167735_genomic	2751	2905
GCF_000897255.1_ViralProj167867_genomic	7236	7037
GCF_000897275.1_ViralMultiSegProj168523_genomic	16510	13944
GCF_000897295.1_ViralProj169228_genomic	1376	1480
GCF_000897315.1_ViralProj169232_genomic	18078	15223
GCF_000897335.1_ViralProj169556_genomic	1379	1468
GCF_000897355.1_ViralMultiSegProj170539_genomic	11490	12909
GCF_000897375.1_ViralProj171011_genomic	9630	9131
GCF_000897395.1_ViralProj171970_genomic	42832	67860
GCF_000897415.1_ViralProj171974_genomic	26201	21855
GCF_000897435.1_ViralProj171978_genomic	44988	46941
GCF_000897455.1_ViralProj171982_genomic	42123	34576
GCF_000897475.1_ViralProj172458_genomic	8496	10419
GCF_000897495.1_ViralMultiSegProj172462_genomic	11895	15408
GCF_000897515.1_ViralProj173050_genomic	4145	4890
GCF_000897535.1_ViralMultiSegProj173351_genomic	5208	4925
GCF_000897555.1_ViralProj173355_genomic	8224	9510
GCF_000897575.1_ViralMultiSegProj173359_genomic	12172	9621
GCF_000897595.1_ViralProj173920_genomic	17798	18053
GCF_000897615.1_ViralProj174775_genomic	2789	3851
GCF_000897635.1_ViralProj174779_genomic	9839	9655
GCF_000897675.1_ViralProj175590_genomic	8876	7386
GCF_000897695.1_ViralProj176432_genomic	7583	9343
GCF_000897715.1_ViralProj176549_genomic	10943	13753
GCF_000897735.1_ViralMultiSegProj176617_genomic	5163	4992
GCF_000897755.1_ViralProj177520_genomic	162596	139231
GCF_000897775.1_ViralProj177524_genomic	40474	64367
GCF_000897795.1_ViralProj177528_genomic	77315	75329
GCF_000897815.1_ViralProj177532_genomic	29371	40318
GCF_000897835.1_ViralProj177536_genomic	29612	41150
GCF_000897855.1_ViralProj177540_genomic	58104	69422
GCF_000897875.1_ViralProj177544_genomic	9544	9889
GCF_000897895.1_ViralProj177549_genomic	7954	8426
GCF_000897915.1_ViralProj177901_genomic	9512	10608
GCF_000897935.1_ViralProj178075_genomic	1345	1168
GCF_000897955.1_ViralProj178562_genomic	6518	7000
GCF_000897995.1_ViralMultiSegProj178635_genomic	5285	4410
GCF_000898015.1_ViralProj179410_genomic	358663	322950
GCF_000898035.1_ViralProj162495_genomic	10057	10416
GCF_000898055.1_ViralProj163147_genomic	8601	9871
GCF_000898095.1_ViralProj167051_genomic	42966	68445
GCF_000898115.1_ViralMultiSegProj167162_genomic	11139	12471
GCF_000898135.1_ViralProj167574_genomic	52474	86468
GCF_000898155.1_ViralProj167578_genomic	9908	9781
GCF_000898175.1_ViralProj167604_genomic	46271	61357
GCF_000898195.1_ViralProj167662_genomic	41164	38058
GCF_000898215.1_ViralProj167666_genomic	4987	5302
GCF_000898235.1_ViralProj167865_genomic	7293	7024
GCF_000898255.1_ViralProj167869_genomic	7271	6799
GCF_000898275.1_ViralProj168667_genomic	7635	8823
GCF_000898295.2_ViralProj169230_genomic	166687	142439
GCF_000898315.1_ViralProj169428_genomic	104936	82454
GCF_000898335.1_ViralProj170047_genomic	4927	4585
GCF_000898355.1_ViralMultiSegProj170929_genomic	16648	14085
GCF_000898375.1_ViralProj171956_genomic	42784	38041
GCF_000898395.1_ViralProj171972_genomic	36847	61984
GCF_000898415.1_ViralProj171976_genomic	35652	28810
GCF_000898435.1_ViralProj171980_genomic	38889	39564
GCF_000898455.1_ViralMultiSegProj172456_genomic	8206	8598
GCF_000898475.1_ViralProj172460_genomic	6796	8148
GCF_000898495.1_ViralProj173048_genomic	8856	7859
GCF_000898515.1_ViralProj173212_genomic	39974	51158
GCF_000898535.1_ViralMultiSegProj173353_genomic	10180	9538
GCF_000898555.1_ViralMultiSegProj173357_genomic	12135	9869
GCF_000898575.1_ViralProj173862_genomic	8050	9618
GCF_000898595.2_ViralProj174773_genomic	10303	9891
GCF_000898615.1_ViralProj174777_genomic	2806	3635
GCF_000898635.1_ViralProj174781_genomic	1315	1324
GCF_000898655.1_ViralProj175588_genomic	11634	14978
GCF_000898675.1_ViralProj175666_genomic	1478	1834
GCF_000898695.1_ViralProj176434_genomic	6471	8776
GCF_000898715.1_ViralProj176615_genomic	9266	8975
GCF_000898735.1_ViralProj177518_genomic	156176	138400
GCF_000898755.1_ViralProj177522_genomic	50255	87499
GCF_000898775.1_ViralProj177526_genomic	67170	58496
GCF_000898795.1_ViralProj177530_genomic	29729	41822
GCF_000898815.1_ViralProj177534_genomic	29506	40567
GCF_000898835.1_ViralProj177538_genomic	29516	40675
GCF_000898855.1_ViralProj167868_genomic	7341	7295
GCF_000898875.1_ViralProj168666_genomic	7596	9494
GCF_000898895.1_ViralProj169229_genomic	53996	46682
GCF_000898915.1_ViralProj169233_genomic	41992	37539
GCF_000898935.1_ViralProj169624_genomic	10798	11122
GCF_000898955.1_ViralProj170854_genomic	3640	4008
GCF_000898975.1_ViralProj171374_genomic	6916	7408
GCF_000898995.1_ViralProj171971_genomic	58065	94020
GCF_000899015.1_ViralProj171975_genomic	35700	28725
GCF_000899035.1_ViralProj171979_genomic	31766	34064
GCF_000899055.1_ViralProj171983_genomic	61167	101204
GCF_000899075.1_ViralProj172459_genomic	2034	2425
GCF_000899095.1_ViralProj173047_genomic	61847	107625
GCF_000899115.1_ViralProj173051_genomic	301	377
GCF_000899135.1_ViralProj173352_genomic	7548	8333
GCF_000899155.1_ViralMultiSegProj173356_genomic	12034	9814
GCF_000899175.1_ViralProj173861_genomic	7757	6983
GCF_000899195.1_ViralProj174510_genomic	2816	3792
GCF_000899215.1_ViralProj174776_genomic	2716	3258
GCF_000899235.1_ViralProj174780_genomic	1358	1113
GCF_000899255.1_ViralProj175587_genomic	1362	1393
GCF_000899275.1_ViralProj175665_genomic	11902	10873
GCF_000899295.1_ViralProj176433_genomic	692	718
GCF_000899315.1_ViralProj176618_genomic	12292	13184
GCF_000899335.1_ViralProj177521_genomic	103299	134111
GCF_000899355.1_ViralProj177525_genomic	122024	98266
GCF_000899375.1_ViralProj177529_genomic	29214	40746
GCF_000899395.1_ViralProj177533_genomic	29202	40601
GCF_000899415.1_ViralProj177537_genomic	29348	41342
GCF_000899435.1_ViralProj177541_genomic	77448	74915
GCF_000899455.1_ViralProj177545_genomic	133572	94799
GCF_000899475.1_ViralProj177550_genomic	153962	131923
GCF_000899495.1_ViralProj177902_genomic	28494	27784
GCF_000899515.1_ViralProj178458_genomic	7212	6849
GCF_000899535.1_ViralProj178563_genomic	6124	6403
GCF_000899555.1_ViralProj178591_genomic	6956	6297
GCF_000899575.1_ViralProj179407_genomic	51071	88883
GCF_000899595.1_ViralProj179411_genomic	76631	84948
GCF_000899615.1_ViralProj179415_genomic	167396	145616
GCF_000899635.1_ViralProj179419_genomic	279967	442577
GCF_000899655.1_ViralProj179423_genomic	219216	367187
GCF_000899675.1_ViralMultiSegProj167734_genomic	3068	3160
GCF_000899695.1_ViralProj167866_genomic	7319	6322
GCF_000899715.1_ViralMultiSegProj167870_genomic	12093	14886
GCF_000899735.1_ViralProj168668_genomic	7348	8704
GCF_000899755.1_ViralProj169231_genomic	17972	15515
GCF_000899775.1_ViralProj169555_genomic	2741	3020
GCF_000899795.1_ViralProj170172_genomic	7659	9215
GCF_000899815.1_ViralProj171010_genomic	8410	9911
GCF_000899835.1_ViralProj171957_genomic	39783	46589
GCF_000899855.1_ViralProj171973_genomic	33594	34170
GCF_000899875.1_ViralProj171977_genomic	49116	58509
GCF_000899895.1_ViralProj171981_genomic	43581	35118
GCF_000899915.1_ViralProj172457_genomic	13467	13316
GCF_000899935.1_ViralProj172461_genomic	5012	4841
GCF_000899955.1_ViralProj173049_genomic	5053	4860
GCF_000899975.1_ViralProj173213_genomic	2771	2883
GCF_000899995.1_ViralMultiSegProj173354_genomic	10404	10552
GCF_000900015.1_ViralMultiSegProj173358_genomic	12104	10409
GCF_000900035.1_ViralProj173863_genomic	123869	112125
GCF_000900055.1_ViralProj174774_genomic	8344	7622
GCF_000900075.1_ViralProj174778_genomic	2816	4057
GCF_000900095.2_ViralProj174782_genomic	5843	7570
GCF_000900115.1_ViralProj175589_genomic	7916	7232
GCF_000900135.1_ViralProj176429_genomic	6838	9720
